actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
FABRICACIÓN, DISTRIBUCIÓN Y VENTA DE TEJA DE BARRO ROJO, LADRILLOS, CELOSÍAS Y LOSETAS.	Atributo no considerado en este año	2008	RIVERA EL VERGEL	6T	29180	RIVERA EL VERGEL	Fabricación de ladrillos no refractarios	Atributo no considerado en este año	Atributo no considerado en este año	LADRILLERA DOCAL  S.A. DE C.V.	CHIAPAS	"16°38'35"""	RIVERA EL VERGEL	"93°0'27"""	Chiapa de Corzo	LDO6T0702711	KM. 12			327121	Cemento y Cal	Fabricacion de articulos y productos de ceramica, arcilla o similares	0.0	0.0
Maquiladora de Exportacion	Atributo no considerado en este año	2008	Blv. Michigan	9R	88186	Parque Ind. Rio Grande	Fabricación de maquinaria y equipo para levantar y trasladar	Atributo no considerado en este año	Atributo no considerado en este año	LINAMAR DRIVELINE SYSTEMS MEXICO S. DE R.L. DE C.V.	TAMAULIPAS	"27°27'54"""		"99°32'26"""	Nuevo Laredo	LDS9K2802711	1		Parque Industrial Rio Grande	333920	Articulos y productos metalicos	Produccion de partes y equipos para transportes mecanicos	46574.33	3038057.94
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Atributo no considerado en este año	2008	CAROLINA VILLANUEVA	LJ	20290	CIUDAD INDUSTRIAL	Laminación secundaria de cobre	Atributo no considerado en este año	Atributo no considerado en este año	LEADCAST, S.A. DE C.V.	AGUASCALIENTES	"21°50'5"""	AGUASCALIENTES	"102°16'45"""	Aguascalientes	LEALJ0100111	306		CIUDAD INDUSTRIAL	331420	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	781377.43	2417312.78
FABRICACION Y VENTA DE APARATOS ELECTRODOMESTICOS	Atributo no considerado en este año	2008	EJE 128 ESQ AV CFE	BC	78395	ZONA INDUSTRIAL DEL POTOSI	Fabricación de enseres electrodomésticos menores	Atributo no considerado en este año	Atributo no considerado en este año	LEISER S. DE R.L. DE C.V.	SAN LUIS POTOSI	"22°4'27"""	SAN LUIS POTOSI	"100°53'51"""	San Luis Potosi	LEIBC2402811	10	SN	ZONA INDUSTRIAL DEL POTOSI	335210	Articulos y productos compuestos de diferentes materiales	Fabricacion de productos electrodomesticos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS.	Atributo no considerado en este año	2008	MÁRTIRES DE RIO BLANCO	5T	16030	HUICHAPAN	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	LEMERY S.A. DE C.V.	DISTRITO FEDERAL	19.26223		-99.11922	Xochimilco	LEM5T0901311	54			325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2008	Av. Santa Ana	5T	52000	Parque Industrial Lerma	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	LEMERY S.A. DE C.V.	MEXICO	19.2971	Lerma de Villada	-99.52762	Lerma	LEM5T1505111	65		Parque Industrial Lerma	325412	Quimica	Produccion de farmaceuticos y medicamentos		
Manufactura y ensamble de arneses automotrices	Atributo no considerado en este año	2008	Sigma	91	32320	Parque Industrial Omega	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	LEAR ELECTRICAL SYSTEMS DE MÉXICO S. DE R.L. DE C.V. PLANTA MONARCA	CHIHUAHUA	31.75002	Juárez	-106.42924	Juarez	LES8V0803717	6325		Parque Industrial Omega	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
Elaboración y ensamble de arneses automotrices ( ensamble de mazos de alambre)	Atributo no considerado en este año	2008	Niños Héroes	91	32420	El Barreal	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	LEAR ELECTRICAL SYSTEMS DE MÉXICO S. DE R.L. DE C.V. PLANTA REFORMA	CHIHUAHUA	31.72837	Juárez	-106.47351	Juarez	LES8V0803718	1104			336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
Manufactura y ensamble de Arneses	Atributo no considerado en este año	2008	Gabino Duran	91	32320		Fabricación de cables de conducción eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LEAR ELECTRICAL SYSTEMS DE MEXICO S. DE R.L DE C.V.	CHIHUAHUA	"31°40'30"""	Juarez	"106°27'28"""	Juarez	LES9M0803711	7930		Azteca	335920	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
GENERACION  DE  ENERGIA  ELECTRICA	Atributo no considerado en este año	2008	AVENIDA  REVOLUCION	AD	55020	EL CARMEN	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ  Y  FUERZA  DEL  CENTRO PLANTA GENERADORA DE  ENERGIA ELECTRICA ECATEPEC	MEXICO	"0°0'0"""	ECATEPEC	"0°0'0"""	Ecatepec de Morelos	LFC231503311	SN			221110	Generación de energia electrica	Generacion y transmision de energia electrica	494193.164	2168454.505
GENERAC ION  Y TRANSMISION DE ENERGIA ELECTRICA (SOLO GENERACION INCLUYE LAS  INSTALACIONE	Atributo no considerado en este año	2008	AVENIDA PRADOS	AD	53240	CONJUNTO  HABITACIONAL EL ROCIO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ Y FUERZA DEL  CENTRO PLANTA  GENERADORA DE  ENERGIA ELECT. VILLA  DE FLORES	MEXICO	"0°0'0"""		"0°0'0"""	Tultitlan	LFC231510911	SN			221110	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2008	AGUSTIN  MELGAR	AD	52172	FRANCISCO  I.  MADERO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ  Y  FUERZA  CENTRO  PLANTA  GENERADORA DE ENERGIA ELECTRICA ATENCO	MEXICO	"0°0'0"""		"0°0'0"""	Metepec	LFCAD1505411	2000	NORTE		221110	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2008	AV.  ALCANFORES	AD	53240	JARDINES DE SAN  MATEO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ  Y FUERZA  DEL  CENTRO  PLANTA GENERADORA DE  ENERGIA ELECTRICA REMEDIOS	MEXICO	"0°0'0"""	NAUCALAPAN	"0°0'0"""	Naucalpan de Juarez	LFCAD1505711	SN			221110	Generación de energia electrica	Generacion y transmision de energia electrica	473669.649	2154730.396
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2008	AUTOPISTA MEXICO QUERETARO KM 48.3	AD	9200	BARRIO  DE  SANTIAGO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LYF  DEL  CENTRO PLANTA GENERADORA  DE ENERGIA ELECTRICA COYOTEPEC I Y II	MEXICO	"0°0'0"""		"0°0'0"""	Tepotzotlan	LFCAD1509511	SN			221110	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2008	METEPEC ESQ.  XALPA	AD	54160	EJIDO  SAN JUAN IZTACALA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ  Y  FUERZA  DEL  CENTRO PLANTA  GENERADORA  DE  ENERGIA  ELECTRICA VALLEJO	MEXICO	"0°0'0"""	ESTADO  DE  MEXICO	"0°0'0"""	Tlalnepantla de Baz	LFCAD1510412	SN		AREA  URBANA	221110	Generación de energia electrica	Generacion y transmision de energia electrica	481650.389	2157925.885
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2008	AUTOPISTA MEXICO  QUERETARO.  KM 34.2	AD	54757	LAS CONCHITAS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ  Y  FUERZA DEL  CENTRO PLANTA GENERADORA DE  ENERGIA ELECTRICA VICTORIA	MEXICO	"0°0'0"""	CUAUTITLAN IZCALLI	"0°0'0"""	Cuautitlan Izcalli	LFCAD1512111	SN			221110	Generación de energia electrica	Generacion y transmision de energia electrica	480501828.0	2171141716.0
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2008	FUNDIDORES	AD	54714	ZONA  INDUSTRIAL XHALA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ  Y  FUERZA  DEL  CENTRO PLANTA  GENERADORA  DE  ENERGIA  ELECTRICA CUAUTITLA	MEXICO	"0°0'0"""		"0°0'0"""	Cuautitlan Izcalli	LFCAD1512112	SN		ZONA INDUSTRIAL XHALA	221110	Generación de energia electrica	Generacion y transmision de energia electrica	480060.262	2171439.421
GENERACION DE ENERGIA ELECTRICA (CON GAS NATURAL)	Atributo no considerado en este año	2008	LUNA	AD	6300	GUERRERO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ Y FUERZA DEL CENTRO C. TURBOGAS NONOALCO	DISTRITO FEDERAL	"19°27'0"""		"99°8'30"""	Cuauhtemoc	LFCLR0901511	254			221110	Generación de energia electrica	Generacion y transmision de energia electrica	0.0	0.0
GENERACION DE ENERGIA ELECTRICA (CON GAS NATURAL)	Atributo no considerado en este año	2008	CARR. MEXICO CUAUTITLAN KM. 22.5	AD	54590	LECHERIA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ Y FUERZA DEL CENTRO CENTRAL TERMOELECTRICA ING. JORGE LUQUE L.	MEXICO	"19°37'0"""	TULTITLAN	"99°11'0"""	Tultitlan	LFCLR1510911	SN	SL	LECHERIA	221110	Generación de energia electrica	Generacion y transmision de energia electrica	0.0	0.0
GENERACION DE ENERGIA ELECTRICA (CON GAS NATURAL)	Atributo no considerado en este año	2008	CARRETERA MEXICO CUAUTITLAN Mk. 22.5	AD	54900	LECHERIA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LUZ Y FUERZA DEL CENTRO C. TURBOGAS LECHERIA	MEXICO	"19°37'0"""		"99°11'0"""	Tultitlan	LFCLR1510912	SN		LECHERIA	221110	Generación de energia electrica	Generacion y transmision de energia electrica	0.0	0.0
FABRICACION Y VENTA DE CREMAS MANTEQUILLAS Y MARGARINAS	Atributo no considerado en este año	2008	AV. DE LA EXPORTACION	1R	45690	LAS PINTAS	Elaboración de derivados y fermentos lácteos	Atributo no considerado en este año	Atributo no considerado en este año	LACTEOS FINOS MEXICANOS, S.A. DE C.V.	JALISCO	"20°34'0"""	LAS PINTAS	"103°18'0"""	Guadalajara	LFMML1403911	205		AV. DE LA EXPORTACION	311513	Alimenticio y/o de consumo humano	Produccion de crema, queso y mantequilla	0.0	0.0
FUNDICION DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MAT METALICOS	Atributo no considerado en este año	2008	CALLE 2	LJ	76120	IND. BENITO JUAREZ	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	LBQ, FOUNDRY, S.A. DE C.V	QUERETARO	20.62591	QUERETARO QRO.	-100.44009	Queretaro	LFOLJ2201411	18		ZONA INDUSTRIAL BENITO JUAREZ	331510	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos		
PANIFICADORA INDUSTRIAL	Atributo no considerado en este año	2008	CARRETERA MONTERREY-SALTILLO KM. 67.5	2A	66350		Elaboración de condimentos y aderezos	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS GRIFFITH DE MEXICO S.A. DE C.V.	NUEVO LEON	"25°41'08.36"""	SANTA CATARINA	"100°27'47.90"""	Santa Catarina	LGMBF1904811				311940	Alimenticio y/o de consumo humano	Panaderias	14353198.0	2841457.0
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2008	Calzada de Tlalpan	5T	4040	Parque San Andrés	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS GROSSMAN S.A.	DISTRITO FEDERAL	19.34487		-99.14556	Coyoacan	LGR5T0900311	2021			325412	Quimica	Produccion de farmaceuticos y medicamentos	0.0	0.0
PASTEURIZACION ELABORACION CAPTACION VENTA DE LECHE Y SUS DERIVADOS Y JUGOS DE FRUTAS	Atributo no considerado en este año	2008	RIO ALAMO	1S	44890	EL ROSARIO	Elaboración de leche líquida	Atributo no considerado en este año	Atributo no considerado en este año	LACHERA GUADALAJARA SA DE CV PLANTA NO. 1	JALISCO	"20°38'11"""	GUADALAJARA	"103°19'44"""	Guadalajara	LGU1S1403911	2381			311511	Alimenticio y/o de consumo humano	Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche	0.0	0.0
PASTEURIZACION ELABORACION CAPTACION Y VENTA DE LECHE Y DERIVADOS ASI COMO DE JUGOS DE FRU	Atributo no considerado en este año	2008	DR. R. MICHEL	1S	44890	EL ROSARIO	Elaboración de leche líquida	Atributo no considerado en este año	Atributo no considerado en este año	LECHERA GUADALAJARA SA DE CV PLANTA NO. 2	JALISCO	20.6368	GUADAJALARA	-103.32995	Guadalajara	LGU1S1403912	2285			311511	Alimenticio y/o de consumo humano	Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche		
ELABORACION DISTRIBUCION Y VENTA DE PRODUCTOS LACTEOS	Atributo no considerado en este año	2008	Periférico Sur	1S	45615	Manuel Lopez Cotilla	Elaboración de derivados y fermentos lácteos	Atributo no considerado en este año	Atributo no considerado en este año	LALA GUADALAJARA S.A. DE C.V.	JALISCO	20.57562		-103.35866	Tlaquepaque	LGU1S1409811	6201			311513	Alimenticio y/o de consumo humano	Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche	0.0	0.0
Tratamiento Industrial de Leche fesca o en polvo así como de otros productos lácteos	Atributo no considerado en este año	2008	Parras	1S	44490	Alamo Industrial	Elaboración de leche en polvo, condensada y evaporada	Atributo no considerado en este año	Atributo no considerado en este año	LICONSA S.A. DE C.V. PLANTA JALISCO	JALISCO	"20°40'32"""	Guadalajara	"103°23'9"""	Guadalajara	LIC1S1403911	1668			311512	Alimenticio y/o de consumo humano	Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche	0.0	0.0
Producción de Toner y Tinta	Atributo no considerado en este año	2008	Boulevard Independencia	5Y	32690	El Barreal	Fabricación de tintas para impresión	Atributo no considerado en este año	Atributo no considerado en este año	LEXMARK INTERNACIONAL MEXICANA S. DE R.L. DE C.V.	CHIHUAHUA	"31°37'53"""		"106°22'59"""	Juarez	LIM5E0803711	3550		Independencia III	325910	Pinturas y tintas	Produccion de tintas para impresion y escritura		
Maquila manufacturera de aparatos electricos y electronicos	Atributo no considerado en este año	2008	Del Aguila Azteca	91	22576	BAJA MAQ EL AGUILA	Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas	Atributo no considerado en este año	Atributo no considerado en este año	LEACH INTERNATIONAL MEXICO S. DE R.L. DE C.V.	BAJA CALIFORNIA	"32°28'39"""	TIJUANA	"116°54'43"""	Tijuana	LIM910200411	19190		BAJA MAQ EL AGUILA	335930	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
Producción de rodillo electrográfico para cartucho de impresión laser	Atributo no considerado en este año	2008	Boulevard Independencia	91	32690	El Barreal	Construcción de obras de generación y conducción de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	LEXMARK INTERNACIONAL MEXICANA S. DE R.L. DE C.V.	CHIHUAHUA	"31°37'53"""	Ciudad Juárez	"106°22'59"""	Juarez	LIM910803711	3550		Independencia III	237131	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
Elaboración de circuitos para cartuchos de inyección de tinta.	Atributo no considerado en este año	2008	Blvd. Independencia	8S	32690		Fabricación de computadoras y equipo periférico	Atributo no considerado en este año	Atributo no considerado en este año	LEXMARK INTERNACIONAL S.A. DE C.V. PLANTA CA1	CHIHUAHUA	31.61524	Cd Juárez	-106.3625	Juarez	LIN8S0803712	1951		SALVARCAR	334110	Equipos y articulos electronicos, electricos y domesticos	Produccion de equipo de computo y sus perifericos	0.0	0.0
PURIFICACIÓN Y ENVASADO DE AGUA	Atributo no considerado en este año	2008	Blvd. MIGUEL ALEMÁN VALDEZ	MQ	50200	SAN PEDRO TOTOLTEPEC	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	LIQUIMEX SA DE DV	MEXICO	"19°19'48"""	TOLUCA	"99°34'9"""	Toluca	LIQ341510611	521		PARQUE INDUSTRIAL EXPORTEC II	312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial		
Producción de Farmacéuticos y Medicamentos	Atributo no considerado en este año	2008	Textitlan	5T	4650	Santa Ursula Coapa	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS KENDRICK S.A.	DISTRITO FEDERAL	19.31329		-99.14126	Coyoacan	LKE5T0900311	42			325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2008	EJE 1 NORTE	5T	50200	TOLUCA	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS KENER, S.A. DE C.V.	MEXICO	"19°17'5"""	TOLUCA	"99°40'4"""	Toluca	LKE5T1510611	C3		PARQUE INDUSTRIAL TOLUCA 2000	325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS	Atributo no considerado en este año	2008	ADOLFO LOPEZ MATEOS	5T	5000	CUAJIMALPA	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS LIOMONT S.A. DE C.V.	DISTRITO FEDERAL	"19°21'35"""		"99°17'43"""	Cuajimalpa de Morelos	LLI5T0900411	68			325412	Quimica	Produccion de farmaceuticos y medicamentos	0.0	0.0
FABRICACION E INSTALACION DE SISTEMAS DE AIRE ACONDICIONADO PARA LA IND. TEXTIL Y CONFORT	Atributo no considerado en este año	2008	MARTIRES DE RIO BLANCO	8N	72019	PARQUE INDUSTRIAL 5 DE MAYO	Fabricación de equipo de aire acondicionado y calefacción	Atributo no considerado en este año	Atributo no considerado en este año	LUWA MEXICO S.A. DE C.V.	PUEBLA	"19°3'14"""	PUEBLA	"98°12'8"""	Puebla	LME7U2111411	19		5 DE MAYO	333411	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	0.0	0.0
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2008	CERRO AZUL	8A	44350	POSTES CUATES	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	LUIS MEXIN S. A. DE C. V.	JALISCO	20.68962	GUADALAJARA	-103.31893	Guadalajara	LME8A1403911	1249			332810	Quimica	Galvanoplastia	0.0	0.0
FABRICACION ENSAMBLE Y RECONSTRUCCION DE PIEZAS AUTOMOTRICES	Atributo no considerado en este año	2008	VIA MORELOS 362	8L	55540	SANTA CLARA COATITLA	Maquinado de piezas metálicas para maquinaria y equipo en general	Atributo no considerado en este año	Atributo no considerado en este año	LIBERTY MEXICANA S.A.DE C.V.	MEXICO	19.53479	MEXICO	-99.06417	Ecatepec de Morelos	LME8L1503311	362		ZONA INDUSTRIAL SANTA CLARA COATITLA ECATEPEC  MEXICO	332710	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	0.0	0.0
SERVICIOS DE PERFORACION Y EXPLORACION MINERA	Atributo no considerado en este año	2008	BLVD. DE LOS SERIS	B2	83299	PARQUE INDUSTRIAL	Otros servicios profesionales, científicos y técnicos	Atributo no considerado en este año	Atributo no considerado en este año	LAYNE DE MEXICO, S.A. DE C.V.	SONORA	"70°54'17"""	HERMOSILLO	"18°56'11"""	Hermosillo	LMEB22603011	133		PARQUE INDUSTRIAL HERMOSILLO	541990	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros	0.0	0.0
ELABORACION DE EXTRACTOS PARA LA INDUSTRIA ALIMENTARIA, FARMACEUTICA Y COSMETICA	Atributo no considerado en este año	2008	JARDIN SUR	5M	53000	CENTRO	Fabricación de materias primas para la industria farmacéutica	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS MIXIM S.A. DE C.V.	MEXICO	"19°30'47"""	NAUCALPAN	"99°15'51"""	Naucalpan de Juarez	LMI5M1505711	6			325411	Quimica	Produccion de materias primas para medicamentos		
INYECCION DE URETANOS	Atributo no considerado en este año	2008	Av. Valentin Fuentes	6M	32390	Partido la fuente	Fabricación de espumas y productos de uretano	Atributo no considerado en este año	Atributo no considerado en este año	LEAR MEXICAN TRIM OPERATIONS PLANTA FUENTES S. DE R.L. DE C. V.	CHIHUAHUA	"31°43'20"""	Cd. Juarez	"106°25'52"""	Juarez	LMT6E0803711	1190			326150	Quimica	Fabricacion de productos de espumas uretanicas	0.0	0.0
Corte y confeccion de vestiduras automotrices	Atributo no considerado en este año	2008	Ejercito Nacional	MV	32530	El Marquez	Fabricación de asientos y accesorios interiores para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	LEAR  MEXICAM  TRIM  OPERATIONS S.DE R.L DE C.V.  PLANTA JUAREZ.	CHIHUAHUA	31.70782		-106.42639	Juarez	LMTMV0803711	6525		Fuera de Parques	336360	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	0.0	0.0
Corte y confeccion  de vestiduras automotrices	Atributo no considerado en este año	2008	Av. San Lorenzo	MV	32320		Fabricación de asientos y accesorios interiores para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	LEAR  MEXICAN TRIM OPERATION S. DE R.L DE C.V.	CHIHUAHUA	31.73667	Juarez	-106.42235	Juarez	LMTMV0803712	250 sur		Beefer	336360	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	0.0	0.0
Elaboración de  Vestiduras Automotriz	Atributo no considerado en este año	2008	Avenida  Río Bravo	MV	32550	Parque  Ind. Rio  Bravo	Fabricación de asientos y accesorios interiores para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	LEAR MEXICAN  TRIM OPERATIONS S. DE R.L. DE  C.V. PLANTA  RÍO BRAVO	CHIHUAHUA	31.66203		-106.34363	Juarez	LMTMV0803713	1181		Parque  Industrial  Río Bravo	336360	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	0.0	0.0
FABRICACION DE VESTIDURAS AUTOMOTRICES	Atributo no considerado en este año	2008	CARRETERA PANAMERICANA	MV	32650	LA CUESTA	Fabricación de asientos y accesorios interiores para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	LEAR MEXICAN TRIM OPERATIONS S. DE R.L. DE C.V.	CHIHUAHUA	31.67895	CD JUAREZ	-106.42309	Juarez	LMTMV0803714	5176		CARRETERA	336360	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	0.0	0.0
Coeter y Confeccion de Vestiduras Automotrices	Atributo no considerado en este año	2008	Azafran y cotufa	9M	32690	Cielo Vista	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	LEAR MEXICAN TRIM OPERATIONS PLANTA VICTORIA	CHIHUAHUA	31.66637	Cd Juarez	-106.39123	Juarez	LMTMV0803723	9750			336390	Automotriz	Produccion de otras auto partes	0.0	0.0
PRODUCCIÓN DE ARTÍCULOS DE HULE ESPECÍFICAMENTE GLOBOS	Atributo no considerado en este año	2008	CALZADA GONZÁLEZ GALLO	6D	44890	ATLAS	Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	LATEX OCCIDENTAL S.A. DE C.V.	JALISCO	20.63892	GUADALAJARA	-103.32915	Guadalajara	LOC6D1403911	2290		ZONA INDUSTRIAL	326290	Quimica	Fabricacion de articulos y productos de hule 	0.0	0.0
PRODUCCIÓN DE COLORANTES Y PIGMENTOS (INCLUYE ORGÁNICOS E INORGÁNICOS, SÓLO CUANDO SE PROD	Atributo no considerado en este año	2008	CAMINO DEL REY	5J	72670	PREDIO RUSTICO EL MIRADOR	Fabricación de pigmentos y colorantes sintéticos	Atributo no considerado en este año	Atributo no considerado en este año	LORREY, S.A DE C.V	PUEBLA	"19°8'41"""	SAN FRANCISCO OCOTLAN	"98°16'19"""	Coronango	LOR5J2103421	SN			325130	Quimica	Produccion de colorantes y pigmentos		
FUNDICION Y LAMINACION DE COBRE Y LATON	Atributo no considerado en este año	2008	PROLONGACION CANDONGA	7P	61800	EL ARTESANO	Laminación secundaria de cobre	Atributo no considerado en este año	Atributo no considerado en este año	LAMINADORA PATZCUARO S.A DE C.V	MICHOACAN	"19°24'27"""	SANTA CLARA DEL COBRE	"101°38'5"""	Salvador Escalante	LPA7P1607911			EN LAS AFUERAS DEL POBLADO	331420	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2008	MIGUEL ÁNGEL DE QUEVEDO	5T	4310	ROMERO DE TERREROS	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS PISA S.A. DE C.V.	DISTRITO FEDERAL	19.34445		-99.16822	Coyoacan	LPI5T0900311	555			325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS	Atributo no considerado en este año	2008	Calle 6	5T	44940	zona industrial	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS PISA S.A DE C.V	JALISCO	"20°38'3"""	Guadalajara	"0.103°22'6"""	Guadalajara	LPI5T1403913	2924		Zona industrial	325412	Quimica	Produccion de farmaceuticos y medicamentos	0.0	0.0
