actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
ACOPIO Y TRATAMIENTO DE RESIDUOS PELIGROSOS	Atributo no considerado en este año	2017	Calle PREDIO RUSTICO DENOMINADO LAS VIBORAS	M6	45470	Colonia EXTRAMUROS	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	COMBUSTIBLES ECOLOGICOS DE ACATIC, S.A. DE C.V.,COMBECO	JALISCO	"20°44'30"""	ACATIC	"102°54'36"""	Acatic	CEABB1400111	S/N 	 		562111	Tratamiento de residuos peligrosos	Centros integrales de manejo de residuos peligrosos	717612.4668	2294975.8149
SANEAMIENTO DEL AGUA	Atributo no considerado en este año	2017	Calle  UNO CARRETERA PRINCIPAL	S7	86484	Pueblo VENUSTIANO CARRANZA POBLADO C 23	Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO C-23 VENUSTIANO CARRANZA	TABASCO	"18°7'35"""	POBLADO C-23 GENERAL VENUSTIANO CARRANZA	"93°42'21"""	Cardenas	CEAS72700211	KM. 14 	 		237111	Otros	Plantas de tratamiento de aguas residuales	425327.9897	2004337.7075
SANEAMIENTO DEL AGUA	Atributo no considerado en este año	2017	Calle CARRETERA W 61, NORTE CARRET. PRINCIPAL	S7	86479	Pueblo POBLADO C-16 GENERAL EMILIANO ZAPATA	Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO C-16 (GENERAL EMILIANO ZAPATA)	TABASCO	"18°7'48"""	POBLADO C-16 GENERAL EMILIANO ZAPATA	"93°29'41"""	Cardenas	CEAS72700212	KM. 14.500 	 		237111	Otros	Plantas de tratamiento de aguas residuales	447636.6896	2004644.2691
SANEAMIENTO DEL AGUA	Atributo no considerado en este año	2017	Boulevard  LEANDRO ROVIROSA WADE	S7	86320	Fraccionamiento INFONAVIT	Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES FRACCIONAMIENTO INFONAVIT, COMALCALCO	TABASCO	"18°16'45"""	COMALCALCO	"93°13'10"""	Comalcalco	CEAS72700511	S/N 	 		237111	Otros	Plantas de tratamiento de aguas residuales	476797.6544	2021101.9666
SANEAMIENTO DEL AGUA	Atributo no considerado en este año	2017	Calle DEPORTIVO POB.AMADO GOMEZ  PRINCIPA	S7	86680	Pueblo AMADO GÓMEZ	Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO AMADO GOMEZ	TABASCO	"18°8'54"""	CUNDUACAN	"93°21'18"""	Cunduacan	CEAS72700611	S/N 	 		237111	Otros	Plantas de tratamiento de aguas residuales	462433.7045	2006651.1271
SANEAMIENTO DEL AGUA	Atributo no considerado en este año	2017	Calle CARRETERA TULIPAN ( PRINCIPAL CUND)	S7	86687	Pueblo CARLOS ROVIROSA	Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO CARLOS ROVIROSA TULIPAN	TABASCO	"18°6'42"""	CUNDUACAN	"93°17'15"""	Cunduacan	CEAS72700612	KM. 1.2 	 		237111	Otros	Plantas de tratamiento de aguas residuales	469563.7533	2002563.7777
SANEAMIENTO DEL AGUA	Atributo no considerado en este año	2017	Calle CARRETERA JALPA - NACAJUCA	S7	86205	Ranchería RIVERA ALTA	Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES RIBERA ALTA	TABASCO	"18°10'34"""	JALPA DE MENDEZ	"93°2'41"""	Jalpa de Mendez	CEAS72701011	KM. 1 	 		237111	Otros	Plantas de tratamiento de aguas residuales	495253.633	2009698.2632
SANEAMIENTO DEL AGUA	Atributo no considerado en este año	2017	Calle CARRETERA IXTAPANGAJOYA  PRINCIPAL	S7	86807	Ejido MARIANO ABASOLO (ABASOLITO)	Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES RANCHERIA MARIANO ABASOLO	TABASCO	"17°33'15"""	TEAPA	"92°58'43"""	Teapa	CEAS72701611	KM. 1 	 		237111	Otros	Plantas de tratamiento de aguas residuales	502258.0759	1940868.7256
SANEAMIENTO DEL AGUA	Atributo no considerado en este año	2017	Carretera ESTATAL MAZATEUPA-TUCTA	S7	86230	Pueblo POBLADO TUCTA	Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO TUCTA MUNICIPIO DE NACAJUCA	TABASCO	"18°11'58"""	NACAJUCA	"93°0'2"""	Nacajuca	CEA2701300053	KM. 0.5 	S/N 		237111	Otros	Plantas de tratamiento de aguas residuales	499914.7632	2012258.4418
FABRICACIÓN DE ALAMBRE, PRODUCTOS DE ALAMBRE Y RESORTES	Atributo no considerado en este año	2017	Carretera CARRT. FED. PUE. ATLIXCO KM 7.5	8A	72820	Colonia SAN BERNARDINO TLAXCALANCINGO	Fabricación de alambre, productos de alambre y resortes	Atributo no considerado en este año	Atributo no considerado en este año	CECSAMEX S.A. DE C.V.,	PUEBLA	"19°1'36"""	SAN BERNARDINO TLAXCALANCINGO	"98°17'13"""	San Andres Cholula	CEC822111911	7712 	 		332610	Quimica	Galvanoplastia	575010.1483	2103956.7757
TRATAMIENTO DE SUELOS Y MATERIALES SEMEJANTES A SUELOS	Atributo no considerado en este año	2017	Calle CAMINO A LA INDUSTRIA FENOQUIMIA EXPREDIO ENCINO GORDO	M1	96350	Colonia COSOLEACAQUE CENTRO	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	COMUNICACIONES Y ELECTRÓNICA INDUSTRIAL, S.A. DE C.V.,	VERACRUZ	"18°1'21"""	COSOLEACAQUE	"94°35'29"""	Cosoleacaque	CEIM03004811	SN 	 		562111	Tratamiento de residuos peligrosos	Otros tratamientos a residuos peligrosos	331514.1802	1993408.9145
Generación y transmisión de energía electrica	Atributo no considerado en este año	2017	Carretera  FEDERAL 180	AD	96345	Colonia BARRANCAS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COGENERACIÓN DE ENERGÍA LIMPIA DE COSOLEACAQUE, S.A. DE C.V.,	VERACRUZ	"18°2'56"""	COSOLEACAQUE	"94°35'59"""	Cosoleacaque	CEL3004800011	KM 29 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	330674.8391	1996334.8038
FABRICACION DE OTRAS PARTES Y ACCESORIOS PARA AUTOMOVILES Y CAMIONES	Atributo no considerado en este año	2017	Calle NORTE 4	9M	38010	Colonia CIUDAD INDUSTRIAL CELAYA	Fabricación de piezas metálicas troqueladas para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	CELAY, S.A. DE C.V.,	GUANAJUATO	"20°33'13"""	CELAYA	"100°47'33"""	Celaya	CEL9M1100711	110 	 		336370	Automotriz	Produccion de otras auto partes	313131.7313	2273785.996
FABRICACIÓN DE ENVASES DE DIVERSOS MATERIALES	Atributo no considerado en este año	2017	Calle CARR. SAN MARTIN DE LAS FLORES	85	45680	Colonia CORREDOR INDUSTRIAL EL SALTO	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	CROWN ENVASES MÉXICO S.A DE C.V,	JALISCO	"20°32'11"""	EL SALTO	"103°15'13"""	El Salto	CEM521407011	KM. 1.5 	 		339999	Articulos y productos metalicos	Produccion de envases metalicos	682054.5791	2271836.0708
fabricación por extrusion y soplado de resinas para la conversión de bolsa de polietileno	Atributo no considerado en este año	2017	Calle CARR. MEXICO-TOLUCA	6E	52000	Colonia ALFREDO DEL MAZO	Fabricación de bolsas y películas de plástico flexible	Atributo no considerado en este año	Atributo no considerado en este año	CARREDANA DE EMPAQUES S.A. DE C.V.,CARREDANA DE EMPAQUES, S.A. DE C.V.	MEXICO	"19°16'45"""	SAN PEDRO TULTEPEC	"99°30'52"""	Lerma	CEM6E1505111	KM. 49 	 		326110	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	445929.9668	2131826.3993
PROCESAR Y COMERCIALIZAR ESPECIES MARINAS Y PRODUCTOS AGRICOLAS	Atributo no considerado en este año	2017	Ninguno ZONA  INDUSTRIAL PESQUERA	20	23740	Colonia PUERTO SAN CARLOS	Pesca y captura de otros peces, crustáceos, moluscos y otras especies	Atributo no considerado en este año	Atributo no considerado en este año	DEL CENTRO, S.A. DE C.V.,DEL CENTRO, S.A. DE C. V.	BAJA CALIFORNIA SUR	"24°51'46"""	PUERTO SAN CARLOS	"112°11'43"""	Comondu	CEN0300100003	S/N 	 		114119	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos	379242.2445	2750306.4481
PROCESAR Y COMERCIALIZAR ESPECIES MARINAS Y PRODUCTOS AGRICOLAS	Atributo no considerado en este año	2017	Calle UNO Y FEDERAL MARITIMA	1Z	85252	Puerto YAVAROS	Pesca de sardina y anchoveta	Atributo no considerado en este año	Atributo no considerado en este año	DEL CENTRO, S.A. DE C.V.,	SONORA	"26°42'20"""	YAVAROS (ISLA LAS VIEJAS)	"109°30'52"""	Huatabampo	CEN2603300002	SN 	 		114113	Alimenticio y/o de consumo humano	Preparacion y envasado alimentos	647767.489	2954696.9295
TRATAMIENTO SUELOS Y RECICLAJE RESIDUOS	Atributo no considerado en este año	2017	Calle ACC. PRINCIPAL A RAN. GONZALEZ 1 SECION	M1	86280	Rancho GONZALEZ 1A SECC	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	CERECYT S.A. DE C.V.,CERECYT	TABASCO	"17°58'45"""	VILLAHERMOSA	"93°3'10"""	Centro	CER2700400004	700 M 	 		562111	Tratamiento de residuos peligrosos	Otros tratamientos a residuos peligrosos	494387.6687	1987892.2304
Fabricación de mangueras para el sistema de frenos automotrices	Atributo no considerado en este año	2017	Avenida COMISION FEDERAL DE ELECTRICIDAD	9M	78395		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	CONECTORES FLEXIBLES AUTOMOTRICES S.A DE C.V,FLEXITECH NAVE 2	SAN LUIS POTOSI	"22°3'30"""	SAN LUIS POTOSI	"100°52'33"""	San Luis Potosi	CFA2402800008	840 	 	ZONA INDUSTRIAL	339999	Automotriz	Produccion de otras auto partes	306407.4737	2440501.7926
Generación de energía eléctrica.	Atributo no considerado en este año	2017	Calle KM. 23.5 CARR. L. TIJ. ENSENADA	AD	22710	Colonia PARQUE INDUSTRIAL	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TERMOELÉCTRICA PRESIDENTE JUÁREZ	BAJA CALIFORNIA	"32°22'11"""	PLAYAS DE ROSARITO	"117°4'43"""	Playas de Rosarito	CFEAD0200511	S/N 	S/N 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	492593.0225	3581421.5441
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2017	Carretera  ESTATAL CIUDAD CONSTITU	AD	23740	Colonia PUERTO SAN CARLOS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,C.D.E. GRAL. AGUSTIN OLACHEA AVILES	BAJA CALIFORNIA SUR	"24°48'50"""	PUERTO SAN CARLOS	"112°5'4"""	Comondu	CFEAD0300111	KM 52 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	390388.4358	2744803.3134
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2017	Calle CARRETERA LIBRAMIENTO FINISTERRE Y CARRE	AD	27900	Ciudad FRANCISCO I. MADERO CENTRO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS LAGUNA CHAVEZ FRANCISCO I MADERO	COAHUILA	"25°46'22"""	FRANCISCO I. MADERO (CHAVEZ)	"103°17'8"""	Francisco I. Madero	CFEAD0500911	SN 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	671922.1394	2851651.1371
Generacion de Energia Electrica 	Atributo no considerado en este año	2017	Calle DOMICILIO CONOCIDO	AD	28809	Colonia EJIDO DE CAMPOS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,COMPLEJO TERMOELÉCTRICO MANZANILLO	COLIMA	"19°1'21"""	MANZANILLO	"104°19'6"""	Manzanillo	CFEAD0600711	S/N 	S/N 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	571722.2267	2103479.0819
GENERACIÓN DE ENERGÍA ELÉCTRICA 	Atributo no considerado en este año	2017	Calle VALLE DEL GUADIANA Y BLVD. MIGUEL ALEMAN	AD	35070		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS LAGUNA CHAVEZ	DURANGO	"25°33'4"""	GOMEZ PALACIO	"103°28'19"""	Gomez Palacio	CFEAD1000714	101 	 	PARQUE INDUSTRIAL LAGUNERO	221110	Generación de energia electrica	Generacion y transmision de energia electrica	653505.9132	2826879.1542
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2017	Calle LUCIO BLANCO	AD	66218	Colonia LUCIO BLANCO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,C.F.E. CENTRAL TURBOGAS LEONA	NUEVO LEON	"25°40'10"""	SAN PEDRO GARZA GARCIA	"100°24'32"""	San Pedro Garza Garcia	CFEAD1901911	SN 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	358582.4647	2839844.5183
GENERACIÓN DE ENERGIA ELECTRICA	Atributo no considerado en este año	2017	Calle EUGENIO GARZA SADA	AD	64950	Colonia MEDEROS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS TECNOLOGICO	NUEVO LEON	"25°36'47"""	MONTERREY	"100°16'18"""	Monterrey	CFEAD1903922	5300 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	372307.1862	2833455.29
GENERACIÓN DE ENERGÍA ELECTRICA	Atributo no considerado en este año	2017	Calle ANTONIO I. VILLARREAL	AD	64590	Colonia AGRICOLA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS FUNDIDORA	NUEVO LEON	"25°40'55"""	MONTERREY	"100°16'40"""	Monterrey	CFEAD1903923	110 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	371761.3566	2841108.8957
generaciòn de energia electrica	Atributo no considerado en este año	2017	Calle PROLONGACION RAYON	AD	64410	Colonia BELLA VISTA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS MONTERREY, PLANTA UNIVERSIDAD	NUEVO LEON	"25°41'50"""	MONTERREY	"100°19'8"""	Monterrey	CFEAD1903924	2451 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	367653.7798	2842817.4679
Generación de Energía Electrica	Atributo no considerado en este año	2017	Calle CARR. MEXICO-QUERETARO	AD	76729	Colonia EL SAUZ 	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TERMOELÉCTRICA CICLO COMBINADO EL SAUZ	QUERETARO	"20°27'32"""	EL SAUZ (SAUZ ALTO, SAUZ BAJO)	"100°7'7"""	Pedro Escobedo	CFEAD2201211	KM. 176.5 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	383302.7308	2262665.3619
GENERACIÓN DE ENERGÍA ELECTRICA	Atributo no considerado en este año	2017	Carretera SLP - VILLA DE REYES A 44.	AD	79530	Colonia VILLA DE REYES	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CFE CENTRAL TERMOELECTRICA VILLA DE REYES	SAN LUIS POTOSI	"21°49'55"""	VILLA DE REYES	"100°55'51"""	Villa de Reyes	CFEAD2405011	KM 19.5 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	300425.7272	2415481.2345
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2017	Calle DOMICILIO CONOCIDO	AD	81820	Colonia EL FUERTE	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,C.H. 27 DE SEPTIEMBRE	SINALOA	"26°30'25"""	EL FUERTE	"108°34'31"""	El Fuerte	CFEAD2501021	SIN NUMERO 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	741650.4124	2934132.2487
Generación de energía eléctrica	Atributo no considerado en este año	2017	Carretera MATAMOROS-MAZATLAN KM.68.5	AD	88993	Colonia LA PAZ	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,C.T. EMILIO PORTES GIL	TAMAULIPAS	"25°58'50"""	CIUDAD RIO BRAVO	"98°3'56"""	Rio Bravo	CFEAD2803311	68.5 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	593530.6002	2873876.1647
Generación de Energía Eléctrica	Atributo no considerado en este año	2017	Calle CAMPO CHICO	AD	94460	Colonia Domicilio Conocido Campo Chico	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,,CENTRAL HIDROELÉCTRICA TUXPANGO	VERACRUZ	"18°50'26"""	IXTACZOQUITLAN	"96°59'15"""	Ixtaczoquitlan	CFEAD3008511	S/N 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	712028.6525	2084401.7826
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2017	Calle KM. 142 CARRETERA COSTERA DEL GOLFO	AD	95700	Colonia CHILAPAN	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL HIDROELÉCTRICA CHILAPAN	VERACRUZ	"18°25'13"""	SAN ANDRES TUXTLA	"95°9'3"""	San Andres Tuxtla	CFEAD3014111	S/N 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	272809.3639	2038032.4525
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2017	Calle KM. 5 TAPACOYAN-MTZ. DE LA TORRE	RW	93650	Colonia NA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL HIDROELÉCTRICA ENCANTO	VERACRUZ	"19°59'3"""	TLAPACOYAN	"97°10'33"""	Tlapacoyan	CFEAD3018311	S/N 	 		221110	Otros	Hidroelectricas	690850.9007	2210796.752
Otros servicios de almacenamiento con instalaciones especializadas	Atributo no considerado en este año	2017	Carretera Campos-Cuyutlan Km 7	M9	28809	Colonia CAMPOS	Almacenes generales de depósito	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO	COLIMA	"19°0'35"""	MANZANILLO	"104°15'33"""	Manzanillo	CFEM90600711	S/N 	 		493111	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo	577962.4898	2102091.0873
Generación de energía eléctrica por medios  nucleares	Atributo no considerado en este año	2017	Carretera Cardel-Nautla Km 42.5	AD	91476	Colonia LAGUNA VERDE CFE	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL NUCLEOELECTRICA LAGUNA VERDE	VERACRUZ	"19°43'34"""	ALTO LUCERO	"96°24'23"""	Alto Lucero de Gutierrez Barrios	CFEQZ3000911	S/N 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	771823.431	2183257.417
Generación de Energía Eléctrica	Atributo no considerado en este año	2017	Carretera CENTRAL HIDROELECTRICA PE¿ITAS	AD	29550	Zona Federal OSTUACAN	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	"COMISIÓN FEDERAL DE ELECTRICIDAD,C.H. ÁNGEL ALBINO CORZO ""PEÑITAS"""	CHIAPAS	"17°25'12"""	OSTUACAN	"93°26'20"""	Ostuacan	CFE0706200004	S/N 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	453372.0829	1926077.1094
Generación de Energía Eléctrica	Atributo no considerado en este año	2017	Calle CARRET. TUXTLA-V. CARRANZA KM. 60	LS	30200	Colonia S/D	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL HIDROELÉCTRICA BELISARIO DOMÍNGUEZ	CHIAPAS	"16°20'19"""	VENUSTIANO CARRANZA	"92°50'7"""	Venustiano Carranza	CFE1F0710611	S/N 	 		221110	Generación de energia electrica	Generacion de energia electrica por procedimientos no convencionales contaminantes	517585.4042	1806400.7958
GENERACION DEENERGIA ELECTRICA	Atributo no considerado en este año	2017	Carretera Carr. Mexico Queretaro Km 48.3	AD	54607	Ranchería EL ARROYO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD,COMISION FEDERAL DE ELECTRICIDAD CENTRAL TURBO GAS COYOTEPEC 1 Y 2	MEXICO	"19°44'55"""	TEPOTZOTLAN	"99°13'5"""	Tepotzotlan	CFE1509500028	05 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	477129.3033	2183689.1433
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2017	Avenida Prados	AD	54934	Conjunto habitacional EL ROCIO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD CFE GENERACION 1 EPS,CTG VILLA DE LAS FLORES	MEXICO	"19°40'55"""	TULTITLAN DE MARIANO ESCOBEDO	"99°6'11"""	Tultitlan	CFE1510901065	07 	7 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	489184.826	2176293.821
ELABORACIÓN DE CONSERVAS ALIMENTICIAS	Atributo no considerado en este año	2017	Calle BLVD. PASEO SOLIDARIDAD	1Z	36680	Colonia ESFUERZO OBRERO	Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación	Atributo no considerado en este año	Atributo no considerado en este año	CONAGRA FOODS MÉXICO S.A. DE C.V.,	GUANAJUATO	"20°41'28"""	IRAPUATO	"101°20'29"""	Irapuato	CFM1P1101711	11251 	 		311423	Alimenticio y/o de consumo humano	Preparacion y envasado alimentos	256100.3937	2289748.135
Hotelería	Atributo no considerado en este año	2017	Boulevard KUKULCAN KM 16.5	AY	77500	Ninguno ZONA HOTELERA	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	CALA FORMENTOR S.A. DE C.V.,PARADISUS CANCÚN RESORT	QUINTANA ROO	"21°5'1"""	CANCUN	"86°46'21"""	Benito Juarez	CFO2300500263	MZ 53 	LTE 42 Y 43 		721111	Otros	Servicios de Hotel	523619.5846	2331442.6285
FABRICACION DE PRODUCTOS MOLDEADOS CON DIVERSAS RESINAS.	Atributo no considerado en este año	2017	Avenida  las Misiones	MA	76246		Fabricación de otros productos de plástico con reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	CORGRATE FIBERGLASS SYSTEMS, S.A. DE C.V.,	QUERETARO	"20°33'46"""	LA PIEDAD (SAN MIGUEL COLORADO)	"100°16'47"""	El Marques	CFS2201101239	21 	 	PARQUE INDUSTRIAL BERNARDO QUINTANA	326198	Quimica	Fabricacion de productos moldeados con diversas resinas 	366581.1741	2274309.0677
Generación de energía eléctrica	Atributo no considerado en este año	2017	Carretera KM. 16.5 CARRET TRANSPENIN ENS-LA PAZ	AD	22870	Ejido CHAPULTEPEC	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN III,CENTRAL TURBOGAS CIPRÉS	BAJA CALIFORNIA	"31°57'50"""	ENSENADA	"116°51'2"""	Ensenada	CGI0200100665	S/N 	S/N 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	514101.1697	3536457.6496
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2017	Calle CALZADA TERAN TERAN	AD	21380	Fracción XOCHIMILCO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN III,CENTRAL TURBOGAS MEXICALI	BAJA CALIFORNIA	"32°36'22"""	MEXICALI	"115°27'42"""	Mexicali	CGI0200200811	1700 	S/N 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	644325.5808	3608681.8857
GENERACIÓN DE ENERGÍA ELECTRICA	Atributo no considerado en este año	2017	Boulevard LIC. ANTONIO RICO E/ BLVD. GRAL AGUSTIN	AD	23600	Colonia CIUDAD CONSTITUCION	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE GENERACIÓN III,CENTRAL TURBOGAS CONSTITUCIÓN	BAJA CALIFORNIA SUR	"25°8'30"""	CIUDAD CONSTITUCION	"111°41'43"""	Comondu	CGI0300100025	S/N 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	429903.5347	2780827.5623
