actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
PRODUCCION DE SUSTANCIAS QUIMICAS PARA LA INDUSTRIA HULERA	Atributo no considerado en este año	2011	EMILIANO ZAPATA NUMERO 1 SAN LORENZO RIO	5H	54713	EMILIANO ZAPATA	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	MICRO S.A. DE C.V	MEXICO	"19°42'24"""	MEXICO	"99°11'49"""	Cuautitlan	MIC5H1502411	1			325190.0	Quimica	Produccion de acidos organicos		
FABRICACION DE MEDICAMENTOS Y SUPLEMENTOS ALIMENTICIOS	Atributo no considerado en este año	2011	AV SAN LORENZO	5T	09830	PARAJE SAN JUAN	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	MICROMETRIX S. A. DE C.V.	DISTRITO FEDERAL	"19°20'44"""		"99°4'36"""	Iztapalapa	MIC5T0900721	97			325412.0	Quimica	Produccion de farmaceuticos y medicamentos		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	Av. Prolongación Toltecas	AD	54090	Los Reyes Ixtacala	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	MICASE S.A. DE C.V.	MEXICO	"19°31'46"""		"99°11'37"""	Tlalnepantla de Baz	MICAD1510411	No  4			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
Fabricacion, Maquila y  Venta de toda clase de Marerial Metalico.	Atributo no considerado en este año	2011	Jazmin	7X	37680	Poblado Los Lopez	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METALICA INDUSTRIAL DOMHER S.A. DE C.V.	GUANAJUATO	"21°9'40"""	Leon	"101°33'30"""	Leon	MID7X1102011	204		Comunidad	332999.0	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
PRESTACION DE SERVICIOS DE MANTENIMIENTO INDUSTRIAL	Atributo no considerado en este año	2011	KM 117 AUTOPISTA MEXICO PUEBLA	1F	72710	PARQUE INDUSTRIAL FINSA	Reparación y mantenimiento de maquinaria y equipo industrial	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INTEGRAL FINSA, SA DE CV	PUEBLA	"19°6'33"""	SAN LORENZO	"98°14'43"""	Cuautlancingo	MIFKE2104111	117		PARQUE INDUSTRIAL	811312.0	Otros	Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales		
PRESTACION DE TODA CLASE DE SERVICIOS A PARQUES INDUSTRIALES	Atributo no considerado en este año	2011	BLVD INTERAMERICAN	1F	66600	PARQUE INDUSTRIAL FINSA MONTERREY	Reparación y mantenimiento de maquinaria y equipo industrial	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INTEGRAL FINSA S. A. DE C. V.	NUEVO LEON	"25°47'7"""	APODACA	"100°8'14"""	Apodaca	MIFTZ1900611	304		PARQUE INDUSTRIAL FINSA MONTERREY	811312.0	Otros	Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales		
ALQUILER DE OFICINAS Y LOCALES COMERCIALES	Atributo no considerado en este año	2011	CARRETERA RIBERECA KM. 8.5	B2	88780	PARQUE INDUSTRIAL MAQUILPARK	Alquiler de equipo de cómputo y de otras máquinas y mobiliario de oficina	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V.	TAMAULIPAS	"26°5'13"""	REYNOSA	"98°19'51"""	Reynosa	MIFUB2803211	SN		PARQUE INDUSTRIAL MAQUILPARK	532420.0	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros		
PRESTADOR DE SERVICIOS DE MANTENIMIENTO Y CONSERVACION DE AREAS	Atributo no considerado en este año	2011	CARR. SALTILLO-PIEDRAS NEGRAS KM. 10.8	1F	25900	PARQUE INDUSTRIAL FINSA COAHUILA	Reparación y mantenimiento de maquinaria y equipo industrial	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V.	COAHUILA	"25°31'12"""	RAMOS ARIZPE	"100°58'13"""	Ramos Arizpe	MIFZU0502711	100		PARQUE INDUSTRIAL FINSA COAHUILA	811312.0	Otros	Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales		
FABRICACION DE MAQUINARIA ( METALMECANICA )	Atributo no considerado en este año	2011	AV. DEL CACAO	8C	60223	TOREO EL BAJO	Fabricación de maquinaria y equipo agrícola	Atributo no considerado en este año	Atributo no considerado en este año	MANTENIMIENTO INDUSTRIAL DE MICHOACAN S A DE C V	MICHOACAN	"19°25'0"""	URUAPAN	"102°4'0"""	Uruapan	MIM1F1610211	95			333111.0	Metalurgica (incluye la siderurgica)	Produccion de maquinaria agricola y de ganaderia		
ELABORACION DE HARINA, ACEITE Y SOLUBLE DE PESCADO	Atributo no considerado en este año	2011	ESTEREO URIAS	1Z	82099	URIAS	Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	MAZ INDUSTRIAL S.A. DE C.V.	SINALOA	"23°12'43"""	MAZATLAN	"106°22'42"""	Mazatlan	MIN1Z2501211	SN			311710.0	Alimenticio y/o de consumo humano	Preparacion y envasado alimentos		
FABRICACION Y VENTA DE HARINA DE MAIZ NIXTAMALIZADO	Atributo no considerado en este año	2011	PROLONGACION BENITO JUAREZ	2C	96210	FERROCARRILERA	Elaboración de tortillas de maíz y molienda de nixtamal	Atributo no considerado en este año	Atributo no considerado en este año	MINSA, S.A. DE C.V.	VERACRUZ	"17°57'40"""	JALTIPAN	"94°42'51"""	Jaltipan	MIN2C3008911	505		A ORILLAS DE LA CIUDAD	311830.0	Alimenticio y/o de consumo humano	Produccion de masa y/o tortilla		
PRODUCCIÓN DE CAL.	Atributo no considerado en este año	2011	CARRETERA LIBRE A GARCIA KM 8.5	74	66000	GARCIA	Fabricación de cal	Atributo no considerado en este año	Atributo no considerado en este año	MINORTE S.A. DE C.V.	NUEVO LEON	"25°46'45"""		"100°32'16"""	Garcia	MIN741901811	SN		ZONA INDUSTRIAL	327410.0	Cemento y Cal	Produccion de cal		
PRODUCCIÓN DE ASBESTO CEMENTO Y SUS PRODUCTOS (INCLUYE LÁMINAS, TINACOS, TUBERÍAS Y CONEXI	Atributo no considerado en este año	2011	AVENIDA DE LAS INDUSTRIAS	79	31110	NOMBRE DE DIOS	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MEXALIT INDUSTRIAL S.A. DE C.V. PLANTA CHIHUAHUA	CHIHUAHUA	"28°41'0"""	CHIHUAHUA	"106°5'3"""	Chihuahua	MIN790801911	6920		ZONA INDUSTRIAL NOMBRE DE DIOS	327999.0	Asbesto	Produccion de asbesto cemento y sus productos		
PRODUCCIÓN DE ASBESTO CEMENTO Y SUS PRODUCTOS (INCLUYE LÁMINAS, TINACOS, TUBERÍAS Y CONEXI	Atributo no considerado en este año	2011	JUAN DE LA BARRERA	79	44490	INDUSTRIAL EL ALAMO	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MEXALIT INDUSTRIAL S.A. DE C.V.	JALISCO	"20°37'31"""	GUADALAJARA	"103°20'4"""	Guadalajara	MIN791403911	3335			327999.0	Asbesto	Produccion de asbesto cemento y sus productos		
PRODUCCIÓN DE ASBESTO CEMENTO Y SUS PRODUCTOS (INCLUYE LÁMINAS, TINACOS, TUBERÍAS Y CONEXI	Atributo no considerado en este año	2011	AV HIDALGO	79	55540	SANTA CLARA	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MEXALIT INDUSTRIAL S. A. DE C. V.	MEXICO	"19°32'10"""	ECATEPEC DE MORELOS	"99°3'29"""	Ecatepec de Morelos	MIN791503311	180		SANTA CLARA	327999.0	Asbesto	Produccion de asbesto cemento y sus productos		
Elaboración de Harina de Maíz y Molienda de Otros Cereales	Atributo no considerado en este año	2011	Avenida Industria Metalúrgica	MP	25900		Elaboración de cereales para el desayuno	Atributo no considerado en este año	Atributo no considerado en este año	MINSA S.A. DE C.V.	COAHUILA	"25°33'50"""	Ramos Arizpe	"100°56'29"""	Ramos Arizpe	MINMI0502721	5000		Parque Industrial Saltillo - Ramos Arizpe	311230.0	Alimenticio y/o de consumo humano	Produccion de cereales		
REFACCION-RENTA-VENTA Y SERVICIO DE MAQUINARIA	Atributo no considerado en este año	2011	KM. 12	B2	86280	POBLADO DOS MONTES	Alquiler de maquinaria y equipo para mover, levantar y acomodar materiales	Atributo no considerado en este año	Atributo no considerado en este año	MAQUINARIA INTERCONTINENTAL S.A DE C.V.	TABASCO	"17°58'45"""	VILLAHERMOSA	"92°49'26"""	Centro	MINT12700411	SN			532492.0	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros		
Extracción y beneficio de arena para vidrio y toda clase de materiales para contrucción	Atributo no considerado en este año	2011	Carretera Coatzacoalcos-Villahermosa	1B	96400	Miguel Alemán Valdez	Minería de otras arcillas y de otros minerales refractarios	Atributo no considerado en este año	Atributo no considerado en este año	MATERIALES DEL ISTMO, S.A. DE C.V.	VERACRUZ	"18°3'0"""		"94°13'0"""	Coatzacoalcos	MISUA3003911	Km 26.5		Cangrejera	212329.0	Metalurgica (incluye la siderurgica)	Extraccion y/o beneficio de caolin, arcillas y minerales refractarios		
AFINACIÓN Y LAMINACIÓN DE ALUMINIO (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRAJE).	Atributo no considerado en este año	2011	AV. TECAMAC	7Q	55740	ZONA INDUSTRIAL TECAMAC	Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	MAQUINADOS E INYECCIONES TECAMAC S.A. DE C.V.	MEXICO	"19°47'10"""		"98°58'89"""	Tecamac	MIT7Q1508111	3		ZONA INDUSTRIAL DE TECAMAC	331310.0	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio		
FABRICACION DE  RIELES PARA COMBUSTIBLE PARA VEHICULOS AUTOMOTORES	Atributo no considerado en este año	2011	AV. CESAREO SANTOS DE LEON	9M	32650	EL JARUDO	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURERA EL JARUDO S. DE R.L. DE C.V.	CHIHUAHUA	"31°40'40"""	JUAREZ	"106°25'57"""	Juarez	MJA9M0803711	6475			336390.0	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE MOTORES AUTOMOTRICES A GASOLINA O DIESEL.	Atributo no considerado en este año	2011	Carreteras a Mieleras	9I	27400	No aplica	Fabricación de motores de combustión interna, turbinas y transmisiones	Atributo no considerado en este año	Atributo no considerado en este año	MOTORES JOHN DEERE, S.A. DE C.V.	COAHUILA	"25°28'45"""	Torreón	"103°21'13"""	Torreon	MJD9I0503511	SN		Cercano a Parque Industrial Ferropuertos, pero no incluido	333610.0	Automotriz	Produccion de motores automotrices a gasolina y diesel		
ELABORACIÓN DE PRODUCTOS DE LECHE Y FORMULAS INFANTILES	Atributo no considerado en este año	2011	CARRETERA PANAMERICANA KM 1573	ML	33000	ZONA INDUSTRIAL	Elaboración de leche en polvo, condensada y evaporada	Atributo no considerado en este año	Atributo no considerado en este año	MEAD JOHNSON NUTRICIONALES DE MÉXICO, S. DE R.L. DE C.V.	CHIHUAHUA	"28°9'13"""	DELICIAS	"105°26'1"""	Delicias	MJNML0802111	1573		ZONA INDUSTRIAL	311512.0	Alimenticio y/o de consumo humano	Fabricacion de productos lacteos		
ESTAMPADO TECIDO Y ACABADO DE TELAS	Atributo no considerado en este año	2011	RANCHO SAN JUAN	3K	76821	BARRIO DEL ESPIRITU SANTO	Acabado de productos textiles	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO	QUERETARO	"20°24'21"""	SAN JUAN DEL RIO	"100°0'28"""	San Juan del Rio	MKA3K2201611	SN			313310.0	Textiles, fibras e hilos	Acabado de fibras, hilos, hilados y telas textiles		
PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).	Atributo no considerado en este año	2011	CARR. LAGOS-LA UNION DE SAN ANTONIO	69	47480	SAN AGUSTIN	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	MEXICANA DE LUBRICANTES S.A. DE C.V.	JALISCO	"21°19'7"""	LAGOS DE MORENO	"101°55'4"""	Lagos de Moreno	MLU691405311	KM 3.5		SAN AGUSTIN	324191.0	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
ELABORACIÓN Y ENAVSADO DE  ACEITES LUBRICANTES Y ESPECIALIDADES	Atributo no considerado en este año	2011	VÍA JOSÉ LOPEZ PORTILLO	69	54900	SAN FRANCISCO CHILPAN	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	MEXICANA DE LUBRICANTES, S.A. DE C.V.	MEXICO	"19°30'0"""		"99°10'0"""	Tultitlan	MLU691510911	10			324191.0	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2011	EJE 130	9M	78395	ZONA INDUSTRIAL DEL POTOSÍ	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAXION FUMAGALLI DE MEXICO S DE RL DE CV	SAN LUIS POTOSI	"22°4'50"""	VILLA DE POZOS	"100°53'0"""	San Luis Potosi	MLV9M2402811	175		ZONA INDUSTRIAL DEL POTOSÍ	336390.0	Automotriz	Produccion de otras auto partes		
MINERÍA DE ZINC Y PLOMO (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2011	CARRETERA CIENEGUILLAS A FCO. I. MADERO	14	98170	FCO. I. MADERO	Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MADERO, S.A. DE C.V.	ZACATECAS	"22°49'20"""	FCO. I. MADERO	"102°43'41"""	Morelos	MMA143205611	SN		COMUNIDAD EJIDAL	212232.0	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
MINERÍA DE COBRE	Atributo no considerado en este año	2011	Carretera Agua Prieta Imuris Km 99	15	84620		Minería de cobre	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MARIA S.A. DE C.V. UNIDAD MARIQUITA	SONORA	"31°2'4"""	Cananea	"110°24'50"""	Cananea	MMA152601911				212231.0	Metalurgica (incluye la siderurgica)	Mineria de cobre y niquel		
Fabricación de partes y piezas de plástico sin reforzamiento para la industria médica.	Atributo no considerado en este año	2011	Brecha E 99 Puente Internacional Pharr	6E	88780	Parque Industrial Reynosa	Fabricación de bolsas y películas de plástico flexible	Atributo no considerado en este año	Atributo no considerado en este año	MEDICAL MOLDING & MANUFACTURING DE MÉXICO, S. DE R.L. DE C.V.	TAMAULIPAS	"26°0'25"""	Reynosa	"98°12'38"""	Reynosa	MMA6E2803211	SN			326110.0	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2011	AV. PROLOGACION JUAREZ SIN NUMERO	7T	27830	BARRIO SALTILLO	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	METALICOS MAYRAN S.A. DE C.V.	COAHUILA	"25°45'23"""	SAN PEDRO	"102°58'13"""	San Pedro	MMA7T0503311	ND	ND		331510.0	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
MINERIA DE ZINC Y PLOMO  SOLO INCLUYE BENEFICIO	Atributo no considerado en este año	2011		14	34630		Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MEXICANA LA CIENEGA S.A. DE C.V.	DURANGO	"25°3'40"""	CIENEGA DE NUESTRA SECORA	"106°19'32"""	Santiago Papasquiaro	MMC141003211			INDUSTRIA MINERA	212232.0	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
MAQUILA Y FUNDICIÓN DE CHATARRA DE FIERRO Y ACERO PARA LA PRODUCCION DE PIEZAS METALICAS	Atributo no considerado en este año	2011	AGUSTIN DE AHUMADA	LJ	25220	VIRREYES POPULAR	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS Y METALES CABRAL, S.A. DE C.V.	COAHUILA	"25°28'3"""	SALTILLO	"100°59'16"""	Saltillo	MMCLJ0503011	545			331510.0	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos		
Servicio de recubrimientos de Pintura de Superficies Metálicas	Atributo no considerado en este año	2011	Av. Central, Entrando por el lEje 140	1I	78395	Parque Indl. Logíostico	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MÉXICO S. DE R.L. DE C.V.	SAN LUIS POTOSI	"22°2'23"""	San Luis Potosí	"100°53'22"""	San Luis Potosi	MME1F2402811	345 M2	Lote 12	Parque Industrial Logístico	332810.0	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales		
FABRICACION DE OTROS ARTICULOS FORJADOS Y TROQUELADOS	Atributo no considerado en este año	2011	Avenida las Rusias	1V	87316		Fabricación de productos de herrería	Atributo no considerado en este año	Atributo no considerado en este año	MECALUX MEXICO S.A. DE C.V.	TAMAULIPAS	"25°53'8"""	H. Matamoros	"97°33'40"""	Matamoros	MME1V2802211	2700		Parque Industrial del Norte	332320.0	Articulos y productos metalicos	Produccion de articulos ornamentales		
IMPRESION Y ENCUADERNACION DE LIBROS Y REVISTAS	Atributo no considerado en este año	2011	C.P. RAFAEL SESMA HUERTA	5E	76246	FINSA	Impresión de formas continuas y otros impresos	Atributo no considerado en este año	Atributo no considerado en este año	METROCOLOR DE MEXICO S.A. DE C.V.	QUERETARO	"20°33'48"""	EL MARQUES	"100°17'8"""	El Marques	MME582201111	17		FINSA	323119.0	Otros	Edicion, Encuadernacion y/o impresion		
Servicios de Aplicacion de Recubrimiento y Pintura	Atributo no considerado en este año	2011	Carr. Saltillo-Piedras Negras Km. 10.8	1I	25900	Parque Industrial Finsa	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE  DE  MEXICO, S. DE R.L. DE C.V.	COAHUILA	"25°30'58"""	Ramos Arizpe	"100°58'55"""	Saltillo	MME5Q0502711	Lote 5		Parque Industrial Finsa	332810.0	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales		
PRODUCCION DE MATERIAS PRIMAS PARA PERFUMES Y COSMETICOS	Atributo no considerado en este año	2011	NEMESIO DIEZ RIEGA	5V	52050		Comercio al por menor de artículos de perfumería y cosméticos	Atributo no considerado en este año	Atributo no considerado en este año	MANE MEXICO, S.A. DE C.V.	MEXICO	"19°18'25"""	ESTADO DE MEXICO	"99°32'8"""	Lerma	MME5V1505111	No.9		EL CERRILLO II	465111.0	Quimica	Produccion de materias primas para perfumes y cosmeticos		
FABRICACIÓN DE COMPONENTES PARA LÍNEA BLANCA MAYOR	Atributo no considerado en este año	2011	ACCESO II[ACCESO I y ACCESO III]	7X	76130	ZONA INDUSTRIAL BENITO JUAREZ	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MABE MÉXICO S DE R.L. DE C.V.	QUERETARO	"20°37'45"""	CARRILLO PUERTO	"100°25'40"""	Queretaro	MME7X2201411	21		ZONA INDUSTRIAL BENITO JUÁREZ	332999.0	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
FABRICACION Y MAQUILACION DE ARTICULOS METALICOS	Atributo no considerado en este año	2011	KM 14 CARR QUERETARO TEQUISQUIAPAN	7X	76249		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS METALICAS S.A. DE C.V.	QUERETARO	"20°39'35"""	ESTACION LA GRIEGA	"100°14'44"""	El Marques	MME832201111			FRACC. AGROINDUSTRIAL LA CRUZ LOTE 11	332999.0	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
PRODUCCION DE FLITROS DE AIRE	Atributo no considerado en este año	2011	VIALIDAD EL PUEBLITO	8L	76220	PARQUE INDUSTRIAL QUERÉTARO	Maquinado de piezas metálicas para maquinaria y equipo en general	Atributo no considerado en este año	Atributo no considerado en este año	MANN HUMMEL MEXICO SA DE C.V.	QUERETARO	"20°49'31"""	SANTA ROSA JAUREGUI	"100°28'5"""	Queretaro	MME8L2201411	104		PARQUE INDUSTRIAL QUERÉTARO	332710.0	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas		
Fabricación de electrodomesticos y sus partes	Atributo no considerado en este año	2011	Av. Productividad  No. 125.	9C	25169	CORREDOR INDUSTRIAL SALTILLO	Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	MABE MÉXICO S. DE R.L. DE C.V.	COAHUILA	"25°30'24"""	Saltillo	"100°57'51"""	Saltillo	MME9C0503011	125		Corredor Industrial Saltillo  Ramos Arizpe	335220.0	Equipos y articulos electronicos, electricos y domesticos	Produccion de lavadoras de ropa de uso domestico		
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN	Atributo no considerado en este año	2011	BLVD. FLORIDA	9K	88614		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MONROE MEXICO SA DE CV	TAMAULIPAS	"26°8'46"""		"98°20'27"""	Reynosa	MME9K2803211	7		PARQUE INDUSTRIAL MAQUILPARK	336330.0	Automotriz	Produccion de partes para el sistema de suspension y direccion		
MAQUILADORA RELACIONADA CON LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2011	AVENIDA INDUSTRIAL DEL NORTE	9R	88730	PARQUE INDUSTRIAL DEL NORTE	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MIKUNI MEXICANA, S.A. DE C.V.	TAMAULIPAS	"26°1'57"""	REYNOSA	"98°21'50"""	Reynosa	MME9R2803211	SN		PARQUE INDUSTRIAL DEL NORTE	336390.0	Articulos y productos metalicos	Produccion de partes y equipos para transportes mecanicos		
ENSAMBLE DE REFRIGERADORES DOMESTICOS	Atributo no considerado en este año	2011	AV. 5 DE FEBRERO No. 1325	LK	76120	CARRILLO PUERTO	Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	MABE MEXICO S. DE R.L DE C.V	QUERETARO	"20°27'46"""	SANTIAGO DE QUERETARO	"100°25'33"""	Queretaro	MMELK2201411	1325			335220.0	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales		
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2011	AVENIDA MIGUEL HIDALGO	ND	55540	SANTA CLARA COATITLA	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURERA METÁLICA S.A. DE C.V.	MEXICO	"19°32'20"""	ECATEPEC DE MORELOS	"99°3'41"""	Ecatepec de Morelos	MMEND1503311	67			331520.0	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
FABRICACION Y ENSAMBLE DE PIEZAS DE SILICON	Atributo no considerado en este año	2011	BRECHA E99 SECCION NORTE	7X	88780		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V PLANTA 3	TAMAULIPAS	"26°2'1"""	REYOSA	"98°13'5"""	Reynosa	MMI7X2803213	SN		PARQUE INDUSTRIAL REYNOSA	326290.0	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
Manufactura y ensamble de artículos para la industria eléctrica.	Atributo no considerado en este año	2011	Ave. Río Bravo	91	32557	Parque Industrial Río Bravo	Fabricación de otros productos eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	MERSEN DE MÉXICO JUÁREZ, S. A. DE C. V.	CHIHUAHUA	"31°42'40"""	Juárez	"106°24'5"""	Juarez	MMJ910803711	1251		Parque Industrial Río Bravo	335999.0	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
Manufactura y Ensamble de Productos Medicos	Atributo no considerado en este año	2011	Avenida henequen	1C	32590	Desarrollo Salvarcar	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio	Atributo no considerado en este año	Atributo no considerado en este año	MMJ  S.A. DE C.V.  PLANTA 2	CHIHUAHUA	"31°38'41"""	Ciudad Juarez	"106°22'39"""	Juarez	MMJ960803712	1181		Parque Industrial Salvarcar	339111.0	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos		
FABRICACIÓN Y MANUFACTURA DE PRODUCTOS PLÁSTICOS (JUGUETES)	Atributo no considerado en este año	2011	LIBRAMIENTO NORESTE KM 27	A6	66052	N.A.	Fabricación de juguetes	Atributo no considerado en este año	Atributo no considerado en este año	MONTOI S.A. DE C.V.	NUEVO LEON	"24°49'13"""	GENERAL ESCOBEDO	"100°20'38"""	Gral.  Escobedo	MMMA61902111	KM 27		LIBRAMIENTO NORESTE KM 27	339930.0	Articulos y productos compuestos de diferentes materiales	Produccion de juguetes		
Recuperacion de materiales ferrosos contenidos en la escoria	Atributo no considerado en este año	2011	Privada Famosa y Av. Nogalar	7L	66452	Cuahutemoc	Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	MULTISERV METALS DE MÉXICO, S.A. DE C.V.	NUEVO LEON	"25°43'13"""	San Nicolas de los Garza	"100°17'43"""	San Nicolas de los Garza	MMMBD1904611	SN		Dentro de las instalaciones de Ternium Hylsa	331419.0	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
Fabricación de Máquinas Troqueladoras Troqueles y moldes en general	Atributo no considerado en este año	2011	Anselmo López Arambula	LK	20290	Ciudad Industrial	Fabricación de otra maquinaria y equipo para la industria en general	Atributo no considerado en este año	Atributo no considerado en este año	MÁQUINAS Y MOLDES S.A. DE C.V.	AGUASCALIENTES	"21°50'5"""		"102°16'57"""	Aguascalientes	MMOZU0100111	204		Ciudad Industrial	333999.0	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales		
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS	Atributo no considerado en este año	2011	BOULEVARD LAGUNA	7L	27370	METALURGICA	Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	MET MEX PEÑOLES S.A DE C.V. REFINERIA DE PLOMO PLATA	COAHUILA	"25°31'16"""	TORREÓN	"103°26'49"""	Torreon	MMP7L0503511	3200		MET MEX PEÑOLES SA DE CV	331419.0	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
