actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Estación de Autoconsumo de Combustibles	Atributo no considerado en este año	2006	Km 82.5 Carretera Villaflores Tuxtla Gtz	TN	30470		Comercio al por menor de gasolina y diesel	Atributo no considerado en este año	Atributo no considerado en este año	BUENAVENTURA GRUPO PECUARIO S.A. DE C.V.	CHIAPAS	"16°17'0"""	Villaflores	"93°17'10"""	Villaflores	BGPTN0710811	SN		Predio rústico	468411	Otros	Gasolinerias ubicadas fuera de Zona Federal		
FABRICACION-COMPRA-VENTA DE JUGUETERIA EN GENERAL Y ARTS. PARA EL HOGAR	Atributo no considerado en este año	2006	KM 127 CARRETERA MEXICO VERACRUZ	8A	90450	SAN LORENZO TLACUALOYAN	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	BICILEYCA S.A. DE C.V.	TLAXCALA	"19°23'32"""	SAN LORENZO TLACUALOYAN	"98°10'28"""	Yauhquemecan	BIC8A2904311	SIN NUMERO		CARRETERA MEXICO VERACRUZ	332810	Quimica	Galvanoplastia	0.0	0.0
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2006	SABIDURIA	8A	44300	JARDINES DE SANTA ISABEL	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ANTONIO BRISECO LEON	JALISCO	20.71297	GUADALAJARA	-103.31313	Guadalajara	BIL8A1403911	412			332810	Quimica	Galvanoplastia		
Elaboración distribución y venta de productos de panificación y mantenimiento vehicular	Atributo no considerado en este año	2006	AV. DE LAS INDUSTRIAS	2A	31105	NOMBRE DE DIOS	Panificación industrial	Atributo no considerado en este año	Atributo no considerado en este año	BIMBO S.A. DE C.V.	CHIHUAHUA	28.6683	CHIHUAHUA	-106.08286	Chihuahua	BIM2A0801911	3724		Zona industrial Nombre de Dios	311811	Alimenticio y/o de consumo humano	Panaderias		
ALIMENTOS	Atributo no considerado en este año	2006	CARRET. A SAHUARIPA Y CALLE DE LA PLATA	2A	83299	PARQUE INDUSTRIAL	Panificación industrial	Atributo no considerado en este año	Atributo no considerado en este año	BIMBO S.A. DE C.V.  PLANTA HERMOSILLO	SONORA	"29°1'45"""	HERMOSILLO	"0.11°54'36"""	Hermosillo	BIM2A2603013	SN		PARQUE INDUSTRIAL	311811	Alimenticio y/o de consumo humano	Panaderias	0.0	0.0
REPARACION Y RECONSTRUCCION DE MARCHAS ALTERNADORES Y OTROS PRODUCTOS AUTOMOTRICES	Atributo no considerado en este año	2006	BRECHA E99 SUR	KE	88780	PARQUE INDUSTRIAL REYNOSA	Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones	Atributo no considerado en este año	Atributo no considerado en este año	BBB INDUSTRIES DE MEXICO S. DE R.L. DE C.V.	TAMAULIPAS	"26°0'30"""	REYNOSA	"98°12'54"""	Reynosa	BIMKE2803211	SN		PARQUE INDUSTRIAL REYNOSA	468211	Otros	Reparacion y mantenimiento automotriz		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2006	PASEO CUAUHNAHUAC KM 13.5	5T	62550	PROGRESO	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	BUCKMAN LABORATORIES SA DE CV	MORELOS	"18°53'26"""		"99°8'44"""	Jiutepec	BLA5T1701111	13.5			325999	Quimica	Produccion de farmaceuticos y medicamentos		
BODEGA DE MERCANCIA PARA TIENDAS DEPARTAMENTALES	Atributo no considerado en este año	2006	CAMINO REAL DE TOLUCA	TZ	01140	BELLAVISTA	Comercio al por menor en tiendas departamentales	Atributo no considerado en este año	Atributo no considerado en este año	BODEGAS LIVERPOOL  S.A. DE C.V.  SUCURSAL TACUBAYA	DISTRITO FEDERAL	"19°23'41"""		"99°11'49"""	Alvaro Obregon	BLITZ0901011	140			462210	Otros	Centros comerciales y/o tiendas departamentales	0.0	0.0
PRESTACION DE  SERVICIO DE CARGA ALMACENAJE BODEGA O DEPOSITO DE MP Y ARTS. TERMINADOS	Atributo no considerado en este año	2006	CARRETERA JOROBAS TULA KM. 5.5	ZU	54680	EX RANCHO STA. TERESA	Almacenes generales de depósito	Atributo no considerado en este año	Atributo no considerado en este año	BODEGAS LIVERPOOL  S.A. DE C.V.  BODEGA HUEHUETOCA	MEXICO	"19°52'5"""	HUEHUETOCA	"99°14'3"""	Huehuetoca	BLIZU1503511	SN		HUEHUETOCA	493111	Otros	Almacen de materiales, productos y otros	0.0	0.0
MANUFACTURA Y ENSAMBLE DE MATERIALES Y ACCESORIOS ELECTRICOS Y ELECTRONICOS	Atributo no considerado en este año	2006	SANTIAGO BLANCAS	91	32557	TERRAZAS DEL VALLE	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	BEL MANUFACTURERA S.A. DE C.V. PLANTA 4	CHIHUAHUA	31.63128	JUAREZ	-106.37229	Juarez	BMA910803711	551		ZONA INDUSTRIAL PARA INDUSTRIA MAQUILADORA	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
Estampado Metalico	Atributo no considerado en este año	2006	Avenida Rio San Juan	7X	88730	Parque Industrial del Norte	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	BETTCHER MANUFACTURING CORPORATION S DE R L DE C V	TAMAULIPAS	26.03075	Reynosa	-98.37259	Reynosa	BMC7X2803211	1966			332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
ENSAMBLE DE PISO ELEVADO	Atributo no considerado en este año	2006	VENUSTIANO CARRANZA	1F	07200	CUAUTEPEC DE MADERO	Reparación y mantenimiento de maquinaria y equipo para mover, levantar y acomodar materiales	Atributo no considerado en este año	Atributo no considerado en este año	BESCO DEMEXICO S.A DE C.V.	DISTRITO FEDERAL	"19°33'1"""		"99°8'11"""	Gustavo A. Madero	BME1F0900511	840			811313	Otros	Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales	0.0	0.0
ELABORACION Y ENVASADO DE PRODUCTOS	Atributo no considerado en este año	2006	AV. INDUSTRIAS EJE 122 Y EJE 124	1Z	78090	ZONA INDUSTRIAL	Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	BARILLA DE MEXICO, S.A. DE C.V.	SAN LUIS POTOSI	"22°5'51"""		"100°53'25"""	San Luis Potosi	BME1Z2402811	400		ZONA INDUSTRIAL	311710	Alimenticio y/o de consumo humano	Preparacion y envasado alimentos		
FABRICACION,DISTRIBUCION Y VENTA DE BOTANAS Y PRODUCTOS ALIMENTICIOS EN GENERAL.	Atributo no considerado en este año	2006	CARRETERA MEXICO-TOLUCA KM 54	2T	52000	INDUSTRIAL	Elaboración de botanas	Atributo no considerado en este año	Atributo no considerado en este año	BARCEL, S.A. DE C.V.	MEXICO	19.28567	LERMA	-99.55762	Lerma	BME2T1505111	SN		COLONIA INDUSTRIAL	311910	Alimenticio y/o de consumo humano	Produccion de botanas, frituras y similares		
Desarrollo y Producción de cuero y corte de piel para la Industria Automotriz	Atributo no considerado en este año	2006	Calle Delta	MV	37545	Fracc. Industrial Delta	Fabricación de asientos y accesorios interiores para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	BADER DE MEXICO, S. EN C.POR A. DE C.V.  PLANTA RTE	GUANAJUATO	"21°7'43"""	León	"101°41'22"""	Leon	BME4L1102011	601		Fraccionamiento Industrial	336360	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	0.0	0.0
PRODUCCIÓN DE PAPEL MONEDA Y DISTRIBUCIÓN DE EFECTIVO	Atributo no considerado en este año	2006	Legaria	5E	11500	Irrigación	Acuñación e impresión de monedas	Atributo no considerado en este año	Atributo no considerado en este año	BANCO DE MÉXICO COMPLEJO LEGARIA	DISTRITO FEDERAL	"19°26'42"""		"99°12'32"""	Miguel Hidalgo	BME5E0901611	691			339911	Otros	Edicion, Encuadernacion y/o impresion		
PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES).	Atributo no considerado en este año	2006	BOULEVARD DE LOS RIOS	5Q	89600	PUERTO INDUSTRIAL ALTAMIRA	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	BASF MEXICANA S.A. DE C.V.	TAMAULIPAS	"22°28'13"""	ALTAMIRA	"97°53'20"""	Altamira	BME5Q2800311	Km 1 mas 880		PUERTO INDUSTRIAL ALTAMIRA	325211	Quimica	Produccion de resinas sinteticas	0.0	0.0
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2006	Blvd. Miguel de Cervantes Saavedra	5T	11520	Granada	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	BAYER DE MÉXICO S. A. DE C. V. UNIDAD CERVANTES SAAVEDRA	DISTRITO FEDERAL	"19°26'19"""	México	"99°12'2"""	Miguel Hidalgo	BME5T0901611	259			325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2006	Carretera MéxicoToluca km. 52.5	5T	52000		Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	BAYER DE MÉXICO S. A. DE C. V. UNIDAD LERMA	MEXICO	"19°19'42.93"""	Lerma	"99°36'11.74"""	Lerma	BME5T1505111			Parque Industrial Lerma	325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE ADHESIVOS Y SELLADORES (SÓLO BASE SOLVENTE).	Atributo no considerado en este año	2006	ESFUERZO NACIONAL	5X	53370	ALCE BLANCO	Fabricación de adhesivos	Atributo no considerado en este año	Atributo no considerado en este año	BOSTIK MEXICANA, S.A. DE C.V.	MEXICO	"19°54'37.21"""		"99°11'47.65"""	Naucalpan de Juarez	BME5X1505711	2		FRACCIONAMIENTO INDUSTRIAL ALCE BLANCO	325520	Quimica	Produccion de adhesivos y selladores		
PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA.	Atributo no considerado en este año	2006	PRIVADA PRESA LAS POMAS	5Y	45500	CALERILLA	Fabricación de tintas para impresión	Atributo no considerado en este año	Atributo no considerado en este año	BARNICES MEXICANOS  S.A. DE C.V.	JALISCO	"20°44'45"""		"103°24'35"""	Tlaquepaque	BME5Y1409811	79		TERRENOS SUBURBARNOS	325910	Pinturas y tintas	Produccion de tintas para impresion y escritura		
diseDo, manufactura y distribución de fluidos y especialidades automotrices e industriales	Atributo no considerado en este año	2006	EJE 1 NTE.	69	50200	PARQUE INDUSTRIAL TOLUCA 2000	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	BARDAHL DE MEXICO, S.A. DE C.V.	MEXICO	"19°21'33"""	TOLUCA	"0.99°35'30"""	Toluca	BME691510611	No. 16	MZ. 1	PARQUE INDUSTRIAL TOLUCA 2000	324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES.	Atributo no considerado en este año	2006	CARRETERA NACIONAL KM. 8.5 OTE.	LK	88277	GRANJAS ECONOMICAS	Fabricación de otra maquinaria y equipo para la industria en general	Atributo no considerado en este año	Atributo no considerado en este año	BRANSON DE MEXICO S.A. DE C.V.	TAMAULIPAS	27.42303		-99.5308	Nuevo Laredo	BME8K2802711	LOTE  4		MODULO INDUSTRIAL DE AMERICA	333999	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales		
MANUFACTURA Y ENSAMBLE DE ARNESES	Atributo no considerado en este año	2006	Av.Victor Hugo	91	31109	Complejo Industrial Chihuahua	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	BOURNS DE MEXICO S DE RL DE CV	CHIHUAHUA	"28°43'17"""	Chihuahua	"106°7'42"""	Chihuahua	BME9M0801911	310		PARQUE INDUSTRIAL CHIHUAHUA	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Atributo no considerado en este año	2006	CARRETERA GUADALAJARA EL SALTO KM 3.65	LJ	45680	LA ALAMEDA	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	BARRAS METALICAS SA DE CV	JALISCO	"20°18'40"""	EL SALTO	"103°13'28"""	El Salto	BMELJ1407011	3.65		Parque Industrial El Salto	331510	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	0.0	0.0
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Atributo no considerado en este año	2006	Vía Morelos	MB	55540	Santa Clara	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	BAYER DE MÉXICO S. A. DE C. V. UNIDAD SANTA CLARA	MEXICO	"0.99°3'14"""	Ecatepec	"19°32'15"""	Ecatepec de Morelos	BMEMB1503311	330 E			325999	Quimica	Produccion de substancias quimicas a partir de mezclas 		
PRODUCIR, IMPORTAR, VENDER Y DISTRIBUIR TODA CLASE DE PRODUCTOS MEDICOS INCLUYENDO VENDAS	Atributo no considerado en este año	2006	AVE. PARQUE	5T	88715	VILLA FLORIDA	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio	Atributo no considerado en este año	Atributo no considerado en este año	BSN MEDICAL S. A. DE C. V.	TAMAULIPAS	26.07058	REYNOSA	-98.36904	Reynosa	BMEMU2803211	SN		PARQUE INDUSTRIAL VILLA FLORIDA	339111	Quimica	Produccion de farmaceuticos y medicamentos		
Desarrollo y Producción de cuero y corte de piel para la Industria Automotriz	Atributo no considerado en este año	2006	Calle Delta	MV	37545	Fracc. Industrial Delta	Curtido y acabado de cuero y piel	Atributo no considerado en este año	Atributo no considerado en este año	BADER DE MEXICO, S. EN C.POR A. DE C.V.  PLANTA RTE	GUANAJUATO	"21°7'43"""	León	"101°41'22"""	Leon	BMEMV1102011	601		Fraccionamiento Industrial	316110	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	0.0	0.0
TRANSPORTACIÓN POR DUCTOS DE PETROQUÍMICOS (INCLUYE LA OPERACIÓN DE LAS INSTALACIONES).	Atributo no considerado en este año	2006	DÁRSENA SUR JUNTO AL ARROYO GARRAPATAS	N4	89367	NUEVO PUERTO IND. ALTAMIRA	Transporte por ductos de otros productos, excepto de productos refinados del petróleo	Atributo no considerado en este año	Atributo no considerado en este año	BASF MEXICANA S.A DE C.V. TERMINAL MARÍTIMA	TAMAULIPAS	"22°28'15"""	ALTAMIRA	"97°53'15"""	Altamira	BMEN42800311	SN		NUEVO PUERTO INDUSTRIAL ALTAMIRA	486990	Petroleo y petroquimica	Transportacion por ductos de petroquimicos	0.0	0.0
Manufactura ,Distribución, compra-venta y Comercialización de Vehículos todo terreno	Atributo no considerado en este año	2006	AVE. DE LAS INDUSTRIAS	9G	32400	PARQUE INDUSTRIAL ANTONIO J. BERMUDEZ	Maquinado de piezas metálicas para maquinaria y equipo en general	Atributo no considerado en este año	Atributo no considerado en este año	BRP MEXICO S.A. DE C.V.	CHIHUAHUA	31.70441	CD JUAREZ	-106.40037	Juarez	BMEQH0803711	2250		ANTONIO J. BERMUDEZ	332710	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
TRATAMIENTO Y MODIFICACION DE BITUMENES PARA SU USO EN LA INDUSTRIA DE LA CONSTRUCCION	Atributo no considerado en este año	2006	CARRETERA SENDERO NACONAL KM.6	MB	87560	EJIDO LOS ARADOS	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	BITUMENES MEXICANOS S.A. DE C.V.	TAMAULIPAS	"25°51'38"""	H. MATAMOROS	"97°34'10"""	Matamoros	BMEUB2802211	SN		INDUSTRIAL	325999	Quimica	Produccion de substancias quimicas a partir de mezclas 		
SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Atributo no considerado en este año	2006	SAN ANDRÉS ATOTO	MB	53370	ÁLCE BLANCO	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	BOEHME FILATEX S.A. DE C.V.	MEXICO	19.47205	NAUCALPAN	-99.22643	Naucalpan de Juarez	BMFMB1505711	5 5A		SAN ANDRÉS ATOTO	325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	0.0	0.0
Elaboracion de producto de Leche y Formulas Infantiles	Atributo no considerado en este año	2006	Carretera Panamericana Km 1573	5T	33000	Zona Industrial	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	BRISTOL MYERS SQUIBB DE MEXICO S. DE R.L. DE C.V.	CHIHUAHUA	"28°9'18"""		"105°26'15"""	Delicias	BMS2I0802111	Lote	596	Zona Industrial	325412	Quimica	Produccion de farmaceuticos y medicamentos	0.0	0.0
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS	Atributo no considerado en este año	2006	Calzada de Tlalpan	5T	04870	Ejido de Santa Ursula Coapa	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	BRISTOL MYERS SQUIBB DE MÉXICO, S. DE R. L. DE C.V.	DISTRITO FEDERAL	"19°18'40"""		"99°08'22"""	Benito Juarez	BMS5T0900311	2996			325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE TRANSMISIÓN AUTOMOTRIZ (SI INCLUYE PROCESOS TÉRMIC	Atributo no considerado en este año	2006	Calle 2	9J	45680	Parque Industrial El Salto	Fabricación de partes de sistemas de transmisión para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	BORGWARNER MORSE TEC MEXICO S.A. DE C.V.	JALISCO	"20°31'6"""	Parque industrial el Salto	"103°15'2"""	El Salto	BMT9J1407011	10543		Parque industrial el Salto	336350	Automotriz	Produccion de partes para el sistema de transmision automotriz	0.0	0.0
Elaboración distribución y venta de refrescos	Atributo no considerado en este año	2006	Av. Lázaro Cárdenas	36	67150	El Sabino	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS MUNDIALES S.A. DE C.V. PLANTA GUADALUPE	NUEVO LEON	"25°40'52.14"""		"100°13'39.13"""	Guadalupe	BMU361902611	1213			312111	Bebidas y tabaco	Produccion de refrescos	0.0	0.0
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2006	KM. 10.5 CARRETERA A COLOMBIA	AD	65500	SALINAS VICTORIA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	BIOENERGIA DE NUEVO LEON S.A. DE C.V.	NUEVO LEON	"25º51'7.2"""	SALINAS VICTORIA	"100º17'43.23"""	Salinas Victoria	BNLAD1904511				221110	Generación de energia electrica	Generacion y transmision de energia electrica		
Producción de equipo para pesar a partir de la fundición de chatarra de aluminio.	Atributo no considerado en este año	2006	Violeta	LJ	2888 	Victoria	Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	BASCULAS NUEVO LEON S.A. DE C.V.	NUEVO LEON	"25°42'9.99"""	Monterrey	"100°18'13.86"""	Monterrey	BNLLJ1903911	913			331310	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2006	CRUZ VERDE	9M	04330	LOS REYES	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	BOCAR S.A. DE C.V.	DISTRITO FEDERAL	19.33662		-99.16035	Coyoacan	BOC9M0900311	169	1A		336390	Automotriz	Produccion de otras auto partes		
Impo. Mat. primas y partes para ensam. y fab. de artículos electrónicos para expo.	Atributo no considerado en este año	2006	AV. MIGUEL DE LA MADRID	91	83455	PARQUE INDUSTRIAL S.L.R.C.	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	BOSE S.A. DE C.V.	SONORA	"32°27'35"""	SAN LUIS RIO COLORADO	"114°42'54"""	San Luis Rio Colorado	BOS972605511	III	01	PARQUE INDUSTRIAL INTERNACIONAL	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
CONSTRUCCION DE PLATAFORMAS MARINAS	Atributo no considerado en este año	2006	MARGEN DERECHA DEL RIO PANUCO	7U	92030	CONG. HIDALGO	Fabricación de estructuras metálicas	Atributo no considerado en este año	Atributo no considerado en este año	BOSNOR S.A. DE C.V.	VERACRUZ	"22°14'0"""	PUEBLO VIEJO	"97°48'0"""	Pueblo Viejo	BOSTG3013311	KM. 5		PUERTO INDUSTRIAL	332310	Metalurgica (incluye la siderurgica)	Produccion de estructuras metalicas		
Elaboración de Bebidas Carbonatadas y No Carbonatadas	Atributo no considerado en este año	2006	Periferico Paseo de la Republica	36	58190	Mariano Michelena	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS PURIFICADAS DE MICHOACÁN S.A. DE C.V.	MICHOACAN	"19°40'27"""	Morelia	"101°13'44"""	Morelia	BPM361605311	3051			312111	Bebidas y tabaco	Produccion de refrescos	0.0	0.0
FABRICACIÓN DE PRODUCTOS DE POLIESTIRENO	Atributo no considerado en este año	2006	NIÑO OBRERO	6J	60090	CASA DEL NIÑO	Fabricación de espumas y productos de poliestireno	Atributo no considerado en este año	Atributo no considerado en este año	BEAVER PLASTICS DE MEXICO SA DE CV	MICHOACAN	"19°24'15"""	URUAPAN	"102°3'50"""	Uruapan	BPM6J1610211	21			326140	Quimica	Fabricacion de productos de espumas de poliestireno expandible 	783250.0	2210400.0
AUTOPARTES PARA TRANSPORTES FABRICADOS CON ASBESTO; INCLUYE CLUTCH, FRENOS Y JUNTAS, CUAND	Atributo no considerado en este año	2006	PRIMERA CERRADA DE PROVIDENCIA	LM	13210	L0S OLIVOS	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	BALATAS DE POTENCIA, S.A. DE C.V.	DISTRITO FEDERAL	"19°18'0"""		"99°3'0"""	Tlahuac	BPOLM0901111	13			327999	Asbesto	Autopartes para transportes fabricadas con asbesto		
ELABORACION Y DISTRIBUCION DE BEBIDAS REFRESCANTES	Atributo no considerado en este año	2006	CARRETERA INTERNACIONAL	36	84000	EL GRECO	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	BEBIDAS REFRESCANTES DE NOGALES S.A. DE ..C.V	SONORA	"31°17'0"""	NOGALES	"111°56'20"""	Nogales	BRN362604311	km. 5			312111	Bebidas y tabaco	Produccion de refrescos	0.0	0.0
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2006	CALLE 18	5T	50450	PARQUE INDUSTRIAL	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	BRULUAGSA, S.A. DE C.V.	MEXICO	"19°46'40"""	ATLACOMULCO	"99°23'0"""	Atlacomulco	BRU5T1501411	LOTE 10	MANZANA 23	PARQUE INDUSTRIAL ATLACOMULCO	325412	Quimica	Produccion de farmaceuticos y medicamentos		
FABRICACION DE VALVULAS, TERMOSTATOS, PILOTOS Y CONEXIONES A GAS	Atributo no considerado en este año	2006	CARRETERA FEDERAL QUERETARO-CELAYA	ND	38160	TIERRABLANCA	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	BURNER SYSTEMS INTERNATINAL DE MEXICO SA DE CV	GUANAJUATO	"20°32'0"""	APASEO EL GRANDE	"100°41'0"""	Apaseo el Grande	BSI871100511	KM	44.2	ZONA INDUSTRIAL DE APASEO EL GRANDE	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
MANUFACTURA Y ENSAMBLE DE ARTICULOS PARA ESTUFAS DE GAS Y ELECTRICOS	Atributo no considerado en este año	2006	MANUEL SANDOVAL VALLARTA	9A	32557	P. IND. RIO BRAVO	Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	BURNER SYSTEMS INTERNATIONAL DE JUAREZ S.A. DE C.V.	CHIHUAHUA	31.65721	CD JUAREZ	-106.34241	Juarez	BSI9A0803711	340		PARQUE INDUSTRIAL RIO BRAVO	335220	Equipos y articulos electronicos, electricos y domesticos	Produccion de estufas y hornos domesticos	0.0	0.0
PRESTACION DE SERV DE ASIST Y ASESORIA TEC REL CON POZOS DE PETROLEO GAS MINERALES GEOTERM	Atributo no considerado en este año	2006	CARRETERA PARAISO DOS BOCAS	C4	86600	LIMONCITOS	Perforación de pozos petroleros y de gas	Atributo no considerado en este año	Atributo no considerado en este año	BJ SERVICES COMPANY MEXICANA SA DE CV	TABASCO	"18°27'0"""	PARAISO	"93°32'0"""	Paraiso	BSM102701411	KM 1			213111	Petroleo y petroquimica	Cementacion y estimulacion de pozos petroleros	0.0	0.0
CEMENTACION DE POZOS PETROLEROS	Atributo no considerado en este año	2006	CARRETERA RIBEREÑA	C4	88440	ND	Perforación de pozos petroleros y de gas	Atributo no considerado en este año	Atributo no considerado en este año	BJ SERVICES COMPANY MEXICANA SA DE CV	TAMAULIPAS	"26°3'36"""	CD CAMARGO	"98°17'44"""	Camargo	BSM102800711	KM 63			213111	Petroleo y petroquimica	Cementacion y estimulacion de pozos petroleros	0.0	0.0
TRATAMIENTO DE RESIDUOS BIOLÓGICO-INFECCIOSOS.	Atributo no considerado en este año	2006	Canada	LT	66350	Fracc Industrial U. Nacional II	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	BIOSYSTEM & TECHNOLOGY S. DE R.V DE C.V	NUEVO LEON	"25°41'12.81"""	Sta Catarina	"100°28'36.31"""	Santa Catarina	BSTLX1904811	110		Fracc Industrial Unidad Nacional II	562111	Tratamiento de residuos peligrosos	Tratamiento de residuos biologico-infecciosos	0.0	0.0
FABRICAR, DISEÑAR, ARMAR, REPARAR Y REHABILITAR TODA CLASE DE VEHICULOS	Atributo no considerado en este año	2006	DOMICILIO CONOCIDO	9G	43990	CORREDOR INDUSTRIAL CD. SAHAGÚN	Fabricación de equipo ferroviario	Atributo no considerado en este año	Atributo no considerado en este año	BOMBARDIER TRANSPORTATION MEXICO S.A DE C.V	HIDALGO	"19°46'38"""	TEPEAPULCO	"98°33'56"""	Tepeapulco	BTM9G1306111	SN		ZONA INDUSTRIAL CD. SAHAGÚN	336510	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	0.0	0.0
