actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Fafricación y venta de equipos de aire acondicionado.	Atributo no considerado en este año	2007	Carretera Miguel Alemán Km. 11.2	8N	66600	Fraccionamiento. San Cristobal	Fabricación de equipo de aire acondicionado y calefacción.	Atributo no considerado en este año	Atributo no considerado en este año	Johnson Controls Be Manufactura México S. de R.L. de C.V.	NUEVO LEON	"25º43'54.88"""	Apodaca	"100º12'40.52"""	Apodaca	JCB8N1900611	Km. 11.2			333411	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	0.0	0.0
FABRICACION DE PRODUCTOS FARMACEUTICOS PARA CONSUMO HUMANO	Atributo no considerado en este año	2007	CARRETERA FEDERAL MEX-PUE	5T	74160		Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	JANSSEN CILAG, S.A. DE C.V.	PUEBLA	"19°12'20"""	SAN MATEO CAPULTITLAN	"98°25'08"""	Huejotzingo	JCI5T2107411	KM. 81.5		CORREDOR INDUSTRIAL QUETZALCOATL	325412	Quimica	Produccion de farmaceuticos y medicamentos		
ENSAMBLE Y MANUFACTURA DE SELLOS COMERCIALES PARA BOMBAS DE AGUA	Atributo no considerado en este año	2007	CARRETERA VICTORIA MATAMOROS KM 173.6	52	87600	PASO REAL	Otras industrias manufactureras.	Atributo no considerado en este año	Atributo no considerado en este año	JOHN CRANE S. DE R.L. DE C.V.	TAMAULIPAS	"24°53'31"""	SAN FERNANDO	"98°11'16"""	San Fernando	JCR522803511	SN			339999	Articulos y productos compuestos de diferentes materiales	Articulos y productos compuestos de diferentes materiales		
MANUFACTURA PRODUCCION DE ENSAMBLES EN GRAL DE CIRCUITOS IMPRESOS Y COMPONENTES ELECTRONIC	Atributo no considerado en este año	2007	CARR REYNOSA MONTERREY KM 204 MAS 500	91	88730	PARQUE IND DEL NORTE	Fabricación de componentes electrónicos.	Atributo no considerado en este año	Atributo no considerado en este año	JABIL CIRCUIT DE REYNOSA , S. DE R.L. DE C.V.- REYNOSA	TAMAULIPAS	"26°3'10"""	REYNOSA	"98°22'20"""	Reynosa	JCR8S2803211	E4		PARQUE INDUSTRIAL DEL NORTE	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
ENSAMBLE, SUBENSAMBLE, REPARACIÓN Y REACONDICIONAMIENTO DE MAQ. DE OFICINA Y COMPUTADORA	Atributo no considerado en este año	2007	BOULEVARD MONTEBLLO	91	88787	PARQUE INDUSTRIAL COLONIAL	Fabricación de computadoras y equipo periférico.	Atributo no considerado en este año	Atributo no considerado en este año	JABIL GLOBAL SERVICES DE MÉXICO S.A DE .C.V	TAMAULIPAS	26.00139	REYNOSA	-98.20288	Reynosa	JGS912803211	737		PARQUE INDUSTRIAL COLONIAL	334110	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
FABRICACION COMPRA-VENTA DE PRODUCTOS URETANOS PLASTICOS	Atributo no considerado en este año	2007	BIOL. MAXIMINO MARTINEZ	6M	02870	SAN. SALVADOR XOCHIMANCA	Fabricación de espumas y productos de uretano.	Atributo no considerado en este año	Atributo no considerado en este año	JOYMA INDUSTRIAL S.A. DE C.V.	DISTRITO FEDERAL	19.46168		-99.17227	Azcapotzalco	JIN6E0900211	3371			326150	Quimica	Fabricacion de productos de espumas uretanicas		
MANUFACTURA DE TODO TIPO DE COMPONENTES ELECTRICOS Y ASPIRADORAS Y PRODUCTOS PARA EL HOGAR	Atributo no considerado en este año	2007	PROL. HNOS ESCOBAR	91	32320	P. I. OMEGA	Fabricación de enseres electrodomésticos menores.	Atributo no considerado en este año	Atributo no considerado en este año	JUVER INDUSTRIAL S.A. DE C.V.	CHIHUAHUA	31.74639	CIUDAD JUAREZ	-106.42893	Juarez	JIN9D0803711	6640		OMEGA	335210	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
ENSAMBLE DE PIEZAS AUTOMOTRICES	Atributo no considerado en este año	2007	CALLE AVE. UNIONES	8L	87316	PARQUE INDUSTRIAL	Maquinado de piezas metálicas para maquinaria y equipo en general.	Atributo no considerado en este año	Atributo no considerado en este año	JACKSON MATAMOROS S A DE C  V	TAMAULIPAS	"25°50'24"""	H MATAMOROS	"97°26'41"""	Matamoros	JMA9M2802211	2300		PARQUE INDUSTRIAL DEL NORTE	332710	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	2201260111001.0	2201260111001.0
PRODUCCION DE OTRAS AUTOPARTES SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN	Atributo no considerado en este año	2007	CARRETERA PANAMERICANA	9M	20340	LOS ARELLANO	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	JATCO MEXICO, S.A. DE C.V.	AGUASCALIENTES	"21°48'3"""	AGUASCALIENTES	"102°16'42"""	Aguascalientes	JME9M0100111	km	75	COMPLEJO INDUSTRIAL	336390	Automotriz	Produccion de otras auto partes		
ENSAMBLE Y MANUFACTURA DE LUCES INDICADORAS	Atributo no considerado en este año	2007	ANTONIO J. BERMUDEZ	9M	1850		Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	JEMCO DE MEXICO S.A. DE.C. V. PLANTA JUAREZ	CHIHUAHUA	31.7085	CD JUAREZ	-106.40001	Juarez	JME9M0803712	32470		PARQUE INDUSTRIAL ANTONIO J BERMUDEZ	336390	Automotriz	Produccion de otras auto partes	367523.0	350887006.0
Fabricacion de impermeabilizantes a base de asfalto modificado.	Atributo no considerado en este año	2007	Bahia Adahir	5U	89600		Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	Johns Manville Industrial S.A.de C.V.	TAMAULIPAS	22.41609	Altamira	-97.88022	Altamira	JMI5U2800311	4	13	Parque de la pequeña y mediana industria	325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes	0.0	0.0
Fabricación y venta de catalizadores para el control de emisiones	Atributo no considerado en este año	2007	Av. La CaDada	9M	76246	Parque Ind. B. Quintana	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Johnson Matthey de México S.A. de C.V.	QUERETARO	"20°33'59"""	El Marqués	"100°24'14"""	El Marques	JMM9M2201111	1		Parque Industrial Bernardo Quintana	336390	Automotriz	Produccion de otras auto partes		
FABRICACIÓN DE MUEBLES DE MADERA Y ESTANTERIA METALICA	Atributo no considerado en este año	2007	DR.  DIAZ DE LEON	52	20240	EL ENCINO	Otras industrias manufactureras.	Atributo no considerado en este año	Atributo no considerado en este año	J. M. ROMO, S.A. DE C.V.	AGUASCALIENTES	21.87702		-102.29344	Aguascalientes	JMR8A0100111	405			339999	Articulos y productos compuestos de diferentes materiales	Articulos y productos compuestos de diferentes materiales		
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2007	CARRETERA VALLADOLID JESUS MARIA KM 4.5	8A	20902	EL CENIZO	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	J.M. ROMO, S.A. DE C.V. PLANTA JESUS MARIA	AGUASCALIENTES	"21°58'29"""		"102°20'18"""	Jesus Maria	JMR8A0100511	1020			332810	Quimica	Galvanoplastia		
Fabricacion de autopartes	Atributo no considerado en este año	2007	Avenida Valle Hermoso	9M	87500	Parque Industrial Sin Ref	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Key Automotive Accessories de Mexico S. De R. L. de C. V.	TAMAULIPAS	"25°38'31"""	Cd Valle Hermoso	"0.97°49'2"""	Valle Hermoso	KAA9M2804011	18 19 y 20		Parque Industrial Sin Ref	336390	Automotriz	Produccion de otras auto partes	0.0	0.0
FABRICACION DE ESPONJAS TERMICAS PARA ASIENTOS DE VEHICULOS	Atributo no considerado en este año	2007	AUTOPISTA PUENTE A PHARR	9M	88780	PARQUE IND. REYNOSA	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	KONGSBERG AUTOMOTIVE S. DE R.L. DE  C.V.	TAMAULIPAS	26.0093	REYNOSA	-98.20827	Reynosa	KAC9M2803211	1500		PARQUE INDUSTRIAL REYNOSA	336390	Automotriz	Produccion de otras auto partes	0.0	0.0
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2007	BLVD PACIFICO	8A	22490	PARQUE INDUSTRIAL PACIFICO	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	KAMIMEX S.A DE C.V	BAJA CALIFORNIA	32.47075		-116.98861	Tijuana	KAM8A0200412	14537		PARQUE INDUSTRIAL PACIFICO	332810	Quimica	Galvanoplastia	0.0	0.0
Producción de Baleros	Atributo no considerado en este año	2007	Av. La Sierra	7X	67193	Parque Industrial la Silla	Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	Kaydon S. de R.L. de C.V.	NUEVO LEON	"25º39'23.21"""	Guadalupe	"100º10'44.04"""	Guadalupe	KAY7U1902611	1303		Parque Industrial la Silla	332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos	381584.13	2837629.71
PRODUCCIÓN DE PAPEL.	Atributo no considerado en este año	2007	N.A.	56	25900	N.A.	Fabricación de papel a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MÉXICO S.A.B DE C.V.	COAHUILA	"25°35'0"""	RAMOS ARIZPE	"100°53'0"""	Ramos Arizpe	KCM560502711	N.A.	N.A.	AUTOPISTA SALTILLO MONTERREYKM  21	322122	Celulosa y papel	Produccion de papel		
PRODUCCIÓN DE PAPEL.	Atributo no considerado en este año	2007	AV.RIO SAN JUAN	56	76806	SAN CAYETANO	Fabricación de papel a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	KIMBERLY CLARK DE MEXICO .S.A.B  DE C.V	QUERETARO	"20°22'53"""		"99°58'43"""	San Juan del Rio	KCM562201611	4		ZONA INDUSTRIAL SAN JUAN DEL RIO	322122	Celulosa y papel	Produccion de papel	2253830.0	14397933.0
PERFORACION DE POZOS PETROLEROS Y GAS	Atributo no considerado en este año	2007	AV. 4 PONIENTE CALLE 2 SUR	B2	24129		Perforación de pozos petroleros y de gas.	Atributo no considerado en este año	Atributo no considerado en este año	KCA DEUTAG OFFSHORE A.S.	CAMPECHE	"19°21'6"""	CARMEN	"18°20'3"""	Carmen	KDOMG0400311	M.C	L.1	PARQUE INDUSTRIAL PESQUERO LAGUNA AZUL	213111	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros		
IMPORTACION ALMACEN ENVASADO Y DISTRIBUCCION DE SUSTANCIAS QUIMICAS	Atributo no considerado en este año	2007	PERIFERICO SUR	QB	45090	EL MANTE	Otros servicios de almacenamiento con instalaciones especializadas.	Atributo no considerado en este año	Atributo no considerado en este año	KEMINSOL S.A. DE C.V.	JALISCO	"20°37'5"""	JALISCO	"103°25'48"""	Tlaquepaque	KEMBB1409811	8565 A			493190	Otros	Almacenes de sustancias quimicas	0.0	0.0
PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES).	Atributo no considerado en este año	2007	Calzada Gustavo Vildósola Castro	9G	21385	Unidad Industrial PACCAR México	Fabricación de automóviles y camionetas.	Atributo no considerado en este año	Atributo no considerado en este año	KENFABRICA S.A DE C.V	BAJA CALIFORNIA	"32°39'48"""	Mexicali	"115°28'4"""	Mexicali	KEN9G0200211	2000		Unidad Industrial PACCAR México	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
PRODUCCIÓN DE FIBRAS Y FILAMENTOS SINTÉTICOS Y ARTIFICIALES (SÓLO SI  INVOLUCRA REACCIÓN Q	Atributo no considerado en este año	2007	BOULEVARD DE LOS RIOS	5S	89600	ZONA INDUSTRIAL	Fabricación de fibras químicas.	Atributo no considerado en este año	Atributo no considerado en este año	KALTEX FIBERS SA DE CV	TAMAULIPAS	"22°23'0"""	ALTAMIRA	"97°56'0"""	Altamira	KFI5S2800311	4390		PUERTO INDUSTRIAL DE ALTAMIRA	325220	Quimica	Produccion de fibras y filamentos sinteticos y artificiales		
PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).	Atributo no considerado en este año	2007	AV. DE LA MONTANA	69	76220	SANTA ROSA JAUREGUI	Fabricación de aceites y grasas lubricantes.	Atributo no considerado en este año	Atributo no considerado en este año	KLUBER LUBRICACION MEXICANA S.A. DE C.V.	QUERETARO	"20°44'49"""	SANTA ROSA JAUREGUI	"100°26'33"""	Queretaro	KLM692201411	109		PARQUE INDUSTRIAL QUERETARO	324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
PRODUCCIÓN DE PELÍCULAS, PLACAS Y PAPEL SENSIBLE PARA FOTOGRAFÍA.	Atributo no considerado en este año	2007	Av. Prolongación Mariano Otero	60	45050	Paseos del Sol	Fabricación de películas, placas y papel fotosensible para fotografía.	Atributo no considerado en este año	Atributo no considerado en este año	KODAK DE MEXICO S.A.de C.V.	JALISCO	20.6456	Zapopan	-103.4133	Zapopan	KME601412011	408			325992	Quimica	Produccion de peliculas, placas y papel sensible para fotografia		
Manufactura  Produccion y Ensamble Empaque de todo Tipo de Arneses y  Articulos Electricos	Atributo no considerado en este año	2007	AV. VALLE DEL CEDRO	91	32574	PQUE. IND. INTERMEX	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	KENSA DE MEXICO S. DE R.L. DE C.V.	CHIHUAHUA	31.63066	CD JUAREZ	-106.3833	Juarez	KME910803721	1250 C		INTERMEX	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
Industria Productora de Componentes Electrónicos	Atributo no considerado en este año	2007	Ave. Las Américas Ote.	91	87020	México	Fabricación de componentes electrónicos.	Atributo no considerado en este año	Atributo no considerado en este año	KEMET DE MEXICO, S.A. DE C.V.	TAMAULIPAS	23.76596	Cd Victoria	-99.15492	Victoria	KME952804111	780			334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
Fabricacion productos de plastico con resinas plasticas	Atributo no considerado en este año	2007	Circuito del Progreso	6E	21100	Progreso	Fabricación de otros productos de plástico sin reforzamiento.	Atributo no considerado en este año	Atributo no considerado en este año	Kyowa Mexicali SA de CV	BAJA CALIFORNIA	"32°37'2"""	Mexicali	"115°30'45"""	Mexicali	KME970200211	50		Parque Industrial Progreso	326199	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	0.0	0.0
Fabricación y Ensambles de Tractocamiones	Atributo no considerado en este año	2007	Calzada Gustavo Vildósola Castro	9G	21385	Unidad Industrial PACCAR	Fabricación de camiones y tractocamiones.	Atributo no considerado en este año	Atributo no considerado en este año	Kenworth Mexicana S.A de C.V	BAJA CALIFORNIA	"32°43'0"""	Mexicali	"105°56'0"""	Mexicali	KME9G0200211	2000		Unidad Industrial Paccar Mexico	336120	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
FABRICACIÓN Y ENSAMBLE DE PRODUCTOS ELECTRÓNICOS ELECTROMECÁNICOS Y MECATRÓNICOS	Atributo no considerado en este año	2007	ACCESO II	91	76120	PARQUE IND. BENITO JUAREZ	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	KOSTAL MEXICANA S.A. DE C.V.	QUERETARO	"20°38'8"""	QUERETARO	"100°25'16"""	Queretaro	KME9J2201411	36		PARQUE INDUSTRIAL BENITO JUAREZ	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2007	Carretera Panamericana km 284	9M	38110	2a. Fraccion de Crespo	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Kolbenschmidt de Mexico S. de R.L. de C.V.	GUANAJUATO	"20°30'32"""	Celaya	"100°54'52"""	Celaya	KME9M1100711	SN		Corredor industrial Celaya-Salamanca	336390	Automotriz	Produccion de otras auto partes		
FABRICACION Y COMERCIALIZACION DE PRODUCTOS QUÍMICOS	Atributo no considerado en este año	2007	Avenida División del Golfo	MB	87019	Fraccionamiento Industrial la Libertad	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	Kidde de México S.A. de C.V.	TAMAULIPAS	"23°45'59"""	Ciudad Victoria	"0.99°9'42"""	Victoria	KMEMB2804111	3308		Colonia Industrial	325999	Quimica	Produccion de substancias quimicas a partir de mezclas		
COMPRA,VENTA,FABRICACION,IMPORTACION DE COAGULANTES QUIMICOS PARA EL TRATAMIENTO DE AGUAS	Atributo no considerado en este año	2007	C. XOXTLA-TLALTENANGO	MB	90721	SAN MIGUEL ANALCO	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	KEMIRA DE MEXICO, S.A. DE C.V.	TLAXCALA	"19°11'0"""	NATIVITAS	"98°20'0"""	Nativitas	KMEQB2902311	SN			325999	Quimica	Produccion de substancias quimicas a partir de mezclas		
PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORGÁ	Atributo no considerado en este año	2007	CARR. SENDERO NACIONAL KM. 8	5P	87560	LA GLORIA	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	KMG DE MEXICO S.A. DE C.V.	TAMAULIPAS	"25°51'45"""	MATAMOROS	"97°36'6"""	Matamoros	KMG5P2802211				325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas		
AFINACIÓN Y REFINACIÓN DE COBRE (ASÍ COMO SUS ALEACIONES; INCLUYE FUNDICIÓN, EXTRUSIÓN O E	Atributo no considerado en este año	2007	CAMINO HUINALAMEZQUITAL	7N	66600		Fundición y refinación de cobre.	Atributo no considerado en este año	Atributo no considerado en este año	KOBREX S.A DE C.V.	NUEVO LEON	"25º45'3.86"""		"100º12'36.64"""	Apodaca	KOB7N1900111	800			331411	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de cobre	0.0	0.0
Fabricación de Lavabos de Acero Inoxidable	Atributo no considerado en este año	2007	Ave. Industrial Reynosa	7T	88780	Reynosa Industrial Center	Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	KOHLER REYNOSA S. DE R.L. DE C.V.	TAMAULIPAS	26.04337	Reynosa	-98.22955	Reynosa	KRE7X2803211	Lote G9		Reynosa Industrial Center	332999	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
FABRICACION DE MUEBLES SANITARIOS DE CERAMICA	Atributo no considerado en este año	2007	AUTOPISTA MONTERREY CADEREYTA  KM19	6S	67250	FRACCIONAMIENTO LOMAS DEL SOL	Fabricación de muebles de baño.	Atributo no considerado en este año	Atributo no considerado en este año	KOHLER SANIMEX S DE RL DE CV	NUEVO LEON	"25º40'27"""	CIUDAD BENITO JUAREZ	"100º05'45"""	Juarez	KSA6T1903111			PROPIEDAD PRIVADA	327112	Cemento y Cal	Produccion de muebles ceramicos		
FABRICACION DE BOLSAS DE SEGURIDAD Y OTRAS PARTES AUTOMOTRICES	Atributo no considerado en este año	2007	CHAMIZAL Y MAGNETO	9M	32648	PARQUE IND. GEMA	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	KEY SAFETY SYSTEMS DE MEXICO S. DE R.L. DE C.V.	CHIHUAHUA	31.6887	CIUDAD JUAREZ	-106.45474	Juarez	KSS9M0803711	7825		PARQUE INDUSTRIAL GEMA	336390	Automotriz	Produccion de otras auto partes	0.0	0.0
Elaboración de pasta para la industria cerámica	Atributo no considerado en este año	2007	Autopista Monterrey Cadereyta km. 20	6R	67250	Autopista Monterrey Cadereyta	Fabricación de azulejos y losetas no refractarias.	Atributo no considerado en este año	Atributo no considerado en este año	KT CLAY DE MÉXICO S.A. DE C.V.	NUEVO LEON	"25º39'53.45"""	cd Benito Juárez	"100º05'04.25"""	Juarez	KTC6R1903111				327122	Cemento y Cal	Produccion de articulos ceramicos no estructurales		
Fabricación productos de plástico para vehiculos	Atributo no considerado en este año	2007	Blvd. Pacifico	6E	22643	San Antonio de los Buenos	Fabricación de autopartes de plástico con y sin reforzamiento.	Atributo no considerado en este año	Atributo no considerado en este año	Kyomex SA de CV	BAJA CALIFORNIA	"32°27'35"""		"0.116°59'50"""	Tijuana	KYO520200413	7915		Parque Industrial Pacifico	326192	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico		
Fabricación productos moldeados de plastico	Atributo no considerado en este año	2007	Ave. Ensenada	6E	22643	Parque Industrial Pacifico	Fabricación de otros productos de plástico sin reforzamiento.	Atributo no considerado en este año	Atributo no considerado en este año	Kyomex SA de CV	BAJA CALIFORNIA	"32°27'37"""	Tijuana	"0.116°59'45"""	Tijuana	KYO6J0200411	14522		Parque Industrial Pacífico	326199	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico		
ENSAMBLE Y REPARACION DE MEDIDORES DE ENERGIA ELECTRICA Y SUS ACCESORIOS	Atributo no considerado en este año	2007	CARR REYNOSA MATAMOROS Y BRECHA E99	52	88780	PARQUE INDUSTRIAL REYNOSA	Otras industrias manufactureras.	Atributo no considerado en este año	Atributo no considerado en este año	LANDIS & GYR SA DE CV	TAMAULIPAS	"26°1'14"""	TAMAULIPAS	"0.98°13'5"""	Reynosa	L&G9W2803211	SN		PARQUE INDUSTRIAL REYNOSA	339999	Articulos y productos compuestos de diferentes materiales	Articulos y productos compuestos de diferentes materiales	0.0	0.0
PASTEURIZACIÓN Y ENVASADO DE LECHE FRESCA Y BEBIDAS	Atributo no considerado en este año	2007	BOULEVARD VICENTE GUERRERO SALDAÑA	1S	39750	POSTAL	Elaboración de leche líquida.	Atributo no considerado en este año	Atributo no considerado en este año	LALA ACAPULCO S.A. DE C.V.	GUERRERO	"16°53'15"""	ACAPULCO	"99°49'99"""	Acapulco de Juarez	LACKE1200111	980			311511	Alimenticio y/o de consumo humano	Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche	0.0	0.0
PRODUCCIÓN  DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM	Atributo no considerado en este año	2007	EJE 3 NORTE	5N	90431	CIUDAD INDUSTRIAL XICOHTENCATL	Fabricación de fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS AGROENZYMAS S.A. DE C.V.	TLAXCALA	"19°27'37"""	TETLA	"98°4'46"""	Tetla de la Solidaridad	LAG5P2903111	329			325310	Quimica	Produccion de fertilizantes quimicos		
FABRICACION DE BARILLA	Atributo no considerado en este año	2007	NECAXA	BD	54190	LA LAGUNA	Fabricación de otros productos de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	CARLOS LARREA LUDIT   ACEROS NECAXA	MEXICO	19.5151	TLALNEPANTLA	-99.09885	Tlalnepantla de Baz	LAL7I1510411	47			331220	Otros	Recuperacion de materiales	400.0	1000.0
PRODUCCION DE GRASAS ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS)	Atributo no considerado en este año	2007	CARRETERA A GARCIA KM 1.2	69	66350		Fabricación de aceites y grasas lubricantes.	Atributo no considerado en este año	Atributo no considerado en este año	LUBRICANTES DE AMERICA S.A. DE C.V.	NUEVO LEON	"25º42'12.3"""		"100º31'32.91"""	Santa Catarina	LAM691904811	INT 8		PARQUE INDUSTRIAL GONHER	324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
FABRICACIÓN DE PRODUCTOS QUÍMICOS (PIGMENTOS COLORANTES Y AUXILIARES QUÍMICOS)	Atributo no considerado en este año	2007	Km 52.5 carretera México Toluca	5J	52000	Corredor industrial Toluca Lerma	Fabricación de pigmentos y colorantes sintéticos.	Atributo no considerado en este año	Atributo no considerado en este año	LANXESS S.A. DE C.V.	MEXICO	"19°17'51"""	Lerma	"99°32'14"""	Lerma	LAN5J1505111	Km 52.5		Corredor Industrial Lerma  Toluca	325130	Quimica	Produccion de colorantes y pigmentos	0.0	0.0
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2007	CARR. TANQUE DE PEÑA KM. 2	5T	59300	ND	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	LAPISA, S.A. DE C.V.	MICHOACAN	"20°21'49"""	LA PIEDAD	"102°6'17"""	La Piedad	LAP5T1606911	ND	ND	COMUNIDAD RURAL	325412	Quimica	Produccion de farmaceuticos y medicamentos		
LAMINACION SECUNDARIA DE HIERRO Y ACERO (SOLO INCLUYE PRODUCTOS OBTENIDOS MEDIANTE PROCESO	Atributo no considerado en este año	2007	CAMINO A HUITZILA	7I	43800	HUITZILA	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	LAMINADORA DE ANGULOS Y PERFILES SA DE CV	HIDALGO	"19°49'11"""	HUITZILA	"98°57'28"""	Tizayuca	LAP7I1306911	SN		PARQUE INDUSTRIAL TIZAYUCA	331510	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero		
FUNDICION Y LAMINACION DE COBRE Y LATON	Atributo no considerado en este año	2007	PROLONGAION CANDONGA SIN NOMBRE y SIN NO	7P	61800	EL ARTESANO	Laminación secundaria de cobre.	Atributo no considerado en este año	Atributo no considerado en este año	Laminadora Pátzcuaro S.A. de C.V.	MICHOACAN	"19°24'27"""	SANTA CLARA DEL COBRE	"101°38'5"""	Salvador Escalante	LAP7P1607912	SN		EN LAS AFUERAS DEL POBLADO	331420	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones	223000.0	2148000.0
PRODUCCIONDISTRIBUCION Y VENTA DE PRODUCTOS VETERINARIOS	Atributo no considerado en este año	2007	AVENIDA SAN MARTIN DE PORRES	5T	76138	FRACC.IND.CARRILLO PUERTO	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS ARANDA S.A. DE C.V.	QUERETARO	"99°23'0"""	QUERETARO	"80°25'0"""	Queretaro	LAR5T2201411	105		PARQUE INDUSTRIAL	325412	Quimica	Produccion de farmaceuticos y medicamentos	0.0	0.0
ELABORACIÓN DE MATERIALES DE CURACIÓN Y CUIDADO PERSONAL	Atributo no considerado en este año	2007	SAN FELIPE	1C	03330	XOCO	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio.	Atributo no considerado en este año	Atributo no considerado en este año	LABORATORIOS AZTECA, S.A. DE C.V.	DISTRITO FEDERAL	"19°21'46"""		"99°9'49"""	Benito Juarez	LAZQA0901411	49			339111	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos		
