actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
MAQUILADORA DE PRENDAS DE VESTIR	Atributo no considerado en este año	2014	Calle  27	46	97457		Confección en serie de otra ropa exterior de materiales textiles	Atributo no considerado en este año	Atributo no considerado en este año	MONTY INDUSTRIES SA DE CV,	YUCATAN	"21°4'1"""	Muxupip	"89°18'43"""	Muxupip	MIN3105400001	400 	 	MUXUPIP	315229	Textiles, fibras e hilos	Confeccion de prendas de vestir		
FABRICACION DE CAL	Atributo no considerado en este año	2014	Carretera  A VILLA DE GARCIA	74	66000		Fabricación de cal	Atributo no considerado en este año	Atributo no considerado en este año	MINORTE SA DE CV,	NUEVO LEON	"25°46'42"""	García	"100°32'11"""	Garcia	MIN741901811	KM 8.5 	S/N 	VILLA DE GARCIA	327410	Cemento y Cal	Produccion de cal		
Fabricación de productos de fibrocemento y depósitos de polietielno	Atributo no considerado en este año	2014	Avenida Hidalgo	79	55540	Colonia Santa Clara Coatitla	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MEXALIT INDUSTRIAL, S.A. DE C.V., PLANTA SANTA CLARA	MEXICO	"19°32'16"""	Ecatepec de Morelos	"99°3'31"""	Ecatepec de Morelos	MIN791503311	180 	 		327999	Asbesto	Produccion de asbesto cemento y sus productos		
FABRICACIÓN DE PRODUCTOS DE FIBROCEMENTO Y DEPOSITOS DE POLIETILENO	Atributo no considerado en este año	2014	Calle AVENIDA PLOMO	79	86010	Colonia CUIDAD INDUSTRIAL	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MEXALIT INDUSTRIAL, S.A. DE C.V., PLANTA VILLAHERMOSA	TABASCO	"18°1'50"""	Villahermosa	"92°54'34"""	Centro	MIN792700411	203 	 		327999	Asbesto	Produccion de asbesto cemento y sus productos		
PERFORACION DE POZOS PETROLEROS Y GAS	Atributo no considerado en este año	2014	Avenida AVIACION	R9	24179	Ninguno PLATAFORMA A/E CHIHUAHUA LN 19 22 53.1  LO 92 03 30.9	Perforación de pozos petroleros y de gas	Atributo no considerado en este año	Atributo no considerado en este año	CHIHUAHUA JACKUP SA DE C.V,CHIHUAHUA JACKUP SA DE CV	CAMPECHE	"18°38'54"""	Ciudad del Carmen	"91°48'41"""	Carmen	MJA0400300006	S/N 	S/N 		213111	Otros	Perforacion de pozos		
PRODUCCIÓN DE MOTORES AUTOMOTRICES A GASOLINA O DIESEL	Atributo no considerado en este año	2014	Calle CARRETERA A MIELERAS	9I	27400	Colonia _	Fabricación de motores de combustión interna, turbinas y transmisiones	Atributo no considerado en este año	Atributo no considerado en este año	MOTORES JOHN DEERE SA DE CV,	COAHUILA	"25°28'45"""	Torreón	"103°21'13"""	Torreon	MJD9I0503511	S/N 	 		333610	Automotriz	Produccion de motores automotrices a gasolina y diesel		
Fabricacion de componentes electronicos	Atributo no considerado en este año	2014	Calle FERROPUERTO	91	27400		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	MOTORES JOHN DEERE SA DE CV,JOHN DEERE ELECTRONIC SOLUTIONS	COAHUILA	"25°28'46"""	Torreón	"103°21'33"""	Torreon	MJD910503511	305 	 	FERROPUERTO.	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PREPARACIÓN E HILADO DE FIBRAS BLANDAS NATURALES	Atributo no considerado en este año	2014	Calle KM.5.6 CARRETERA TEPEJI-TULA	3K	42860	Barrio TLAXINACALPAN	Preparación e hilado de fibras blandas naturales	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS KALTEX SA DE CV,MANUAFACTURAS KALTEX S.A DE C.V	HIDALGO	"19°55'46"""	Tepeji de Ocampo	"99°20'25"""	Tepeji del Rio de Ocampo	MKA3K1306312	S/N 	0 		313112	Textiles, fibras e hilos	Acabado de fibras, hilos, hilados y telas textiles		
PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).	Atributo no considerado en este año	2014	Calle CARR. LAGOS  LA UNION DE SAN ANTONIO	69	47480	Colonia EJIDO SAN AGUSTIN	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	MEXICANA DE LUBRICANTES, S.A. DE C.V.,MEXLUB	JALISCO	"21°19'7"""	Lagos de Moreno	"101°55'3"""	Lagos de Moreno	MLU691405311	KM. 3.5 	 		324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
FABRICACION DE MUEBLES DE MADERA	Atributo no considerado en este año	2014	Calle  PRIMERA	4T	22120	Colonia LA CIENEGA	Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería	Atributo no considerado en este año	Atributo no considerado en este año	MONTECITOS MANUFACTURING S DE RL DE CV,MONTECITOS MANUFACTURING	BAJA CALIFORNIA	"32°29'10"""	Tijuana	"116°56'18"""	Tijuana	MMAAI0200411	7550 	 		337120	Madera y Productos	Fabricacion de productos y articulos de madera		
BENEFICIO DE CONCENTRADO BULK	Atributo no considerado en este año	2014	Ninguno CONOCIDO	MJ	34790	Colonia SAN JOSE DE AVINO	Minería de plata	Atributo no considerado en este año	Atributo no considerado en este año	COMPA¿IA MINERA MEXICANA DE AVINO S.A. DE C.V.,COMPAÑIA MINERA MEXICANA DE AVINO	DURANGO	"24°31'32"""	Francisco I. Madero	"104°18'24"""	Panuco de Coronado	MMAMK1002011	SN 	 		212222	Metalurgica (incluye la siderurgica)	Mineria de plata		
MINERÍA DE ZINC Y PLOMO (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2014	Calle DOMICILIO CONOCIDO	14	33640	Pueblo NAICA	Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MAPLE S.A DE C.V, UNIDAD NAICA	CHIHUAHUA	"27°51'3"""	Naica	"105°29'50"""	Saucillo	MMA140503512	SN 	 		212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
MINERIA DE ZINC Y PLOMO (INCLUYE SIEMPRE BENEFICIO)	Atributo no considerado en este año	2014	Calle CARRETERA FRANCISCO I. MADERO	14	98170	Ejido FRANCISCO I. MADERO	Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MADERO SA DE CV,MADERO	ZACATECAS	"22°49'4"""	Zacatecas	"102°45'28"""	Zacatecas	MMA143205611	NA 	NA 		212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
MINERÍA DE COBRE Y NIQUEL (SÓLO INCLUYE BENEFICIO)	Atributo no considerado en este año	2014	Carretera AGUA PRIETA-IMURIS KM. 99	15	84620	Colonia CANANEA CENTRO	Minería de cobre	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MARIA S.A DE C.V.,MINERA MARÍA S.A. DE C.V. UNIDAD MARIQUITA	SONORA	"31°2'4"""	Heroica Ciudad de Cananea	"110°24'50"""	Cananea	MMA152601911	SN 	 		212231	Metalurgica (incluye la siderurgica)	Mineria de cobre y niquel		
Fabricación de Muebles de Madera no Metálicos	Atributo no considerado en este año	2014	Calle CONSTITUCION	4T	45200	Colonia SANTA LUCIA 	Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería	Atributo no considerado en este año	Atributo no considerado en este año	MUEBLES LA MAGDALENA SA DE CV,MUEBLES LA MAGDALENA	JALISCO	"20°48'14"""	Tesistán (San Francisco Tesistán)	"103°29'25"""	Zapopan	MMA4T1412011	210 	A 		337120	Madera y Productos	Fabricacion de productos y articulos de madera		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2014	Avenida AVE. PROLONGACIÓN JÚAREZ	7T	27830	Colonia BARRIO SALTILLO	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	METALICOS MAYRAN, S.A. DE C.V.,	COAHUILA	"25°45'23"""	San Pedro	"102°58'13"""	San Pedro	MMA7T0503311	S/N 	 		331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
FABRICACION DE COMPONENTES ELECTRONICOS	Atributo no considerado en este año	2014	Calle AVENIDA UNIONES, ESQ. AV. LAS RUSIAS	91	87316		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	MECANISMOS DE MATAMOROS S.A. DE C.V.,	TAMAULIPAS	"25°39'28"""	Heroica Matamoros	"97°36'19"""	Matamoros	MMA9M2802211	2800 	 	PARQUE INDUSTRIAL DEL NORTE	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
Minería de cobre	Atributo no considerado en este año	2014	Carretera  Transpeninsular Federal Libre	15	23920		Minería de cobre	Atributo no considerado en este año	Atributo no considerado en este año	MINERA Y METALURGICA DEL BOLEO S.A.P.I. DE C.V.,MINERA Y METALÚRGICA DEL BOLEO S.A.P.I. DE C.V.	BAJA CALIFORNIA SUR	"27°22'21"""	Santa Rosalía	"112°17'37"""	Mulege	MMB0300200033	Sin número 	 	Minera El Boleo	212231	Metalurgica (incluye la siderurgica)	Mineria de cobre y niquel		
Explotación y beneficio de minerales de plomo, zinc, oro y plata	Atributo no considerado en este año	2014	Ninguno CIENEGA DE NTRA SEÑORA DE GUADALUPE	14	34620	Colonia CIENEGA DE NUESTRA SRA DE GUADALUPE	Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MEXICANA LA CIENEGA SA DE CV,MINERA MEXICANA LA CIENEGA S.A. DE C.V.	DURANGO	"25°1'39"""	Santiago Papasquiaro	"106°21'4"""	Santiago Papasquiaro	MMC141003211	SN 	SN 		212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
COMPRA VENTA DE EQUIPOS PARA REFRIGERACIÓN INDUSTRIAL	Atributo no considerado en este año	2014	Calle AV. DE LOS 50 METROS	8N	62578	Colonia CIVAC	Fabricación de equipo de refrigeración industrial y comercial	Atributo no considerado en este año	Atributo no considerado en este año	MAYEKAWA DE MEXICO, S.A. DE C.V.,MYCOM	MORELOS	"18°55'7"""	Jiutepec	"99°10'11"""	Jiutepec	MMELK1701111	381 	381 		333412	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado		
SERVICIOS DE APLICACION DE RECUBRIMIENTO Y  PINTURA	Atributo no considerado en este año	2014	Calle HALCON	1I	25904		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L DE C.V,METOKOTE DE MEXICO S. DE R.L. DE C.V.	COAHUILA	"25°30'58"""	Ramos Arizpe	"100°58'54"""	Ramos Arizpe	MME0502700009	LOTE 3 MZA. 2 	S/N 	FINSA	332810	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales		
Servicio de recubrimientos de Pintura de Superficies Metálicas	Atributo no considerado en este año	2014	Avenida Central	1I	78395		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L DE C.V,	SAN LUIS POTOSI	"22°1'49"""	San Luis Potosí	"100°53'19"""	San Luis Potosi	MME2402800438	345 	 	ZONA INDUSTRIAL	332810	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales		
MAQUILADORA RELACIONADA CON LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2014	Avenida  Industrial del Norte	QF	88736		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MIKUNI MEXICANA, S.A. DE C.V.,	TAMAULIPAS	"26°1'56"""	Reynosa	"98°21'53"""	Reynosa	MME2803200152	SN 	SN 	PARQUE INDUSTRIAL DEL NORTE	336390	Automotriz	Produccion de auto partes troqueladas y estampadas		
SERVICIOS DE APLICACION DE RECUBRIMIENTO Y  PINTURA	Atributo no considerado en este año	2014	Carretera SALTILLO-P. NEGRAS	1I	25904		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L DE C.V,METOKOTE DE MEXICO S. DE R. L. DE C.V. LINEA 5	COAHUILA	"25°30'50"""	Ramos Arizpe	"100°58'51"""	Ramos Arizpe	MME5Q0502711	KM. 10.8 LOTE 5 	S/N 	FINSA	332810	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales		
SERVICIO DE RECUBRIMIENTO INDUSTRIAL	Atributo no considerado en este año	2014	Calle AVE. CHAPULTEPEC	1I	88780	Colonia PARQUE INDUSTRIAL COLONIAL	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	METOKOTE DE MEXICO S. DE R.L DE C.V,METOKOTE DE MÉXICO, S. DE R.L. DE C.V.	TAMAULIPAS	"25°59'33"""	Reynosa	"98°11'59"""	Reynosa	MME5U2803211	MZA 6, L-1 	 		332810	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales		
FABRICACION Y MAQUILACION DE ARTICULOS METALICOS	Atributo no considerado en este año	2014	Carretera  QUERETARO-TEQUISQUIAPAN	7X	76249	Fraccionamiento Fraccionamiento Agroindustrial La Cruz	Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURAS METÁLICAS, S.A. DE C.V.,MANUFACTURAS METALICAS SA DE CV	QUERETARO	"20°38'11"""	Jesús María	"100°15'38"""	El Marques	MME832201111	KM.  14 	 		332110	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN	Atributo no considerado en este año	2014	Boulevard Florida	9K	88614		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MONROE MÉXICO, S.A. DE C.V.,TENNECO	TAMAULIPAS	"26°8'47"""	Reynosa	"98°20'27"""	Reynosa	MME9K2803211	1070 	 	Maquilpark	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
FABRICACION DE PARTES Y ACCESORIOS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2014	Boulevard KAPPA	9K	25903	Colonia PARQUE INDUSTRIAL	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MUBEA DE MEXICO S. DE R.L. DE C.V.,	COAHUILA	"25°35'4"""	Ramos Arizpe	"100°54'58"""	Ramos Arizpe	MME9M0502711	1085 	 		336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
MANUFACTURA Y VENTA DE AMORTIGUADORES Y STRUT	Atributo no considerado en este año	2014	Avenida PONIENTE 4	9K	38010	Colonia CIUDAD INDUSTRIAL	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MONROE MÉXICO, S.A DE C.V.,	GUANAJUATO	"20°33'16"""	Celaya	"100°48'38"""	Celaya	MME9M1100711	118 	 		336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
FABRICACIÓN DE COMPONENTES ELECTRONICOS	Atributo no considerado en este año	2014	Circuito PRODUCTIVIDAD ORIENTE	91	45690	Condominio PARQUE INDUSTRIAL GUADALAJARA	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	MOLEX DE MEXICO SA DE CV,	JALISCO	"20°34'8"""	Las Pintas	"103°18'53"""	El Salto	MME911407011	305 	 		334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
Fabricación de Juguetes	Atributo no considerado en este año	2014	Calle LIBRAMIENTO NORESTE KM.27	A6	66052	Colonia GRAL. ESCOBEDO CENTRO	Fabricación de juguetes	Atributo no considerado en este año	Atributo no considerado en este año	MONTOI, S.A. DE C.V.,	NUEVO LEON	"25°49'12"""	Ciudad General Escobedo	"100°20'37"""	Gral.  Escobedo	MMMA61902111	S/N 	 		339930	Articulos y productos compuestos de diferentes materiales	Produccion de juguetes		
ARMADORA AUTOMOTRIZ	Atributo no considerado en este año	2014	Avenida  HIROSHIMA	9G	36778		Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	MAZDA MOTOR MANUFACTURING DE MEXICO SA DE CV,	GUANAJUATO	"20°36'34"""	Salamanca	"101°14'20"""	Salamanca	MMM1102700005	1000 	 	FRACCIONAMIENTO INDUSTRIAL SALAMANCA SIGLO XXI	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
Explotacion y Beneficio de Minerales	Atributo no considerado en este año	2014	Calle DOMICILIO CONOCIDO POBLADO DE TEPEC	14	46130	Ciudad BOLANOS	Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERALES Y MINAS MEXICANAS S.A. DE C.V.,	JALISCO	"21°50'41"""	Bolaños	"103°46'20"""	Bolanos	MMM1401900001	SIN NUMERO 	 		212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
FUNDICION, REFINACION Y CONVERSION DE TODA CLASE DE METALES	Atributo no considerado en este año	2014	Corredor  industrial Ramos Arizpe-Saltillo	ND	25900		Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	METALURGICA METMEX PEÑOLES S.A. DE C.V.,UNIDAD RAMOS ARIZPE	COAHUILA	"25°31'3"""	Ramos Arizpe	"100°57'43"""	Ramos Arizpe	MMP0502700021	1890 NA	NA NA	Corredor industrial Ramos Arizpe-Saltillo	331419	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS	Atributo no considerado en este año	2014	Boulevard LAGUNA PONIENTE	7L	27370	Colonia METALURGICA	Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	METALURGICA MET-MEX PE¿OLES SA DE CV,METALÚRGICA MET-MEX PEÑOLES, S.A. DE C.V. PLANTA ELECTROLÍTICA DE ZINC	COAHUILA	"25°31'29"""	Torreón	"103°26'22"""	Torreon	MMP0503500044	3200 	 		331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS.	Atributo no considerado en este año	2014	Boulevard  LAGUNA	7L	27370	Colonia Metalúrgica	Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	METALURGICA MET-MEX PEÑOLES, S.A. DE C.V. PLANTA REFINERIA PLOMO PLATA,	COAHUILA	"25°31'24"""	Torreón	"103°26'52"""	Torreon	MMP0503500056	3200 	 		331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS	Atributo no considerado en este año	2014	Carretera GOMEZ PALACIO DGO. - JIMENEZ CHIHUAUA	7L	35230	Pueblo BERMEJILLO	Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	METALURGICA MET-MEX PE¿OLES SA DE CV,METALURGICA MET-MEX PEÑOLES, S.A. DE UNIDAD BERMEJILLO	DURANGO	"25°54'4"""	Bermejillo	"103°37'51"""	Mapimi	MMP1001300002	S/N 	 		331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
Afinación y Refinación de otros metales no ferrosos 	Atributo no considerado en este año	2014	Calle EJE 134	7L	78395	Colonia PARQUE DE FUNDIDORES	Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	METAL MIN PROCES S.A. DE C.V.,	SAN LUIS POTOSI	"22°6'0"""	San Luis Potosí	"100°50'15"""	San Luis Potosi	MMP7L2402811	LOTE 1356 	 		331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos		
PRODUCCIÓN DE OTRAS AUTOPARTES	Atributo no considerado en este año	2014	Calle PONIENTE 150	9M	02300	Colonia INDUSTRIAL VALLEJO	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURERA MEXICANA DE PARTES DE AUTOMOVILES SA DE CV,	DISTRITO FEDERAL	"19°29'5"""	Azcapotzalco	"99°11'31"""	Azcapotzalco	MMP9M0900211	872 	 		336390	Automotriz	Produccion de otras auto partes		
EXPLOTACIÓN Y BENEFICIO DE MINERALES CONTENIDO ORO Y PLATA	Atributo no considerado en este año	2014	Carretera EXHACIENDA DE BUSTOS	12	36010	Colonia CATA	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MEXICANA EL ROSARIO, S.A. DE C.V.,	GUANAJUATO	"21°1'54"""	Guanajuato	"101°15'7"""	Guanajuato	MMRSP1101511	S/N 	 		212221	Metalurgica (incluye la siderurgica)	Mineria de oro		
MINERÍA DE ZINC Y PLOMO (SÓLO INCLUYE BENEFICIO)	Atributo no considerado en este año	2014	Calle BOULEVARD LA SIERRA	14	34540	Colonia TOPIA	Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERA MEXICANA EL ROSARIO, S.A. DE C.V., UNIDAD TOPIA	DURANGO	"25°12'52"""	Topia	"106°34'19"""	Topia	MMR141003711	1 	 		212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
Extracción y Beneficio de Minerales	Atributo no considerado en este año	2014	Calle calle 2	14	76534	Colonia MACONI	Minería de plomo y zinc	Atributo no considerado en este año	Atributo no considerado en este año	MINERA LA NEGRA S.A DE C.V.,MINERA LA NEGRA S.A. DE C.V.	QUERETARO	"20°50'11"""	Cadereyta de Montes	"99°31'20"""	Cadereyta de Montes	MNEMK2200411	S/N 	 		212232	Metalurgica (incluye la siderurgica)	Mineria de zinc y plomo		
EXTRACION, BENEFICIO Y ENVIÓ DE HIERRO	Atributo no considerado en este año	2014	Terracería TERRACERIA A HÉRCULES (CAMARGO, CHIHUAHUA A HÉRCULES, COAHUILA	11	27600	Pueblo HERCULES	Minería de hierro	Atributo no considerado en este año	Atributo no considerado en este año	MINERA DEL NORTE, S.A. DE C.V.,MINERA DEL NORTE S.A. DE C.V. HERCULES FERRODUCTO	COAHUILA	"28°19'13"""	Hércules	"103°40'11"""	Sierra Mojada	MNO110503421	NA NA	NA NA		212210	Metalurgica (incluye la siderurgica)	Mineria de hierro		
EXTRACCIÓN, BENEFICIO Y ENVIÓ DE HIERRO	Atributo no considerado en este año	2014	Terracería San Fernando- Hercules	11	27600	Pueblo Hércules	Minería de hierro	Atributo no considerado en este año	Atributo no considerado en este año	MINERA DEL NORTE, S.A. DE C.V.,MINERA DEL NORTE S.A DE C.V, HERCULES PLANTA CONCETRADORA	COAHUILA	"28°2'55"""	Hércules	"103°46'10"""	Sierra Mojada	MNO110503422	ns ns	ns ns		212210	Metalurgica (incluye la siderurgica)	Mineria de hierro		
EXTRACCION, BENEFICIO Y ENVIO DE HIERRO	Atributo no considerado en este año	2014	Calle DOM. CONOCIDO	11	27600	Pueblo Hercules	Minería de hierro	Atributo no considerado en este año	Atributo no considerado en este año	MINERA DEL NORTE, S.A. DE C.V.,MINERA DEL NORTE S.A. DE C.V. HERCULES TAJOS	COAHUILA	"28°1'36"""	Hércules	"103°46'50"""	Sierra Mojada	MNO110503423	SN 	SN 		212210	Metalurgica (incluye la siderurgica)	Mineria de hierro		
EXPLORACIÓN, EXPLOTACIÓN Y BENEFICIO DE MINERAL DE ORO Y PLATA	Atributo no considerado en este año	2014	Boulevard Solidaridad	12	83270	Ciudad EDIFICIO LAS PALMAS	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	MOLIMENTALES DEL NOROESTE, S.A. DE C.V.,	SONORA	"29°4'44"""	Hermosillo	"110°58'55"""	Hermosillo	MNO2603000241	335 A	Local 3 		212221	Metalurgica (incluye la siderurgica)	Mineria de oro		
FABRICACIÓN DE ACEITES COMESTIBLES DE ORIGEN VEGETAL Y PASTAS OLEAGINOSAS	Atributo no considerado en este año	2014	Carretera  a El Castillo	MC	45680		Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	MAQUILADORA DE OLEAGINOSAS, S. A. DE C. V.,MOSA	JALISCO	"20°31'27"""	San José del Castillo	"103°15'9"""	El Salto	MOLMC1407011	Km. 9 	 	El Castillo	311222	Quimica	Fabricacion de aceites y grasas alimenticias		
TRANSFORMACIÓN DE SULFUROS DE MOLIBDENO A ÓXIDOS DE MOLIBDENO	Atributo no considerado en este año	2014	Calle CARR. ESTATAL N 12 MOCTEZUMA-AGUA PRIETA	5I	84500	Pueblo CUMPAS	Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	MOLYMEX S.A DE C.V,MOLYMEX	SONORA	"30°0'30"""	Cumpas	"109°47'15"""	Cumpas	MOLMK2602311	KM29 	 		325180	Quimica	Produccion de acidos, bases y sales inorganicas		
EXPLOTACIÓN Y EXTRACCIÓN DE MINERALES PRECIOSOS	Atributo no considerado en este año	2014	Terracería NA	12	85619	Ejido MULATOS	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	MINAS DE ORO NACIONAL, S.A. DE C.V.,	SONORA	"28°39'0"""	Sahuaripa	"108°44'30"""	Sahuaripa	MON122605211	NA 	NA 		212221	Metalurgica (incluye la siderurgica)	Mineria de oro		
FABRICACIÓN DE AUTOPARTES DEL SISTEMA DE FRENOS AUTOMOTRIZ	Atributo no considerado en este año	2014	Calle SAN PABLO	9L	27400		Fabricación de partes de sistemas de frenos para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MONTIAC S.A. DE C.V.,	COAHUILA	"25°28'31"""	Torreón	"103°22'5"""	Torreon	MON9M0503511	50 	 	INDUSTRIAL MIELERAS	336340	Automotriz	Produccion de partes para el sistema de frenos automotriz		
MINERIA DE COBRE	Atributo no considerado en este año	2014	Calle DOMICILIO CONOCIDO	15	84140	Colonia S/COLONIA	Minería de cobre	Atributo no considerado en este año	Atributo no considerado en este año	COMPA¿IA MINERA LA PARRE¿A SA DE CV,MILPILLAS	SONORA	"31°7'6"""	Santa Cruz	"110°25'45"""	Santa Cruz	MPAAM2603011	S/N 	 		212231	Metalurgica (incluye la siderurgica)	Mineria de cobre y niquel		
FABRICACIÓN COMPRA-VENTA Y DISTRIBUCIÓN DE PIEZAS DE ALUMINIO	Atributo no considerado en este año	2014	Calle Venustiano Carranza	7Q	54840	Colonia VISTA HERMOSA SAN MATEO IXTACALCO	Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	MANUFACTURA DE PIEZAS EN ALUMINIO S.A. DE C.V.,MANUFACTURERA DE PIEZAS DE ALUMINIO	MEXICO	"19°41'7"""	Cuautitlán	"99°10'30"""	Cuautitlan	MPA1502400047	SN 	 		331310	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio		
EXPLORACION, EXPLOTACION Y BENEFICIO DE MINERALES METALICOS Y NO METALICOS	Atributo no considerado en este año	2014	Terracería DOMICILIO CONOCIDO	12	76280	Ejido SAN MARTIN	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	COMPAÑIA MINERA PEÑA DE BERNAL S.A DE C.V.,COMPAÑIA MINERA PEÑA DE BERNAL, S.A. DE C.V.	QUERETARO	"20°43'49"""	Colón	"99°58'40"""	Colon	MPB122200511	SIN NUMERO 	 		212221	Metalurgica (incluye la siderurgica)	Mineria de oro		
