actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Fabricación integrada de acero con proc. de laminación y acabado con Galvanizado y Pintado	Atributo no considerado en este año	2022	Calle AVE. UNIVERSIDAD	8A	66450	Colonia CUAHUTEMOC	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	TERNIUM MEXICO S.A. DE C.V.,PLANTA UNIVERSIDAD	Nuevo León	"25°43'48"""	SAN NICOLAS DE LOS GARZA	"100°18'21"""	San Nicolás de los Garza	TME8A1904612	992 	S/N 		332810	Quimica	Galvanoplastia	369007.0702	2846450.5186
Fundición y Moldeo de Piezas Metalicas	Atributo no considerado en este año	2022	Calle AV. LA MONTAÑA	9M	76220	Colonia PARQUE IND. QUERETARO	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	MARTINREA HONSEL MEXICO SA DE CV,	Querétaro	"20°49'19"""	SANTA ROSA JAUREGUI	"100°26'13"""	Querétaro	TME9M2201411	121 	 		331520	Metalurgica (incluye la siderurgica)	Produccion de otras auto partes	350452.9003	2303126.8771
Manufactura, ensamble y prueba de dispositivos componentes electronicos	Atributo no considerado en este año	2022	Avenida ANTONIO J. BERMUDEZ	91	32470		Fabricación de maquinaria y equipo para otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	TED DE MEXICO, S. DE R.L. DE C.V.,TED DE MEXICO, S. DE R.L. DE C.V.	Chihuahua	"31°43'16"""	JUAREZ	"106°23'39"""	Juárez	TME990803711	950 	 	ANTONIO J. BERMUDEZ	333249	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	367897.1032	3510385.6239
SERVICIO DE TRANSPORTE MARÍTIMO ESPECIALIZADO 	Atributo no considerado en este año	2022	Calle 55	B0	24120	Colonia ELECTRICISTAS	Transporte marítimo de altura, excepto de petróleo y gas natural	Atributo no considerado en este año	Atributo no considerado en este año	TRANSPORTACION MARITIMA MEXICANA SA DE CV,	Campeche	"18°39'2"""	CIUDAD DEL CARMEN	"91°50'19"""	Carmen	TMMS70400311	6 	 		483111	Otros	Transporte de carga en general	622468.4852	2062573.4603
FABRICACIÓN DE AUTOMÓVILES Y CAMIONETAS	Atributo no considerado en este año	2022	Carretera CARR 45D QUERETARO-CELAYA	9G	38177	Colonia CALERAS DE AMECHE	Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	TOYOTA MOTOR MANUFACTURING DE GUANAJUATO, S.A. DE C.V.,TOYOTO MOTOR MANUFACTURING DE GUANAJUATO (TMMGT)	Guanajuato	"20°34'19"""	AMEXHE	"100°31'43"""	Apaseo el Grande	TMM1100500036	KM 12.5 	 		336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	340654.4666	2275529.5544
Fabricación de piezas metálicas troqueladas para vehículos automotores 	Atributo no considerado en este año	2022	Avenida MINA DE GUADALUPE	9M	36275		Fabricación de piezas metálicas troqueladas para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	TOPY MW MANUFACTURING MEXICO S.A. DE C.V.,	Guanajuato	"20°59'48"""	SILAO DE LA VICTORIA	"101°28'26"""	Silao de la Victoria	TMM1103700049	798 	 	PARQUE INDUSTRIAL SANTA FE AMPLIACION	336370	Automotriz	Produccion de otras auto partes	242823.433	2323771.7429
Fabricación de otras partes para vehículos automotores	Atributo no considerado en este año	2022	Calle REFORMA SUR	9M	90796	Colonia PANZACOLA	Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	TALLERES MECANICOS MONTSERRAT S.A. DE C.V.,	Tlaxcala	"19°8'34"""	PAPALOTLA	"98°13'5"""	Papalotla de Xicohténcatl	TMM2904100005	27 	5 		336310	Automotriz	Produccion de otras auto partes	582213.0871	2116821.3535
Manufactura de piezas forjadas y maquinadas para la industria Automotriz	Atributo no considerado en este año	2022	Calle CAMINO A SANTA AGUEDA	7T	72620	Colonia SAN MIGUEL XOXTLA 	Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	THYSSENKRUPP METALÚRGICA DE MÉXICO, S.A. DE C.V.,	Puebla	"19°10'35"""	SAN MIGUEL XOXTLA	"98°18'18"""	San Miguel Xoxtla	TMM7T2113611	1 	 		332110	Automotriz	Fundicion  y moldeo de piezas de hierro y acero	573060.9665	2120490.9248
Producción de automóviles y camiones incluye tractocamiones y similares	Atributo no considerado en este año	2022	Carretera Tijuana-Tecate 	9G	22254	Colonia No especificada en el catalogo	Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	TOYOTA MOTOR MANUFACTURING DE BAJA CALIFORNIA, S. DE R.L. DE C.V.,	Baja California	"32°30'24"""	TIJUANA	"116°42'53"""	Tijuana	TMM9G0200411	33143 	 		336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	526777.5533	3596660.768
Remanufactura y ensamble de componentes para maquinaria	Atributo no considerado en este año	2022	Avenida TRANSFORMACION	8L	88275		Fabricación de motores de combustión interna, turbinas y transmisiones	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGÍA MODIFICADA S.A. DE C.V., - PLANTA V	Tamaulipas	"27°26'37"""	NUEVO LAREDO	"99°30'20"""	Nuevo Laredo	TMO2802702794	545 	 	FINSA	333610	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	450026.4466	3035680.5301
Remanufactura y ensamble de componentes para maquinaria	Atributo no considerado en este año	2022	Avenida TRANSFORMACION	8L	88275		Fabricación de motores de combustión interna, turbinas y transmisiones	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGÍA MODIFICADA S.A. DE C.V., - PLANTA I	Tamaulipas	"27°26'34"""	NUEVO LAREDO	"99°30'12"""	Nuevo Laredo	TMO2802702795	545 	 	FINSA	333610	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	450244.3561	3035595.2234
Refacción y Remanufactura de Marchas Aleternadores Tarjetas Electrónicas y Bombas Hidráuli	Atributo no considerado en este año	2022	Calle AV. NEW YORK	8L	88285	Colonia PARQUE INDUSTRIAL ORADEL	Fabricación de motores de combustión interna, turbinas y transmisiones	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGÍA MODIFICADA S.A. DE C.V., - PLANTA IV	Tamaulipas	"27°28'26"""	NUEVO LAREDO	"99°37'36"""	Nuevo Laredo	TMO9I2802721	204 	 		333610	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	438086.1273	3039085.7149
CRIA Y ENGORDA DE GANADO PORCINO 	Atributo no considerado en este año	2022	Carretera TEMOZON SUR-UAYALCEH	1M	97825	Granja TEMOZON SUR-UAYALCEH	Explotación de porcinos en granja	Atributo no considerado en este año	Atributo no considerado en este año	TEMOZON DE MENA Y SOSA NUMERO UNO S.P.R. DE R.L.,	Yucatán	"20°41'12"""	ABALA	"89°38'10"""	Abalá	TMS3100100004	SN 	 		112211	Alimenticio y/o de consumo humano	Matanza de ganado y aves	225387.6314	2289713.0317
CRÍA Y ENGORDA DE GANADO PORCINO	Atributo no considerado en este año	2022	Carretera SINHUNCHEN- TEMOZON SUR	1M	97826	Granja SINHUNCHEN- TEMOZON SUR	Explotación de porcinos en granja	Atributo no considerado en este año	Atributo no considerado en este año	TEMOZON DE MENA Y SOSA NUMERO TRES S.P.R. DE R.L.,	Yucatán	"20°41'38"""	ABALA	"89°40'18"""	Abalá	TMS3100100005	SN 	 		112211	Alimenticio y/o de consumo humano	Matanza de ganado y aves	221698.6662	2290594.4973
Fundición de metal no ferroso	Atributo no considerado en este año	2022	Calle ANGEL DORRONSORO GANDARA	LJ	20290	Fracción CIUDAD INDUSTRIAL	Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	"TECNOLOGIA Y METALES EL TEJON SA DE CV,""EL TEJÓN"""	Aguascalientes	"21°50'18"""	AGUASCALIENTES	"102°16'58"""	Aguascalientes	TMT0100100265	210 	 		331310	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	780864.782	2417437.1913
FABRICACIÓN Y REPARACIÓN DE EMBARCACIONES Y ESTRUCTURA COSTA FUERA	Atributo no considerado en este año	2022	Camino Islote de San Juan de Ulua	9N	91800	Colonia ASTILLEROS DE VERACRUZ	Fabricación de embarcaciones	Atributo no considerado en este año	Atributo no considerado en este año	TALLERES NAVALES DEL GOLFO, S.A DE C.V,TALLERES NAVALES DEL GOLFO	Veracruz de Ignacio de la Llave	"19°12'37"""	VERACRUZ	"96°7'48"""	Veracruz	TNG3019300218	sin número 	SIN NUMERO 		336610	Automotriz	Produccion de embarcaciones	801760.3759	2126594.0636
Autotransporte foráneo de materiales y residuos peligrosos del sector de hidrocarburos	Atributo no considerado en este año	2022	Boulevard MANUEL ANTONIO ROMERO ZURITA	B0	86608	Colonia QUINTIN ARAUZ	Autotransporte foráneo de materiales y residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	TRANSPORTADORA NICOLE SA DE CV,	Tabasco	"18°22'59"""	QUINTIN ARAUZ	"93°13'16"""	Paraíso	TNI2701400097	SIN NUM S/N	 		484232	Otros	Transporte de carga en general	476639.3494	2032600.849
Generación de Energía Eléctrica	Atributo no considerado en este año	2022	Calle CAMINO ESTACIÓN TAMUÍN KM 8	AD	79200	Ejido LAS PALMAS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	TERMOELÉCTRICA PEÑOLES S. DE R.L. DE C.V.,TERMOELÉCTRICA PEÑOLES S. DE R.L. DE .CV.	San Luis Potosí	"22°4'0"""	TAMUIN	"98°50'38"""	Tamuín	TPCAD2404011	S/N 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	516103.7805	2440226.5084
Fabricación de baleros 	Atributo no considerado en este año	2022	Calle CARR. GUADALAJARA-EL CASTILLO	MD	45685	Colonia EL SALTO 	Fabricación de baleros y rodamientos	Atributo no considerado en este año	Atributo no considerado en este año	REGAL BELOIT DE GUADALAJARA, S. DE R.L. DE C.V.,	Jalisco	"20°30'11"""	SAN JOSE DEL CASTILLO	"103°13'53"""	El Salto	TPE1407000789	KM 11.4 	 		332991	Cemento y Cal	Tratamiento termico de piezas metalicas	684426.5327	2268157.4803
TRANSPORTE DE GAS NATURAL POR MEDIO DE DUCTOS	Atributo no considerado en este año	2022	Carretera DELICIAS - CHIHUAHUA KM. 207  100	MI	31650	Pueblo AQUILES SERDAN	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	TARAHUMARA PIPELINE, S. DE R. L. DE C. V.,SAN ISIDRO EL ENCINO	Chihuahua	"28°36'13"""	SANTA EULALIA	"105°56'25"""	Aquiles Serdán	TPI0800400001	S/N 	 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases	408041.3194	3164455.3478
Elaboracion de aspas para generadores de energia eolica	Atributo no considerado en este año	2022	Avenida De las Torres	8L	32575	Colonia TORRES DEL SUR	Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	TPI COMPOSITES, S. DE R.L. DE C.V., PLANTA 1	Chihuahua	"31°37'14"""	JUAREZ	"106°23'42"""	Juárez	TPI0803700163	2145 	 		335312	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	367681.2344	3499238.4198
Elaboracion de aspas para generadores de energia eolica	Atributo no considerado en este año	2022	Avenida LIBRAMIENTO AEROPUERTO	8L	32675	Colonia LOTE BRAVO	Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	SOCIAL: TPI COMPOSITES S. DE R.L. DE C.V.,TPI COMPOSITES, S. DE R.L. DE C.V. PLANTA 2	Chihuahua	"31°36'28"""	JUAREZ	"106°23'46"""	Juárez	TPI0803700548	10073 	 		335312	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	367551.3525	3497814.072
Elaboración de aspas para generadores de energía eléctrica eólica	Atributo no considerado en este año	2022	Calle LIBRAMIENTO AEROPUERTO	8L	32695	Colonia LOTE BRAVO	Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	TPI-COMPOSITES, S. DE R.L. DE C.V., PLANTA 3	Chihuahua	"31°36'26"""	JUAREZ	"106°23'41"""	Juárez	TPI0803700699	10073 	2 		335312	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	367671.6577	3497758.0593
Manufactura de moldes de aspas de generadores de energía eólica y para transportación	Atributo no considerado en este año	2022	Boulevard INDEPENDENCIA	8L	32575	Colonia LOTE BRAVO	Fabricación de motores de combustión interna, turbinas y transmisiones	Atributo no considerado en este año	Atributo no considerado en este año	TPI-COMPOSITES, S. DE R.L. DE C.V., PLANTA 5	Chihuahua	"31°36'17"""	JUAREZ	"106°22'26"""	Juárez	TPI0803701006	2750 	 		333610	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	369666.7017	3497457.7233
FABRICACIÓN DE CEMENTO	Atributo no considerado en este año	2022	Calle PREDIO EL ENEBRO	73	42623	Colonia EL PALMAR	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	TRITURADORA Y PROCESADOR DE MATERIALES SANTA ANITA S.A DE C.V.,CEMENTOS FORTALEZA	Hidalgo	"20°25'38"""	SANTIAGO DE ANAYA	"99°0'38"""	Santiago de Anaya	TPMR61305511	S/N 	 		327310	Cemento y Cal	Produccion de cemento	498889.3045	2258787.4524
Fabricación de Componentes de Plástico Automotrices	Atributo no considerado en este año	2022	Carretera ROMITA-TEJAMANIL	9M	36210	Ranchería CELAYITA DE TEJAMANIL	Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	U.S. FARATHANE S.A. DE C.V.,US FARATHANE	Guanajuato	"20°51'32"""	ROMITA	"101°30'10"""	Romita	TPM1102600002	KM 2 	 		326192	Pinturas y tintas	Produccion de otras auto partes	239567.3785	2308564.8485
Fabricación de Cemento 	Atributo no considerado en este año	2022	Calle CASCO DE LA HACIENDA RANCHO BATEJE	73	42986	Pueblo EL REFUGIO	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	TRITURADORA Y PROCESADOR DE MATERIALES SANTA ANITA S.A DE C.V.,CEMENTOS FORTALEZA PLANTA TULA	Hidalgo	"20°0'42"""	ATOTONILCO DE TULA	"99°10'34"""	Atotonilco de Tula	TPM1301300020	S/N 	 		327310	Cemento y Cal	Produccion de cemento	481566.6133	2212786.3586
Fabricación de Cemento 	Atributo no considerado en este año	2022	Avenida PRIMERO DE MAYO	73	42985	Pueblo VITO	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	TRITURADORA Y PROCESADORA DE MATERIALES SANTA ANITA, S.A. DE C.V.,CEMENTOS FORTALEZA PLANTA VITO	Hidalgo	"20°1'0"""	ATOTONILCO DE TULA	"99°12'26"""	Atotonilco de Tula	TPM1301300021	LOTE 1 	1 		327310	Cemento y Cal	Produccion de cemento	478320.6016	2213368.1084
Manufactura de material de envase para alimentos líquidos	Atributo no considerado en este año	2022	Carretera Libre a Celaya	57	76900	Fraccionamiento Industrial Balvanera	Fabricación de envases de cartón	Atributo no considerado en este año	Atributo no considerado en este año	TETRA PAK QUERETARO S.A. DE C.V.,TETRA PAK QUERÉTARO	Querétaro	"20°32'18"""	EL PUEBLITO	"100°27'59"""	Corregidora	TPQN22200611	KM 9.5 	 		322210	Celulosa y papel	Produccion de carton y cartoncillo	347121.6007	2271757.1226
Hotel con otros servicios incluidos	Atributo no considerado en este año	2022	Carretera  Chetumal Puerto Juarez	AY	77760	Colonia TULUM CENTRO	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	TULUM PROPERTIES SA DE CV,HOTEL DREAMS TULUM RESORT & SPA	Quintana Roo	"20°15'8"""	TULUM	"87°24'8"""	Tulum	TPR2300800332	Km. 236.7 	 		721111	Otros	Servicios de Hotel	457991.7729	2239455.2794
Transporte de Gas Natural por Ductos	Atributo no considerado en este año	2022	Carretera SAN LUIS POTOSI-MATEHUALA	MI	78967	Ejido EL LEONCITO	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	TAG PIPELINES SUR, S. DE R.L. DE C.V.,LOS RAMONES FASE II SUR	San Luis Potosí	"22°32'4"""	VILLA HIDALGO	"100°39'54"""	Villa Hidalgo	TPS2405100011	KM55 300 	 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases	328745.6924	2492949.2032
ELABORACION DE BIOCIDAS (CONSERVANTES) INDUSTRIALES, UTILIZADOS PARA LA PROTECCIÓN DEL PRO	Atributo no considerado en este año	2022	Carretera CARR. MEXICO-QUERETARO	MB	76700	Colonia PEDRO ESCOBEDO	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	THOR QUIMICOS DE MEXICO S.A. DE C.V.,THOR QUIMICOS DE MEXICO, S.A. DE C.V.	Querétaro	"20°30'20"""	PEDRO ESCOBEDO	"100°8'35"""	Pedro Escobedo	TQMRG2201211	KM 182 	 		325320	Quimica	Produccion de substancias quimicas a partir de mezclas 	380808.8785	2267856.5092
Otras industrias manufactureras	Atributo no considerado en este año	2022	Carretera  CELAYA SAN MIGUEL DE ALLENDE	AD	38104	Ranchería SAN ISIDRO DE LA CONCEPCION	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	BIOTEK POWER, S.A. DE C.V.,BIOTEK POWER S.A. DE C.V.	Guanajuato	"20°38'7"""	CELAYA	"100°47'12"""	Celaya	TRA1100700199	KM 9 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	313824.4842	2282821.6733
Fabricacion de piezas de plastico	Atributo no considerado en este año	2022	Calle MIKE ALLEN	6E	88780		Fabricación de otros productos de plástico sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	TECHNIMARK DE REYNOSA SA DE CV,	Tamaulipas	"26°1'17"""	REYNOSA	"98°13'9"""	Reynosa	TRE6J2803211	1221-3 	 	PARQUE INDUSTRIAL REYNOSA	326199	Quimica	Fabricacion de productos y articulos de plastico	578126.5197	2878311.1961
Remanufactura de partes Automotricez	Atributo no considerado en este año	2022	Avenida HORIZONTE	9M	87499		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	TRIDONEX S. DE R.L. DE C.V.,TRIDONEX S DE R.L. DE C.V. PLANTA 6	Tamaulipas	"25°49'28"""	HEROICA MATAMOROS	"97°25'31"""	Matamoros	TRI2802200075	16 	 	FINSA ORIENTE	339999	Automotriz	Produccion de otras auto partes	657834.1588	2857209.7781
Remanufactura de partes automotrices	Atributo no considerado en este año	2022	Avenida HORIZONTE  	9M	87494		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	TRIDONEX S. DE R.L. DE C.V. ,TRIDONEX S. DE R.L. DE C.V.     PLANTA 2	Tamaulipas	"25°49'53"""	HEROICA MATAMOROS	"97°25'42"""	Matamoros	TRI9M2802212	8 	 	PARQUE INDUSTRIAL FINSA ORIENTE	336330	Automotriz	Produccion de otras auto partes	657511.0972	2857979.648
FABRICACIÓN DE EQUIPO FERROVIARIO	Atributo no considerado en este año	2022	Carretera  57 KM 171 700 MONCLOVA-MTY	9P	25870	Colonia LIBERTAD	Fabricación de equipo ferroviario	Atributo no considerado en este año	Atributo no considerado en este año	TRINITY RAIL DE MÉXICO S. DE R.L. DE C.V.,TRINITY RAIL CASTAÑOS	Coahuila de Zaragoza	"26°44'40"""	CASTAÑOS	"101°24'25"""	Castaños	TRM0500600028	S/N 	 		336510	Automotriz	Produccion de equipo ferroviario	260612.8674	2960395.3651
Fabricación de Equipo Ferroviario	Atributo no considerado en este año	2022	Calle AV. PERIMETRAL  LADO NTE.	9P	25600	Colonia ZONA INDUSTRIAL	Fabricación de equipo ferroviario	Atributo no considerado en este año	Atributo no considerado en este año	TRINITY RAIL DE MÉXICO S. DE R.L. DE C.V.,TRINITY RAIL FRONTERA	Coahuila de Zaragoza	"26°53'51"""	FRONTERA	"101°27'44"""	Frontera	TRM9P0501011	748 	 		336510	Automotriz	Produccion de equipo ferroviario	255442.7639	2977467.2976
FABRICACIÓN DE EQUIPO FERROVIARIO	Atributo no considerado en este año	2022	Carretera NO.57 A SABINAS-MONCLOVA	9P	26700	Colonia EJ. EL MEZQUITE	Fabricación de equipo ferroviario	Atributo no considerado en este año	Atributo no considerado en este año	TRINITY RAIL SABINAS S. DE R.L. DE C.V.,TRINITY RAIL SABINAS	Coahuila de Zaragoza	"27°49'30"""	SABINAS	"101°8'9"""	Sabinas	TRSTH0502811	KM. 108 	 		336510	Automotriz	Produccion de equipo ferroviario	289615.9982	3079661.9646
Producción, Fabricación o Envasado de Bebidas Destiladas de Agave	Atributo no considerado en este año	2022	Calle FRANCISCO JAVIER SAUZA MORA	30	46400	Colonia TEQUILA CENTRO	Elaboración de bebidas destiladas de agave	Atributo no considerado en este año	Atributo no considerado en este año	TEQUILA SAUZA S. DE R.L. DE C.V.,TEQUILA SAUZA	Jalisco	"20°52'57"""	TEQUILA	"103°50'32"""	Tequila	TSA301409411	80 	 		312142	Bebidas y tabaco	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	620411.1006	2309595.5188
FABRICACIÓN DE PARTES DE SISTEMAS DE DIRECCIÓN Y SUSPENSIÓN PARA VEHÍCULOS AUTOMOTRICES	Atributo no considerado en este año	2022	Avenida AV. DE LAS FUENTES	9K	76246		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	TRW SISTEMAS DE DIRECCIONES S DE RL DE CV,TRW SISTEMAS DE DIRECCIONES  S. DE R.L. DE C.V.	Querétaro	"20°34'8"""	LA PIEDAD (SAN MIGUEL COLORADO)	"100°16'57"""	El Marqués	TSD9K2201111	29 	 	PARQUE INDUSTRIAL BERNARDO QUINTANA - FINSA	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion	366315.1489	2274978.7566
Fabricación de partes de sistemas de frenos para vehículos	Atributo no considerado en este año	2022	Calle CARRETERA ESTATAL 431 LOS CUES GALINDO	9L	76246		Fabricación de partes de sistemas de frenos para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	TRW SISTEMAS DE FRENADO S. DE R.L. DE C.V.,ZF SISTEMAS DE FRENADO	Querétaro	"20°33'25"""	LA PIEDAD (SAN MIGUEL COLORADO)	"100°16'53"""	El Marqués	TSF9L2201111	KM 2+200 	78 	PARQUE TECNOLOGICO INNOVACION QUERETARO	336340	Pinturas y tintas	Produccion de partes para el sistema de frenos automotriz	366417.4008	2273649.2211
FABRICACIÓN DE MUEBLES CERÁMICOS	Atributo no considerado en este año	2022	Calle AVE. TOTO	6S	65550	Colonia MULTIPARQUE AEROPUERTO	Fabricación de muebles de baño	Atributo no considerado en este año	Atributo no considerado en este año	TOTO MEXICO, S. A. DE C. V.,	Nuevo León	"25°54'53"""	CIENEGA DE FLORES	"100°14'7"""	Ciénega de Flores	TSM6S1901211	1100 	 		327112	Cemento y Cal	Produccion de muebles ceramicos	376280.3155	2866837.8933
Fabricación para otras partes para vehículos automotrices	Atributo no considerado en este año	2022	Avenida JUAN ESCUTIA	9M	31125	Colonia EL SAUCITO	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	TRW STEERING WHEEL SYSTEMS DE CHIHUAHUA S DE RL DE CV,	Chihuahua	"28°40'21"""	CHIHUAHUA	"106°7'52"""	Chihuahua	TSW9K0801911	3201 	 		336390	Automotriz	Produccion de otras auto partes	389470.9712	3172238.7976
Tratamiento térmico de metales 	Atributo no considerado en este año	2022	Calle ACCESO II	MD	76116		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	TRATADOS TÉCNICOS S.A DE C.V,	Querétaro	"20°37'51"""	SANTIAGO DE QUERETARO	"100°26'24"""	Querétaro	TTE2201401128	6 A	 	ZONA INDUSTRIAL BENITO JUAREZ	332999	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas	349938.3583	2281986.6519
TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS	Atributo no considerado en este año	2022	Avenida LOS ENCINOS	MD	66650		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	TS TECNO DE MÉXICO S. DE R.L. DE C.V.,TS TECNO PESQUERIA	Nuevo León	"25°47'57"""	PESQUERIA	"100°5'28"""	Pesquería	TTM1904100089	202 	 	LOS ENCINOS	332810	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas	390588.2341	2853908.5185
TRATAMIENTO TÉRMICO DE PIEZAS METALICAS	Atributo no considerado en este año	2022	Calle ACCESO II	MD	76120		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	TS TECNO DE MÉXICO S. DE R.L. DE C.V.,TS TECNO QUERETARO	Querétaro	"20°37'50"""	SANTIAGO DE QUERETARO	"100°26'25"""	Querétaro	TTM2201401271	6-A 	 	BENITO JUAREZ	332810	Cemento y Cal	Tratamiento termico de piezas metalicas	349926.9809	2281953.5005
TRATAMIENTO TERMICO DE PIEZAS METALICAS	Atributo no considerado en este año	2022	Calle MEZQUITAL	MD	76130	Colonia PARQUE INDUSTRIAL SANPABLO	Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	TRATAMIENTOS TÉRMICOS DE QUERÉTARO, S.A. DE C.V.,TRATAMIENTOS TERMICOS DE QUERÉTARO, S.A. DE C.V.	Querétaro	"20°36'44"""	SANTIAGO DE QUERETARO	"100°24'59"""	Querétaro	TTQMD2201412	7 	 		332110	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas	352393.7411	2279903.6739
TRATAMIENTO TÉRMICO DE PIEZAS METALICAS CON COMBUSTIBLES FOSILES	Atributo no considerado en este año	2022	Calle AVE. SAN NICOLAS	MD	64710	Colonia DEL NORTE	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGIA EN TRATAMIENTOS TERMICOS, S.A. DE C.V.,TECNOTRAT	Nuevo León	"25°42'26"""	MONTERREY	"100°17'54"""	Monterrey	TTTMD1903911	3550 	 		332810	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas	369728.8713	2843931.2319
TRANSPORTE URBANO DE PASAJEROS	Atributo no considerado en este año	2022	Calle LUIS DE ARAGON	B0	67277	Colonia LOS REYES	Transporte colectivo urbano y suburbano de pasajeros en autobuses de ruta fija	Atributo no considerado en este año	Atributo no considerado en este año	TRANSPORTES URBANOS EXPOSICION S.A. DE C.V.,TUESA	Nuevo León	"25°38'43"""	CIUDAD BENITO JUAREZ	"100°8'36"""	Juárez	TUEB01903111	2030 	 		485111	Otros	Transporte de carga en general	385229.3199	2836914.159
