nra	pag_1	nra_comp	pag_2	similitud
PEP102701111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701111	PEP102701113	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701113	0.9166666666666666
PEP102701112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701112	PEP102701113	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701113	0.9166666666666666
PEP102701113	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701113	PEP102701213	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701213	0.9166666666666666
PEP102701213	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701213	PEP102701214	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701214	0.9166666666666666
PEP102701213	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701213	PEP102701217	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701217	0.9166666666666666
PEP102701213	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701213	PEP102701218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701218	0.9166666666666666
PEP102701213	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701213	PEP10270121A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121A	0.9166666666666666
PEP102701213	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701213	PEP10270121C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121C	0.9166666666666666
PEP102701213	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701213	PEP10270121D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121D	0.9166666666666666
PEP102701213	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701213	PEP10270121F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121F	0.9166666666666666
PEP102701214	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701214	PEP102701217	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701217	0.9166666666666666
PEP102701214	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701214	PEP102701218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701218	0.9166666666666666
PEP102701214	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701214	PEP10270121A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121A	0.9166666666666666
PEP102701214	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701214	PEP10270121C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121C	0.9166666666666666
PEP102701214	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701214	PEP10270121D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121D	0.9166666666666666
PEP102701214	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701214	PEP10270121F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121F	0.9166666666666666
PEP102701214	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701214	PEP102701414	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701414	0.9166666666666666
PEP102701217	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701217	PEP102701218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701218	0.9166666666666666
PEP102701217	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701217	PEP10270121A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121A	0.9166666666666666
PEP102701217	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701217	PEP10270121C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121C	0.9166666666666666
PEP102701217	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701217	PEP10270121D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121D	0.9166666666666666
PEP102701217	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701217	PEP10270121F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121F	0.9166666666666666
PEP102701218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701218	PEP10270121A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121A	0.9166666666666666
PEP102701218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701218	PEP10270121C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121C	0.9166666666666666
PEP102701218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701218	PEP10270121D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121D	0.9166666666666666
PEP102701218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701218	PEP10270121F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121F	0.9166666666666666
PEP10270121A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121A	PEP10270121C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121C	0.9166666666666666
PEP10270121A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121A	PEP10270121D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121D	0.9166666666666666
PEP10270121A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121A	PEP10270121F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121F	0.9166666666666666
PEP10270121C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121C	PEP10270121D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121D	0.9166666666666666
PEP10270121C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121C	PEP10270121F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121F	0.9166666666666666
PEP10270121D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121D	PEP10270121F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270121F	0.9166666666666666
PEP102701414	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701414	PEP10270141K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10270141K	0.9166666666666666
PEP102701611	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701611	PEP102701612	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102701612	0.9166666666666666
PEP102800311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800311	PEP102800313	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800313	0.9166666666666666
PEP102800311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800311	PEP102800314	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800314	0.9166666666666666
PEP102800311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800311	PEP102800318	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800318	0.9166666666666666
PEP102800311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800311	PEP102800911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800911	0.9166666666666666
PEP102800311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800311	PEP102803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803211	0.9166666666666666
PEP102800313	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800313	PEP102800314	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800314	0.9166666666666666
PEP102800313	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800313	PEP102800318	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800318	0.9166666666666666
PEP102800314	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800314	PEP102800318	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800318	0.9166666666666666
PEP102800318	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102800318	PEP102803218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803218	0.9166666666666666
PEP102803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803211	PEP102803218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803218	0.9166666666666666
PEP102803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803211	PEP102803219	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803219	0.9166666666666666
PEP102803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803211	PEP10280321J	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321J	0.9166666666666666
PEP102803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803211	PEP10280321K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321K	0.9166666666666666
PEP102803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803211	PEP10280321L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321L	0.9166666666666666
PEP102803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803211	PEP10280321M	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321M	0.9166666666666666
PEP102803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803211	PEP10280321N	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321N	0.9166666666666666
PEP102803218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803218	PEP102803219	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803219	0.9166666666666666
PEP102803218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803218	PEP10280321J	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321J	0.9166666666666666
PEP102803218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803218	PEP10280321K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321K	0.9166666666666666
PEP102803218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803218	PEP10280321L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321L	0.9166666666666666
PEP102803218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803218	PEP10280321M	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321M	0.9166666666666666
PEP102803218	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803218	PEP10280321N	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321N	0.9166666666666666
PEP102803219	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803219	PEP10280321J	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321J	0.9166666666666666
PEP102803219	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803219	PEP10280321K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321K	0.9166666666666666
PEP102803219	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803219	PEP10280321L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321L	0.9166666666666666
PEP102803219	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803219	PEP10280321M	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321M	0.9166666666666666
PEP102803219	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP102803219	PEP10280321N	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321N	0.9166666666666666
PEP10280321J	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321J	PEP10280321K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321K	0.9166666666666666
PEP10280321J	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321J	PEP10280321L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321L	0.9166666666666666
PEP10280321J	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321J	PEP10280321M	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321M	0.9166666666666666
PEP10280321J	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321J	PEP10280321N	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321N	0.9166666666666666
PEP10280321K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321K	PEP10280321L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321L	0.9166666666666666
PEP10280321K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321K	PEP10280321M	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321M	0.9166666666666666
PEP10280321K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321K	PEP10280321N	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321N	0.9166666666666666
PEP10280321L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321L	PEP10280321M	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321M	0.9166666666666666
PEP10280321L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321L	PEP10280321N	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321N	0.9166666666666666
PEP10280321M	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321M	PEP10280321N	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10280321N	0.9166666666666666
PEP103002811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103002811	PEP103002813	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103002813	0.9166666666666666
PEP103006111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006111	PEP103006114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006114	0.9166666666666666
PEP103006111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006111	PEP103006119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006119	0.9166666666666666
PEP103006111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006111	PEP10300611A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10300611A	0.9166666666666666
PEP103006111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006111	PEP103006121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006121	0.9166666666666666
PEP103006114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006114	PEP103006119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006119	0.9166666666666666
PEP103006114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006114	PEP10300611A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10300611A	0.9166666666666666
PEP103006114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006114	PEP103006121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006121	0.9166666666666666
PEP103006119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006119	PEP10300611A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10300611A	0.9166666666666666
PEP103006119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006119	PEP103006121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006121	0.9166666666666666
PEP10300611A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10300611A	PEP103006121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103006121	0.9166666666666666
PEP103011111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103011111	PEP103011117	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103011117	0.9166666666666666
PEP103013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013114	PEP103013116	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013116	0.9166666666666666
PEP103013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013114	PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	0.9166666666666666
PEP103013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013114	PEP103013119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013119	0.9166666666666666
PEP103013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013114	PEP10301311A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311A	0.9166666666666666
PEP103013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013114	PEP10301311B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311B	0.9166666666666666
PEP103013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013114	PEP10301311F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311F	0.9166666666666666
PEP103013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013114	PEP10301311G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311G	0.9166666666666666
PEP103013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013114	PEP10301311H	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311H	0.9166666666666666
PEP103013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013114	PEP10301311I	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311I	0.9166666666666666
PEP103013116	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013116	PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	0.9166666666666666
PEP103013116	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013116	PEP103013119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013119	0.9166666666666666
PEP103013116	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013116	PEP10301311A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311A	0.9166666666666666
PEP103013116	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013116	PEP10301311B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311B	0.9166666666666666
PEP103013116	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013116	PEP10301311F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311F	0.9166666666666666
PEP103013116	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013116	PEP10301311G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311G	0.9166666666666666
PEP103013116	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013116	PEP10301311H	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311H	0.9166666666666666
PEP103013116	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013116	PEP10301311I	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311I	0.9166666666666666
PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	PEP103013119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013119	0.9166666666666666
PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	PEP10301311A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311A	0.9166666666666666
PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	PEP10301311B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311B	0.9166666666666666
PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	PEP10301311F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311F	0.9166666666666666
PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	PEP10301311G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311G	0.9166666666666666
PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	PEP10301311H	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311H	0.9166666666666666
PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	PEP10301311I	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311I	0.9166666666666666
PEP103013118	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013118	PEP103019318	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103019318	0.9166666666666666
PEP103013119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013119	PEP10301311A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311A	0.9166666666666666
PEP103013119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013119	PEP10301311B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311B	0.9166666666666666
PEP103013119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013119	PEP10301311F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311F	0.9166666666666666
PEP103013119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013119	PEP10301311G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311G	0.9166666666666666
PEP103013119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013119	PEP10301311H	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311H	0.9166666666666666
