_id,aire,anio,cas,cve_ent,estado,iarc,nombre,nra,sector,sustancia,unidad,actprincipal,calle,colonia,coordenadaUTMX,coordenadaUTMY,cp,cve_mun,cveamb,descscian,entrec1,entrec2,latitudnorte,localidad,longitudoeste,municipio,numexterior,numinterior,parqueind,scian,subsector,lat,lng,calculada,enmunicipio,flat,flng
65298ba1bb426186d904956f,0,2011,7440-43-9,5,COAHUILA,1,"TOTER DE MEXICO, S DE R.L. DE C.V.",TME6E0500211,Articulos y productos plasticos,Cadmio,kg/año,FABRICACION DE PRODUCTOS PLASTICOS,BLV. INTERNACIONAL,PARQUE INTERNACIONAL,No disponible,No disponible,26269,2,6E,Fabricación de otros productos de plástico sin reforzamiento,No disponible,No disponible,"29°16'34""",ACUNA,"100°54'26""",Acuña,SN,15,PARQUE INDUSTRIAL INTERNACIONAL,326199,Fabricacion de productos y articulos de plastico,29.2761111111111,-100.907222222222,1,1,29.2761111111111,-100.907222222222
65298ba1bb426186d904981b,3.03,2018,7439-92-1,5,COAHUILA,2B,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,"Equipos y articulos electronicos, electricos y domesticos","Plomo (polvos respirables, humos o vapores)",kg/año,Ensamble de arneses electricos y/o electronicos,Carretera  PRESA LA AMISTAD,No disponible,306011.4933,3247690.1942,26220,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,No disponible,No disponible,"29°20'36""",CIUDAD ACUÑA,"100°59'53""",Acuña,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",29.3433333333333,-100.998055555556,1,1,29.3433333333333,-100.998055555556
65298ba1bb426186d9049a6c,0,2018,7439-92-1,5,COAHUILA,2B,"BENDIX CVS DE MEXICO S.A. DE C.V.,BENDIX CVS DE MÉXICO S.A DE C.V.",BCM9L0500211,Automotriz,"Plomo (polvos respirables, humos o vapores)",kg/año,PRODUCCIÓN DE PARTES PARA EL SISTEMA DE FRENOS AUTOMOTRIZ,Carretera  PRESA LA AMISTAD KM6 MAS 500,No disponible,305409.9436,3247812.6207,26220,2,9L,Fabricación de partes de sistemas de frenos para vehículos automotrices,No disponible,No disponible,"29°20'39""",CIUDAD ACUÑA,"101°0'15""",Acuña,SN ,SN ,PARQUE INDUSTRIAL LA AMISTAD,336340,Produccion de partes para el sistema de frenos automotriz,29.3441666666667,-101.004166666667,1,1,29.3441666666667,-101.004166666667
65298ba1bb426186d904a4e2,0,2018,7440-43-9,5,COAHUILA,1,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Otros,Cadmio,kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.",Calle CARR. PRESA LA AMISTAD,No disponible,305826.9684,3247631.2964,26220,2,1I,Otras industrias manufactureras,No disponible,No disponible,"29°20'34""",CIUDAD ACUÑA,"100°59'59""",Acuña,KM. 7.100.5 , ,PARQUE INDUSTRIAL AMISTAD,339999,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298ba8bb426186d904f209,9.3,2014,7439-92-1,5,COAHUILA,2B,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,"Equipos y articulos electronicos, electricos y domesticos","Plomo (polvos respirables, humos o vapores)",kg/año,Ensamble de arneses electricos y/o electronicos,Carretera  PRESA LA AMISTAD,No disponible,No disponible,No disponible,26220,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,No disponible,No disponible,"29°20'36""",Ciudad Acuña,"100°59'53""",Acuña,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",29.3433333333333,-100.998055555556,1,1,29.3433333333333,-100.998055555556
65298ba9bb426186d904fb5b,3.98,2014,7440-02-0,5,COAHUILA,2B,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Otros,"Níquel (polvos respirables, humos o vapores)",kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.",Calle CARR. PRESA LA AMISTAD,No disponible,No disponible,No disponible,26220,2,1I,Recubrimientos y terminados metálicos,No disponible,No disponible,"29°20'34""",Ciudad Acuña,"100°59'59""",Acuña,KM. 7.100.5 , ,PARQUE INDUSTRIAL AMISTAD,332810,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298ba9bb426186d904fb5c,0,2014,7440-43-9,5,COAHUILA,1,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Otros,Cadmio,kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.",Calle CARR. PRESA LA AMISTAD,No disponible,No disponible,No disponible,26220,2,1I,Recubrimientos y terminados metálicos,No disponible,No disponible,"29°20'34""",Ciudad Acuña,"100°59'59""",Acuña,KM. 7.100.5 , ,PARQUE INDUSTRIAL AMISTAD,332810,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298baabb426186d90508d0,29.7,2016,7439-92-1,5,COAHUILA,2B,"ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V.,ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V",AFS1I0500211,Articulos y productos metalicos,"Plomo (polvos respirables, humos o vapores)",kg/año,Fabricación de otros productos metálicos,Calle HIDALGO,No disponible,306042.336,3247604.5485,26220,2,83,"Fabricación de tornillos, tuercas, remaches y similares",No disponible,No disponible,"29°20'33""",Ciudad Acuña,"100°59'51""",Acuña,120,No disponible,PARQUE INDUSTRIAL AMISTAD,332720,"Produccion de tornillos, clavos, tuercas y similares",29.3425,-100.9975,1,1,29.3425,-100.9975
65298baabb426186d90508d1,4.39,2016,7440-02-0,5,COAHUILA,2B,"ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V.,ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V",AFS1I0500211,Articulos y productos metalicos,"Níquel (polvos respirables, humos o vapores)",kg/año,Fabricación de otros productos metálicos,Calle HIDALGO,No disponible,306042.336,3247604.5485,26220,2,83,"Fabricación de tornillos, tuercas, remaches y similares",No disponible,No disponible,"29°20'33""",Ciudad Acuña,"100°59'51""",Acuña,120,No disponible,PARQUE INDUSTRIAL AMISTAD,332720,"Produccion de tornillos, clavos, tuercas y similares",29.3425,-100.9975,1,1,29.3425,-100.9975
65298babbb426186d9051409,0,2016,7440-02-0,5,COAHUILA,2B,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Otros,"Níquel (polvos respirables, humos o vapores)",kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.",Calle CARR. PRESA LA AMISTAD,No disponible,305826.9684,3247631.2964,26220,2,1I,Otras industrias manufactureras,No disponible,No disponible,"29°20'34""",Ciudad Acuña,"100°59'59""",Acuña,KM. 7.100.5,No disponible,PARQUE INDUSTRIAL AMISTAD,339999,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298badbb426186d9052280,9.39,2017,7439-92-1,5,COAHUILA,2B,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,"Equipos y articulos electronicos, electricos y domesticos","Plomo (polvos respirables, humos o vapores)",kg/año,Ensamble de arneses electricos y/o electronicos,Carretera  PRESA LA AMISTAD,No disponible,306011.4933,3247690.1942,26220,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,No disponible,No disponible,"29°20'36""",CIUDAD ACUÑA,"100°59'53""",Acuña,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",29.3433333333333,-100.998055555556,1,1,29.3433333333333,-100.998055555556
65298bafbb426186d9052e49,0,2017,7440-43-9,5,COAHUILA,1,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Otros,Cadmio,kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.",Calle CARR. PRESA LA AMISTAD,No disponible,305826.9684,3247631.2964,26220,2,1I,Otras industrias manufactureras,No disponible,No disponible,"29°20'34""",CIUDAD ACUÑA,"100°59'59""",Acuña,KM. 7.100.5 , ,PARQUE INDUSTRIAL AMISTAD,339999,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298bafbb426186d9052e4b,0,2017,7440-02-0,5,COAHUILA,2B,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Otros,"Níquel (polvos respirables, humos o vapores)",kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.",Calle CARR. PRESA LA AMISTAD,No disponible,305826.9684,3247631.2964,26220,2,1I,Otras industrias manufactureras,No disponible,No disponible,"29°20'34""",CIUDAD ACUÑA,"100°59'59""",Acuña,KM. 7.100.5 , ,PARQUE INDUSTRIAL AMISTAD,339999,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298bb1bb426186d9054706,0,2005,7440-38-2,5,COAHUILA,1,EQUIPOS DE ACUÑA S.A. DE C.V.,EAC8E0500211,Metalurgica (incluye la siderurgica),Arsénico,kg/año,FABRICACION ENSAMBLE Y REPARACION DE EQUIPO INDUSTRIAL,CARRETERA PRESA LA AMISTAD,PARQUE INDUSTRIAL MODELO,0,0,26220,2,No disponible,No disponible,No disponible,No disponible,"29°20'26""",CIUDAD ACUÑA,"101°1'56""",Acuña,KM. 8.5,No disponible,PARQUE INDUSTRIAL MODELO,No disponible,No disponible,29.3405555555556,-101.032222222222,1,1,29.3405555555556,-101.032222222222
65298bb1bb426186d9054707,0,2005,7440-43-9,5,COAHUILA,1,EQUIPOS DE ACUÑA S.A. DE C.V.,EAC8E0500211,Metalurgica (incluye la siderurgica),Cadmio,kg/año,FABRICACION ENSAMBLE Y REPARACION DE EQUIPO INDUSTRIAL,CARRETERA PRESA LA AMISTAD,PARQUE INDUSTRIAL MODELO,0,0,26220,2,No disponible,No disponible,No disponible,No disponible,"29°20'26""",CIUDAD ACUÑA,"101°1'56""",Acuña,KM. 8.5,No disponible,PARQUE INDUSTRIAL MODELO,No disponible,No disponible,29.3405555555556,-101.032222222222,1,1,29.3405555555556,-101.032222222222
65298bb3bb426186d9055949,0,2005,7440-43-9,5,COAHUILA,1,PISTAS DE PRUEBAS AMISTAD S.A. DE C.V.,PPAKE0500211,Otros,Cadmio,kg/año,PRUEBA Y EVALUACION DE LLANTAS NUEVAS,CARRETERA PRESA LA AMISTAD KM. 14.6,PARQUE INDUSTRIAL,3250033,14297928,26230,2,No disponible,No disponible,No disponible,No disponible,29.36065,ACUÑA,-101.08355,Acuña,14.6,No disponible,No disponible,No disponible,No disponible,29.36065,-101.08355,0,1,29.36065,-101.08355
65298bb3bb426186d905594a,0,2005,7440-38-2,5,COAHUILA,1,PISTAS DE PRUEBAS AMISTAD S.A. DE C.V.,PPAKE0500211,Otros,Arsénico,kg/año,PRUEBA Y EVALUACION DE LLANTAS NUEVAS,CARRETERA PRESA LA AMISTAD KM. 14.6,PARQUE INDUSTRIAL,3250033,14297928,26230,2,No disponible,No disponible,No disponible,No disponible,29.36065,ACUÑA,-101.08355,Acuña,14.6,No disponible,No disponible,No disponible,No disponible,29.36065,-101.08355,0,1,29.36065,-101.08355
65298bb4bb426186d9057017,0,2007,7440-38-2,5,COAHUILA,1,"Equipos de AcuDa, S.A. de C.V.",EAC8E0500211,Metalurgica (incluye la siderurgica),Arsénico,kg/año,"Fabricación, ensamble y reparación de equipo industrial.",Carretera Presa La Amistad,Parque Industrial Modelo,No disponible,No disponible,26220,2,LK,Fabricación de otra maquinaria y equipo para la industria en general.,No disponible,No disponible,"29°20'26""",Cd. AcuDa,"101°1'56""",Acuña,km 8.5,No disponible,PARQUE INDUSTRIAL MODELO,333999,Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,29.3405555555556,-101.032222222222,1,1,29.3405555555556,-101.032222222222
65298bb4bb426186d9057019,0,2007,7440-43-9,5,COAHUILA,1,"Equipos de AcuDa, S.A. de C.V.",EAC8E0500211,Metalurgica (incluye la siderurgica),Cadmio,kg/año,"Fabricación, ensamble y reparación de equipo industrial.",Carretera Presa La Amistad,Parque Industrial Modelo,No disponible,No disponible,26220,2,LK,Fabricación de otra maquinaria y equipo para la industria en general.,No disponible,No disponible,"29°20'26""",Cd. AcuDa,"101°1'56""",Acuña,km 8.5,No disponible,PARQUE INDUSTRIAL MODELO,333999,Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,29.3405555555556,-101.032222222222,1,1,29.3405555555556,-101.032222222222
65298bb7bb426186d9058b78,0,2007,7440-38-2,5,COAHUILA,1,"TOTER DE MEXICO, S DE R.L. DE C.V.",TME6E0500211,Articulos y productos plasticos,Arsénico,kg/año,FABRICACION DE PRODUCTOS PLASTICOS,BLV. INTERNACIONAL,PARQUE INTERNACIONAL,No disponible,No disponible,26269,2,6E,Fabricación de otros productos de plástico sin reforzamiento.,No disponible,No disponible,"29°16'34""",ACUNA,"100°54'26""",Acuña,SN,15,PARQUE INDUSTRIAL INTERNACIONAL,326199,Fabricacion de productos y articulos de plastico,29.2761111111111,-100.907222222222,1,1,29.2761111111111,-100.907222222222
65298bb7bb426186d9058b7a,0,2007,7440-43-9,5,COAHUILA,1,"TOTER DE MEXICO, S DE R.L. DE C.V.",TME6E0500211,Articulos y productos plasticos,Cadmio,kg/año,FABRICACION DE PRODUCTOS PLASTICOS,BLV. INTERNACIONAL,PARQUE INTERNACIONAL,No disponible,No disponible,26269,2,6E,Fabricación de otros productos de plástico sin reforzamiento.,No disponible,No disponible,"29°16'34""",ACUNA,"100°54'26""",Acuña,SN,15,PARQUE INDUSTRIAL INTERNACIONAL,326199,Fabricacion de productos y articulos de plastico,29.2761111111111,-100.907222222222,1,1,29.2761111111111,-100.907222222222
65298bbabb426186d905b764,0,2010,7440-43-9,5,COAHUILA,1,"TOTER DE MEXICO, S DE R.L. DE C.V.",TME6E0500211,Articulos y productos plasticos,Cadmio,kg/año,FABRICACION DE PRODUCTOS PLASTICOS,BLV. INTERNACIONAL,PARQUE INTERNACIONAL,No disponible,No disponible,26269,2,6E,Fabricación de otros productos de plástico sin reforzamiento.,No disponible,No disponible,"29°16'34""",ACUNA,"100°54'26""",Acuña,SN,15,PARQUE INDUSTRIAL INTERNACIONAL,326199,Fabricacion de productos y articulos de plastico,29.2761111111111,-100.907222222222,1,1,29.2761111111111,-100.907222222222
65298bbdbb426186d905e10d,8.02,2020,7439-92-1,5,COAHUILA,2B,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,"Equipos y articulos electronicos, electricos y domesticos","Plomo (polvos respirables, humos o vapores)",kg/año,Ensamble de arneses electricos y/o electronicos,Carretera  PRESA LA AMISTAD,No disponible,306011.4933,3247690.1942,26220,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,No disponible,No disponible,"29°20'36""",CIUDAD ACUÑA,"100°59'53""",Acuña,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",29.3433333333333,-100.998055555556,1,1,29.3433333333333,-100.998055555556
65298bbfbb426186d905edfd,0,2020,7440-43-9,5,COAHUILA,1,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Otros,Cadmio,kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica, maquinado de pieza",Calle CARR. PRESA LA AMISTAD,No disponible,305826.9684,3247631.2964,26220,2,1I,Recubrimientos y terminados metálicos,No disponible,No disponible,"29°20'34""",CIUDAD ACUÑA,"100°59'59""",Acuña,KM. 7.100.5 , ,PARQUE INDUSTRIAL AMISTAD,332810,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298bbfbb426186d905ee01,1.73,2020,7439-92-1,5,COAHUILA,2B,"HOWMET FASTENING SYSTEMS MEXICO I, S. DE R.L. DE C.V.,HOWMET FASTENING SYSTEMS MEXICO I, S. DE R.L. DE C.V",AFS1I0500211,Articulos y productos metalicos,"Plomo (polvos respirables, humos o vapores)",kg/año,Fabricación de otros productos metálicos,Calle HIDALGO,No disponible,306042.336,3247604.5485,26220,2,83,"Fabricación de tornillos, tuercas, remaches y similares",No disponible,No disponible,"29°20'33""",CIUDAD ACUÑA,"100°59'51""",Acuña,120, ,PARQUE INDUSTRIAL AMISTAD,332720,"Produccion de tornillos, clavos, tuercas y similares",29.3425,-100.9975,1,1,29.3425,-100.9975
65298bc0bb426186d905fd2a,0,2004,7440-38-2,5,COAHUILA,1,Alcoa Fujikura de México S. de R.L. de C.V. Planta Soporte ASP,AFM910500216,"Equipos y articulos electronicos, electricos y domesticos",Arsénico,kg/año,Producción de aparatos equipos y o accesorios eléctricos y o electrónicos,Car. Presa La Amistad,Parque Industrial,0,0,26220,2,No disponible,No disponible,No disponible,No disponible,"29°20'23""",ACUNA,"100°59'7""",Acuña,km. 4.5,No disponible,Parque Industrial Amistad,No disponible,No disponible,29.3397222222222,-100.985277777778,1,1,29.3397222222222,-100.985277777778
65298bc0bb426186d905fd2f,0,2004,7440-38-2,5,COAHUILA,1,Alcoa Fujikura de México S. de R.L de C.V.,AFMRP0500261,"Equipos y articulos electronicos, electricos y domesticos",Arsénico,kg/año,Producción de Aparatos Equipos y o accesorios electricos y o electronicos,Carretera Presa la Amistad,Sin Nombre,0,0,26220,2,No disponible,No disponible,Sin Nombre,Sin Nombre,"29°20'29""",Acuña,"-100°59'8""",Acuña,Km5,No disponible,Parque Industrial Amistad,No disponible,No disponible,29.3413888888889,-99.0144444444444,1,0,29.3232963,-100.9514187
65298bc0bb426186d90603de,0,2004,7440-38-2,5,COAHUILA,1,Fabricas Elena S. de R.L. de C.V.,FELRP0500211,Articulos y productos compuestos de diferentes materiales,Arsénico,kg/año,Fabricacion y elaboracion de persianas de aluminio,Carretera Presa La Amistad,No disponible,0,0,26220,2,No disponible,No disponible,No disponible,No disponible,"29°20'21""",No disponible,"-100°59'44""",Acuña,Km. 7.5,No disponible,Parque Industrial La Paz,No disponible,No disponible,29.3391666666667,-99.0044444444444,1,0,29.3232963,-100.9514187
65298bc1bb426186d9060c97,0,2004,7440-38-2,5,COAHUILA,1,PISTAS DE PRUEBAS AMISTAD S.A. DE C.V.,PPAKE0500211,Otros,Arsénico,kg/año,PRUEBA Y EVALUACION DE LLANTAS NUEVAS,CARRETERA PRESA LA AMISTAD KM. 14.6,PARQUE INDUSTRIAL,3250033,14297928,26230,2,No disponible,No disponible,No disponible,No disponible,29.36065,ACUÑA,-101.08355,Acuña,14.6,No disponible,No disponible,No disponible,No disponible,29.36065,-101.08355,0,1,29.36065,-101.08355
65298bc1bb426186d9061232,2.335,2019,7439-92-1,5,COAHUILA,2B,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,"Equipos y articulos electronicos, electricos y domesticos","Plomo (polvos respirables, humos o vapores)",kg/año,Ensamble de arneses electricos y/o electronicos,Carretera  PRESA LA AMISTAD,No disponible,306011.4933,3247690.1942,26220,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,No disponible,No disponible,"29°20'36""",CIUDAD ACUÑA,"100°59'53""",Acuña,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",29.3433333333333,-100.998055555556,1,1,29.3433333333333,-100.998055555556
65298bc2bb426186d906148a,0,2019,7439-92-1,5,COAHUILA,2B,"BENDIX CVS DE MÉXICO, S.A. DE C.V.,",BCM9L0500212,Automotriz,"Plomo (polvos respirables, humos o vapores)",kg/año,FABRICACIÓN DE PARTES PARA SISTEMAS DE FRENOS PARA VEHÍCULOS AUTOMOTRICES,Carretera  PRESA LA AMISTAD KM 6.5,No disponible,306742.7471,3247342.4143,26220,2,9L,Fabricación de partes de sistemas de frenos para vehículos automotrices,No disponible,No disponible,"29°20'25""",CIUDAD ACUÑA,"100°59'25""",Acuña,KM 6.5 , ,PARQUE INDUSTRIAL LA AMISTAD,336340,Produccion de partes para el sistema de frenos automotriz,29.3402777777778,-100.990277777778,1,1,29.3402777777778,-100.990277777778
65298bc2bb426186d906148b,0,2019,7439-92-1,5,COAHUILA,2B,"BENDIX CVS DE MÉXICO, S.A. DE C.V.,BENDIX CVS DE MÉXICO, S.A DE C.V.",BCM9L0500211,Automotriz,"Plomo (polvos respirables, humos o vapores)",kg/año,FABRICACIÓN DE PARTES DE SISTEMAS DE FRENOS PARA VEHÍCULOS AUTOMOTRICES,Carretera  PRESA LA AMISTAD KM 6.94,No disponible,305409.9436,3247812.6207,26220,2,9L,Fabricación de partes de sistemas de frenos para vehículos automotrices,No disponible,No disponible,"29°20'39""",CIUDAD ACUÑA,"101°0'15""",Acuña,SN ,SN ,PARQUE INDUSTRIAL LA AMISTAD,336340,Produccion de partes para el sistema de frenos automotriz,29.3441666666667,-101.004166666667,1,1,29.3441666666667,-101.004166666667
65298bc2bb426186d9061f2c,0,2019,7440-43-9,5,COAHUILA,1,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Quimica,Cadmio,kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica, maquinado de pieza",Calle CARR. PRESA LA AMISTAD,No disponible,305826.9684,3247631.2964,26220,2,1I,Otras industrias manufactureras,No disponible,No disponible,"29°20'34""",CIUDAD ACUÑA,"100°59'59""",Acuña,KM. 7.100.5 , ,PARQUE INDUSTRIAL AMISTAD,339999,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298bc8bb426186d9066f23,5.3,2015,7439-92-1,5,COAHUILA,2B,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,"Equipos y articulos electronicos, electricos y domesticos","Plomo (polvos respirables, humos o vapores)",kg/año,Ensamble de arneses electricos y/o electronicos,Carretera  PRESA LA AMISTAD,No disponible,306011.4933,3247690.1942,26220,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,No disponible,No disponible,"29°20'36""",Ciudad Acuña,"100°59'53""",Acuña,KM. 5.0,No disponible,PARQUE INDUSTRIAL AMISTAD,336320,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",29.3433333333333,-100.998055555556,1,1,29.3433333333333,-100.998055555556
65298bc9bb426186d90679d1,0,2015,7440-43-9,5,COAHUILA,1,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Otros,Cadmio,kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.",Calle CARR. PRESA LA AMISTAD,No disponible,305826.9684,3247631.2964,26220,2,1I,Recubrimientos y terminados metálicos,No disponible,No disponible,"29°20'34""",Ciudad Acuña,"100°59'59""",Acuña,KM. 7.100.5,No disponible,PARQUE INDUSTRIAL AMISTAD,332810,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298bc9bb426186d90679d4,0,2015,7440-02-0,5,COAHUILA,2B,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,Otros,"Níquel (polvos respirables, humos o vapores)",kg/año,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.",Calle CARR. PRESA LA AMISTAD,No disponible,305826.9684,3247631.2964,26220,2,1I,Recubrimientos y terminados metálicos,No disponible,No disponible,"29°20'34""",Ciudad Acuña,"100°59'59""",Acuña,KM. 7.100.5,No disponible,PARQUE INDUSTRIAL AMISTAD,332810,Maquila de acabado y pintado de piezas metalicas y de otros materiales,29.3427777777778,-100.999722222222,1,1,29.3427777777778,-100.999722222222
65298bcabb426186d9069446,0,2006,7440-38-2,5,COAHUILA,1,"Equipos de AcuDa, S.A. de C.V.",EAC8E0500211,Metalurgica (incluye la siderurgica),Arsénico,kg/año,"Fabricación, ensamble y reparación de equipo industrial.",Carretera Presa La Amistad,Parque Industrial Modelo,No disponible,No disponible,26220,2,LK,Fabricación de otra maquinaria y equipo para la industria en general,No disponible,No disponible,"29°20'26""",Cd. AcuDa,"101°1'56""",Acuña,km 8.5,No disponible,PARQUE INDUSTRIAL MODELO,333999,Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,29.3405555555556,-101.032222222222,1,1,29.3405555555556,-101.032222222222
65298bcabb426186d9069447,0,2006,7440-43-9,5,COAHUILA,1,"Equipos de AcuDa, S.A. de C.V.",EAC8E0500211,Metalurgica (incluye la siderurgica),Cadmio,kg/año,"Fabricación, ensamble y reparación de equipo industrial.",Carretera Presa La Amistad,Parque Industrial Modelo,No disponible,No disponible,26220,2,LK,Fabricación de otra maquinaria y equipo para la industria en general,No disponible,No disponible,"29°20'26""",Cd. AcuDa,"101°1'56""",Acuña,km 8.5,No disponible,PARQUE INDUSTRIAL MODELO,333999,Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,29.3405555555556,-101.032222222222,1,1,29.3405555555556,-101.032222222222
65298bcebb426186d906b516,0,2012,7440-38-2,5,COAHUILA,1,AEES MANUFACTURERA S DE R.L. DE C.V.,AFM910500221,"Equipos y articulos electronicos, electricos y domesticos",Arsénico,kg/año,Procesos de ensamble de arneses electricos y electronicos,Carretera Presa la Amistad Km. 4.5 y 5.0,Parque Industrial Amistad,No disponible,No disponible,26220,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.,No disponible,No disponible,"29°20'59""",Cd. Acuña,"100°59'26""",Acuña,No disponible,No disponible,Parque Industrial Amistad,336320,No disponible,29.3497222222222,-100.990555555556,1,1,29.3497222222222,-100.990555555556
65298bcebb426186d906b523,36.79,2012,7440-43-9,5,COAHUILA,1,ALCOA FASTENING SYSTEMS MEXICO I S DE RL DE CV,AFS1I0500211,Articulos y productos metalicos,Cadmio,kg/año,MAQUILADO DE PIEZAS METALICAS,HIDALGO,PARQUE INDUSTRIAL,No disponible,No disponible,26220,2,7X,Fabricación de otros productos metálicos.,CARRETERA PRESA AMISTAD,MEXICO,"29°20'34""",Acuna,"100°59'51""",Acuña,120,23,PARQUE INDUSTRIAL AMISTAD,332999,No disponible,29.3427777777778,-100.9975,1,1,29.3427777777778,-100.9975
65298bd0bb426186d906de3e,0,2012,7440-38-2,5,COAHUILA,1,PISTA DE PRUEBAS AMISTAD S.A. DE C.V.,PPAKE0500211,Otros,Arsénico,kg/año,PRUEBA Y EVALUACION DE LLANTAS NUEVAS,CARRETERA PRESA LA AMISTAD KM. 14.6,PARQUE INDUSTRIAL,No disponible,No disponible,26230,2,TS,Laboratorios de pruebas.,Carretera Presa la  Amistad,N/D,"29°21'48""",ACUÑA,"101°4'54""",Acuña,KM. 14.6,No disponible,No disponible,541380,No disponible,29.3633333333333,-101.081666666667,1,1,29.3633333333333,-101.081666666667
