_id,actprincipal,aire,anio,calculada,calle,cas,colonia,coordenadaUTMX,coordenadaUTMY,cp,cve_ent,cve_mun,cveamb,descscian,enmunicipio,entrec1,entrec2,estado,flat,flng,iarc,lat,latitudnorte,lng,localidad,longitudoeste,municipio,nombre,nra,numexterior,numinterior,parqueind,scian,sector,subsector,sustancia,unidad
65298bc3bb426186d9062d90,Fabricación de Mangueras Automotrices,1.185177,2019,1,Calle SAN JUAN DEL RIO,7440-38-2,Colonia LOMAS REAL DE JARACHINA NORTE,564814.6704,2882239.1494,88730,28,32,9M,Fabricación de otras partes para vehículos automotrices,1,No disponible,No disponible,TAMAULIPAS,26.0575,-98.3519444444444,1,26.0575,"26°3'27""",-98.3519444444444,REYNOSA,"98°21'7""",Reynosa,"TI AUTOMOTIVE REYNOSA S. DE R. L. DE C. V.,PLANTA 7",TGA6D2803211,200, ,No disponible,336390,Automotriz,Produccion de otras auto partes,Arsénico,kg/año
65298bc3bb426186d9062d92,Fabricación de Mangueras Automotrices,6.51837,2019,1,Calle SAN JUAN DEL RIO,7440-43-9,Colonia LOMAS REAL DE JARACHINA NORTE,564814.6704,2882239.1494,88730,28,32,9M,Fabricación de otras partes para vehículos automotrices,1,No disponible,No disponible,TAMAULIPAS,26.0575,-98.3519444444444,1,26.0575,"26°3'27""",-98.3519444444444,REYNOSA,"98°21'7""",Reynosa,"TI AUTOMOTIVE REYNOSA S. DE R. L. DE C. V.,PLANTA 7",TGA6D2803211,200, ,No disponible,336390,Automotriz,Produccion de otras auto partes,Cadmio,kg/año
65298bc3bb426186d9062d97,Fabricación de Mangueras Automotrices,1.825464,2019,1,Calle SAN JUAN DEL RIO,7440-02-0,Colonia LOMAS REAL DE JARACHINA NORTE,564814.6704,2882239.1494,88730,28,32,9M,Fabricación de otras partes para vehículos automotrices,1,No disponible,No disponible,TAMAULIPAS,26.0575,-98.3519444444444,2B,26.0575,"26°3'27""",-98.3519444444444,REYNOSA,"98°21'7""",Reynosa,"TI AUTOMOTIVE REYNOSA S. DE R. L. DE C. V.,PLANTA 7",TGA6D2803211,200, ,No disponible,336390,Automotriz,Produccion de otras auto partes,"Níquel (polvos respirables, humos o vapores)",kg/año
65298bc3bb426186d9062d99,Fabricación de Mangueras Automotrices,2.962998,2019,1,Calle SAN JUAN DEL RIO,7439-92-1,Colonia LOMAS REAL DE JARACHINA NORTE,564814.6704,2882239.1494,88730,28,32,9M,Fabricación de otras partes para vehículos automotrices,1,No disponible,No disponible,TAMAULIPAS,26.0575,-98.3519444444444,2B,26.0575,"26°3'27""",-98.3519444444444,REYNOSA,"98°21'7""",Reynosa,"TI AUTOMOTIVE REYNOSA S. DE R. L. DE C. V.,PLANTA 7",TGA6D2803211,200, ,No disponible,336390,Automotriz,Produccion de otras auto partes,"Plomo (polvos respirables, humos o vapores)",kg/año
65298bc4bb426186d9063571,"PRODUCIR, IMPORTAR, VENDER Y DISTRIBUIR TODA CLASE DE PRODUCTOS MEDICOS INCLUYENDO VENDAS",4251.15,2013,1,AVE PARQUE,75-09-2,VILLA FLORIDA,No disponible,No disponible,88715,28,32,5T,Fabricación de preparaciones farmacéuticas.,1,No disponible,No disponible,TAMAULIPAS,26.0702777777778,-98.3016666666667,2A,26.0702777777778,"26°4'13""",-98.3016666666667,REYNOSA,"98°18'6""",Reynosa,BSN MEDICAL S. A. DE C. V.,BMEMU2803211,SN,No disponible,VILLA FLORIDA,325412,Quimica,Produccion de farmaceuticos y medicamentos,Cloruro de metileno,kg/año
65298bc4bb426186d9063e32,MANUFACTURA DE PRODUCTOS PLASTICOS PARA LABORATORIO,0.000817,2013,1,AV. INDUSTRIAL DEL NORTE,50-00-0,PARQUE INDUSTRIAL DEL NORTE,No disponible,No disponible,88736,28,32,6E,Fabricación de otros productos de plástico sin reforzamiento.,0,No disponible,No disponible,TAMAULIPAS,26.0508406,-98.2978951,1,25.1722222222222,"25°10'20""",-98.3566666666667,REYNOSA,"98°21'24""",Reynosa,"CORNING SCIENCE MEXICO, S.A DE C.V.",CSM6E2803211,1,No disponible,PARQUE DEL NORTE,326199,Articulos y productos plasticos,Fabricacion de productos y articulos de plastico,Formaldehido,kg/año
65298bc4bb426186d9063e33,MANUFACTURA DE PRODUCTOS PLASTICOS PARA LABORATORIO,0.00002568,2013,1,AV. INDUSTRIAL DEL NORTE,71-43-2,PARQUE INDUSTRIAL DEL NORTE,No disponible,No disponible,88736,28,32,6E,Fabricación de otros productos de plástico sin reforzamiento.,0,No disponible,No disponible,TAMAULIPAS,26.0508406,-98.2978951,1,25.1722222222222,"25°10'20""",-98.3566666666667,REYNOSA,"98°21'24""",Reynosa,"CORNING SCIENCE MEXICO, S.A DE C.V.",CSM6E2803211,1,No disponible,PARQUE DEL NORTE,326199,Articulos y productos plasticos,Fabricacion de productos y articulos de plastico,Benceno,kg/año
65298bc4bb426186d9063e7c,MANUFACTURA DE ACUMULADORES ELECTRICOS (BATERIAS PLOMO-ACIDO),0.000237,2013,1,AVE. IDUSTRIAL DEL NORTE,7440-43-9,PARQUE IND. DEL NORTE,No disponible,No disponible,88730,28,32,8Z,Fabricación de acumuladores y pilas.,1,No disponible,No disponible,TAMAULIPAS,26.0275,-98.3647222222222,1,26.0275,"26°1'39""",-98.3647222222222,REYNOSA,"98°21'53""",Reynosa,C&D TECHNOLOGIES REYNOSA S. DE R.L. DE C.V.,CTR8Z2803211,LOTE 6,MANZANA 9,No disponible,335910,Automotriz,Produccion de acumuladores y pilas electricas,Cadmio,kg/año
65298bc4bb426186d906430a,Manufactura de Calentadores de Agua y Aspiradoras y Filtros para Aspiradoras,952.633,2013,1,Av. Pedregal 241,75-09-2,Parque Industrial Colonial,No disponible,No disponible,88787,28,32,BC,Fabricación de enseres electrodomésticos menores.,1,No disponible,No disponible,TAMAULIPAS,25.9972222222222,-98.1922222222222,2A,25.9972222222222,"25°59'50""",-98.1922222222222,Reynosa,"98°11'32""",Reynosa,"Emerson Tool and Appliance Company, S. de R.L. de C.V.",ETA7X2803211,2,8,Parque Industrial Colonial,335210,Articulos y productos compuestos de diferentes materiales,Fabricacion de productos electrodomesticos,Cloruro de metileno,kg/año
65298bc5bb426186d90644d4,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.0004,2013,1,Brecha E99,71-43-2,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,No disponible,No disponible,TAMAULIPAS,26.09,-98.2825,1,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,Benceno,kg/año
65298bc5bb426186d90644d6,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.00023,2013,1,Brecha E99,106-46-7,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,No disponible,No disponible,TAMAULIPAS,26.09,-98.2825,2B,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,"1,4-Diclorobenceno",kg/año
65298bc5bb426186d90644d8,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.00021235,2013,1,Brecha E99,7440-43-9,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,No disponible,No disponible,TAMAULIPAS,26.09,-98.2825,1,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,Cadmio,kg/año
65298bc5bb426186d90644da,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.00003861,2013,1,Brecha E99,7440-38-2,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,No disponible,No disponible,TAMAULIPAS,26.09,-98.2825,1,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,Arsénico,kg/año
65298bc5bb426186d90644df,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.0144,2013,1,Brecha E99,50-00-0,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,No disponible,No disponible,TAMAULIPAS,26.09,-98.2825,1,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales,Formaldehido,kg/año
65298bc5bb426186d90644f8,Fundición y moldeo de piezas de hierro y acero.,0.00697,2013,1,Av. Fomento Industrial,7440-43-9,Parque Industrial del Norte,No disponible,No disponible,88736,28,32,7T,Moldeo por fundición de piezas de hierro y acero.,1,No disponible,No disponible,TAMAULIPAS,26.0455555555556,-98.3697222222222,1,26.0455555555556,"26°2'44""",-98.3697222222222,Reynosa,"98°22'11""",Reynosa,FANSTEEL DE MEXICO S. DE R.L. DE C.V.,FME7T2803211,Lote 3,No disponible,Parque Industrial del Norte,331510,Metalurgica (incluye la siderurgica),Fundicion  y moldeo de piezas de hierro y acero,Cadmio,kg/año
65298bc7bb426186d90662ea,Fabricacion de todo tipo de productos para la industria del agua.,367.08,2013,1,Av de Los Nogales,100-42-5,Parque Industrial Villa Florida,No disponible,No disponible,88730,28,32,52,Otras industrias manufactureras.,1,No disponible,No disponible,TAMAULIPAS,26.0686111111111,-98.3805555555556,2A,26.0686111111111,"26°4'7""",-98.3805555555556,Reynosa,"98°22'50""",Reynosa,Pentair Water Mexico S. de R.L de C.V,PWM522803211,Lotes 6 al 11,Manzana 5,Parque Industrial Villa Florida,339999,Articulos y productos compuestos de diferentes materiales,Articulos y productos compuestos de diferentes materiales,Estireno (fenil etileno),kg/año
65298bc8bb426186d9067579,fabricacion de otras partes para vehiculos automotrices,36.425,2015,1,Avenida FOMENTO INDUSTRIAL,7439-92-1,No disponible,564231.7949,2880991.9859,88736,28,32,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,1,No disponible,No disponible,TAMAULIPAS,26.0463888888889,-98.3577777777778,2B,26.0463888888889,"26°2'47""",-98.3577777777778,Reynosa,"98°21'28""",Reynosa,"DELPHI DELCO ELECTRONICS DE MEXICO S. DE R.L. DE C.V., OPERACIONES DELNORTE",DDE912803221,SN,No disponible,PARQUE INDUSTRIAL DEL NORTE,336320,"Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos","Plomo (polvos respirables, humos o vapores)",kg/año
65298bc8bb426186d9067732,MANUFACTURA DE CALENTADORES DE AGUA Y ASPIRADORAS Y FILTROS PARA ASPIRADORAS,4742.972,2015,1,Calle AV. DEL PEDREGAL,75-09-2,No disponible,580908.1159,2875611.1707,88787,28,32,BC,Fabricación de aparatos de línea blanca,1,No disponible,No disponible,TAMAULIPAS,25.9969444444444,-98.1913888888889,2A,25.9969444444444,"25°59'49""",-98.1913888888889,Reynosa,"98°11'29""",Reynosa,"EMERSON TOOL AND APPLIANCE COMPANY S DE RL DE CV,",ETA7X2803211,241,No disponible,PARQUE INDUSTRIAL COLONIAL,335220,Articulos y productos compuestos de diferentes materiales,Fabricacion de productos electrodomesticos,Cloruro de metileno,kg/año
65298bc9bb426186d9068026,Fabricacion de Bocinas y Switchs para automoviles,1200,2015,1,Calle AVE. PARQUE IND. DEL NORTE,71-43-2,Colonia PARQUE INDUSTRIAL,563326.6063,2880663.4972,88736,28,32,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,1,No disponible,No disponible,TAMAULIPAS,26.0433333333333,-98.3669444444444,1,26.0433333333333,"26°2'36""",-98.3669444444444,Reynosa,"98°22'1""",Reynosa,"PANASONIC INDUSTRIAL DEVICES DE TAMAULIPAS S.A. DE C.V.,",PED8L2803211,M.6,L.3,No disponible,336320,"Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",Benceno,kg/año
65298bc9bb426186d9068176,PROCESAMIENTO DE GAS HÚMEDO DULCE Y CONDENSADO,1533.181042,2015,1,Calle CARRETERA FED. REYNOSA-MONTERREY,50-00-0,Colonia ESTACION DE COMPRESION 19,552695.5936,2877425.1542,88500,28,32,5G,Fabricación de petroquímicos básicos del gas natural y del petróleo refinado,1,No disponible,No disponible,TAMAULIPAS,26.0147222222222,-98.4733333333333,1,26.0147222222222,"26°0'53""",-98.4733333333333,Reynosa,"98°28'24""",Reynosa,"PEMEX-GAS Y PETROQUIMICA BASICA,COMPLEJO PROCESADOR DE GAS BURGOS",PGP5G2803213,KM. 190+182,No disponible,No disponible,325110,Petroleo y petroquimica,Petroquimica basica ,Formaldehido,kg/año
65298bcabb426186d9068b9d,Manufactura de Herramientas Electricas en tamaDo pequeDo y sus accesorios,9.0105,2006,1,Ave. de Los Encinos No.1,100-42-5,Parque Industrial Villa Florida,No disponible,No disponible,88730,28,32,8L,Maquinado de piezas metálicas para maquinaria y equipo en general,1,No disponible,No disponible,TAMAULIPAS,26.0788888888889,-98.3369444444444,2A,26.0788888888889,"26°4'44""",-98.3369444444444,Reynosa,"98°20'13""",Reynosa,Black & decker de Reynosa S. de R.L. de C.V. Planta 1,B&D8L2803211,1,1,Parque Industrial Villa Florida,332710,Articulos y productos metalicos,"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas",Estireno (fenil etileno),kg/año
65298bcabb426186d9068c24,"PRODUCIR, IMPORTAR, VENDER Y DISTRIBUIR TODA CLASE DE PRODUCTOS MEDICOS INCLUYENDO VENDAS",0.5472,2006,0,AVE. PARQUE,75-09-2,VILLA FLORIDA,No disponible,No disponible,88715,28,32,5T,"Fabricación de equipo no electrónico para uso médico, dental y para laboratorio",1,No disponible,No disponible,TAMAULIPAS,26.07058,-98.36904,2A,26.07058,26.07058,-98.36904,REYNOSA,-98.36904,Reynosa,BSN MEDICAL S. A. DE C. V.,BMEMU2803211,SN,No disponible,PARQUE INDUSTRIAL VILLA FLORIDA,339111,Quimica,Produccion de farmaceuticos y medicamentos,Cloruro de metileno,kg/año
65298bccbb426186d906a21c,Ensamble de componentes para refrigeradores y lavadoras.,0.0166,2006,1,Blvd. Montebello,26471-62-5,No disponible,0,0,88780,28,32,9C,Fabricación de aparatos de línea blanca,0,No disponible,No disponible,TAMAULIPAS,26.0508406,-98.2978951,2B,0,"26°0'0""",0,Reynosa,"98°11'55""",Reynosa,"Maytag Mexico Appliance Products, S. de R.L. de C.V. Planta 3.",MMA9C2803211,Lotes 1 2 y 3,No disponible,Parque Industrial Colonial,335220,"Equipos y articulos electronicos, electricos y domesticos",Produccion de lavadoras de ropa de uso domestico,Tolueno diisocianato,kg/año
65298bccbb426186d906a43a,LAMINACIÓN DE OTROS METALES NO FERROSOS (SÓLO MEDIANTE PROCESOS TÉRMICOS O DE  FUNDICIÓN).,0.08704,2006,1,AVENIDA INDUSTRIAL DEL NORTE,100-42-5,No disponible,0,0,88730,28,32,7M,Laminación secundaria de otros metales no ferrosos,1,No disponible,No disponible,TAMAULIPAS,26.0330555555556,-98.3683333333333,2A,26.0330555555556,"26°1'59""",-98.3683333333333,REYNOSA,"98°22'6""",Reynosa,OVERLY DE MEXICO S. DE R.L. DE .C.V.,OME7X2803211,L5,M7,PARQUE INDUSTRIAL DEL NORTE,331490,Metalurgica (incluye la siderurgica),Laminacion de otros metales no ferrosos,Estireno (fenil etileno),kg/año
65298bccbb426186d906a7cb,PETROQUÍMICA BÁSICA (INCLUYE PROCESAMIENTO DE CUALQUIER TIPO DE GAS).,0.00153,2006,1,BLV. LAZARO CARDENAS Y EJERCITO NACIONAL,7440-43-9,ANZALDUAS,No disponible,No disponible,88640,28,32,5G,Fabricación de petroquímicos básicos del gas natural y del petróleo refinado,1,No disponible,No disponible,TAMAULIPAS,26.0716666666667,-98.28,1,26.0716666666667,"26°4'18""",-98.28,REYNOSA,"98°16'48""",Reynosa,PEMEX GAS Y PETROQUIMICA BASICA COMPLEJO PROCESADOR DE GAS REYNOSA,PGP5G2803211,SN,No disponible,No disponible,325110,Petroleo y petroquimica,Petroquimica basica ,Cadmio,kg/año
65298bcebb426186d906b9ab,"PRODUCIR, IMPORTAR, VENDER Y DISTRIBUIR TODA CLASE DE PRODUCTOS MEDICOS INCLUYENDO VENDAS",4928.4,2012,1,AVE PARQUE,75-09-2,VILLA FLORIDA,No disponible,No disponible,88715,28,32,5T,Fabricación de preparaciones farmacéuticas.,1,AVENIDA ENCINOS,ACCESO A PUENTE INTERNACIONAL ANZALDUAS,TAMAULIPAS,26.0702777777778,-98.3016666666667,2A,26.0702777777778,"26°4'13""",-98.3016666666667,REYNOSA,"98°18'6""",Reynosa,BSN MEDICAL S. A. DE C. V.,BMEMU2803211,SN,No disponible,VILLA FLORIDA,325412,Quimica,No disponible,Cloruro de metileno,kg/año
65298bcfbb426186d906c558,Manufactura de Calentadores de Agua y Aspiradoras y Filtros para Aspiradoras,122.059,2012,1,Av. Pedregal 241,75-09-2,Parque Industrial Colonial,No disponible,No disponible,88787,28,32,BC,Fabricación de enseres electrodomésticos menores.,1,No disponible,No disponible,TAMAULIPAS,25.9972222222222,-98.1922222222222,2A,25.9972222222222,"25°59'50""",-98.1922222222222,Reynosa,"98°11'32""",Reynosa,"Emerson Tool and Appliance Company, S. de R.L. de C.V.",ETA7X2803211,2,8,Parque Industrial Colonial,335210,Articulos y productos compuestos de diferentes materiales,No disponible,Cloruro de metileno,kg/año
65298bcfbb426186d906c72a,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.0002,2012,1,Brecha E99,106-46-7,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,Carretera Reynosa Matamoros,Bolevard Luis Donaldo Colosio,TAMAULIPAS,26.09,-98.2825,2B,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),No disponible,"1,4-Diclorobenceno",kg/año
65298bcfbb426186d906c72c,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.013,2012,1,Brecha E99,50-00-0,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,Carretera Reynosa Matamoros,Bolevard Luis Donaldo Colosio,TAMAULIPAS,26.09,-98.2825,1,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),No disponible,Formaldehido,kg/año
65298bcfbb426186d906c72d,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.00038,2012,1,Brecha E99,71-43-2,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,Carretera Reynosa Matamoros,Bolevard Luis Donaldo Colosio,TAMAULIPAS,26.09,-98.2825,1,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),No disponible,Benceno,kg/año
65298bcfbb426186d906c72f,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.00003,2012,1,Brecha E99,7440-38-2,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,Carretera Reynosa Matamoros,Bolevard Luis Donaldo Colosio,TAMAULIPAS,26.09,-98.2825,1,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),No disponible,Arsénico,kg/año
65298bcfbb426186d906c730,"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL",0.0002,2012,1,Brecha E99,7440-43-9,Parque Industrial Reynosa,No disponible,No disponible,88780,28,32,LK,Fabricación de otra maquinaria y equipo para la industria en general.,1,Carretera Reynosa Matamoros,Bolevard Luis Donaldo Colosio,TAMAULIPAS,26.09,-98.2825,1,26.09,"26°5'24""",-98.2825,Reynosa,"98°16'57""",Reynosa,4FRONT DE MEXICO S DE RL DE CV,FMELK2803211,Lote 2B,Edif 8A,Parque Industrial Reynosa,333999,Metalurgica (incluye la siderurgica),No disponible,Cadmio,kg/año
65298bcfbb426186d906c959,"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS.",8.825,2012,1,AVENIDA EL PASITO,7440-38-2,FRACCIONAMIENTO MODERNO,No disponible,No disponible,88710,28,32,5I,Fabricación de otros productos químicos básicos inorgánicos.,1,LATERAL CANAL RODHE,NO DETERMINADO,TAMAULIPAS,26.0830555555556,-98.3391666666667,1,26.0830555555556,"26°4'59""",-98.3391666666667,REYNOSA,"98°20'21""",Reynosa,GLCC LAUREL DE MEXICO S.A. DE C.V.,GLM5I2803211,4000,No disponible,No disponible,325180,Quimica,No disponible,Arsénico,kg/año
65298bd1bb426186d906e0df,ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES,2,2012,1,BLV. MORELOS ESQ. CON GUADALAJARA,107-02-8,AMPLIACION RODRIGUEZ,No disponible,No disponible,88630,28,32,M9,Transporte por ductos de productos refinados del petróleo.,1,BLV. MORELOS,GUADALAJARA,TAMAULIPAS,26.0733333333333,-98.2827777777778,2A,26.0733333333333,"26°4'24""",-98.2827777777778,REYNOSA,"98°16'58""",Reynosa,"PEMEX REFINACION, TERMINAL DE ALMACENAMIENTO Y REPARTO REYNOSA",PREM92803221,SN,No disponible,No disponible,486910,Petroleo y petroquimica,No disponible,Acroleina,kg/año
65298bd1bb426186d906e0e1,ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES,1,2012,1,BLV. MORELOS ESQ. CON GUADALAJARA,50-00-0,AMPLIACION RODRIGUEZ,No disponible,No disponible,88630,28,32,M9,Transporte por ductos de productos refinados del petróleo.,1,BLV. MORELOS,GUADALAJARA,TAMAULIPAS,26.0733333333333,-98.2827777777778,1,26.0733333333333,"26°4'24""",-98.2827777777778,REYNOSA,"98°16'58""",Reynosa,"PEMEX REFINACION, TERMINAL DE ALMACENAMIENTO Y REPARTO REYNOSA",PREM92803221,SN,No disponible,No disponible,486910,Petroleo y petroquimica,No disponible,Formaldehido,kg/año
65298bd1bb426186d906e0e2,ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES,25,2012,1,BLV. MORELOS ESQ. CON GUADALAJARA,71-43-2,AMPLIACION RODRIGUEZ,No disponible,No disponible,88630,28,32,M9,Transporte por ductos de productos refinados del petróleo.,1,BLV. MORELOS,GUADALAJARA,TAMAULIPAS,26.0733333333333,-98.2827777777778,1,26.0733333333333,"26°4'24""",-98.2827777777778,REYNOSA,"98°16'58""",Reynosa,"PEMEX REFINACION, TERMINAL DE ALMACENAMIENTO Y REPARTO REYNOSA",PREM92803221,SN,No disponible,No disponible,486910,Petroleo y petroquimica,No disponible,Benceno,kg/año
65298bd1bb426186d906e0e3,ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES,20,2012,1,BLV. MORELOS ESQ. CON GUADALAJARA,75-07-0,AMPLIACION RODRIGUEZ,No disponible,No disponible,88630,28,32,M9,Transporte por ductos de productos refinados del petróleo.,1,BLV. MORELOS,GUADALAJARA,TAMAULIPAS,26.0733333333333,-98.2827777777778,2B,26.0733333333333,"26°4'24""",-98.2827777777778,REYNOSA,"98°16'58""",Reynosa,"PEMEX REFINACION, TERMINAL DE ALMACENAMIENTO Y REPARTO REYNOSA",PREM92803221,SN,No disponible,No disponible,486910,Petroleo y petroquimica,No disponible,Acetaldehido,kg/año
65298bd1bb426186d906e205,Fabricacion de todo tipo de productos para la industria del agua.,0.10629,2012,1,Av de Los Nogales,100-42-5,Parque Industrial Villa Florida,No disponible,No disponible,88730,28,32,52,Otras industrias manufactureras.,1,Av Los Cedros,Av Los Alamos,TAMAULIPAS,26.0686111111111,-98.3805555555556,2A,26.0686111111111,"26°4'7""",-98.3805555555556,Reynosa,"98°22'50""",Reynosa,Pentair Water Mexico S. de R.L de C.V,PWM522803211,Lotes 6 al 11,Manzana 5,Parque Industrial Villa Florida,339999,Articulos y productos compuestos de diferentes materiales,No disponible,Estireno (fenil etileno),kg/año
65298ba1bb426186d9049762,FABRICACION DE TODA CLASE DE MUEBLES PARA CASA IND. U OFIC. DE CUALQUIER TIPO DE MATERIAL,26.158,2011,1,CARRETERA A MATAMOROS Km 114,100-42-5,LA PAZ,No disponible,No disponible,88990,28,33,52,Otras industrias manufactureras,0,No disponible,No disponible,TAMAULIPAS,25.9860315,-98.0956328,2A,25.8875,"25°53'15""",-102.388055555556,RIO BRAVO,"97°323'17""",Rio Bravo,WOODCRAFTERS HOME PRODUCTS S. DE R.L. DE C.V.,WHPMA2803311,8,B,No disponible,339999,Articulos y productos compuestos de diferentes materiales,Articulos y productos compuestos de diferentes materiales,Estireno (fenil etileno),kg/año
