_id,latitudnorte,longitudoeste
65bec4d7675c397043f19ad5,"19°9'45""","98°22'56"""
65bec4d7675c397043f19ad6,"25°44'50""","100°11'27"""
65bec4d7675c397043f19ad7,"26°2'18""","98°12'57"""
65bec4d7675c397043f19ad8,"20°32'12""","100°28'2"""
65bec4d7675c397043f19ad9,"19°20'31""","99°5'24"""
65bec4d7675c397043f19ada,"20°30'42""","100°8'17"""
65bec4d7675c397043f19adb,"19°49'16""","98°57'40"""
65bec4d7675c397043f19adc,"25°46'27""","100°8'44"""
65bec4d7675c397043f19add,"18°39'16""","91°50'34"""
65bec4d7675c397043f19ade,"18°39'16""","91°50'34"""
65bec4d7675c397043f19adf,"25°50'24""","97°26'36"""
65bec4d7675c397043f19ae0,"25°49'54""","97°25'42"""
65bec4d7675c397043f19ae1,"32°29'49""","116°43'27"""
65bec4d7675c397043f19ae2,"19°5'55""","98°11'4"""
65bec4d7675c397043f19ae3,"27°26'48""","99°30'12"""
65bec4d7675c397043f19ae4,"27°26'33""","99°30'16"""
65bec4d7675c397043f19ae5,"27°26'37""","99°30'17"""
65bec4d7675c397043f19ae6,"27°28'26""","99°37'36"""
65bec4d7675c397043f19ae7,"32°32'13""","116°55'21"""
65bec4d7675c397043f19ae8,"25°43'3""","100°32'0"""
65bec4d7675c397043f19ae9,"19°12'0""","96°8'0"""
65bec4d7675c397043f19aea,"17°52'26""","93°29'32"""
65bec4d7675c397043f19aeb,"20°41'39""","103°20'2"""
65bec4d7675c397043f19aec,"22°4'0""","98°51'0"""
65bec4d7675c397043f19aed,"20°30'37""","103°14'15"""
65bec4d7675c397043f19aee,"31°43'17""","106°23'39"""
65bec4d7675c397043f19aef,"25°46'44""","100°8'17"""
65bec4d7675c397043f19af0,"20°49'14""","100°25'49"""
65bec4d7675c397043f19af1,"32°36'3""","115°39'45"""
65bec4d7675c397043f19af2,"19°25'46""","99°8'38"""
65bec4d7675c397043f19af3,"18°1'56""","94°35'43"""
65bec4d7675c397043f19af4,"25°46'22""","100°10'54"""
65bec4d7675c397043f19af5,"26°57'30""","101°27'30"""
65bec4d7675c397043f19af6,"18°39'51""","91°48'52"""
65bec4d7675c397043f19af7,"19°23'4""","92°20'48"""
65bec4d7675c397043f19af8,"20°34'30""","103°21'17"""
65bec4d7675c397043f19af9,"19°10'34""","98°18'14"""
65bec4d7675c397043f19afa,"22°5'20""","100°53'31"""
65bec4d7675c397043f19afb,"25°46'16""","100°11'37"""
65bec4d7675c397043f19afc,"25°41'58""","100°16'7"""
65bec4d7675c397043f19afd,"25°44'40""","100°14'16"""
65bec4d7675c397043f19afe,"25°43'6""","100°17'58"""
65bec4d7675c397043f19aff,"25°45'27""","100°11'27"""
65bec4d7675c397043f19b00,"25°52'7""","100°13'32"""
65bec4d7675c397043f19b01,"25°43'42""","100°17'12"""
65bec4d7675c397043f19b02,"25°43'36""","100°18'20"""
65bec4d7675c397043f19b03,"25°47'32""","100°9'37"""
65bec4d7675c397043f19b04,"32°32'20""","116°55'8"""
65bec4d7675c397043f19b05,"22°7'4""","100°54'43"""
65bec4d7675c397043f19b06,"25°53'50""","100°13'23"""
65bec4d7675c397043f19b07,"19°23'11""","99°11'35"""
65bec4d7675c397043f19b08,"20°38'42""","103°25'2"""
65bec4d7675c397043f19b09,"25°47'10""","100°26'0"""
65bec4d7675c397043f19b0a,"29°16'34""","100°54'26"""
65bec4d7675c397043f19b0b,"31°40'57""","106°22'36"""
65bec4d7675c397043f19b0c,"19°10'4""","98°18'58"""
65bec4d7675c397043f19b0d,"26°56'34""","101°27'58"""
65bec4d7675c397043f19b0e,"25°46'49""","100°10'44"""
65bec4d7675c397043f19b0f,"25°47'0""","97°36'0"""
65bec4d7675c397043f19b10,"26°44'44""","101°24'19"""
65bec4d7675c397043f19b11,"22°6'23""","100°54'33"""
65bec4d7675c397043f19b12,"19°50'29""","98°59'10"""
65bec4d7675c397043f19b13,"25°33'35""","103°27'42"""
65bec4d7675c397043f19b14,"22°29'29""","97°53'30"""
65bec4d7675c397043f19b15,"25°40'8""","100°11'59"""
65bec4d7675c397043f19b16,"20°0'0""","103°0'0"""
65bec4d7675c397043f19b17,"25°40'0""","100°23'0"""
65bec4d7675c397043f19b18,"32°22'39""","117°3'42"""
65bec4d7675c397043f19b19,"25°33'37""","103°27'21"""
65bec4d7675c397043f19b1a,"26°5'18""","98°29'47"""
65bec4d7675c397043f19b1b,"26°5'27""","98°21'6"""
65bec4d7675c397043f19b1c,"19°35'56""","99°11'2"""
65bec4d7675c397043f19b1d,"26°2'6""","98°13'4"""
65bec4d7675c397043f19b1e,"25°32'46""","103°31'54"""
65bec4d7675c397043f19b1f,"19°27'9""","99°7'32"""
65bec4d7675c397043f19b20,"21°21'0""","98°14'0"""
65bec4d7675c397043f19b21,"32°23'33""","117°3'46"""
65bec4d7675c397043f19b22,"22°4'0""","98°51'0"""
65bec4d7675c397043f19b23,"19°58'25""","99°31'50"""
65bec4d7675c397043f19b24,"19°43'39""","101°8'44"""
65bec4d7675c397043f19b25,"20°30'16""","100°8'24"""
65bec4d7675c397043f19b26,"20°38'11""","100°24'39"""
65bec4d7675c397043f19b27,"25°46'13""","100°32'51"""
65bec4d7675c397043f19b28,"22°4'2""","100°52'33"""
65bec4d7675c397043f19b29,"22°20'46""","97°52'4"""
65bec4d7675c397043f19b2a,"25°53'5""","100°20'41"""
65bec4d7675c397043f19b2b,"19°25'3""","99°6'56"""
65bec4d7675c397043f19b2c,"20°37'6""","100°26'10"""
65bec4d7675c397043f19b2d,"19°42'33""","101°11'45"""
65bec4d7675c397043f19b2e,"20°39'17""","103°20'13"""
65bec4d7675c397043f19b2f,"32°34'12""","115°24'44"""
65bec4d7675c397043f19b30,"22°24'36""","97°53'36"""
65bec4d7675c397043f19b31,"19°17'25""","99°39'30"""
65bec4d7675c397043f19b32,"20°22'29""","99°58'15"""
65bec4d7675c397043f19b33,"25°36'4""","100°52'43"""
65bec4d7675c397043f19b34,"19°31'25""","99°24'12"""
65bec4d7675c397043f19b35,"20°38'20""","100°25'15"""
65bec4d7675c397043f19b36,"19°6'48""","98°11'18"""
65bec4d7675c397043f19b37,"25°44'47""","100°10'43"""
65bec4d7675c397043f19b38,"19°24'11""","99°2'51"""
65bec4d7675c397043f19b39,"19°20'40""","99°12'10"""
65bec4d7675c397043f19b3a,"19°31'46""","99°6'59"""
65bec4d7675c397043f19b3b,"25°40'44""","100°14'5"""
65bec4d7675c397043f19b3c,"25°40'44""","100°14'5"""
65bec4d7675c397043f19b3d,"22°5'15""","100°53'38"""
65bec4d7675c397043f19b3e,"28°39'45""","106°7'10"""
65bec4d7675c397043f19b3f,"25°33'19""","103°28'14"""
65bec4d7675c397043f19b40,"25°55'50""","97°59'57"""
65bec4d7675c397043f19b41,"25°40'16""","100°25'58"""
65bec4d7675c397043f19b42,"20°0'59""","99°13'2"""
65bec4d7675c397043f19b43,"26°2'29""","100°11'14"""
65bec4d7675c397043f19b44,"18°52'10""","97°2'30"""
65bec4d7675c397043f19b45,"20°54'18""","89°43'4"""
65bec4d7675c397043f19b46,"26°13'22""","101°25'10"""
65bec4d7675c397043f19b47,"29°1'44""","110°54'56"""
65bec4d7675c397043f19b48,"20°25'2""","99°58'56"""
65bec4d7675c397043f19b49,"25°34'35""","103°28'36"""
65bec4d7675c397043f19b4a,"25°33'30""","103°27'47"""
65bec4d7675c397043f19b4b,"19°10'28""","96°14'4"""
65bec4d7675c397043f19b4c,"25°52'59""","100°13'59"""
65bec4d7675c397043f19b4d,"19°28'37""","99°13'48"""
65bec4d7675c397043f19b4e,"27°26'37""","99°30'10"""
65bec4d7675c397043f19b4f,"26°0'46""","98°12'56"""
65bec4d7675c397043f19b50,"19°29'43""","99°9'30"""
65bec4d7675c397043f19b51,"25°40'24""","100°26'8"""
65bec4d7675c397043f19b52,"19°49'12""","98°58'4"""
65bec4d7675c397043f19b53,"20°31'45""","100°27'39"""
65bec4d7675c397043f19b54,"20°34'2""","100°16'39"""
65bec4d7675c397043f19b55,"25°43'15""","100°17'42"""
65bec4d7675c397043f19b56,"19°17'27""","99°37'25"""
65bec4d7675c397043f19b57,"25°40'44""","100°14'5"""
65bec4d7675c397043f19b58,"19°15'20""","98°15'51"""
65bec4d7675c397043f19b59,"25°48'49""","100°22'8"""
65bec4d7675c397043f19b5a,"19°34'14""","99°15'25"""
65bec4d7675c397043f19b5b,"19°28'59""","96°56'59"""
65bec4d7675c397043f19b5c,"20°33'26""","101°9'21"""
65bec4d7675c397043f19b5d,"19°37'52""","99°10'49"""
65bec4d7675c397043f19b5e,"19°31'39""","99°11'50"""
65bec4d7675c397043f19b5f,"24°36'18""","100°42'28"""
65bec4d7675c397043f19b60,"18°50'21""","97°6'38"""
65bec4d7675c397043f19b61,"219°29'30""","60°52'25"""
65bec4d7675c397043f19b62,"19°20'5""","99°7'21"""
65bec4d7675c397043f19b63,"19°30'52""","99°8'17"""
65bec4d7675c397043f19b64,"19°27'52""","99°4'42"""
65bec4d7675c397043f19b65,"27°27'56""","99°32'23"""
65bec4d7675c397043f19b66,"25°51'37""","100°17'20"""
65bec4d7675c397043f19b67,"19°30'15""","98°30'15"""
65bec4d7675c397043f19b68,"32°29'1""","116°55'28"""
65bec4d7675c397043f19b69,"25°52'57""","97°30'45"""
65bec4d7675c397043f19b6a,"20°34'5""","100°18'7"""
65bec4d7675c397043f19b6b,"26°29'59""","100°9'48"""
65bec4d7675c397043f19b6c,"19°27'1""","99°10'10"""
65bec4d7675c397043f19b6d,"14°48'33""","92°20'21"""
65bec4d7675c397043f19b6e,"19°28'47""","99°8'8"""
65bec4d7675c397043f19b6f,"19°17'31""","99°9'19"""
65bec4d7675c397043f19b70,"19°32'6""","99°12'29"""
65bec4d7675c397043f19b71,"25°47'32""","100°26'36"""
65bec4d7675c397043f19b72,"17°56'25""","102°11'47"""
65bec4d7675c397043f19b73,"32°38'9""","115°24'49"""
65bec4d7675c397043f19b74,"27°28'36""","109°54'46"""
65bec4d7675c397043f19b75,"19°5'43""","98°11'19"""
65bec4d7675c397043f19b76,"19°19'20""","97°55'22"""
65bec4d7675c397043f19b77,"19°22'12""","99°7'8"""
65bec4d7675c397043f19b78,"24°17'30""","103°27'33"""
65bec4d7675c397043f19b79,"20°58'26""","101°25'31"""
65bec4d7675c397043f19b7a,"18°0'4""","94°34'5"""
65bec4d7675c397043f19b7b,"19°58'37""","99°31'29"""
65bec4d7675c397043f19b7c,"21°5'41""","101°41'34"""
65bec4d7675c397043f19b7d,"21°21'45""","101°54'43"""
65bec4d7675c397043f19b7e,"18°5'25""","93°21'26"""
65bec4d7675c397043f19b7f,"20°15'2""","87°24'9"""
65bec4d7675c397043f19b80,"20°38'9""","100°25'20"""
65bec4d7675c397043f19b81,"25°40'31""","100°16'33"""
65bec4d7675c397043f19b82,"32°35'14""","115°22'55"""
65bec4d7675c397043f19b83,"19°15'25""","99°41'41"""
65bec4d7675c397043f19b84,"27°25'29""","99°31'51"""
65bec4d7675c397043f19b85,"19°17'2""","99°33'33"""
65bec4d7675c397043f19b86,"19°16'37""","99°29'3"""
65bec4d7675c397043f19b87,"20°31'45""","100°27'32"""
65bec4d7675c397043f19b88,"25°50'15""","97°26'0"""
65bec4d7675c397043f19b89,"19°27'44""","99°10'19"""
65bec4d7675c397043f19b8a,"19°16'48""","99°8'12"""
65bec4d7675c397043f19b8b,"22°28'15""","97°53'15"""
65bec4d7675c397043f19b8c,"25°36'24""","99°59'21"""
65bec4d7675c397043f19b8d,"19°5'4""","98°11'33"""
65bec4d7675c397043f19b8e,"25°35'28""","100°54'24"""
65bec4d7675c397043f19b8f,"18°54'57""","99°46'22"""
65bec4d7675c397043f19b90,"18°45'4""","99°46'0"""
65bec4d7675c397043f19b91,"21°50'13""","102°16'47"""
65bec4d7675c397043f19b92,"28°28'52""","106°43'31"""
65bec4d7675c397043f19b93,"19°15'31""","99°40'36"""
65bec4d7675c397043f19b94,"22°6'19""","102°16'14"""
65bec4d7675c397043f19b95,"25°53'37""","100°13'38"""
65bec4d7675c397043f19b96,"20°31'9""","103°14'46"""
65bec4d7675c397043f19b97,"31°41'39""","106°27'2"""
65bec4d7675c397043f19b98,"19°24'36""","99°12'11"""
65bec4d7675c397043f19b99,"32°33'47""","116°38'55"""
65bec4d7675c397043f19b9a,"32°28'49""","116°51'40"""
65bec4d7675c397043f19b9b,"25°52'59""","100°13'12"""
65bec4d7675c397043f19b9c,"25°50'12""","97°25'36"""
65bec4d7675c397043f19b9d,"18°44'13""","98°54'38"""
65bec4d7675c397043f19b9e,"25°40'17""","100°11'40"""
65bec4d7675c397043f19b9f,"25°50'19""","97°25'59"""
65bec4d7675c397043f19ba0,"19°31'32""","99°1'45"""
65bec4d7675c397043f19ba1,"21°0'59""","89°35'6"""
65bec4d7675c397043f19ba2,"19°26'34""","99°10'59"""
65bec4d7675c397043f19ba3,"19°17'0""","99°34'0"""
65bec4d7675c397043f19ba4,"19°17'43""","99°36'38"""
65bec4d7675c397043f19ba5,"22°28'13""","97°53'20"""
65bec4d7675c397043f19ba6,"19°29'58""","99°9'24"""
65bec4d7675c397043f19ba7,"21°7'11""","101°40'50"""
65bec4d7675c397043f19ba8,"20°32'8""","100°27'22"""
65bec4d7675c397043f19ba9,"19°20'16""","99°34'37"""
65bec4d7675c397043f19baa,"20°31'39""","103°14'59"""
65bec4d7675c397043f19bab,"18°48'15""","98°57'59"""
65bec4d7675c397043f19bac,"21°57'45""","102°17'2"""
65bec4d7675c397043f19bad,"18°44'35""","98°55'0"""
65bec4d7675c397043f19bae,"19°32'11""","99°12'4"""
65bec4d7675c397043f19baf,"20°31'57""","100°30'30"""
65bec4d7675c397043f19bb0,"19°33'4""","99°13'11"""
65bec4d7675c397043f19bb1,"19°52'43""","99°11'59"""
65bec4d7675c397043f19bb2,"21°59'59""","100°59'59"""
65bec4d7675c397043f19bb3,"19°10'44""","99°34'38"""
65bec4d7675c397043f19bb4,"32°27'13""","116°53'22"""
65bec4d7675c397043f19bb5,"20°38'45""","103°21'38"""
65bec4d7675c397043f19bb6,"25°40'42""","100°21'24"""
65bec4d7675c397043f19bb7,"26°5'32""","98°16'40"""
65bec4d7675c397043f19bb8,"21°59'19""","102°20'27"""
65bec4d7675c397043f19bb9,"19°32'15""","99°3'32"""
65bec4d7675c397043f19bba,"31°45'0""","106°25'20"""
65bec4d7675c397043f19bbb,"22°24'51""","97°53'9"""
65bec4d7675c397043f19bbc,"18°6'21""","94°23'25"""
65bec4d7675c397043f19bbd,"19°24'1""","98°5'5"""
65bec4d7675c397043f19bbe,"19°4'14""","98°17'30"""
65bec4d7675c397043f19bbf,"19°12'52""","98°11'51"""
65bec4d7675c397043f19bc0,"25°32'34""","100°56'1"""
65bec4d7675c397043f19bc1,"32°25'52""","116°56'30"""
65bec4d7675c397043f19bc2,"25°39'15""","100°6'25"""
65bec4d7675c397043f19bc3,"21°57'26""","102°16'56"""
65bec4d7675c397043f19bc4,"25°50'57""","100°17'46"""
65bec4d7675c397043f19bc5,"19°50'54""","99°10'10"""
65bec4d7675c397043f19bc6,"28°43'12""","106°7'23"""
65bec4d7675c397043f19bc7,"28°43'17""","106°7'12"""
65bec4d7675c397043f19bc8,"28°38'45""","105°58'32"""
65bec4d7675c397043f19bc9,"32°31'37""","116°54'4"""
65bec4d7675c397043f19bca,"19°27'51""","99°13'26"""
65bec4d7675c397043f19bcb,"19°15'31""","99°30'49"""
65bec4d7675c397043f19bcc,"17°8'13""","96°46'29"""
65bec4d7675c397043f19bcd,"20°38'2""","103°22'25"""
65bec4d7675c397043f19bce,"27°53'10""","110°52'6"""
65bec4d7675c397043f19bcf,"19°29'43""","98°3'30"""
65bec4d7675c397043f19bd0,"22°2'58""","100°51'46"""
65bec4d7675c397043f19bd1,"32°31'45""","116°58'1"""
65bec4d7675c397043f19bd2,"20°0'35""","103°0'26"""
65bec4d7675c397043f19bd3,"20°32'7""","100°27'24"""
65bec4d7675c397043f19bd4,"19°17'44""","99°37'27"""
65bec4d7675c397043f19bd5,"19°31'33""","99°4'4"""
65bec4d7675c397043f19bd6,"25°34'38""","103°27'25"""
65bec4d7675c397043f19bd7,"25°34'55""","103°27'6"""
65bec4d7675c397043f19bd8,"19°42'35""","99°12'2"""
65bec4d7675c397043f19bd9,"20°3'16""","99°15'52"""
65bec4d7675c397043f19bda,"19°36'43""","98°57'17"""
65bec4d7675c397043f19bdb,"31°35'17""","115°7'18"""
65bec4d7675c397043f19bdc,"31°35'31""","106°27'39"""
65bec4d7675c397043f19bdd,"28°59'52""","110°54'23"""
65bec4d7675c397043f19bde,"26°0'30""","98°12'35"""
65bec4d7675c397043f19bdf,"19°47'30""","99°25'10"""
65bec4d7675c397043f19be0,"28°38'7""","106°1'37"""
65bec4d7675c397043f19be1,"19°18'32""","99°11'13"""
65bec4d7675c397043f19be2,"20°34'49""","103°17'8"""
65bec4d7675c397043f19be3,"25°46'27""","100°18'24"""
65bec4d7675c397043f19be4,"31°42'46""","106°23'45"""
65bec4d7675c397043f19be5,"19°22'57""","99°34'27"""
65bec4d7675c397043f19be6,"32°28'24""","116°56'59"""
65bec4d7675c397043f19be7,"25°27'59""","100°59'52"""
65bec4d7675c397043f19be8,"32°28'32""","116°55'12"""
65bec4d7675c397043f19be9,"19°21'59""","99°4'57"""
65bec4d7675c397043f19bea,"19°17'4""","99°31'17"""
65bec4d7675c397043f19beb,"19°23'7""","99°10'7"""
65bec4d7675c397043f19bec,"19°14'53""","98°52'45"""
65bec4d7675c397043f19bed,"25°34'27""","103°27'34"""
65bec4d7675c397043f19bee,"19°32'6""","99°3'39"""
65bec4d7675c397043f19bef,"25°41'51""","100°10'44"""
65bec4d7675c397043f19bf0,"20°38'15""","103°42'51"""
65bec4d7675c397043f19bf1,"19°30'59""","99°12'36"""
65bec4d7675c397043f19bf2,"24°41'30""","107°26'33"""
65bec4d7675c397043f19bf3,"20°18'5""","98°20'36"""
65bec4d7675c397043f19bf4,"25°40'50""","100°17'48"""
65bec4d7675c397043f19bf5,"19°35'39""","99°15'49"""
65bec4d7675c397043f19bf6,"20°4'41""","98°46'34"""
65bec4d7675c397043f19bf7,"25°41'53""","95°0'54"""
65bec4d7675c397043f19bf8,"19°33'10""","99°12'50"""
65bec4d7675c397043f19bf9,"19°26'11""","99°12'57"""
65bec4d7675c397043f19bfa,"31°15'32""","109°55'30"""
65bec4d7675c397043f19bfb,"19°57'0""","98°55'0"""
65bec4d7675c397043f19bfc,"19°17'54""","99°30'49"""
65bec4d7675c397043f19bfd,"22°42'30""","103°22'58"""
65bec4d7675c397043f19bfe,"20°34'44""","100°15'47"""
65bec4d7675c397043f19bff,"20°39'7""","100°25'52"""
65bec4d7675c397043f19c00,"20°38'41""","103°25'3"""
65bec4d7675c397043f19c01,"19°28'0""","99°14'0"""
65bec4d7675c397043f19c02,"19°27'50""","99°12'50"""
65bec4d7675c397043f19c03,"19°31'46""","99°11'50"""
65bec4d7675c397043f19c04,"19°31'45""","99°12'40"""
65bec4d7675c397043f19c05,"31°43'3""","106°26'30"""
65bec4d7675c397043f19c06,"22°10'7""","100°58'22"""
65bec4d7675c397043f19c07,"19°20'34""","98°51'48"""
65bec4d7675c397043f19c08,"20°25'0""","100°50'0"""
65bec4d7675c397043f19c09,"26°0'21""","98°13'40"""
65bec4d7675c397043f19c0a,"28°36'56""","106°7'34"""
65bec4d7675c397043f19c0b,"19°20'11""","99°34'45"""
65bec4d7675c397043f19c0c,"20°36'32""","100°25'14"""
65bec4d7675c397043f19c0d,"20°49'55""","100°25'15"""
65bec4d7675c397043f19c0e,"25°52'48""","97°33'36"""
65bec4d7675c397043f19c0f,"31°39'34""","106°27'21"""
65bec4d7675c397043f19c10,"19°5'56""","98°12'26"""
65bec4d7675c397043f19c11,"25°48'46""","100°17'52"""
65bec4d7675c397043f19c12,"21°59'5""","102°14'45"""
65bec4d7675c397043f19c13,"25°39'38""","100°18'7"""
65bec4d7675c397043f19c14,"19°28'28""","99°6'16"""
65bec4d7675c397043f19c15,"19°18'24""","99°6'22"""
65bec4d7675c397043f19c16,"31°17'13""","110°56'12"""
65bec4d7675c397043f19c17,"21°9'5""","101°44'15"""
65bec4d7675c397043f19c18,"21°7'24""","101°44'18"""
65bec4d7675c397043f19c19,"21°5'17""","101°35'44"""
65bec4d7675c397043f19c1a,"20°59'55""","89°36'30"""
65bec4d7675c397043f19c1b,"21°6'31""","86°50'24"""
65bec4d7675c397043f19c1c,"20°32'23""","101°6'20"""
65bec4d7675c397043f19c1d,"25°47'25""","100°27'11"""
65bec4d7675c397043f19c1e,"26°48'32""","101°25'13"""
65bec4d7675c397043f19c1f,"22°4'27""","100°52'47"""
65bec4d7675c397043f19c20,"19°38'28""","99°9'58"""
65bec4d7675c397043f19c21,"25°41'41""","100°18'41"""
65bec4d7675c397043f19c22,"20°30'27""","100°59'10"""
65bec4d7675c397043f19c23,"20°46'3""","103°31'11"""
65bec4d7675c397043f19c24,"19°16'18""","99°40'2"""
65bec4d7675c397043f19c25,"31°37'48""","106°23'24"""
65bec4d7675c397043f19c26,"31°37'5""","106°23'40"""
65bec4d7675c397043f19c27,"19°19'41""","99°3'22"""
65bec4d7675c397043f19c28,"19°23'7""","99°2'46"""
65bec4d7675c397043f19c29,"19°22'53""","99°11'48"""
65bec4d7675c397043f19c2a,"19°15'29""","99°1'7"""
65bec4d7675c397043f19c2b,"20°24'49""","99°58'50"""
65bec4d7675c397043f19c2c,"25°47'15""","100°34'53"""
65bec4d7675c397043f19c2d,"25°46'9""","100°9'54"""
65bec4d7675c397043f19c2e,"19°4'32""","98°9'10"""
65bec4d7675c397043f19c2f,"32°35'5""","115°22'27"""
65bec4d7675c397043f19c30,"20°38'54""","103°25'25"""
65bec4d7675c397043f19c31,"19°21'0""","99°6'0"""
65bec4d7675c397043f19c32,"20°3'2""","99°15'26"""
65bec4d7675c397043f19c33,"19°30'55""","99°5'11"""
65bec4d7675c397043f19c34,"19°47'18""","99°53'54"""
65bec4d7675c397043f19c35,"25°54'6""","100°21'36"""
65bec4d7675c397043f19c36,"25°41'41""","100°30'28"""
65bec4d7675c397043f19c37,"20°29'9""","97°30'24"""
65bec4d7675c397043f19c38,"19°41'27""","101°13'14"""
65bec4d7675c397043f19c39,"19°33'59""","99°14'22"""
65bec4d7675c397043f19c3a,"28°41'22""","100°31'22"""
65bec4d7675c397043f19c3b,"22°24'30""","97°53'15"""
65bec4d7675c397043f19c3c,"32°35'13""","115°25'48"""
65bec4d7675c397043f19c3d,"19°29'43""","99°11'29"""
65bec4d7675c397043f19c3e,"19°22'21""","99°16'51"""
65bec4d7675c397043f19c3f,"19°29'23""","99°5'31"""
65bec4d7675c397043f19c40,"19°31'40""","99°8'25"""
65bec4d7675c397043f19c41,"19°31'11""","99°5'16"""
65bec4d7675c397043f19c42,"22°2'5""","102°16'30"""
65bec4d7675c397043f19c43,"19°28'34""","99°6'9"""
65bec4d7675c397043f19c44,"25°57'40""","100°1'3"""
65bec4d7675c397043f19c45,"25°53'17""","100°13'3"""
65bec4d7675c397043f19c46,"25°50'50""","97°26'7"""
65bec4d7675c397043f19c47,"19°33'48""","99°7'45"""
65bec4d7675c397043f19c48,"20°38'12""","103°21'26"""
65bec4d7675c397043f19c49,"19°23'59""","99°6'37"""
65bec4d7675c397043f19c4a,"19°27'59""","99°5'59"""
65bec4d7675c397043f19c4b,"25°50'33""","97°25'48"""
65bec4d7675c397043f19c4c,"21°1'48""","101°34'32"""
65bec4d7675c397043f19c4d,"19°9'45""","98°17'34"""
65bec4d7675c397043f19c4e,"25°45'49""","100°12'10"""
65bec4d7675c397043f19c4f,"20°3'51""","100°14'45"""
65bec4d7675c397043f19c50,"19°38'56""","99°9'51"""
65bec4d7675c397043f19c51,"19°26'35""","99°7'45"""
65bec4d7675c397043f19c52,"25°42'59""","100°31'5"""
65bec4d7675c397043f19c53,"19°20'38""","99°35'39"""
65bec4d7675c397043f19c54,"20°37'15""","10°19'39"""
65bec4d7675c397043f19c55,"19°45'46""","99°53'29"""
65bec4d7675c397043f19c56,"20°59'5""","100°26'36"""
65bec4d7675c397043f19c57,"19°39'12""","99°10'0"""
65bec4d7675c397043f19c58,"20°43'49""","103°33'0"""
65bec4d7675c397043f19c59,"26°14'59""","100°53'59"""
65bec4d7675c397043f19c5a,"17°50'49""","92°59'26"""
65bec4d7675c397043f19c5b,"28°42'43""","106°6'25"""
65bec4d7675c397043f19c5c,"32°26'54""","116°58'55"""
65bec4d7675c397043f19c5d,"19°10'16""","99°28'18"""
65bec4d7675c397043f19c5e,"25°41'29""","100°14'17"""
65bec4d7675c397043f19c5f,"19°29'0""","99°11'0"""
65bec4d7675c397043f19c60,"19°17'2""","99°31'45"""
65bec4d7675c397043f19c61,"24°23'28""","110°41'28"""
65bec4d7675c397043f19c62,"19°15'55""","98°25'4"""
65bec4d7675c397043f19c63,"19°22'50""","99°34'28"""
65bec4d7675c397043f19c64,"20°49'47""","100°26'3"""
65bec4d7675c397043f19c65,"32°26'51""","116°52'4"""
65bec4d7675c397043f19c66,"25°42'12""","100°31'59"""
65bec4d7675c397043f19c67,"20°47'20""","101°20'59"""
65bec4d7675c397043f19c68,"18°39'6""","91°48'55"""
65bec4d7675c397043f19c69,"20°24'34""","99°58'52"""
65bec4d7675c397043f19c6a,"19°23'31""","101°17'28"""
65bec4d7675c397043f19c6b,"20°33'54""","100°16'9"""
65bec4d7675c397043f19c6c,"25°43'18""","100°17'34"""
65bec4d7675c397043f19c6d,"19°7'56""","98°14'21"""
65bec4d7675c397043f19c6e,"25°53'7""","100°13'28"""
65bec4d7675c397043f19c6f,"20°38'47""","100°26'5"""
65bec4d7675c397043f19c70,"19°10'11""","98°13'36"""
65bec4d7675c397043f19c71,"31°40'17""","106°23'45"""
65bec4d7675c397043f19c72,"19°34'5""","99°15'35"""
65bec4d7675c397043f19c73,"31°44'49""","106°25'24"""
65bec4d7675c397043f19c74,"31°39'33""","106°20'15"""
65bec4d7675c397043f19c75,"25°49'16""","100°34'48"""
65bec4d7675c397043f19c76,"22°3'24""","100°51'54"""
65bec4d7675c397043f19c77,"27°27'52""","99°30'41"""
65bec4d7675c397043f19c78,"27°28'10""","99°32'33"""
65bec4d7675c397043f19c79,"25°33'39""","103°27'38"""
65bec4d7675c397043f19c7a,"26°51'22""","101°23'40"""
65bec4d7675c397043f19c7b,"25°43'4""","100°29'5"""
65bec4d7675c397043f19c7c,"20°37'11""","100°25'29"""
65bec4d7675c397043f19c7d,"31°42'43""","106°23'51"""
65bec4d7675c397043f19c7e,"31°44'29""","106°25'30"""
65bec4d7675c397043f19c7f,"31°43'28""","106°23'58"""
65bec4d7675c397043f19c80,"31°39'33""","106°20'27"""
65bec4d7675c397043f19c81,"31°42'16""","106°25'26"""
65bec4d7675c397043f19c82,"25°48'45""","100°21'7"""
65bec4d7675c397043f19c83,"19°18'0""","98°57'0"""
65bec4d7675c397043f19c84,"19°39'59""","99°11'42"""
65bec4d7675c397043f19c85,"19°33'13""","99°14'37"""
65bec4d7675c397043f19c86,"25°41'30""","100°7'54"""
65bec4d7675c397043f19c87,"28°41'22""","100°31'22"""
65bec4d7675c397043f19c88,"19°30'59""","99°4'53"""
65bec4d7675c397043f19c89,"25°32'7""","100°56'49"""
65bec4d7675c397043f19c8a,"19°16'54""","99°8'9"""
65bec4d7675c397043f19c8b,"19°4'41""","98°16'25"""
65bec4d7675c397043f19c8c,"19°39'42""","99°11'19"""
65bec4d7675c397043f19c8d,"21°6'16""","101°37'34"""
65bec4d7675c397043f19c8e,"19°30'58""","99°13'1"""
65bec4d7675c397043f19c8f,"19°36'50""","99°10'51"""
65bec4d7675c397043f19c90,"19°36'50""","99°10'55"""
