actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Elaboración de lentes de policarbonato claros y polarizados lente trilogy (lente claro)	Atributo no considerado en este año	2010	CARR. INT. KM 1969 GUAD NOG KM 2	1C	85340.0		Fabricación de artículos oftálmicos.	Atributo no considerado en este año	Atributo no considerado en este año	Maquilas Teta Kawi S.A. de C.V. Departamento  YMex II	SONORA	"27°56'40"""	Empalme	"110°49'1"""	Empalme	MTK1I2602511			Parque Industrial Bella Vista	339113	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos		
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2010	Carret. Int. Km. 1969 Guad Nog	8A	85340.0	Km. 2	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	Maquilas Teta Kawi, S.A. de C.V. Depto. CRS Aerospace	SONORA	"27°56'54"""		"110°48'47"""	Empalme	MTK8A2602511		ns	Parque Industrial Bella Vista	332810	Quimica	Galvanoplastia		
MOLDEO DE PARTES POR INYECCION DE PLASTICO PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2010	Carr. Internacional Km. 129 Salida Norte	9M	85400.0		Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	MAQUILAS TETA KAWI SA DE CV DEPARTAMENTO INTEC MÉXICO	SONORA	"27°57'31"""	GUAYMAS	"110°56'13"""	Guaymas	MTK9M2602516			PARQUE INDUSTRIAL ROCA FUERTE	336390	Automotriz	Produccion de otras auto partes		
Ensamble, maquinado, pintado y pulido de piezas metálicas	Atributo no considerado en este año	2010	Ampere	7X	32470.0		Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	MICROCAST TECHNOLOGIES MEXICANA S. de R.L. de C.V.	CHIHUAHUA	"31°42'35"""		"106°24'12"""	Juarez	MTM7X0803712	8755		Parque Industrial Bermúdez	332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2010	Faraday	7Q	32470.0		Industria básica del aluminio.	Atributo no considerado en este año	Atributo no considerado en este año	Microcast Technologies Mexicana S. de R.L de C.V.	CHIHUAHUA	"31°42'35"""		"106°24'12"""	Juarez	MTMND0803711	8220		Parque Industrial Antonio J. Bermúdez	331310	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio		
FUNDICION Y/O REFINANCION DE METALES NO FERROSOS	Atributo no considerado en este año	2010	AVENIDA INDUSTRIAL DEL NORTE	ND	88736.0	PARQUE INDUSTRIAL DEL NORTE	Moldeo por fundición de piezas metálicas no ferrosas.	Atributo no considerado en este año	Atributo no considerado en este año	M3 RESOURCES MEXICO S. DE R.L. DE C.V.	TAMAULIPAS	"26°2'26"""	REYNOAS	"98°22'2"""	Reynosa	MTRBD2803211	M6	L1	PARQUE INDUSTRIAL DEL NORTE	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).	Atributo no considerado en este año	2010	FERROCARRIL SAN RAFAEL ATLIXCO	69	13300.0	ZAPOTITLAN	Fabricación de aceites y grasas lubricantes.	Atributo no considerado en este año	Atributo no considerado en este año	MULTIFORM S.A. DE C.V.	DISTRITO FEDERAL	"19°18'5"""		"99°1'40"""	Tlahuac	MUL690901111	3795			324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
COMPRA VENTA DE METALES EN CUALQUIER ESTADO Y SU TRANSFORMACION	Atributo no considerado en este año	2010	32	7U	94550.0	FRACC. NVO. CORDOBA	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	METALURGICA VERACRUZANA S.A. DE C.V.	VERACRUZ	"18°53'34"""	CORDOBA	"96°55'52"""	Cordoba	MVE7U3004411	2501			331510	Metalurgica (incluye la siderurgica)	Produccion de estructuras metalicas		
FABRICA DE MOSAICO DE VIDRIO TIPO VENECIANO Y TIPO BIZANTINO EN VARIAS MEDIDAS Y TAMAÑOS	Atributo no considerado en este año	2010	KM 3.5 CARR FEDERAL CUERNAVACA A CUAUTLA	71	62570.0	BUGAMBILIAS	Fabricación de artículos de vidrio de uso doméstico.	Atributo no considerado en este año	Atributo no considerado en este año	MOSAICOS VENECIANOS DE MEXICO S.A. DE C.V.	MORELOS	"18°54'56"""	TEJALPA	"99°11'5"""	Jiutepec	MVM711701131			PARQUE INDUSTRIAL BUGAMBILIAS	327215	Vidrio	Produccion artesanal de articulos de vidrio		
FUNDICION DE METALES NO FERROSOS (ALUMINIO) PARA FABRICACION DE REGISTROS ELECTRICOS	Atributo no considerado en este año	2010	POTRERO DEL LLANO	ND	20137.0	EL PLATEADO	Moldeo por fundición de piezas metálicas no ferrosas.	Atributo no considerado en este año	Atributo no considerado en este año	MYPSALET S.A. DE C.V.	AGUASCALIENTES	"21°54'16"""		"102°17'38"""	Aguascalientes	MYPND0100111	2			331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
Almacenamiento y distribución de substancias químicas	Atributo no considerado en este año	2010	Carretera Monterrey  Saltillo Km. 17	QA	66350.0		Comercio al por mayor de productos químicos para la industria farmacéutica y para otro uso industrial.	Atributo no considerado en este año	Atributo no considerado en este año	Negociación Alvi S. A. de C. V. Sucursal Monterrey	NUEVO LEON	"25°41'0"""	Santa Catarina	"100°18'0"""	Santa Catarina	NALQA1904811	230		Santa Catarina	434222	Quimica	Reenvasado de sustancias quimicas		
Almacenamiento y Distribución de Substancias Químicas	Atributo no considerado en este año	2010	Industria Eléctrica de México	QB	54110.0	San Pedro Barrientos	Otros servicios de almacenamiento con instalaciones especializadas.	Atributo no considerado en este año	Atributo no considerado en este año	ALVEG DISTRIBUCION QUIMICA, S.A. DE C.V. PLANTA TLALNEPANTLA	MEXICO	"19°34'8"""		"99°11'56"""	Tlalnepantla de Baz	NALQB1510411	69			493190	Otros	Almacenes de sustancias quimicas		
MANUFACTURA DE MANGUERA PARA CONDUCCION DE FLUIDOS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2010	Av. CFE No. 800 Circuito Interior 105	9M	78395.0	Zona Industrial	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	NOBEL AUTOMOTIVE MEXICO S. DE R.L. DE C.V.	SAN LUIS POTOSI	"22°3'25"""		"100°52'36"""	San Luis Potosi	NAM9M2402811	800	105	Parque Industrial Millenium	336390	Automotriz	Produccion de otras auto partes		
FABRICACION DE OTRA MAQUINARIA Y EQUIPO PARA LA INDUSTRIA EN GENERAL	Atributo no considerado en este año	2010	CARRET. QURETARO-SLP KM 28.5	9M	76220.0	PARQUE INDUSTRIAL  QUERETARO	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	NARMX QUERETARO S.A. DE C.V.	QUERETARO	"20°45'39"""	SANTA ROSA JAUREGUI	"100°25'48"""	Queretaro	NAO9M2201411	LOTE 25	mnza 1	PARQUE INDUSTRIAL QUERETARO	336390	Automotriz	Produccion de otras auto partes		
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2010	RICARDO FLORES MAGON	8A	72100.0	SAN JERONIMO CALERAS	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	NICRO BOLTA SA DE CV	PUEBLA	"19°5'40"""	PUEBLA	"98°12'31"""	Puebla	NBO8A2111411	98	14	PARQUE INDUSTRIAL SAN JERONIMO CALERAS	332810	Quimica	Galvanoplastia		
FABRICACIÓN DE PRODUCTOS QUÍMICOS PARA ASEO EN GENERAL (SÓLO CON REACCIÓN QUÍMICA  A BASE	Atributo no considerado en este año	2010	NORTE 2  MANZANA II	QV	43800.0	CIUDAD INDUSTRIAL	Fabricación de jabones, limpiadores y dentífricos.	Atributo no considerado en este año	Atributo no considerado en este año	NOBLE CHEM, S.A. DE C.V.	HIDALGO	"19°49'21"""	TIZAYUCA	"98°58'28"""	Tizayuca	NCEQV1306911	26		PARQUE INDUSTRIAL TIZAYUCA HIDALGO	325610	Quimica	Fabricacion de productos quimicos para aseo en general		
LAMINACION DE COBRE Y SUS ALEACIONES  SOLO  MEDIANTE PROCESO TERMICO O DE FUNDICION	Atributo no considerado en este año	2010	PONIENTE 134	7N	2300.0	INDUSTRIAL VALLEJO	Fundición y refinación de cobre.	Atributo no considerado en este año	Atributo no considerado en este año	NACIONAL DE COBRE S.A DE C.V  PLANTA VALLEJO	DISTRITO FEDERAL	"19°29'31"""		"99°9'52"""	Azcapotzalco	NCO7N0900221	719		Industrial Vallejo	331411	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de cobre		
Fabricación de Conexiones para Agua y gas	Atributo no considerado en este año	2010	AV. 1ro DE MAYO Y HEROES DE NACOZARI	7P	50070.0	FERROCARRILES NACIONALES	Laminación secundaria de cobre.	Atributo no considerado en este año	Atributo no considerado en este año	NACIONAL DE COBRE S.A DE C.V.	MEXICO	"19°5'25"""		"99°31'50"""	Toluca	NCO7N1510611	1496		ZONA INDUSTRIAL TOLUCA	331420	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones		
LAMINACIÓN DE COBRE Y SUS ALEACIONES (SÓLO MEDIANTE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2010	Av. Promocion	7P	78395.0		Laminación secundaria de cobre.	Atributo no considerado en este año	Atributo no considerado en este año	Nacional de Cobre S.A. de C.V.	SAN LUIS POTOSI	"22°6'10"""	San Luis Potosi	"100°54'31"""	San Luis Potosi	NCO7P2402811	200		Zona Industrial	331420	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones		
TRATAMIENTO DE RESIDUOS PELIGROSOS PARA USO COMO COMBUSTIBLES ALTERNOS.	Atributo no considerado en este año	2010	KM. 153.5 CARRETERA MEXICALI-TIJUANA	LY	22680.0	EL FLORIDO	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	NUEVA EXPORTADORA LATINA DE MEXICO S.A. DE C.V.	BAJA CALIFORNIA	"32°28'10"""	TIJUANA	"116°47'37"""	Tijuana	NELLY0200411	153.5			562111	Tratamiento de residuos peligrosos	Tratamiento de residuos peligrosos para uso como combustibles alternos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2010	LIB. CARLOS SALINAS DE GORTARI	9M	25616.0		Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	NEMAK S.A.	COAHUILA	"26°55'4072"""		"101°27'3013"""	Frontera	NEM9M0501011	2001		PARQUE INDUSTRIAL FUNDIDORES	336390	Automotriz	Produccion de otras auto partes		
COMPRA PRODUCCIÓN Y TRANF. DE PARTES AUTOMOTRICES DE ALUMINIO  (FUNDICIÓN ).	Atributo no considerado en este año	2010	Blvd. Industria de la Transformación	9M	25900.0		Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	NEMAK , S.A.	COAHUILA	"25°34'8"""	Ramos Arizpe	"100°55'33"""	Ramos Arizpe	NEM9M0502711	3140		Parque Industrial Ramos arizpe	336390	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2010	LIBRAMIENTO ARCO VIAL KM 3.8	9M	66000.0		Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	NEMAK S. A.	NUEVO LEON	"25°43'3"""	GARCIA	"100°32'0"""	Garcia	NEM9M1901811				336390	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2010	BOULEVARD DE LOS FERROCARRILES	5T	2300.0	INDUSTRIAL VALLEJO	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	NEOLPHARMA S.A. DE C.V.	DISTRITO FEDERAL	"19°28'48"""		"99°9'35"""	Azcapotzalco	NEO5T0900211	277		INDUSTRIAL VALLEJO	325412	Quimica	Produccion de farmaceuticos y medicamentos		
TRATAMIENTO TÉRMICO DE RESIDUOS PELIGROSOS.	Atributo no considerado en este año	2010	MAR ROJO	LX	89608.0	RECINTO FISCAL	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	NEUTECHNIK, S.A. DE C.V.	TAMAULIPAS	"22°28'55"""	ALTAMIRA	"97°52'21"""	Altamira	NEULX2800311	500	N.A.	ADMINISTRACIÓN PORTUARIA INTEGRAL ALTAMIRA	562111	Tratamiento de residuos peligrosos	Tratamiento termico de residuos peligrosos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2010	Calz. de tlalpan	5T	4120.0	San Diego Churubusco	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	NOVARTIS FARMACEUTICA S.A. DE C.V	DISTRITO FEDERAL	"19°21'12"""		"99°8'44"""	Coyoacan	NFA5T0900311	1779			325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE BOTELLAS, ENVASES Y SIMILARES DE VIDRIO (SÓLO CUANDO SE ELABORA EL VIDRIO; N	Atributo no considerado en este año	2010	Vía José López Portillo	6Z	54940.0	Lechería	Fabricación de envases y ampolletas de vidrio.	Atributo no considerado en este año	Atributo no considerado en este año	Nueva Fábrica Nacional de Vidrio, S.A de C.V.	MEXICO	"19°35'44"""	Tultitlán	"99°10'4"""	Tultitlan	NFN6Z1510911	7			327213	Vidrio	Produccion de botellas, envases y similares de vidrio		
FABRICACION DE TELA DE MEZCLILLA	Atributo no considerado en este año	2010	Libramiento Naciones Unidas km.20	3I	87130.0	Parque Industrial	Fabricación de telas anchas de trama.	Atributo no considerado en este año	Atributo no considerado en este año	NIEN HSING INTERNATIONAL VICTORIA S.A. DE C.V.	TAMAULIPAS	"23°42'51"""	Victoria	"99°5'11"""	Victoria	NHI3I2804121	SN		Parque Industrial Nuevo Santander	313210	Textiles, fibras e hilos	Fabricacion de telas y sus productos		
PRODUCCIÓN DE ARTÍCULOS DE HULE PARA USO INDUSTRIAL EN GENERAL	Atributo no considerado en este año	2010	AVENIDA JARDIN	6D	2950.0	DEL GAS	Fabricación de otros productos de hule.	Atributo no considerado en este año	Atributo no considerado en este año	NACIONAL DE HULE NOVA SA DE CV	DISTRITO FEDERAL	"19°28'5"""	MEXICO	"99°9'31"""	Azcapotzalco	NHN6D0900211	375			326290	Quimica	Fabricacion de articulos y productos de hule		
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2010	PIRUL	8A	54080.0	BELLAVISTA	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	NICRO S.A. DE C.V.	MEXICO	"19°30'0"""	ESTADO DE MEXICO	"99°12'0"""	Tlalnepantla de Baz	NIC8A1510411	33			332810	Quimica	Galvanoplastia		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2010	CALZADA DE TLALPAN	5T	4650.0	SANTA URSULA COAPA	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	NOVAG INFANCIA S.A. DE C.V.	DISTRITO FEDERAL	"19°30'39"""		"99°14'44"""	Coyoacan	NIN5T0900311	3417			325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2010	Rafael  Sesma Huerta	9M	76246.0	Parque Industrial Finsa	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Nihon Magnesio S.A. de C.V.	QUERETARO	"20°34'12"""	Querétaro	"100°17'57"""	El Marques	NMA9M2201111	7		Parque industrial Finsa	336390	Automotriz	Produccion de otras auto partes		
Elaboración de leche en polvo y leche condensada	Atributo no considerado en este año	2010	Gonzalo Duran	1S	91520.0	Nestlé	Elaboración de leche en polvo, condensada y evaporada.	Atributo no considerado en este año	Atributo no considerado en este año	NESTLÉ MÉXICO S.A. DE C.V.	VERACRUZ	"19°27'32"""	La Orduña	"96°56'33"""	Coatepec	NME1S3003812	48			311512	Alimenticio y/o de consumo humano	Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche		
FABRICACIÓN Y COMERCIALIZACIÓN DE NITRATO DE AMONIO GRADO INDUSTRIAL Y AGRÍCOLA	Atributo no considerado en este año	2010	PROLONGACIÓN FERTILIZANTES	5N	25760.0	INDUSTRIAL	Fabricación de fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	NITROAMONIA DE MÉXICO S.A. DE C.V.	COAHUILA	"26°53'246"""	MONCLOVA	"101°26'1419"""	Monclova	NME5N0501811	1802			325310	Quimica	Produccion de fertilizantes quimicos		
Fabricación de telefonos celulares	Atributo no considerado en este año	2010	AV. INDUSTRIAL RIO BRAVO	91	88730.0	PARQUE INDUSTRIAL DEL NORTE	Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equipo de comunicación inalámbrico.	Atributo no considerado en este año	Atributo no considerado en este año	Nokia Mexico S.A. de C.V.  MCR1	TAMAULIPAS	"24°4'2"""	REYNOSA	"98°22'19"""	Reynosa	NME912803211	SN		PARQUE INDUSTRIAL DEL NORTE	334220	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES).	Atributo no considerado en este año	2010	KM 74.5 CARR. FED. LAGOS DE MORENO AGS.	9G	20290.0		Fabricación de automóviles y camionetas.	Atributo no considerado en este año	Atributo no considerado en este año	NISSAN MEXICANA PLANTA AGUASCALIENTES	AGUASCALIENTES	"21°49'7"""		"102°17'8"""	Aguascalientes	NME9G0100111	74.5		CIUDAD INDUSTRIAL SUR	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
ENSAMBLE DE AUTOS Y CAMIONES	Atributo no considerado en este año	2010	Km 4.5 CARR. FED. CUERNAVACA - CUAUTLA	9G	62550.0	TLAHUAPAN	Fabricación de automóviles y camionetas.	Atributo no considerado en este año	Atributo no considerado en este año	NISSAN MEXICANA, S. A. DE C. V. PLANTA CIVAC	MORELOS	"18°54'34"""	JIUTEPEC	"99°10'20"""	Jiutepec	NME9G1701111	sin	no.	PARQUE INDUSTRIAL CIVAC, JIUTEPEC MOR.	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
FABRICACIÓN DE PRODUCTOS QUIMICOS INDUSTRIALES	Atributo no considerado en este año	2010	Km. 52.5 Carretera MéxicoToluca	MB	52000.0		Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	Nalco de México, S. de R.L. de C.V.	MEXICO	"19°17'16"""	Lerma	"99°30'44"""	Lerma	NMEMB1505111			Parque Industrial Lerma	325999	Quimica	Produccion de substancias quimicas a partir de mezclas		
COMPRA-VENTA DE MINERALES NO METALICOS Y FABRICACION DE FERTILIZANTES	Atributo no considerado en este año	2010	ORIENTE 5	5N	43800.0	CIUDAD INDUSTRIAL TIZAYUCA	Fabricación de fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	NUTRIMENTOS MINERALES DE HIDALGO S.A. DE C.V.	HIDALGO	"19°49'17"""	TIZAYUCA	"98°58'29"""	Tizayuca	NMH5N1306911	MZ. 8	LT. 1-A	CIUDAD INDUSTRIAL TIZAYUCA	325310	Quimica	Produccion de fertilizantes quimicos		
PRODUCCION DE ACIDOS SALES INORGANICAS Y FERTILIZANTES	Atributo no considerado en este año	2010	ORIENTE 5	5I	43800.0	CD. INDUSTRIAL TIZAYUCA	Fabricación de otros productos químicos básicos inorgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	NUTRIMENTOS MINERALES S.A. DE C.V. PLANTA 2	HIDALGO	"19°49'19"""	TIZAYUCA	"98°58'15"""	Tizayuca	NMI5I1306911	MZA. 7	LT. 18	CD. INDUSTRIAL TIZAYUCA	325180	Quimica	Produccion de acidos, bases y sales inorganicas		
MOLIENDA E INDUSTRIALIZACIÓN DE  MINERALES NO METÁLICOS Y FABRICACION DE FERTILIZANTES	Atributo no considerado en este año	2010	ORIENTE 5	5N	43800.0	CD. INDUSTRIAL TIZAYUCA	Fabricación de fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	NUTRIMENTOS MINERALES S.A DE C.V.	HIDALGO	"19°49'17"""	TIZAYUCA	"98°58'19"""	Tizayuca	NMI5N1306911	MANZ.. 8	LOTE  3	PARQUE INDUSTRIAL TIZAYUCA	325310	Quimica	Produccion de fertilizantes quimicos		
MANUFACTURA DE TRANSFORMADORES Y CIRCUITOS ELECTRICOS	Atributo no considerado en este año	2010	SECCION 44 A 3a UNIDAD BAJO RIO SAN JUAN	91	88770.0	PARQUE INDUSTRIAL REYNOSA	Fabricación de equipo y aparatos de distribución de energía eléctrica.	Atributo no considerado en este año	Atributo no considerado en este año	NEXUS MAGNETICOS DE MEXICO S. DE R. L . DE C. V.	TAMAULIPAS	"26°1'16"""	REYNOSA	"98°15'0"""	Reynosa	NMM912803211	NO APLICA	NO APLICA	PARQUE INDUSTRIAL REYNOSA	335312	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
Ensamble de Equipo Neumaticos Industriales	Atributo no considerado en este año	2010	Av. La Montaña	LK	76220.0	Parque Industrial Queretaro	Fabricación de otra maquinaria y equipo para la industria en general.	Atributo no considerado en este año	Atributo no considerado en este año	Norgren Manufacturing Mexico S.A. de C.V.	QUERETARO	"20°44'56"""	Sta. Rosa Jauregui	"100°26'36"""	Queretaro	NMM9M2201411	120		Parque Industrial Queretaro	333999	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales		
FUNDICION DE HIERRO NODULAR	Atributo no considerado en este año	2010	Carretera Monterrey Monclova Km. 12	7I	66550.0		Complejos siderúrgicos.	Atributo no considerado en este año	Atributo no considerado en este año	NovoCast S.A. de C.V.	NUEVO LEON	"25°53'21"""		"100°20'54"""	Carmen	NOV9M1901011	SN		Domicilio particular	331111	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero		
TRANSFORMACION DE PELICULA PLASTICS	Atributo no considerado en este año	2010	AV DEL MARQUES	MA	76246.0		Fabricación de otros productos de plástico de uso industrial sin reforzamiento.	Atributo no considerado en este año	Atributo no considerado en este año	NOW PACK S.A. DE C.V	QUERETARO	"20°33'50"""	EL MARQUES	"100°16'41"""	El Marques	NPA6E2201111	24	M9 L1	PARQUE INDUSTRIAL BERNARDO QUINTANA	326194	Quimica	Fabricacion de productos moldeados con diversas resinas		
Ensamble y Manufactura de productos medicos	Atributo no considerado en este año	2010	Blvd. Insurgentes	1C	22225.0	Libramiento	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio.	Atributo no considerado en este año	Atributo no considerado en este año	Nellcor Puritan Bennett Mexico, S.A. de C.V.	BAJA CALIFORNIA	"32°27'53"""		"116°55'33"""	Tijuana	NPB1C0200411	19030		Zona Mixta comercial de servicios	339111	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos		
PRODUCCIÓN DE AUTOPARTES (ACCESORIOS PLASTICOS Y VOLANTES).	Atributo no considerado en este año	2010	AV. LA CAÑADA	9M	76246.0	P. IND. BERNARDO QUINTANA	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	NIHON PLAST MEXICANA S.A. DE C.V.	QUERETARO	"20°33'58"""	EL COLORADO	"100°16'48"""	El Marques	NPM9M2201111	47		PARQUE INDUSTRIAL BERNARDO QUINTANA	336390	Automotriz	Produccion de otras auto partes		
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2010	Brecha E-99	ND	88780.0	Parque Industrial Reynosa	Moldeo por fundición de piezas metálicas no ferrosas.	Atributo no considerado en este año	Atributo no considerado en este año	Nibco de Reynosa S.A. de C.V.	TAMAULIPAS	"26°0'30"""		"98°13'10"""	Reynosa	NREND2803211	sn		Parque Industrial Reynosa	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
PRODUCCIÓN DE GUANTES DE LATEX, USO DOMESTICO E INDUSTRIAL	Atributo no considerado en este año	2010	CARRETERA A GENERAL CEPEDA	6D	25300.0	LA ENCANTADA	Fabricación de otros productos de hule.	Atributo no considerado en este año	Atributo no considerado en este año	NIMEX SALTILLO S.A DE C.V	COAHUILA	"25°15'40"""	SALTILLO	"101°6'3"""	Saltillo	NSA6D0503011	947		PARQUE INDUSTRIAL SANTA MONICA	326290	Quimica	Fabricacion de articulos y productos de hule		
MANUFACTURA Y COMPRA-VENTA DE PRODUCTOS ESPECIALES DE ALMIDON	Atributo no considerado en este año	2010	PARAISO	25	44900.0	DEL FRESNO	Elaboración de harina de maíz.	Atributo no considerado en este año	Atributo no considerado en este año	NATIONAL STARCH MEXICO, S.A. DE C.V.	JALISCO	"20°39'40"""	GUADAJALARA	"103°21'59"""	Guadalajara	NSM251403911	1936	1944	DENTRO DE LAS INSTALACIONES DE CPINGREDIENTES, S.A. DE C.V.	311213	Alimenticio y/o de consumo humano	Produccion de harinas		
Elaboracion de Cables para la industria automotriz medica electronica y de comunicaciones	Atributo no considerado en este año	2010	carretera internacional Km 166 edificioC	91	84600.0	LOS ARCOS	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	NEI SYSTEMS MEXICO, S DE R.L. DE C.V.	SONORA	"30°32'5"""	SANTA ANA	"111°6'55"""	Santa Ana	NSM9M2605811			PARQUE INDUSTRIAL DE SANTA ANA	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
FABRICACION Y DISTRIBUCION DE EMPAQUES DE PLASTICO	Atributo no considerado en este año	2010	AUTOPISTA TOLUCA-ATLACOMULCO KM 30.5	6E	50740.0	SAN JOAQUIN EL JUNCO	Fabricación de envases y contenedores de plástico para embalaje con y sin reforzamiento.	Atributo no considerado en este año	Atributo no considerado en este año	NUTRIGO S.A DE C.V.	MEXICO	"19°34'20"""	IXTLAHUACA	"99°46'12"""	Ixtlahuaca	NUT6E1504211			IXTLAHUACA	326193	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico		
