actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
ELABORACION DE HARINA Y ACEITE DE PESCADO	Atributo no considerado en este año	2009	LOTES 3 Y 4 MANZANA H	20	85486.0	PARQUE INDUSTRIAL PESQUERO	Preparación y envasado de pescados y mariscos.	Atributo no considerado en este año	Atributo no considerado en este año	GUAYMAS PROTEIN COMPANY, S.A. DE C.V.	SONORA	"27°52'44"""	GUAYMAS	"110°52'7"""	Guaymas	GPR332602911	S.N.		PARQUE INDUSTRIAL PESQUERO RODOLFO SANCHEZ TABOADA	311710	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos		
PRODUCCION DE JUNTAS PARA TUBOS DE PERFORACION DE POZOS PETROLEROS	Atributo no considerado en este año	2009	Km. 433.5 Carretera Mexico - Veracruz	7J	91697.0		Fabricación de tubos y postes de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	GRANT PRIDECO S. A. DE C. V.	VERACRUZ	"19°10'0"""		"96°13'78"""	Veracruz	GPR7I3019311	Sin Colonia		CD. Industrial Bruno Pagliai	331210	Metalurgica (incluye la siderurgica)	Produccion de tubos y postes de hierro y acero		
FABRICACIÓN DE CELULOSA DE BAGAZO Y PAPELES PARA ESCRITURA	Atributo no considerado en este año	2009	AV. SAN JUAN	N3	94452.0	CENTRO	Fabricación de otros productos de cartón y papel.	Atributo no considerado en este año	Atributo no considerado en este año	GRUPO PAPELERO SCRIBE S.A. DE C.V. PLANTA ORIZABA	VERACRUZ	"18°46'0"""	ESCAMELA	"96°57'0"""	Ixtaczoquitlan	GPS553008511	15			322299	Celulosa y papel	Produccion de otros articulos celulosicos		
PRODUCCIÓN DE PAPEL.	Atributo no considerado en este año	2009	AVENIDA UNO	56	53370.0	ALCE BLANCO	Fabricación de papel a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	GRUPO PAPELERO SCRIBE, S.A. DE C.V.  - PLANTA NAUCALPAN	MEXICO	"19°27'49"""		"0.99°12'57"""	Naucalpan de Juarez	GPS561505711	9		FRACCIONAMIENTO INDUSTRIAL ALCE BLANCO	322122	Celulosa y papel	Produccion de papel		
PRODUCCIÓN DE PAPEL.Y CELULOSA	Atributo no considerado en este año	2009	DOMICILIO CONOCIDO EN EJIDO DE COINTZIO	N3	58341.0		Fabricación de otros productos de cartón y papel.	Atributo no considerado en este año	Atributo no considerado en este año	GRUPO PAPELERO SCRIBE, S.A. DE C.V. PLANTA MORELIA	MICHOACAN	"19°39'43"""		"101°16'10"""	Morelia	GPS561605311	SIN NUMERO		INDUSTRIA AISLADA	322299	Celulosa y papel	Produccion de otros articulos celulosicos		
FABRICACION DE PAPEL	Atributo no considerado en este año	2009	AVENIDA SAN RAFAEL DOMICILIO CONOCIDO	56	56740.0	SAN RAFAEL	Fabricación de papel a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	GRUPO PAPELERO SCRIBE, S.A DE C.V. PLANTA SAN RAFAEL	MEXICO	"19°12'34"""	SAN RAFAEL	"98°45'29"""	Tlalmanalco	GPS581510311				322122	Celulosa y papel	Produccion de papel		
FABRICACIÓN  DE  PAPEL  PLANO Y  CUADERNOS	Atributo no considerado en este año	2009	PASEO  CENTRAL	56	76807.0	SAN  CAYETANO	Fabricación de papel a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	GRUPO PAPELERO SCRIBE S. A. DE C. V. PLANTA BAJIO	QUERETARO	"20°22'21"""	SAN JUAN  DEL  RÍO	"99°58'42"""	San Juan del Rio	GPS582201611	2A		ZONA  INDUSTRIAL  SAN  JUAN  DEL  RÍO	322122	Celulosa y papel	Produccion de papel		
FABRICACION DE GALLETAS PASTAS ALIMENTICIAS Y MAQUILAS CONEXAS	Atributo no considerado en este año	2009	13 DE MARZO	29	72014.0	SAN PABLO XOCHIMEHUACAN	Elaboración de galletas y pastas para sopa.	Atributo no considerado en este año	Atributo no considerado en este año	GALLETERA DE PUEBLA S.A. DE C.V.	PUEBLA	"19°5'0"""	PUEBLA	"98°11'00"""	Puebla	GPU292111411	33		ZONA INDUSTRIAL NORTE	311820	Alimenticio y/o de consumo humano	Produccion de galletas y pastas	0.0	0.0
PRODUCCION DE AUTO PARTES	Atributo no considerado en este año	2009	AUTOMOCIOM	QF	72710.0	SAN LORENZO ALMECATLA	Fabricación de piezas metálicas troqueladas para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	GESTAMP PUEBLA SA DE CV	PUEBLA	"19°6'15"""	CUAUTLANCINGO	"98°15'12"""	Cuautlancingo	GPUQF2104111	8			336370	Automotriz	Produccion de auto partes troqueladas y estampadas		
PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES).	Atributo no considerado en este año	2009	JOSE MARTI	5Q	50070.0	INDEPENDENCIA	Fabricación de resinas sintéticas.	Atributo no considerado en este año	Atributo no considerado en este año	GRUPO QUIMICO INDUSTRIAL DE TOLUCA S.A. DE C.V.	MEXICO	"19°20'17.66"""	TOLUCA	"99°10'45.50"""	Toluca	GQI5Q1510611	202			325211	Quimica	Produccion de resinas sinteticas		
FABRICAS E INDUSTRIAS GLOBOS DE LATEX	Atributo no considerado en este año	2009	CALZ. JUAN GIL PRECIADO o Crra. TESISTAN	K9	45130.0	LOS ROBLES	Fabricación de otros productos de hule.	Atributo no considerado en este año	Atributo no considerado en este año	GLOBOS QUALATEX DE PIONEER SA DE CV	JALISCO	"20°45'487"""	ZAPOPAN	"103°25'3309"""	Zapopan	GQPK91412011	4771			326290	Otros	Reparacion y mantenimiento de maquinaria y equipo pesado	0.0	0.0
Producción de artículos de vidrio refractario de uso industrial	Atributo no considerado en este año	2009	Coahuila	NB	76120.0	Zona Industrial Benito Juárez	Fabricación de artículos de vidrio de uso industrial y comercial.	Atributo no considerado en este año	Atributo no considerado en este año	Gerresheimer Querétaro, S.A.	QUERETARO	"20°37'11"""		"100°25'29"""	Queretaro	GQUNB2201411	9		Zona Industrial Benito Juárez	327216	Vidrio	Produccion de articulos de vidrio refractario de uso industrial	0.0	0.0
PRODUCCIÓN DE PAPELES RECUBIERTOS Y SUS PRODUCTOS (INCLUYE OTROS ACABADOS CUANDO SE FABRIC	Atributo no considerado en este año	2009	GENERAL PEDRO MARIA ANAYA	N2	64410.0	BELLA VISTA	Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados.	Atributo no considerado en este año	Atributo no considerado en este año	GRAFO REGIA S.A DE C.V.	NUEVO LEON	"25º41'48.82"""	MONTERREY	"100º19'09.39"""	Monterrey	GREN21903911	601 PTE			322220	Celulosa y papel	Produccion de papeles recubiertos y sus productos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2009	CIRCUITO NEMESIO DIEZ RIEGA	5T	52000.0	PARQUE INDUSTRIAL CERRILLO II	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	GRIMANN S.A. DE C.V.	MEXICO	"19°18'25"""	LERMA	"0.99°31'59"""	Lerma	GRI5T1505111	11		PARQUE INDUSTRIAL CERRILLO II	325412	Quimica	Produccion de farmaceuticos y medicamentos		
FABRICACIÓN DE MEDICAMENTOS BIOLÓGICOS Y FARMACÉUTICOS VETERINARIOS	Atributo no considerado en este año	2009	Av. San Francisco	5T	5200.0	Parque Industrial Lerma	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	Grimann S.A de C.V.	MEXICO	"19°17'51"""	Lerma	"0.99°31'59"""	Lerma	GRI5T1505112	15		Parque Industrial Lerma	325412	Quimica	Produccion de farmaceuticos y medicamentos		
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2009	CARRETERA GUADALAJA  EL SALTO KM 3.65	8A	45680.0		Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	GRIVATEC S.A. DE C.V.	JALISCO	"20°18'0"""	EL SALTO	"103°13'0"""	El Salto	GRI8A1407011	3.65		CORREDOR INDUSTRIAL EL SALTO	332810	Quimica	Galvanoplastia		
SISTEMA DE TRANSPORTE DEGAS NATURAL POR DUCTOS	Atributo no considerado en este año	2009	ESTE 124 A ESTE 128, SUR 67 A SUR 67.400	MI	87500.0	AGRICOLA ANAHUAC	Transporte de gas natural por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	GASODUCTO DEL RIO, S.A. DE C.V.	TAMAULIPAS	"25°47'56"""	ANAHUAC	"0.97°56'37"""	Valle Hermoso	GRIM92804011	ESTE 124 A ESTE 128	SUR 67 A SUR 67.400		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases		
Fundición y Moldeo de Piezas de Metales No Ferrosos	Atributo no considerado en este año	2009	Carretera a El Salto	ND	45690.0	San José del Quince Vías del Tren	Moldeo por fundición de piezas metálicas no ferrosas.	Atributo no considerado en este año	Atributo no considerado en este año	Grivatec, S. A. de C. V.	JALISCO	"20°18'38"""		"103°13'30"""	El Salto	GRIND1407011	km 3.6		Corredor Industrial El Salto	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
FABRICACION, REPARACION Y ENSAMBLE DE EQUIPO ELECTRONICO - ALARMA DE SEGURIDAD	Atributo no considerado en este año	2009	Parque Industrial Navojoa	91	85800.0	Parque Indsutrial Navojoa	Fabricación de otros equipos de comunicación.	Atributo no considerado en este año	Atributo no considerado en este año	GE Security Mexico S.A de C.V.	SONORA	"27°0'18"""	Navojoa	"109°25'45"""	Navojoa	GSMBB2604211	27			334290	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	656407.0	2988386.0
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2009	PLASTICOS	8A	55540.0	SANTA CLARA COATITLA	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	GLOBAL STEEL S.A DE C.V	MEXICO	"19°31'5873"""	ESTADO DE MEXICO	"99°3'4481"""	Ecatepec de Morelos	GST8A1503311	95			332810	Quimica	Galvanoplastia	0.0	0.0
TRANSPORTE DE GAS NATURAL	Atributo no considerado en este año	2009	KM 19 AUTOPISTA NO . 40	MI	88710.0		Transporte de gas natural por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	GASODUCTOS DE TAMAULIPAS S. DE R.L. DE C.V.	TAMAULIPAS	"26°1'5"""	REYNOSA	"98°28'39"""	Reynosa	GTAMI2803511	0		KM 19 AUTOPISTA NO . 40 REYNOSA - MONTERREY	486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases		
Fabricacion de alabes para turbina	Atributo no considerado en este año	2009	Avenida Texas	8L	65550.0	Parque Industrial Nacional	Maquinado de piezas metálicas para maquinaria y equipo en general.	Atributo no considerado en este año	Atributo no considerado en este año	GE Toshiba Turbine Components de Mexico S. de R.L. de C.V.	NUEVO LEON	"25°53'22.45"""	Cienega	"100°13'25.74"""	Cienega de Flores	GTT8L1901211	230		Parque Industrial Nacional	332710	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas		
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2009	TEODOMIRO MANZANO	8A	44960.0	POLANCO	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	ARMANDO GÜERECA JIMENEZ	JALISCO	"20°37'19"""		"103°22'17"""	Guadalajara	GUJ8A1403911	3547			332810	Quimica	Galvanoplastia		
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2009	CARRETERA FEDERAL NO. 180 KM	AD	97780.0		Generación, transmisión y distribución de energía eléctrica.	Atributo no considerado en este año	Atributo no considerado en este año	COMPACÍA DE GENERACIÓN VALLADOLID, S. DE R. L. DE C. V.	YUCATAN	"20°43'3"""	EBTÚN VALLADOLID	"88°16'9"""	Valladolid	GVAQT3110211	SN			221110	Generación de energia electrica	Generacion y transmision de energia electrica		
Elaboracion de tostadas y tortillas de maiz y harina	Atributo no considerado en este año	2009	Donald G. Norris	1J	36680.0	Esfuerzo Obrero	Elaboración de tortillas de maíz y molienda de nixtamal.	Atributo no considerado en este año	Atributo no considerado en este año	Gigante Verde S. de R.L. de C.V.	GUANAJUATO	"20°41'16"""	Irapuato	"101°20'31"""	Irapuato	GVC1J1101711	672			311830	Alimenticio y/o de consumo humano	Produccion de extractos alimenticios de granos		
Congeladora de verduras y frutas procesadas	Atributo no considerado en este año	2009	Av. Paseo Solidaridad	1Y	36680.0	Esfuerzo Obrero	Congelación de frutas y verduras.	Atributo no considerado en este año	Atributo no considerado en este año	Gigante Verde S. de R.L. de C.V.	GUANAJUATO	"20°41'16"""		"101°20'31"""	Irapuato	GVCQD1101711	11051			311411	Alimenticio y/o de consumo humano	Congelacion de productos alimenticios	0.0	0.0
FABRICA DE ALIMENTO BALANCEADOS	Atributo no considerado en este año	2009	KM. 6.5 CARRETERA A LA ANGOSTURA	2W	29160.0	RIBERA LAS FLECHAS	Elaboración de alimentos para animales.	Atributo no considerado en este año	Atributo no considerado en este año	LA HACIENDA S.A DE C.V	CHIAPAS	"15°45'16"""	CHIAPA DE CORZO	"92°23'37"""	Chiapa de Corzo	HAC2W0710111	SN			311110	Otros	Produccion de alimentos para animales	497800.0	1844800.0
PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).	Atributo no considerado en este año	2009	KM. 31.5 CARRETERA MÉXICO CUAUTITLÁN	69	54800.0	LOMA BONITA	Fabricación de aceites y grasas lubricantes.	Atributo no considerado en este año	Atributo no considerado en este año	HONEYWELL AUTOMOTIVE DE MEXICO SA DE CV	MEXICO	"19°38'58.22"""	CUAUTITLÁN	"99°38'58.22"""	Cuautitlan	HAM691502411	SIN NUM		CONJUNTO INDUSTRIAL CUAUTITLÁN	324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos	480881.84375	2172820.0
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2009	Blvd. Gomez Palacio	9M	35070.0	Parque Industrial Lagunero	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	HENNIGES AUTOMOTIVE MEXICO, S.A. DE C.V.	DURANGO	"25°34'0"""	GOMEZ PALACIO	"103°27'16"""	Gomez Palacio	HAM9M1000711	265	N A	Parque Industrial Lagunero	336390	Automotriz	Produccion de otras auto partes		
Fabricación de Sistemas de sellado y autopartes	Atributo no considerado en este año	2009	Carretera Panamericana	QF	38300.0	La Esperanza	Fabricación de piezas metálicas troqueladas para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Hutchinson Autopartes México SA de CV	GUANAJUATO	"20°30'38"""		"100°55'53"""	Cortazar	HAMQF1101111	Km 288.5		Corredor industrial carretera Panamericana	336370	Automotriz	Produccion de auto partes troqueladas y estampadas	298570.0	2269196.0
Extrusion de Tubos y Perfiles de Aluminio	Atributo no considerado en este año	2009	Av. Del Parque s/n	9M	88730.0	Parque Industrial Villa Florida	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Hydro Aluminum Reynosa S de R.L de C.V	TAMAULIPAS	"26°4'23"""		"98°22'23"""	Reynosa	HAR9M2803211	1 2 15 16		Parque Industrial Villa Florida	336390	Automotriz	Produccion de otras auto partes		
FABRICACION DE REFRIGERADOES COMERCIALES	Atributo no considerado en este año	2009	Carretera Mexico Nuevo Laredo Km 1009	8N	65550.0		Fabricación de equipo de refrigeración industrial y comercial.	Atributo no considerado en este año	Atributo no considerado en este año	HUSSMANN-AMERICAN S. DE R.L. DE C.V.	NUEVO LEON	25°52'24.13	Cienega de Flores	"100°13'31.87"""	Cienega de Flores	HAS8N1901221	Km	1009	CORREDOR INDUSTRIAL EN CARRETERA NUEVO LAREDO	333412	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado		
FABRICACIÓN DE HULE PISO PARA RENOVADO DE LLANTAS	Atributo no considerado en este año	2009	AVENIDA DE LA LUZ	6D	54716.0	PARQUE INDUSTRIAL LA LUZ	Fabricación de otros productos de hule.	Atributo no considerado en este año	Atributo no considerado en este año	Hules Banda, S. A. de C.V.	MEXICO	"19°38'24"""	ESTADO DE MÉXICO	"99°10'59"""	Cuautitlan	HBA6D1502411	80		PARQUE INDUSTRIAL LA LUZ	326290	Quimica	Fabricacion de articulos y productos de hule		
FABRICACIÓN DE JABÓN GLICERINA Y DETERGENTES EN POLVO	Atributo no considerado en este año	2009	HEROE DE NACOZARI S/N ESQ. MARIA CURIE	5W	50140.0	FERROCARIILES REFORMA	Fabricación de jabones, limpiadores y dentífricos.	Atributo no considerado en este año	Atributo no considerado en este año	HENKEL CAPITAL S.A DE C.V.	MEXICO	"19°17'13.59"""	TOLUCA	"99°37'47.63"""	Toluca	HCA5W1510611	SN		ZONA INDUSTRIAL	325610	Quimica	Produccion de jabones y detergentes		
PRODUCCIÓN DE ADHESIVOS IMPERMEABILIZANTES Y ADITIVOS PARA LA CONSTRUCCIÓN	Atributo no considerado en este año	2009	KM 312 CARRETERA PANAMERICANA	5X	36700.0		Fabricación de adhesivos.	Atributo no considerado en este año	Atributo no considerado en este año	HENKEL CAPITAL S. A. DE C. V.	GUANAJUATO	"20°32'32"""	SALAMANCA	"101°05'57"""	Salamanca	HCA5X1102711	00000000		CORREDOR INDUSTRIAL CELAYA SALAMANCA	325520	Quimica	Produccion de adhesivos y selladores		
PRODUCCIÓN DE ADHESIVOS Y SELLADORES (SÓLO BASE SOLVENTE).	Atributo no considerado en este año	2009	Av. Chapultepec	5X	64800.0	Buenos Aires	Fabricación de adhesivos.	Atributo no considerado en este año	Atributo no considerado en este año	HENKEL CAPITAL, S.A. DE C.V.	NUEVO LEON	"25°30'10"""	Monterrey	"100°16'30"""	Monterrey	HCA5X1903911	2244			325520	Quimica	Produccion de adhesivos y selladores		
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Atributo no considerado en este año	2009	Av. Lic. Ángel Otero Rivero	MB	55107.0	Industrias Tulpetlac	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	HENKEL CAPITAL S.A	MEXICO	"19°34'75"""	TULPETLAC	"99°2'5"""	Ecatepec de Morelos	HCAMB1503311	8			325999	Quimica	Produccion de substancias quimicas a partir de mezclas		
FABRICACION DE CAJAS Y DUCTOS PARA INSTALACIONES ELECTRICAS	Atributo no considerado en este año	2009	AVENIDA INDUSTRIAL FALCON	7X	88736.0		Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	PENTAIR TECHNICAL PRODUCTS S, DE R.L. DE C.V. PLANTA 3	TAMAULIPAS	"26°2'36"""	REYNOSA	"98°22'1"""	Reynosa	HEN7X2803211	ND	6AL8	PARQUE INDUSTRIAL DEL NORTE	332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos	562998.0625	2897986.0
FABRICACION DE CAJAS Y DUCTOS PARA INSTALACIONES ELECTRICAS	Atributo no considerado en este año	2009	Avenida Industrial Falcon	7T	88736.0	N.A.	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	Pentair Technical Products, S. de R.L. de C.V.	TAMAULIPAS	26.04466	Reynosa	-98.36816	Reynosa	HEN8B2803211	N.A.	6 AL 8	Parque Industrial del Norte	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
ELABORACION DE DULCES,  BOMBONES Y CONFITURAS	Atributo no considerado en este año	2009	AVENIDA INDUSTRIAS DEL PONIENTE 201	2I	66050.0	CENTRO PERIFERICO CUOTA		Atributo no considerado en este año	Atributo no considerado en este año	HERSMEX S. DE R.L DE C.V	NUEVO LEON	"25°49'20"""		"100°21'34"""	Gral.  Escobedo	HER2I1902112	201		LIBRAMIENTO NORESTE	311350	Alimenticio y/o de consumo humano	Produccion de chocolates y confiteria a partir de cacao		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO	Atributo no considerado en este año	2009	NORTE 66	7T	7400.0	SALVADOR DIAZ MIRON	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	HERD S. DE R.L.	DISTRITO FEDERAL	"19°29'21"""		"99°5'58"""	Gustavo A. Madero	HER7T0900511	8005			331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO	Atributo no considerado en este año	2009	CANTERA	5U	56400.0	LOS REYES LA PAZ	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	Hi-Fil Pinturas S.A de C.V.	MEXICO	"19°22'52"""		"98°59'46"""	La Paz	HFP5U1507011	3			325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
RECICLAJE DE PLOMO PROVENIENTE DE ACUMULADORES USADOS	Atributo no considerado en este año	2009	CARRETERA 120 KM. 86.200	M1	87505.0	PALO ALTO	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	Atributo no considerado en este año	Atributo no considerado en este año	HORNOS DE FUNDICION, S.A. DE C.V.	TAMAULIPAS	"25°37'586"""	VALLE HERMOSO	"97°49'184"""	Valle Hermoso	HFUTF2804011	SN		PARQUE INDUSTRIAL VALLE HERMOSO	562111	Tratamiento de residuos peligrosos	Otros tratamientos a residuos peligrosos		
FUNDICION DE HIERRO GRIS. NODULAR Y MOLDEO PARA LA PRODUCCION DE DIVERSAS PIESAS	Atributo no considerado en este año	2009	ROMULO GARZA	7T	66550.0		Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	HIERRO GRIS DE MONTERREY S.A. DE C.V.	NUEVO LEON	"25º56'40.57"""		"100º22'05.19"""	Carmen	HGM7T1901011	215 PTE		PARQUE INDUSTRIAL EL CARMEN	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
ATENCIÓN MÉDICA Y DE DIAGNÓSTICO	Atributo no considerado en este año	2009	DR. BALMIS	LT	6726.0	DOCTORES	Hospitales generales del sector público.	Atributo no considerado en este año	Atributo no considerado en este año	HOSPITAL GENERAL DE MÉXICO	DISTRITO FEDERAL	19.41309		-99.15191	Cuauhtemoc	HGMHM0901511	148			622112	Tratamiento de residuos peligrosos	Tratamiento de residuos biologico-infecciosos	0.0	0.0
PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES).	Atributo no considerado en este año	2009	PONIENTE 140	5Q	2300.0	INDUSTRIAL VALLEJO	Fabricación de resinas sintéticas.	Atributo no considerado en este año	Atributo no considerado en este año	HYSOL INDAEL DE MEXICO S.A. DE C.V.	DISTRITO FEDERAL	19.49736		-99.1616	Azcapotzalco	HIM5Q0900211	707			325211	Quimica	Produccion de resinas sinteticas		
PRODUCCION DE COLORANTES TEXTILES SECUNDARIOS AUXILIARES TEXTILES, BLANQUEADORES OPTICOS	Atributo no considerado en este año	2009	KM 43.5 CARRETERA GUADALAJARA OCOTLAN	5J	45930.0		Fabricación de pigmentos y colorantes sintéticos.	Atributo no considerado en este año	Atributo no considerado en este año	HUNTSMAN INTERNATIONAL DE MEXICO S. DE R.L. DE C.V	JALISCO	"20°23'51"""	ATOTONILQUILLO	"103°11'27"""	Chapala	HIMMB1403011				325130	Quimica	Produccion de colorantes y pigmentos		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2009	CRUCE DE CARRETERAS MARQUESATENANGO TIAN	7T	52600.0		Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	HITCHINER S.A. DE C.V.	MEXICO	"19°38'29.39"""	SANTIAGO TIANGUISTENCO	"99°10'48.55"""	Tianguistenco	HIT7T1510111	SN		ZONA INDUSTRIAL SANTIAGO TIANGUISTENCO	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE).	Atributo no considerado en este año	2009	BIOL. MAXIMINO MARTINEZ	6D	2870.0	SAN SALVADOR XOCHIMANCA	Fabricación de otros productos de hule.	Atributo no considerado en este año	Atributo no considerado en este año	HULERA JOYMA S.A. DE C.V.	DISTRITO FEDERAL	19.46173		-99.17259	Azcapotzalco	HJO6D0900211	3371			326290	Quimica	Fabricacion de articulos y productos de hule		
FABRICACION DE RINES DE ALUMINIO	Atributo no considerado en este año	2009	BLVD. JUAN PABLO II KM 2.5	9M	31390.0	AEROPUERTO	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	HAYES LEMMERZ ALUMINIO S. R.L DE R.L	CHIHUAHUA	"47°1'0"""	CHIHUAHUA	"57°22'37"""	Chihuahua	HLA9M0801911	SN			336390	Automotriz	Produccion de otras auto partes		
Fabricación de chocolate	Atributo no considerado en este año	2009	Carretera Guadalajara  El Castillo	2I	45680.0	Heroes Nacozari		Atributo no considerado en este año	Atributo no considerado en este año	HERSHEY MEXICO S.A. DE C.V.	JALISCO	"20°31'51"""		"103°15'15"""	El Salto	HME211407011	Km 8.05		Corredor Industrial del Salto	311350	Alimenticio y/o de consumo humano	Produccion de chocolates y confiteria a partir de cacao	0.0	0.0
FABRICACION DE ADITIVOS PARA PAPEL A PARTIR DE MEZCLAS CON Y SIN REACCION QUIMICA.	Atributo no considerado en este año	2009	Av. Sara	69	7840.0	Guadalupe Tepeyac	Fabricación de aceites y grasas lubricantes.	Atributo no considerado en este año	Atributo no considerado en este año	HERCULES MEXICO S.A DE C.V.	DISTRITO FEDERAL	"19°30'13"""		"0.99°5'32"""	Gustavo A. Madero	HME690900512	4553		Ninguno	324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos	0.0	0.0
PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES).	Atributo no considerado en este año	2009	CARRETERA A EL CASTILLO	9G	45680.0		Fabricación de automóviles y camionetas.	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A DE C.V	JALISCO	"20°34'21"""	EL SALTO	"0.103°12'5"""	El Salto	HME9G1407011	7250		PARQUE INDUSTRIAL EL SALTO	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
PRODUCCIÓN DE MOTOCICLETAS (INCLUYE CUADRIMOTOS). FABRICACION DE AUTOPARTES Y MOTOPARTES	Atributo no considerado en este año	2009	CARRETERA A EL CASTILLO	9Q	45680.0	PARQUE INDUSTRIAL EL SALTO	Fabricación de motocicletas.	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A. DE C.V.	JALISCO	"20°34'21"""	EL SALTO	"-103°12'5"""	El Salto	HME9Q1407011	7250		PARQUE INDUSTRIAL EL SALTO	336991	Automotriz	Produccion de motocicletas		
