actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
RECUBRIMIENTO EN CROMO DE PIEZAS METALICAS	Atributo no considerado en este año	2018	Carretera INDUSTRIAL PONIENTE	8A	38163		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	"HELVEX, S.A. DE C.V.,HELVEX S.A. DE C.V.  ""ACABADOS II"""	GUANAJUATO	"20°32'3"""	APASEO EL GRANDE	"100°44'9"""	Apaseo el Grande	HEL1100500001	402	 	ACEQUIA GRANDE	332810	Quimica	Galvanoplastia	319005.9103	2271559.9022
FABRICACIÓN DE MUELLES AUTOMOTRICES	Atributo no considerado en este año	2018	Calle AV. RASSINI	9K	26030	Colonia BRAVO	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HENDRICKSON SPRING MEXICO S DE RL DE CV,	COAHUILA	"28°41'48"""	PIEDRAS NEGRAS	"100°33'38"""	Piedras Negras	HSM9K0502511	801	 		336330	Automotriz	Produccion de partes para el sistema de suspension y direccion	347527.3553	3175394.7958
PRODUCCIÓN Y COMERCIALIZACIÓN DE ADHESIVOS Y RESINAS	Atributo no considerado en este año	2018	Calle CARRETERA A SN PEDRO TOTOLTEPEC	5X	50246	Colonia EL COECILLO	Fabricación de adhesivos	Atributo no considerado en este año	Atributo no considerado en este año	HENKEL CAPITAL, S. A. DE C. V.,HENKEL	MEXICO	"19°17'32"""	TOLUCA DE LERDO	"99°33'59"""	Toluca	HCA5X1510611	107	 		325520	Quimica	Produccion de adhesivos y selladores	440464.6938	2133271.9763
FABRICACIÓN DE JABÓN GLICERINA Y DETERGENTES EN POLVO	Atributo no considerado en este año	2018	Calle HEROE DE NACOZARI	5W	50140	Colonia REFORMA Y FERROCARRILES NACIONALES	Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	HENKEL CAPITAL, S. A. DE C. V.,HENKEL CAPITAL, S.A. DE C.V.	MEXICO	"19°17'19"""	TOLUCA DE LERDO	"99°37'46"""	Toluca	HCA1510600094	113	S/N 		325610	Quimica	Produccion de jabones y detergentes	433840.8354	2132908.7088
Fabricación de Adhesivos, Impermeabilizantes y aditivos para la construcción	Atributo no considerado en este año	2018	Carretera CARR. PANAMERICANA	5X	36780		Fabricación de adhesivos	Atributo no considerado en este año	Atributo no considerado en este año	HENKEL CAPITAL, S. A. DE C. V.,HENKEL CAPITAL, S.A. DE C.V.	GUANAJUATO	"20°33'22"""	SALAMANCA	"101°9'6"""	Salamanca	HCA5X1102711	KM 312 	 	SAN ISIDRO	325520	Quimica	Produccion de adhesivos y selladores	275681.1649	2274513.6293
FABRICACIÓN Y COMERCIALIZACIÓN DE ADHESIVOS Y RESINAS	Atributo no considerado en este año	2018	Calle AVE. CHAPULTEPEC	5X	64800	Colonia BUENOS AIRES	Fabricación de adhesivos	Atributo no considerado en este año	Atributo no considerado en este año	HENKEL CAPITAL, S. A. DE C. V.,HENKEL CAPITAL, S.A. DE C.V.	NUEVO LEON	"25°39'56"""	MONTERREY	"100°16'27"""	Monterrey	HCA5X1903911	2244	S/N 		325520	Quimica	Produccion de adhesivos y selladores	372114.5098	2839283.9355
Fabricación de barnices, esmaltes y plastisoles	Atributo no considerado en este año	2018	Avenida ISIDRO FABELA	MB	52600		Fabricación de pinturas y recubrimientos	Atributo no considerado en este año	Atributo no considerado en este año	HENKEL CAPITAL S.A. DE C.V,HENKEL	MEXICO	"19°10'28"""	SANTIAGO TIANGUISTENCO DE GALEANA	"99°28'12"""	Tianguistenco	GCO5U1510111	S/N 	S/N 	SANTIAGO TIANGUISTENCO DE GALEANA	325510	Quimica	Produccion de substancias quimicas a partir de mezclas 	450566.9743	2120202.9897
FABRICACION DE PRODUCTOS DE HULE	Atributo no considerado en este año	2018	Calle ALBERTO N. SWAIN	9M	27019		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	HENNIGES AUTOMOTIVE MEXICO, S,A. DE C.V.,HENNIGES AUTOMOTIVE MEXICO	COAHUILA	"25°33'17"""	TORREON	"103°22'45"""	Torreon	HAM0503500006	150	 	CIUDAD INDUSTRIAL	326290	Automotriz	Produccion de otras auto partes	662804.5388	2827393.6875
ELABORACIÓN DE SELLOS Y SISTEMA ANTI-VIBRACIÓN	Atributo no considerado en este año	2018	Boulevard EJÉRCITO MEXICANO 	9M	35000		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	HENNIGES AUTOMOTIVE MEXICO, S,A. DE C.V.,HENNIGES AUTOMOTIVE MÉXICO, S.A. DE C.V.	DURANGO	"25°35'56"""	GOMEZ PALACIO	"103°29'44"""	Gomez Palacio	HAM1000700102	490	 	II	326290	Automotriz	Produccion de otras auto partes	651059.7449	2832134.4953
Fabricacion de herramientas agricolas y mecanicas	Atributo no considerado en este año	2018	Carretera AUTOPISTA MEXICO-PUEBLA  KM. 124	7Z	72014		Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	HERRAMIENTAS STANLEY, S.A. DE C.V.,HERRAMIENTAS STANLEY, S.A DE C.V.	PUEBLA	"19°5'5"""	HEROICA PUEBLA DE ZARAGOZA	"98°11'37"""	Puebla	HST7X2111411	S/N 	 	ZONA INDUSTRIAL NORTE	331510	Metalurgica (incluye la siderurgica)	Produccion de herramientas de mano	584816.4127	2110397.1238
ELABORACIÓN Y MANUFACTURA DE CARAMELOS Y CHOCOLATES	Atributo no considerado en este año	2018	Carretera  GDL. EL CASTILLO KM 8.05	2I	45680	Colonia EL SALTO CENTRO	Elaboración de chocolate y productos de chocolate	Atributo no considerado en este año	Atributo no considerado en este año	HERSHEY MEXICO S.A. DE C.V.,	JALISCO	"20°31'45"""	EL SALTO	"103°15'1"""	El Salto	HME2I1407011	SIN NUMERO 	 		311350	Alimenticio y/o de consumo humano	Produccion de chocolates y confiteria a partir de cacao	682418.8631	2271029.5316
Elaboración de aceites y grasas vegetables comestibles	Atributo no considerado en este año	2018	Calle CARR. PANAMERICANA KM 254	MC	38160	Colonia ZONA INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	HIDROGENADORA NACIONAL SA DE CV,	GUANAJUATO	"20°32'27"""	APASEO EL GRANDE	"100°44'7"""	Apaseo el Grande	HNAMC1100511	INT-B 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	319081.7014	2272307.6769
ELABORACION DE GRASAS Y ACEITES VEGETALES COMESTIBLES	Atributo no considerado en este año	2018	Calle 17	MC	97288	Colonia CD. INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	HIDROGENADORA YUCATECA S.A. DE C.V.,	YUCATAN	"20°55'57"""	MERIDA	"89°40'51"""	Merida	HYUMC3105011	409-A 	411		311222	Quimica	Fabricacion de aceites y grasas alimenticias	221177.5411	2317038.1983
PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES	Atributo no considerado en este año	2018	Calle CANTERA	5U	56400	Colonia LOS REYES ACAQUILPAN	Fabricación de pinturas y recubrimientos	Atributo no considerado en este año	Atributo no considerado en este año	HI-FIL PINTURAS, S.A. DE C.V.,HI-FIL PINTURAS	MEXICO	"19°21'3"""	LOS REYES ACAQUILPAN	"98°58'50"""	La Paz	HFP5U1507011	3	 		325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes	502036.4543	2139675.6696
FABRICACION DE EMPAQUE PLEGADIZO DE CARTON Y PAPEL	Atributo no considerado en este año	2018	Calle PEDRO MARTINEZ RIVAS	N2	45145	Colonia PARQUE INDUSTRIAL BELENES NORTE	Fabricación de otros productos de cartón y papel	Atributo no considerado en este año	Atributo no considerado en este año	HIGH PACK S. DE R.L. DE C.V.,	JALISCO	"20°44'11"""	ZAPOPAN	"103°23'51"""	Zapopan	HIG5E1412011	731	 		322299	Celulosa y papel	Produccion de papeles recubiertos y sus productos	666830.7962	2293807.3814
ENSAMBLE DE DISPOSITIVOS Y MOBILIARIO HOSPITALARIO	Atributo no considerado en este año	2018	Calle AVE. DEL TELEFONO	1C	66640	Colonia FRACC SAN ANDRES	Comercio al por mayor de mobiliario, equipo e instrumental médico y de laboratorio	Atributo no considerado en este año	Atributo no considerado en este año	HILL-ROM DE MEXICO S DE R L DE CV,	NUEVO LEON	"25°44'18"""	CIUDAD APODACA	"100°10'35"""	Apodaca	HIL1C1900611	200	 		435313	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos	381996.4626	2847242.0229
FABRICACION DE TIRNILLOS, TUERCAS, ARMELLAS, PIJAS, RONDANAS, REMACHES Y OTROS SUJETADORES	Atributo no considerado en este año	2018	Calle AV. CONSTITUYENTES	8A	87316		Fabricación de tornillos, tuercas, remaches y similares	Atributo no considerado en este año	Atributo no considerado en este año	HILTI OPERACIONES DE MEXICO S.A. DE C.V.,	TAMAULIPAS	"25°52'59"""	HEROICA MATAMOROS	"97°33'38"""	Matamoros	HOMLK2802211	2800	 	PARQUE INDUSTRIAL DEL NORTE	332720	Articulos y productos metalicos	Galvanoplastia	644192.6128	2863524.8453
ESTAMPADO Y ENSAMBLADO DE PARTES METALICAS AUTOMOTRICES	Atributo no considerado en este año	2018	Calle CARRETERA PANAMERICANA KM 5.5	9G	36100	Fraccionamiento Parque Industrial Silao (FIPASI)	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	HIROTEC MEXICO S.A. DE C.V.,HIROTEC MEXICO	GUANAJUATO	"20°53'34"""	SILAO DE LA VICTORIA	"101°23'7"""	Silao	HME9I1103711	2A LC 	110		332999	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	251854.5895	2312130.0767
FABRICACIÓN DE COMPONENTES PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2018	Avenida LAS PARTIDAS	9M	52004	Colonia EJIDAL EMILIANO ZAPATA	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HITACHI AUTOMOTIVE SYSTEMS MEXICO, S.A. DE C.V.,	MEXICO	"19°18'43"""	LERMA DE VILLADA	"99°32'37"""	Lerma	HAS1505100112	161	S/N 		336390	Automotriz	Produccion de otras auto partes	442888.5367	2135435.5836
FABRICACIÓN Y COMERCIALIZACIÓN DE BOMBAS DE ACEITE Y BOMBAS DE AGUA DE USO AUTOMOTRIZ	Atributo no considerado en este año	2018	Calle AVENIDA DEL PARQUE	9M	52000	Colonia LERMA DE VILLADA CENTRO	Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HITACHI AUTOMOTIVE SYSTEMS MEXICO, S.A. DE C.V.,HITACHI AUTOMOTIVE SYSTEMS MEXICO	MEXICO	"19°17'55"""	LERMA DE VILLADA	"99°31'50"""	Lerma	HAS1505100110	8	S/N 		336310	Automotriz	Produccion de otras auto partes	444232.5526	2133980.2613
ENSAMBLE DE FRENOS Y SISTEMAS DE AMORTIGUAMIENTO	Atributo no considerado en este año	2018	Avenida MANUFACTURAS	9L	76220	Pueblo SANTA ROSA DE JAUREGUI	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HITACHI AUTOMOTIVE SYSTEMS MEXICO, S.A. DE C.V.,HITACHI AUTOMOTIVE SYSTEMS MEXICO	QUERETARO	"20°49'43"""	SANTA ROSA JAUREGUI	"100°25'38"""	Queretaro	HAS2201400290	501	 		336330	Automotriz	Produccion de partes para el sistema de frenos automotriz	351467.5237	2303851.6778
336340 FABRICACION DE PARTES DE SISTEMA DE FRENOS PARA VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2018	Calle AVE. ENCINO	9L	67500	Colonia MONTEMORELOS INDUSTRIAL PARK	Fabricación de partes de sistemas de frenos para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HITACHI CHEMICAL MEXICO S.A. DE C.V.,HITACHI CHEMICAL MÉXICO, S. A. DE C. V.	NUEVO LEON	"25°10'10"""	MONTEMORELOS	"99°49'46"""	Montemorelos	HCM9L1903811	1020	 		336340	Automotriz	Produccion de partes para el sistema de frenos automotriz	416387.9064	2783981.66
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO	Atributo no considerado en este año	2018	Carretera CRUCE DE S MARQUEZA-TENANGO SANTIAGO CHALMA	9M	52600		Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	HITCHINER S.A. DE C.V.,	MEXICO	"19°9'54"""	SANTIAGO TIANGUISTENCO DE GALEANA	"99°27'51"""	Tianguistenco	HIT7T1510111	S/N 	S/N 	SANTIAGO TIANGUISTENCO	332110	Automotriz	Produccion de otras auto partes	451186.078	2119175.7083
Fabricacion de cajas y ductos para instalaciones electricas y electronicas	Atributo no considerado en este año	2018	Avenida Industrial Falcon Lotes 6 al 8 	LK	88736		Fabricación de otra maquinaria y equipo para la industria en general	Atributo no considerado en este año	Atributo no considerado en este año	HOFFMAN SCHROFF MANUFACTURING, S. DE R.L. DE C.V.,NVENT	TAMAULIPAS	"26°8'10"""	REYNOSA	"98°21'43"""	Reynosa	HEN8B2803211	NA NA	NA NA	Parque Industrial del Norte	333999	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales	563758.5984	2890916.3529
FABRICACIÓN DE AUTOMÓVILES	Atributo no considerado en este año	2018	Carretera Libramiento Sur	9G	38140	Colonia LA LUZ	Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A. DE C.V.,	GUANAJUATO	"20°28'29"""	CELAYA	"100°46'55"""	Celaya	HME1100700134	km 6 	 		336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	314141.355	2265029.8882
Producción de Automóviles y Camiones (Incluye tractocamiones y similares)	Atributo no considerado en este año	2018	Calle CARR. A EL CASTILLO	9G	45680		Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A. DE C.V.,	JALISCO	"20°32'1"""	SAN JOSE DEL CASTILLO	"103°15'13"""	El Salto	HME9G1407011	7250	 	EL SALTO	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	682067.0508	2271506.934
Fabricación de Motocicletas, Autopartes, Motopartes, Tolvas, Equipos de Poder	Atributo no considerado en este año	2018	Carretera CARR. A EL CASTILLO	9Q	45680	Colonia EL SALTO CENTRO	Fabricación de motocicletas	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A. DE C.V.,	JALISCO	"20°32'0"""	SAN JOSE DEL CASTILLO	"103°15'10"""	El Salto	HME9Q1407011	7250	 		336991	Automotriz	Produccion de motocicletas	682156.8449	2271481.1967
MANUFACTURA Y ENSAMBLE DE COMPONENTES AEROESPACIALES	Atributo no considerado en este año	2018	Calle CIRCUITO AEROESPACIAL	9S	21397		Fabricación de equipo aeroespacial	Atributo no considerado en este año	Atributo no considerado en este año	HONEYWELL AEROSPACE DE MEXICO S. DE R.L. DE C.V.,	BAJA CALIFORNIA	"32°35'33"""	MEXICALI	"115°24'34"""	Mexicali	HAM9S0200211	S/N 	 	EL VIGIA II	336410	Automotriz	Industria aeroespacial	649248.2721	3607258.1742
Maquinado de piezas metalicas para turbinas de avion	Atributo no considerado en este año	2018	Calle TABALAOPA	8L	31074		Fabricación de equipo aeroespacial	Atributo no considerado en este año	Atributo no considerado en este año	HONEYWELL AEROSPACE DE MEXICO S. DE R.L. DE C.V.,HONEYWELL AEROSPACE DE MEXICO	CHIHUAHUA	"28°39'22"""	CHIHUAHUA	"105°58'29"""	Chihuahua	HAM9S0801911	8507	SN 	AVALOS	336410	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	404731.8854	3170277.3738
Fabricación de Partes Automotrices	Atributo no considerado en este año	2018	Boulevard LAZARO CARDENAS	9M	21396	Colonia CALLES	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	HONEYWELL PRODUCTOS AUTOMOTRICES SA DE CV,HONEYWELL PRODUCTOS AUTOMOTRICES OPERACIÓN TURBOCARGADORES	BAJA CALIFORNIA	"32°37'2"""	MEXICALI	"115°23'44"""	Mexicali	HPA9M0200213	2545	 		339999	Automotriz	Produccion de otras auto partes	650518.9692	3610013.6497
SERVICIOS PARA LA NAVEGACIÓN POR AGUA	Atributo no considerado en este año	2018	Calle 60	B0	24179	Colonia Petrolera	Transporte marítimo de cabotaje, excepto de petróleo y gas natural	Atributo no considerado en este año	Atributo no considerado en este año	HORNBECK OFFSHORE SERVICES DE MEXICO S DE RL DE CV,HORNBECK	CAMPECHE	"18°39'34"""	CIUDAD DEL CARMEN	"92°6'34"""	Carmen	HOSTG0400311	54	 		483112	Otros	Transporte de carga en general	593910.9231	2063384.9988
Hospital de Especialidades	Atributo no considerado en este año	2018	Carretera FEDERAL MEXICO PUEBLA	HM	56530	Colonia Zoquiapan	Hospitales del sector público de otras especialidades médicas	Atributo no considerado en este año	Atributo no considerado en este año	HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE IXTAPALUCA,	MEXICO	"19°19'6"""	IXTAPALUCA	"98°51'18"""	Ixtapaluca	HRA1503900028	KM 34.5 	. 		622312	Servicios de salud y de asistencia	Hospitales	515209.1028	2136061.0548
Servicios de Salud y Hospitalarios	Atributo no considerado en este año	2018	Calle GELATI	HM	11050	Colonia SAN MIGUEL CHAPULTEPEC	Hospitales generales del sector privado	Atributo no considerado en este año	Atributo no considerado en este año	HOSPITALES NACIONALES, S.A. DE C.V. HOSPITAL MOCEL,OPERADORA DE HOSPITALES ÁNGELES, S.A. DE C.V.-SUC. MOCEL	DISTRITO FEDERAL	"19°24'38"""	MIGUEL HIDALGO	"99°11'6"""	Miguel Hidalgo	HNAHM0901611	29	 		622111	Servicios de salud y de asistencia	Hospitales	480571.7407	2146291.7685
SERVICIO DE ALOJAMIENTO TEMPORAL HOTELERIA	Atributo no considerado en este año	2018	Boulevard KUKULKAN K.M. 19.5	AY	77500	Colonia ZONA HOTELERA	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	HOTEL CANCUN PLAYA SA DE CV,HOTEL OASIS SENS	QUINTANA ROO	"21°3'13"""	CANCUN	"86°46'54"""	Benito Juarez	OAV2300500177	SECCION A 2ATAPA MZA 55 	LT60 		721111	Otros	Servicios de Hotel	522654.9437	2328107.8718
SERVICIO DE HOSPEDAJE	Atributo no considerado en este año	2018	Carretera  FEDERAL CHETUMAL PUERTO JUAREZ	AY	77710	Ninguno PLAYA DEL CARMEN	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	HOTEL HOYO UNO S. DE R.L. DE C.V.,HOTEL ANDAZ MAYAKOBA	QUINTANA ROO	"20°41'40"""	PLAYA DEL CARMEN	"87°1'35"""	Solidaridad	HHU2300800130	KM 298 	DESARROLLO TURISTICO MAYAKOBA 		721111	Otros	Servicios de Hotel	497250.2859	2288347.8752
SERVICIO DE HOTEL	Atributo no considerado en este año	2018	Calle AV. VISTA HERMOSA Y DE LOS RISCOS	AY	28867	Colonia FRACC. PENINSULA DE SANTIAGO	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	HOTEL LAS HADAS RESORTS S.A. DE C.V.,LAS HADAS	COLIMA	"19°6'4"""	MANZANILLO	"104°20'54"""	Manzanillo	HHRAY0600711	S/N 	 		721111	Otros	Servicios de Hotel	568535.3157	2112167.0576
SERVICIO DE HOSPEDAJE HOTELERIA	Atributo no considerado en este año	2018	Carretera FEDERAL CHETUMAL-PUERTO JUAREZ	AY	77760	Colonia TULUM CENTRO	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	HOTELERA AVAK SA DE CV,HOTEL OASIS TULUM	QUINTANA ROO	"20°22'31"""	TULUM	"87°19'38"""	Tulum	HAV2300900004	K.M. 251 	 		721111	Otros	Servicios de Hotel	465846.9701	2253059.2882
Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.	Atributo no considerado en este año	2018	Calle CARR. PRESA LA AMISTAD	1I	26220		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	HOWMET DE MÉXICO, S. DE R.L. DE C.V.,	COAHUILA	"29°20'34"""	CIUDAD ACUÑA	"100°59'59"""	Acuna	HME8A0500211	KM. 7.100.5 	 	PARQUE INDUSTRIAL AMISTAD	339999	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales	305826.9684	3247631.2964
FABRICACION DE MATERIALES TERMICOS Y ACUSTICOS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2018	Calle CARRETERA MEXICO-PACHUCA	9M	55755	Colonia LOS REYES ACOZAC	Fabricación de alfombras y tapetes	Atributo no considerado en este año	Atributo no considerado en este año	HPP SYSTEMS DE MEXICO S.A DE C.V.,HPP SYSTEMS DE MEXCO SA DE CV	MEXICO	"19°47'43"""	LOS REYES ACOZAC	"98°58'52"""	Tecamac	HSM6E1508111	KM 48 	KM 48 		314110	Automotriz	Produccion de otras auto partes	501973.0044	2188837.4375
ARRENDAMIENTO INMOBILIARIO Y SERVICIOS ADMINISTRATIVOS	Atributo no considerado en este año	2018	Carretera LA PAZ-PICHILINGUE KM 7.5	B2	23010	Ninguno Puerta Cortes	Otros servicios relacionados con los servicios inmobiliarios	Atributo no considerado en este año	Atributo no considerado en este año	HSBC MEXICO, SA, I.B.M. DIV FID F/251704,PUERTA CORTES	BAJA CALIFORNIA SUR	"24°12'48"""	LA PAZ	"110°17'51"""	La Paz	HMAKE0300311	S/N 	 		531319	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros	571327.5962	2678037.7373
FABRICACIÓN DE EQUIPOS Y APARATOS DE DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2018	Calle Cinco Sur	ND	50200		Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	HUBBELL PRODUCTS MEXICO S. DE R.L. DE C.V.,	MEXICO	"19°22'48"""	SAN ANDRES CUEXCONTITLAN	"99°34'38"""	Toluca	BPM1510600723	104	 	SAN ANDRES CUEXCONTITLAN	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	439365.4328	2142998.4335
Fabricación de Abanicos Industriales para Torres de Enfriamiento y Estructuras Metálicas	Atributo no considerado en este año	2018	Calle CARRET. A VILLA DE GARCIA	MA	66350	Colonia Centro	Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	HUDSON PRODUCTS DE MÉXICO, S.A. DE C.V.,	NUEVO LEON	"25°43'40"""	CIUDAD SANTA CATARINA	"100°31'24"""	Santa Catarina	HPMMA1904811	3840	 		331220	Quimica	Fabricacion de productos moldeados con diversas resinas 	347175.7785	2846443.1592
COMERCIO AL POR MENOR DE PARTES Y REFACCIONES NUEVAS PARA AUTOMÓVILES  	Atributo no considerado en este año	2018	Calle LATERAL ANILLO PERIFERICO ECOLOGICO	KE	72680	Colonia SAN FRANCISCO OCOTLAN	Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones	Atributo no considerado en este año	Atributo no considerado en este año	HUF MEXICO S DE RL DE CV,HUF MEXICO S. DE R.L. DE C.V.	PUEBLA	"19°8'5"""	SANTA MARIA CORONANGO	"98°15'34"""	Coronango	HME912103411	421	 		468211	Otros	Reparacion y mantenimiento automotriz	577871.4742	2115912.8806
FABRICACIÓN DE OTROS PRODUCTOS DE HULE	Atributo no considerado en este año	2018	Calle FRESNO	6D	52740		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	HULE Y SILICON SA DE CV,HULSI	MEXICO	"19°16'19"""	OCOYOACAC	"99°28'53"""	Ocoyoacac	HSI1506200005	2	NA 	 OCOYOACAC	326290	Quimica	Fabricacion de articulos y productos de hule 	449395.3492	2131005.8052
PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)	Atributo no considerado en este año	2018	Calle BIOL. MAXIMINO MARTINEZ	6D	2870	Colonia SAN SALVADOR XOCHIMANCA	Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	HULERA JOYMA, S.A. DE C. V.,HULERA JOYMA SA DE CV	DISTRITO FEDERAL	"19°27'40"""	AZCAPOTZALCO	"99°10'21"""	Azcapotzalco	HJO6D0900211	3371	 		326290	Quimica	Fabricacion de articulos y productos de hule 	481890.3687	2151878.4271
FABRICACION DE PRODUCTOS QUIMICOS PARA LA INDUSTRIA TEXTIL Y COLORANTES	Atributo no considerado en este año	2018	Calle CARR. GUADALAJARA - OCOTLAN	5J	45930	Colonia ATOTONILQUILLO	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	HUNTSMAN INTERNATIONAL DE MÉXICO S. DE R.L. DE C.V.,, PLANTA ATOTO	JALISCO	"20°23'51"""	ATOTONILQUILLO	"103°6'15"""	Chapala	HIMMB1403011	KM 43.5 	NA 		325999	Quimica	Produccion de colorantes y pigmentos	697826.6015	2256621.643
Fabricación de refrigeradores comerciales	Atributo no considerado en este año	2018	Calle CARR. MEXICO-LAREDO	8N	65550		Fabricación de otros productos eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	HUSSMANN AMERICAN S. DE R.L. DE C.V.,	NUEVO LEON	"25°55'8"""	CIENEGA DE FLORES	"100°11'43"""	Cienega de Flores	HAS8N1901221	1009	 	Cienega de Flores Centro	335999	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	380277.3992	2867256.9933
FABRICACION DE OTRAS PARTES PARA VEHICULOS AUTOMOTRICES 	Atributo no considerado en este año	2018	Camino CARRETERA ALTERNA CELAYA-VILLAGRAN	9M	38110		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HUTCHINSON AUTOPARTES MEXICO S.A. DE C.V.,	GUANAJUATO	"20°31'9"""	CELAYA	"100°52'26"""	Celaya	HAM9M1100711	KM 3.8 	 	EL PUENTE	336390	Automotriz	Produccion de otras auto partes	304581.8576	2270072.3224
FABRICACIÓN DE SISTEMAS DE SELLADO Y BANDAS PARA AUTOS Y OTROS USOS INDUSTRIALES	Atributo no considerado en este año	2018	Carretera CARR.PANAMERICANA KM.288.5	9M	38300	Colonia LA ESPERANZA	Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	HUTCHINSON AUTOPARTES MEXICO S.A. DE C.V.,HUTCHINSON AUTOPARTES MEXICO	GUANAJUATO	"20°30'39"""	CORTAZAR	"100°55'52"""	Cortazar	HAMQF1101111	SN 	 		326290	Automotriz	Produccion de otras auto partes	298601.0021	2269215.8707
Extrusión de Tubos y Perfiles de Aluminio	Atributo no considerado en este año	2018	Avenida AVE. DEL PARQUE	9M	88710		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	HYDRO PRECISION TUBING REYNOSA, S. DE R.L. DE C.V.,SAPA	TAMAULIPAS	"26°4'23"""	REYNOSA	"98°22'23"""	Reynosa	HAR9M2803211	S/N 	 	PARQUE INDUSTRIAL VILLA FLORIDA	332999	Automotriz	Produccion de otras auto partes	562693.8299	2883948.6512
