actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
FABRICACIÓN Y COMERCIALIZACIÓN DE LOZA CERÁMICA.	Atributo no considerado en este año	2016	Boulevard ISIDRO LÓPEZ ZERTUCHE	6T	25230		Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	CINSA, SA DE CV,PLANTA SANTA ANITA	COAHUILA	"25°28'18"""	Saltillo	"100°59'12"""	Saltillo	CIN6T0503011	4876		ZONA INDUSTRIAL	327999	Cemento y Cal	Fabricacion de articulos y productos de ceramica, arcilla o similares	300264.3223	2818682.8638
FABRICACION, ENSAMBLE DE MAQUINARIA AGRICOLA E INDUSTRIAL	Atributo no considerado en este año	2016	Avenida AV. 5 DE FEBRERO	LK	76130		Fabricación de maquinaria y equipo agrícola	Atributo no considerado en este año	Atributo no considerado en este año	CNH INDUSTRIAL,S.A. DE C.V.,CNH INDUSTRIAL, S.A. DE C.V.	QUERETARO	"20°38'8"""	Santiago de Querétaro	"100°25'47"""	Queretaro	CIN8C2201411	2117		ZONA IND. B. JUAREZ	333111	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales	351027.3614	2282498.8757
Fabricación de artículos troquelados y esmaltados para mesa y cocina	Atributo no considerado en este año	2016	Calle BLVD. ISIDRO LÓPEZ ZERTUCHE	89	25000	Colonia ZONA INDUSTRIAL	Fabricación de utensilios de cocina metálicos	Atributo no considerado en este año	Atributo no considerado en este año	CINSA, SA DE CV,CINSA, S.A. DE C.V.	COAHUILA	"25°26'14"""	Saltillo	"101°0'14"""	Saltillo	CIN890503011	1495			332212	Articulos y productos metalicos	Produccion de baterias de cocina	298483.1988	2814897.1632
OTRAS INDUSTRIAS MANUFACTURERAS	Atributo no considerado en este año	2016	Avenida MICHIGAN	9M	87316		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	INTEVA MEXICO S DE RL DE CV,	TAMAULIPAS	"25°53'16"""	Heroica Matamoros	"97°33'13"""	Matamoros	CIN9M2802211	S/N		INDUSTRIAL DEL NORTE	339999	Automotriz	Produccion de otras auto partes	644885.9207	2864063.1627
EXTRACCION DE ACEITE ESENCIAL Y JUGO DE LIMON	Atributo no considerado en este año	2016	Calle CARR. APATZINGAN-AGUILILLA	64	60710	Colonia LAS CANOAS	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	CITROLIM S.A. DE C.V.,	MICHOACAN	"19°5'39"""	Apatzingán de la Constitución	"102°26'35"""	Apatzingan	CIT641600611	KM 8			325999	Quimica	Produccion de aceites esenciales	769008.516	2113212.2701
PERFORACION DE POZOS PETROLEROS Y GAS	Atributo no considerado en este año	2016	Avenida AVIACIÓN	R9	24180	Ninguno PLATAFORMA A/E CAMPECHE LN 19 27 52.7 LO 91 55 16.4	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	CAMPECHE JACKUP SA DE CV,PLATAFORMA AUTOELEVABLECAMPECHE	CAMPECHE	"18°38'54"""	Ciudad del Carmen	"91°48'41"""	Carmen	CJA0400300114	S/N			211110	Otros	Perforacion de pozos	625366.5753	2062336.8872
Producción de  Motores Automotrices a Diesel	Atributo no considerado en este año	2016	Avenida EJE 122	9I	78395		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	CUMMINS GRUPO INDUSTRIAL S. DE R.L DE C.V.,CUMMINS PLANTA MOTORES	SAN LUIS POTOSI	"22°6'6"""	San Luis Potosí	"100°53'57"""	San Luis Potosi	CJU2402800164	200	S/N	ZONA INDUSTRIAL	339999	Automotriz	Produccion de motores automotrices a gasolina y diesel	304065.7576	2445329.5221
Manufactura de Filtros, Sistemas de escapes y formulación de refrigerantes automotrices	Atributo no considerado en este año	2016	Avenida CIRCUITO EXPORTACION	9M	78395		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	CUMMINS GRUPO INDUSTRIAL S. DE R.L DE C.V.,CUMMINS FILTRACION	SAN LUIS POTOSI	"22°2'59"""	San Luis Potosí	"100°52'51"""	San Luis Potosi	CJU2402800225	222		ZONA INDUSTRIAL	339999	Automotriz	Produccion de otras auto partes	305892.6695	2439532.8727
Fabricación y Comercialización de Cal y sus derivados	Atributo no considerado en este año	2016	Calle AV. CUARTA Y  16	74	27380	Colonia VICENTE GUERRERO	Fabricación de cal	Atributo no considerado en este año	Atributo no considerado en este año	CALERAS DE LA LAGUNA, S.A. DE C.V.,	COAHUILA	"25°30'37"""	Torreón	"103°25'45"""	Torreon	CLA740503511	S/N			327410	Cemento y Cal	Produccion de cal	657847.2367	2822406.0415
Ensamble y fabricación de productos electrodomésticos y tablillas electronicas	Atributo no considerado en este año	2016	Calle AV. LAURO VILLAR    KM. 4	88	87470	Colonia PARQUE INDUSTRIAL CYLSA	Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	CONTROLES LATINOAMERICANOS S DE RL DE CV,	TAMAULIPAS	"25°51'19"""	Heroica Matamoros	"97°28'6"""	Matamoros	CLA9B2802211	900			335220	Articulos y productos metalicos	Produccion de calentadores y quemadores	653464.2937	2860571.0416
Elaboración de productos lácteos	Atributo no considerado en este año	2016	Calle APASEO PONIENTE	1S	36541	Colonia CIUDAD INDUSTRIAL	Elaboración de leche líquida	Atributo no considerado en este año	Atributo no considerado en este año	COMERCIALIZADORA DE LACTEOS Y DERIVADOS, S.A. DE C.V.,LALA	GUANAJUATO	"20°37'56"""	Irapuato	"101°17'28"""	Irapuato	CLDML1101711	362			311511	Alimenticio y/o de consumo humano	Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche	261236.4765	2283150.8801
ELAVORACION DE PRODUCTOS LACTEOS	Atributo no considerado en este año	2016	Calle ROBERTO DAVILA	ML	27019		Elaboración de derivados y fermentos lácteos	Atributo no considerado en este año	Atributo no considerado en este año	COMERCIALIZADORA DE LACTEOS Y DERIVADOS, S.A. DE C.V., PLANTA QUESOS, UHT, Y CID	COAHUILA	"25°33'29"""	Torreón	"103°24'45"""	Torreon	CLD0503500028	50		CIUDAD INDUSTRIAL	311513	Alimenticio y/o de consumo humano	Fabricacion de productos lacteos	659452.4546	2827697.9936
PRODUCCIÓN, ELABORACIÓN Y DISTRIBUCIÓN DE LECHE FLUIDA DE VACA Y SUS DERIVADOS	Atributo no considerado en este año	2016	Carretera  LIBRE TIJUANA - TECATE KM140	1S	21470		Elaboración de leche líquida	Atributo no considerado en este año	Atributo no considerado en este año	COMERCIALIZADORA DE LACTEOS Y DERIVADOS, S.A. DE C.V.,	BAJA CALIFORNIA	"32°31'31"""	Tecate	"116°41'17"""	Tecate	CLD1S0200311	3500		EL BAJIO	311511	Alimenticio y/o de consumo humano	Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche	529284.6625	3598723.0511
Transporte, reciclaje tratamiento e incineracion de residuos peligrosos	Atributo no considerado en este año	2016	Carretera CARR. SENDERO NACIONAL KM 8.3	M6	87313		Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	CLEANMEX, S.A. DE C.V.,CLEANMEX, SA DE CV	TAMAULIPAS	"25°51'48"""	Heroica Matamoros	"97°34'45"""	Matamoros	CLEPN2802211	S/N	SN	SIGLO XXI	562111	Tratamiento de residuos peligrosos	Centros integrales de manejo de residuos peligrosos	642342.3993	2861325.0663
Armado de juegos y vajillas y decorado de artículos de vidrio	Atributo no considerado en este año	2016	Avenida San Nicolás	TY	64930	Colonia 1 de Mayo	Fabricación de otros productos de vidrio	Atributo no considerado en este año	Atributo no considerado en este año	CRISA LIBBEY MÉXICO S. DE R.L. DE C.V., (PLANTA INTERCRISA)	NUEVO LEON	"25°41'40"""	Monterrey	"100°17'58"""	Monterrey	CLMTY1903911	2121 Norte			327219	Vidrio	Acabado y tratamiento a vidrio y/o cristales	369607.2214	2842497.5405
Fabricación de artículos de vidrio refractario de uso doméstico	Atributo no considerado en este año	2016	Calle José María Vigil	70	64500	Colonia Del Norte	Fabricación de artículos de vidrio de uso doméstico	Atributo no considerado en este año	Atributo no considerado en este año	CRISA LIBBEY MÉXICO S. DE R.L. DE C.V., (PLANTA M)	NUEVO LEON	"25°42'30"""	Monterrey	"100°18'22"""	Monterrey	CLM701903911	400			327215	Vidrio	Produccion de articulos de vidrio refractario de uso domestico	368935.0337	2844045.5516
Fabricacion de pdtos no clasificados en otra parte	Atributo no considerado en este año	2016	Calle AVE. DEL PARQUE	92	65550		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	COOPER LIGHTING DE MEXICO S DE R L DE C V,COOPER LIGHTING DE MEXICO S DE RL DE CV	NUEVO LEON	"25°54'59"""	Ciénega de Flores	"100°14'11"""	Cienega de Flores	CLM921901211	1190		MONTERREY TECHNOLOGY  PARK	339999	Equipos y articulos electronicos, electricos y domesticos	Produccion de focos y tubos de iluminacion	376163.2675	2867015.095
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2016	Calle CARRETERA ANAHUAC-MATAMOROS	AD	87500	Pueblo ANAHUAC	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CENTRAL LOMAS DE REAL, S.A. DE C.V.,CENTRAL LOMAS DE REAL	TAMAULIPAS	"25°47'46"""	Valle Hermoso	"97°48'7"""	Valle Hermoso	CLRAD2804011	KM 3.2			221110	Generación de energia electrica	Generacion y transmision de energia electrica	620082.3236	2853672.7826
Construccion de Terracerias y urbanizacion	Atributo no considerado en este año	2016	Calle 38 POR 51	TF	97246	Fracción JUAN PABLO II	Supervisión de división de terrenos y de construcción de obras de urbanización	Atributo no considerado en este año	Atributo no considerado en este año	CONSTRUCTORA LUSEN, S.A. DE C.V.,LUSEN	YUCATAN	"20°57'53"""	Mérida	"89°41'22"""	Merida	CLU3105000418	TABLAJE CATASTRAL 11856			237213	Otros	Construccion de obras civiles	220339.2161	2320615.8685
ELABORACIÓN DE MALTA	Atributo no considerado en este año	2016	Calle AV. PABLO DIEZ	30	90200		Servicios de preparación de otros alimentos para consumo inmediato	Atributo no considerado en este año	Atributo no considerado en este año	CEBADAS Y MALTAS, S. DE R.L. DE C.V.,	TLAXCALA	"19°34'43"""	Calpulalpan	"98°33'19"""	Calpulalpan	CMA2M2900611	1		CALPULALPAN CENTRO	722519	Bebidas y tabaco	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	546639.3567	2164915.7525
Gestión y Administración de condominios	Atributo no considerado en este año	2016	Carretera  FEDERAL CHETUMAL PUERTO JUAREZ	3C	77710	Condominio PLAYA DEL CARMEN	Asociaciones y organizaciones civiles	Atributo no considerado en este año	Atributo no considerado en este año	CONDOMINIO MAYAKOBA A.C.,CONDOMONIO MAYAKOBA	QUINTANA ROO	"20°41'14"""	Playa del Carmen	"87°2'14"""	Solidaridad	CMA2300800128	KM 298	DESARROLLO TURISTICO MAYAKOBA		813230	Otros	Aprovechamiento de aguas subterraneas	496110.0837	2287535.5748
Explotación de Mineral de Cobre	Atributo no considerado en este año	2016	Camino CONOCIDO	15	85760	Pueblo LOCALIDAD PIEDRAS VERDES	Minería de cobre	Atributo no considerado en este año	Atributo no considerado en este año	COBRE DEL MAYO S.A. DE C.V.,	SONORA	"27°9'48"""	Alamos	"108°59'26"""	Alamos	CMA2600300004	S/N			212231	Metalurgica (incluye la siderurgica)	Mineria de cobre y niquel	699092.754	3006133.4704
TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2016	Carretera Tampico - Valles	UB	89290	Colonia MORELOS	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE LA ZONA CONURBADA DE LA DESEMBOCADURA DEL RÍO PÁNUCO EN EL ESTADO DE TAMAULIPAS,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES, MORELOS	TAMAULIPAS	"22°13'33"""	Tampico	"97°53'7"""	Tampico	CMA2803800072	S/N			222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	614863.819	2458249.3431
Exploración, Explotación y Beneficio de Mineral de Hierro	Atributo no considerado en este año	2016	Calle AVENIDA DEL TRABAJO	11	28876	Colonia TAPEIXTLES	Minería de hierro	Atributo no considerado en este año	Atributo no considerado en este año	CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA SA DE CV,PEÑA COLORADA	COLIMA	"19°4'57"""	Manzanillo	"104°16'55"""	Manzanillo	CMB110600711	1000			212210	Metalurgica (incluye la siderurgica)	Mineria de hierro	575513.9065	2110124.7688
Producción de cemento hidráulico	Atributo no considerado en este año	2016	Calle ARROYO EL GALLO	73	22890	Colonia CARLOS PACHECO	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. (PLANTA ENSENADA),CEMEX	BAJA CALIFORNIA	"31°50'54"""	Ensenada	"116°35'6"""	Ensenada	CMEK90200111	S/N	S/N		327310	Cemento y Cal	Produccion de cemento	539248.3137	3523700.6144
FABRICACION Y COMERCIALIZACIÓN DE MATERIA PRIMA PARA IND. CERAMICA	Atributo no considerado en este año	2016	Calle AV. LAS AMERICAS	MB	65550		Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	COLOROBBIA MEXICO, S.A. DE C.V.,	NUEVO LEON	"25°57'36"""	Ciénega de Flores	"100°12'8"""	Cienega de Flores	CMEMB1901211	200		PARQUE INDUSTRIAL LAS AMERICAS	325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	379624.3963	2871828.3975
Fabricación de artículos de vidrio para laboratorio	Atributo no considerado en este año	2016	Avenida ANTIGUA CARRETERA A ROMA	NB	66480	Colonia DEPORTIVO LAGRANGE	Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	CORNING MEXICANA, S.A. DE C.V.,	NUEVO LEON	"25°43'51"""	San Nicolás de los Garza	"100°15'6"""	San Nicolas de los Garza	CMENB1904621	KM 3.6			339999	Vidrio	Produccion de articulos de vidrio refractario de uso industrial	374442.8105	2846491.3612
FABRICACION DE SISTEMAS DE AIRE ACONDICIONADO REFRIGERACION Y CALEFACCION	Atributo no considerado en este año	2016	Calle GALEANA ORIENTE	8N	66376	Colonia EL LECHUGAL	Fabricación de equipo de aire acondicionado y calefacción	Atributo no considerado en este año	Atributo no considerado en este año	CARRIER MEXICO SA DE CV,CARRIER MÉXICO, S.A. DE C.V. (PLANTA A)	NUEVO LEON	"25°40'9"""	Ciudad Santa Catarina	"100°26'57"""	Santa Catarina	CMENR1904811	469	S/N		333411	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	354548.4571	2839844.9711
Minera metalurgica	Atributo no considerado en este año	2016	Calle DOMICILIO CONOCIDO	MJ	33360	Pueblo PEQUEÑA COMUNIDAD EL PALMAREJO	Minería de plata	Atributo no considerado en este año	Atributo no considerado en este año	COEUR MEXICANA S.A. DE C.V.,COEUR MEXICANA S.A. DE C.V.	CHIHUAHUA	"27°23'40"""	Chínipas de Almada	"108°32'10"""	Chinipas	CMER30802011	SN	SN		212222	Metalurgica (incluye la siderurgica)	Mineria de plata	743631.9899	3032543.8433
OTROS SERVICIOS DE APOYO A LOS NEGOCIOS	Atributo no considerado en este año	2016	Avenida ISLA DE TRIS	R9	24157	Fraccionamiento SAN MIGUEL	Otros servicios de apoyo a los negocios	Atributo no considerado en este año	Atributo no considerado en este año	COSL MEXICO S.A. DE C.V.,PLATAFORMA MODULAR COSL7 EQUIPO 6029	CAMPECHE	"18°39'23"""	Ciudad del Carmen	"91°46'53"""	Carmen	CME0400300132	28A			561990	Otros	Perforacion de pozos	628510.8258	2063259.1368
OTROS SERVICIOS DE APOYO A LOS NEGOCIOS	Atributo no considerado en este año	2016	Avenida ISLA DE TRIS	R9	24157	Fraccionamiento SAN MIGUEL	Otros servicios de apoyo a los negocios	Atributo no considerado en este año	Atributo no considerado en este año	COSL MEXICO S.A. DE C.V.,PLATAFORMA DE PERFORACION COSL-1 EQ. 6021	CAMPECHE	"18°39'23"""	Ciudad del Carmen	"91°46'53"""	Carmen	CME0400300181	28 A			561990	Otros	Perforacion de pozos	628514.757	2063271.2251
PRODUCCION DE CEMENTO PORTLAND HIDRAULICO	Atributo no considerado en este año	2016	Calle BARRIO DE BOXFI	73	42985	Colonia TOLTECA	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V.,CEMEX MÉXICO (PLANTA ATOTONILCO)	HIDALGO	"19°59'48"""	Atotonilco de Tula	"99°12'39"""	Atotonilco de Tula	CME1302900001	S/N	SN		327310	Cemento y Cal	Produccion de cemento	477928.6782	2211141.0482
Fabricacion de sistemas de aire acondicionado y calefacción	Atributo no considerado en este año	2016	Carretera  A VILLA DE GARCIA	8N	66350	Ninguno EN UN LUGAR CONOCIDO COMO EL PALMAR	Fabricación de equipo de refrigeración industrial y comercial	Atributo no considerado en este año	Atributo no considerado en este año	CARRIER MEXICO SA DE CV,CARRIER MEXICO PLANTA D	NUEVO LEON	"25°43'12"""	Ciudad Santa Catarina	"100°31'23"""	Santa Catarina	CME1904800002	Km 3			333412	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	347185.5326	2845561.6303
Producción de sustancias quimicas cuando existe reacción quimica ( excluye mezclas sin rea	Atributo no considerado en este año	2016	Carretera KM-7 carretera PUEBLA-TLAXCALA	MB	72014	Pueblo SAN PABLO XOCHIMEHUACAN	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	CLARIANT (MEXICO) SA DE CV,	PUEBLA	"19°6'0"""	Heróica Puebla de Zaragoza	"98°12'25"""	Puebla	CME2111400171	KM 7			325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	583414.4213	2112091.9517
FABRICACION DE CAPSULAS VACIAS DE GRENETINA ANIMAL O VEGETAL	Atributo no considerado en este año	2016	Boulevard 18 de Noviembre	5M	72290		Fabricación de materias primas para la industria farmacéutica	Atributo no considerado en este año	Atributo no considerado en este año	CAPSUGEL DE MEXICO S DE RL DE CV,CAPSUGEL DE MÉXICO S DE RL DE CV	PUEBLA	"19°3'38"""	Heróica Puebla de Zaragoza	"98°9'33"""	Puebla	CME2111400435	1030  A		PARQUE INDUSTRIAL PUEBLA 2000	325411	Quimica	Produccion de materias primas para medicamentos	588456.7322	2107758.8416
fabricación de fibras sintéticas no tejidas	Atributo no considerado en este año	2016	Avenida COMISION FEDERAL DE ELECTRICIDAD	5S	78395		Otras industrias manufactureras	Atributo no considerado en este año	Atributo no considerado en este año	3M PURIFICATION, S. DE R.L. DE C.V.,	SAN LUIS POTOSI	"22°4'20"""	San Luis Potosí	"100°53'27"""	San Luis Potosi	CME2402800159	520		ZONA INDUSTRIAL	339999	Quimica	Produccion de fibras y filamentos sinteticos y artificiales	304885.1761	2442035.4536
OTROS SERVICIOS DE APOYO A LOS NEGOCIOS	Atributo no considerado en este año	2016	Avenida ISLA DE TRIS	R9	24157	Fraccionamiento SAN MIGUEL	Otros servicios de apoyo a los negocios	Atributo no considerado en este año	Atributo no considerado en este año	COSL MEXICO S.A. DE C.V.,PLATAFORMA MODULAR COSL2 EQUIPO 6022	CAMPECHE	"18°39'23"""	Ciudad del Carmen	"91°46'53"""	Carmen	CME2701400018	28 A			561990	Otros	Perforacion de pozos	628511.3671	2063251.9661
Producción de hilo para coser y bordar	Atributo no considerado en este año	2016	Calle AUTOPISTA MEXICO-VERACRUZ	3G	94390	Colonia COLONIA	Fabricación de hilos para coser y bordar	Atributo no considerado en este año	Atributo no considerado en este año	COATS MÉXICO, S.A. DE C.V.,COATS PLANTA ORIZABA	VERACRUZ	"18°50'38"""	Orizaba	"97°4'41"""	Orizaba	CME3A3011811	KM. 274			313113	Textiles, fibras e hilos	Produccion de hilos para coser, bordar y tejer	702496.6312	2084675.7904
Manufactura de prendas de vestir	Atributo no considerado en este año	2016	Carretera AUTOPISTA DGO-GOMZ PALACIO	46	34344	Colonia Malaga	Confección en serie de otra ropa exterior de materiales textiles	Atributo no considerado en este año	Atributo no considerado en este año	CARHARTT DE MÉXICO S. DE R.L. DE C.V.,	DURANGO	"24°6'18"""	Victoria de Durango	"104°33'27"""	Durango	CME461000512	KM.2.5			315229	Textiles, fibras e hilos	Confeccion de prendas de vestir	544950.6891	2665953.1288
Fabricación de ácidos, bases y sales Orgánicas.	Atributo no considerado en este año	2016	Calle KM 40 CARRETERA GUADALAJARA LA BARCA	5H	45850	Pueblo ATEQUIZA JAL.	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	CYTEC DE MEXICO S.A. DE C.V.,	JALISCO	"20°23'50"""	Atequiza	"103°8'30"""	Ixtlahuacan de los Membrillos	CME5H1404411	S/N			325190	Quimica	Produccion de acidos organicos	693907.3023	2256547.0585
Produccion de Limpiadores	Atributo no considerado en este año	2016	Calle HENRY FORD	5W	54030	Colonia SAN NICOLAS	Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	CLOROX DE MÉXICO S. DE R.L. DE C.V.,	MEXICO	"19°33'9"""	Tlalnepantla	"99°11'53"""	Tlalnepantla de Baz	CME631510411	31			325610	Quimica	Produccion de jabones y detergentes	479198.9866	2161985.951
Producción de aceites vegetales comestibles y producción de harina nixtamalizada	Atributo no considerado en este año	2016	Calle CARR. FED. JOROBAS - TULA	MC	42970		Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	CARGILL DE MEXICO S.A. DE C.V.,CARGILL	HIDALGO	"20°2'7"""	Tlamaco (San Gerónimo Tlamaco)	"99°14'45"""	Atitalaquia	CME641301011	KM. 24	.	ATITALAQUIA CENTRO	311222	Quimica	Fabricacion de aceites y grasas alimenticias	474261.929	2215424.6615
REFINACION ELECTROLITICA DE COBRE	Atributo no considerado en este año	2016	Calle PONIENTE 44	7N	02870	Colonia SAN SALVADOR XOCHIMANCA	Minería de cobre	Atributo no considerado en este año	Atributo no considerado en este año	COBRE DE MEXICO, S.A. DE C.V.,	DISTRITO FEDERAL	"19°27'35"""	Azcapotzalco	"99°10'24"""	Azcapotzalco	CME7N0900211	3310			212231	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de cobre	481803.0225	2151716.2276
Producción de Cemento Hidraúlico	Atributo no considerado en este año	2016	Calle CARRETERA 30 KM. 3.5	73	27000	Colonia FRACC.  LORETO	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA TORREÓN,CEMEX	COAHUILA	"25°29'15"""	Torreón	"103°23'54"""	Torreon	CME730503511	S/N			327310	Cemento y Cal	Produccion de cemento	660979.0927	2819901.7488
Producción  de Cemento Hidraúlico	Atributo no considerado en este año	2016	Ninguno DOM CONOCIDO	73	42400	Pueblo MANEY	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. (PLANTA HUICHAPAN),CEMEX	HIDALGO	"20°23'21"""	Huichapan	"99°41'20"""	Huichapan	CME731302921	S/N			327310	Cemento y Cal	Produccion de cemento	428109.5983	2254717.417
Producción de Cemento Hidraúlico	Atributo no considerado en este año	2016	Calle AV. GOBERNADOR CURIEL	73	45591	Colonia LAS JUNTAS	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V.,PLANTA GUADALAJARA	JALISCO	"20°36'21"""	Tlaquepaque	"103°20'31"""	Tlaquepaque	CME731409811	5300			327310	Cemento y Cal	Produccion de cemento	672773.4429	2279428.5021
PRODUCCIÓN DE CEMENTO HIDRAULICO	Atributo no considerado en este año	2016	Calle ZAPOTILTIC -TAMAZULA	73	49600	Ninguno	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V.,CEMEX MÉXICO SA DE CV PLANTA ZAPOTILTIC	JALISCO	"19°40'18"""	Zapotiltic	"103°22'39"""	Zapotiltic	CME731412111	KM. 4.5			327310	Cemento y Cal	Produccion de cemento	670063.114	2175960.5064
Fabricación cemento hidráulico	Atributo no considerado en este año	2016	Calle AV. GUSTAVO BAZ	73	54110	Colonia SAN PEDRO BARRIENTOS	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V.,CEMEX	MEXICO	"19°34'39"""	Tlalnepantla	"99°12'10"""	Tlalnepantla de Baz	CME731510414	4500			327310	Cemento y Cal	Produccion de cemento	478727.5555	2164754.1846
Producción cemento hidráulico	Atributo no considerado en este año	2016	Calle AVENIDA INDEPENDENCIA	73	64520	Ciudad CEMENTOS	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V.,CEMEX	NUEVO LEON	"25°42'1"""	Monterrey	"100°17'51"""	Monterrey	CME731903911	901 A	S/N		327310	Cemento y Cal	Produccion de cemento	369794.997	2843160.5148
PRODUCCIÓN DE CEMENTO HIDRÁULICO	Atributo no considerado en este año	2016	Calle EX-HDA. SAN L ORENZO	73	75220	Exhacienda SAN LORENZO	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V.,CEMEX PLANTA TEPEACA	PUEBLA	"18°57'57"""	Cuautinchán	"97°57'26"""	Cuautinchan	CME732104011	S/N			327310	Cemento y Cal	Produccion de cemento	609772.3109	2097393.2901
Producción de cemento hidráulico	Atributo no considerado en este año	2016	Carretera  VALLES-TAMPICO KM 5.5	73	79000	Colonia Ciudad Valles	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V.,CEMEX	SAN LUIS POTOSI	"21°59'3"""	Ciudad Valles	"98°57'28"""	Ciudad Valles	CME732401321	.	.		327310	Cemento y Cal	Produccion de cemento	504356.0647	2431075.262
PRODUCCION DE CEMENTO HIDRAULICO	Atributo no considerado en este año	2016	Calle DOMICILIO CONOCIDO	73	79200	Ejido PALMAS	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V., PLANTA TAMUÍN	SAN LUIS POTOSI	"22°2'40"""	Tamuín	"98°52'2"""	Tamuin	CME732404011	S/N			327310	Cemento y Cal	Produccion de cemento	513689.1235	2437764.759
Producción de Cemento Hidraúlico	Atributo no considerado en este año	2016	Carretera HERMOSILLO-LA COLORADA	73	85540	Pueblo LA COLORADA	Fabricación de cemento y productos a base de cemento en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO (PLANTA YAQUI),CEMEX	SONORA	"28°50'29"""	La Colorada	"110°42'6"""	La Colorada	CME732603011	KM. 17.5			327310	Cemento y Cal	Produccion de cemento	529099.3888	3190461.8095
