actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Fabricación de rines de aluminio	Atributo no considerado en este año	2015	Boulevard Juan Pablo II	QF	31384		Fabricación de piezas metálicas troqueladas para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAXION WHEELS S DE R.L DE C.V,MAXION WHEELS	CHIHUAHUA	"28°38'19"""	Chihuahua	"106°1'18"""	Chihuahua	HLA0801900007	km 2.5		AEROPUERTO	336370	Automotriz	Produccion de auto partes troqueladas y estampadas	400124.5451	3168397.7593
Fabricacion de otras autopartes. Rines de Acero.	Atributo no considerado en este año	2015	Calle EJE 130	QF	78395		Fabricación de piezas metálicas troqueladas para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAXION WHEELS DE MEXICO S. DE R.L DE C.V,MAXION WHEELS DE MEXICO S. DE R.L DE C.V	SAN LUIS POTOSI	"22°4'31"""	San Luis Potosí	"100°53'7"""	San Luis Potosi	HLA2402800105	175		ZONA INDUSTRIAL	336370	Automotriz	Produccion de auto partes troqueladas y estampadas	305474.8736	2442374.5035
Fabricación de cables de control y elevadores de ventana para la industria automotriz	Atributo no considerado en este año	2015	Avenida Pe¿uelas	91	76148	Colonia PE¿UELAS	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	HI-LEX MEXICANA S.A. DE C.V.,	QUERETARO	"20°37'19"""	Santiago de Querétaro	"100°24'2"""	Queretaro	HLM2201400551	9			336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	354051.2351	2280962.1351
ARRENDAMIENTO INMOBILIARIO Y SERVICIOS ADMINISTRATIVOS	Atributo no considerado en este año	2015	Carretera LA PAZ-PICHILINGUE KM 7.5	B2	23010	Ninguno COSTA BAJA	Otros servicios relacionados con los servicios inmobiliarios	Atributo no considerado en este año	Atributo no considerado en este año	HSBC MEXICO, SA, I.B.M. DIV FID F/251704,COSTA BAJA	BAJA CALIFORNIA SUR	"24°12'48"""	La Paz	"110°17'51"""	La Paz	HMAKE0300311	S/N			531319	Otros	Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros	571327.5962	2678037.7373
Servicios Tecnicos Profesionales para la Industria Petrolera	Atributo no considerado en este año	2015	Carretera  ZAPOTALILLO LOTE 12	K9	92930	Ejido TIHUATLAN CENTRO [92930]	Otros servicios relacionados con la minería	Atributo no considerado en este año	Atributo no considerado en este año	HALLIBURTON DE MEXICO S. DE R.L. DE C.V.,HALLIBURTON DE MEXICO, BASE TIHUATLAN	VERACRUZ	"20°39'46"""	Tihuatlán	"97°31'40"""	Tihuatlan	HMEMG3017511	S/N			213119	Otros	Reparacion y mantenimiento de maquinaria y equipo pesado	653347.9127	2285526.7177
SERVICIOS PARA LA INDUSTRIA DEL PETROLEO	Atributo no considerado en este año	2015	Carretera CARRET. VILLAHERMOSA-REFORMA KM. 10.4	K9	29500	Ciudad S/D	Otros servicios relacionados con la minería	Atributo no considerado en este año	Atributo no considerado en este año	HALLIBURTON DE MEXICO S. DE R.L. DE C.V.,	CHIAPAS	"17°53'8"""	Reforma	"93°10'9"""	Reforma	HMER90707411	S/N			213119	Otros	Reparacion y mantenimiento de maquinaria y equipo pesado	482062.7851	1977554.7337
FABRICACIÓN DE AUTOMÓVILES	Atributo no considerado en este año	2015	Carretera Libramiento Sur	9G	38140	Colonia LA LUZ	Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A. DE C.V.,	GUANAJUATO	"20°28'29"""	Celaya	"100°46'55"""	Celaya	HME1100700134	km 6			336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	314141.355	2265029.8882
ELABORACIÓN Y MANUFACTURA DE CARAMELOS Y CHOCOLATES	Atributo no considerado en este año	2015	Carretera  GDL. EL CASTILLO KM 8.05	2I	45680	Colonia EL SALTO CENTRO	Elaboración de chocolate y productos de chocolate	Atributo no considerado en este año	Atributo no considerado en este año	HERSHEY MEXICO S.A. DE C.V.,HERSHEYS	JALISCO	"20°31'54"""	El Salto	"103°15'9"""	El Salto	HME2I1407011	SIN NUMERO			311350	Alimenticio y/o de consumo humano	Produccion de chocolates y confiteria a partir de cacao	682183.4009	2271300.0524
FABRICACION Y COMERCIALIZACION DE PRODUCTOS QUIMICOS	Atributo no considerado en este año	2015	Calle AV. DIVISION DEL GOLFO	5I	87019	Ciudad LA LIBERTAD	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	HASTA-MEX S.A. DE C.V.,	TAMAULIPAS	"23°46'2"""	Ciudad Victoria	"99°9'43"""	Victoria	HME2804100048	3308			325999	Quimica	Produccion de acidos, bases y sales inorganicas	483489.4346	2628474.762
FABRICACIÓN DE TOALLAS DE ALGODÓN	Atributo no considerado en este año	2015	Carretera  A EL SALTO VÍA EL VERDE	3A	45680		Confección de cortinas, blancos y similares	Atributo no considerado en este año	Atributo no considerado en este año	HILASAL MEXICANA SAB DE CV,	JALISCO	"20°31'16"""	El Salto	"103°14'58"""	El Salto	HME3A1407011	KM 9.2 N/A	N/A N/A	EL SALTO	314120	Textiles, fibras e hilos	Fabricacion de productos y articulos de fibras naturales	682526.86	2270134.7871
Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.	Atributo no considerado en este año	2015	Calle CARR. PRESA LA AMISTAD	1I	26220		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	HOWMET DE MÉXICO, S. DE R.L. DE C.V.,	COAHUILA	"29°20'34"""	Ciudad Acuña	"100°59'59"""	Acuna	HME8A0500211	KM. 7.100.5		PARQUE INDUSTRIAL AMISTAD	332810	Otros	Maquila de acabado y pintado de piezas metalicas y de otros materiales	305826.9684	3247631.2964
Producción de Automóviles y Camiones (Incluye tractocamiones y similares)	Atributo no considerado en este año	2015	Calle CARR. A EL CASTILLO	9G	45680		Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A. DE C.V.,	JALISCO	"20°32'1"""	San José del Castillo	"103°15'13"""	El Salto	HME9G1407011	7250		EL SALTO	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	682067.0508	2271506.934
ESTAMPADO Y ENSAMBLADO DE PARTES METALICAS AUTOMOTRICES	Atributo no considerado en este año	2015	Calle CARRETERA PANAMERICANA KM 5.5	QF	36100	Fraccionamiento Parque Industrial Silao (FIPASI)	Fabricación de piezas metálicas troqueladas para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HIROTEC MEXICO S.A. DE C.V.,HIROTEC DE MEXICO	GUANAJUATO	"20°53'40"""	Silao de la Victoria	"101°23'29"""	Silao	HME9I1103711	2A LC	1100		336370	Automotriz	Produccion de auto partes troqueladas y estampadas	251218.4162	2312340.9589
Fabricación de Motocicletas, Autopartes, Motopartes, Tolvas Equipos de Poder	Atributo no considerado en este año	2015	Carretera CARR. A EL CASTILLO	9Q	45680	Colonia EL SALTO CENTRO	Fabricación de motocicletas	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A. DE C.V.,	JALISCO	"20°32'0"""	San José del Castillo	"103°15'10"""	El Salto	HME9Q1407011	7250			336991	Automotriz	Produccion de motocicletas	682156.8449	2271481.1967
Servicios de Salud y Hospitalarios	Atributo no considerado en este año	2015	Calle GELATI	HM	11050	Colonia SAN MIGUEL CHAPULTEPEC	Hospitales generales del sector privado	Atributo no considerado en este año	Atributo no considerado en este año	HOSPITALES NACIONALES, S.A. DE C.V. HOSPITAL MOCEL,OPERADORA DE HOSPITALES ÁNGELES, S.A. DE C.V.-SUC. MOCEL	DISTRITO FEDERAL	"19°24'38"""	Miguel Hidalgo	"99°11'6"""	Miguel Hidalgo	HNAHM0901611	29			622111	Servicios de salud y de asistencia	Hospitales	480571.7407	2146291.7685
Elaboración de aceites y grasas vegetables comestibles	Atributo no considerado en este año	2015	Calle CARR. PANAMERICANA KM 254	MC	38160	Colonia ZONA INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	HIDROGENADORA NACIONAL SA DE CV,	GUANAJUATO	"20°32'27"""	Apaseo el Grande	"100°44'7"""	Apaseo el Grande	HNAMC1100511	INT-B			311222	Quimica	Fabricacion de aceites y grasas alimenticias	319081.7014	2272307.6769
FABRICACION DE TIRNILLOS, TUERCAS, ARMELLAS, PIJAS, RONDANAS, REMACHES Y OTROS SUJETADORES	Atributo no considerado en este año	2015	Calle AV. CONSTITUYENTES	83	87316		Fabricación de tornillos, tuercas, remaches y similares	Atributo no considerado en este año	Atributo no considerado en este año	HILTI OPERACIONES DE MEXICO S.A. DE C.V.,	TAMAULIPAS	"25°52'59"""	Heroica Matamoros	"97°33'38"""	Matamoros	HOMLK2802211	2800		PARQUE INDUSTRIAL DEL NORTE	332720	Articulos y productos metalicos	Produccion de tornillos, clavos, tuercas y similares	644192.6128	2863524.8453
FABRICACIÓN DE RESINAS Y HULES SINTÉTICOS	Atributo no considerado en este año	2015	Calle PONCIANO DIAZ	5R	52600	Colonia ZONA INDUSTRIAL	Fabricación de hules sintéticos	Atributo no considerado en este año	Atributo no considerado en este año	COMPAÑÍA HULERA OMEGA, S.A. DE C.V.,COMPAÑIA HULERA OMEGA, S.A. DE C.V.	MEXICO	"19°9'47"""	Santiago Tianguistenco de Galeana	"99°28'6"""	Tianguistenco	HOM5R1510111	200			325212	Quimica	Produccion de hule sintetico	450750.8115	2118961.8509
Ensamble y procesamiento de componentes y/o artículos electrónicos y/o electromecánicos	Atributo no considerado en este año	2015	Calle AV. PARQUE INDUSTRIAL JUAREZ	91	32630	Colonia PARQUE INDUSTRIAL JUAREZ	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	HONEYWELL OPTOELECTRONICA, S. DE R.L. DE C.V.,	CHIHUAHUA	"31°42'7"""	Juárez	"106°27'5"""	Juarez	HOP910803713	3328			334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	362434.6872	3508335.6068
SERVICIOS PARALA NAVEGACION POR AGUA	Atributo no considerado en este año	2015	Calle 60	B0	24179	Colonia Petrolera	Transporte marítimo de cabotaje, excepto de petróleo y gas natural	Atributo no considerado en este año	Atributo no considerado en este año	HORNBECK OFFSHORE SERVICES DE MEXICO S DE RL DE CV,HORNBECK	CAMPECHE	"18°39'15"""	Ciudad del Carmen	"91°48'50"""	Carmen	HOSTG0400311	54			483112	Otros	Transporte de carga en general	625083.0445	2062985.2764
METALMECANICA FABRICACIÓN DE EQUIPOS DE CONTROL DE PRESIÓN	Atributo no considerado en este año	2015	Calle AV. ACACIAS	LK	91697	Colonia CD. INDUSTRIAL BRUNO PAGLIAI	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	HYDRIL PRESSURE CONTROL S DE RL DE CV,HYDRIL PRESSURE	VERACRUZ	"19°9'37"""	Veracruz	"96°14'24"""	Veracruz	HPCMD3019311	MZA. 11 LOT. 2			332999	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales	790278.0157	2120875.4679
Fabricacion y ensamble de camaras de aire para frenos y valvulas de vehiculos pesados	Atributo no considerado en este año	2015	Calle CARRETERA LIBRE A MIGUEL ALEMAN	9L	66600	Colonia PROLOGIS PARK APODACA	Fabricación de partes de sistemas de frenos para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HALDEX PRODUCTS DE MEXICO SA DE CV,HALDEX	NUEVO LEON	"25°46'58"""	Ciudad Apodaca	"100°10'19"""	Apodaca	HPD8L1900612	KM 20.5			336340	Automotriz	Produccion de partes para el sistema de frenos automotriz	382474.5641	2852152.1711
Estampados metalicos y ensamble para la industria automotriz	Atributo no considerado en este año	2015	Calle CIRCUITO EL MARQUES	QF	76246		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HATCH STAMPING DE MEXICO, S. DE R.L. DE C.V.,HATCH STAMPING DE  MEXICO, S. DE R.L. DE C.V.	QUERETARO	"20°34'15"""	La Piedad (San Miguel Colorado)	"100°15'23"""	El Marques	HSMQF2201111	10		PARQUE IND. EL MARQUES	336390	Automotriz	Produccion de auto partes troqueladas y estampadas	369030.6379	2275159.57
FABRICACION DE MATERIALES TERMICOS Y ACUSTICOS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2015	Calle CARR. MEXICO-PACHUCA	MV	55755	Colonia LOS REYES, ACOZAC	Fabricación de asientos y accesorios interiores para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	HPP SYSTEMS DE MEXICO S.A DE C.V.,HPP SYSTEMS DE MEXCO SA DE CV	MEXICO	"19°42'14"""	Los Reyes Acozac	"98°59'23"""	Tecamac	HSM6E1508111	KM.48			336360	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	501070.6122	2178739.4676
FABRICACIÓN DE MUELLES AUTOMOTRICES	Atributo no considerado en este año	2015	Calle AV. RASSINI	9K	26030	Colonia BRAVO	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HENDRICKSON SPRING MEXICO S DE RL DE CV,	COAHUILA	"28°41'48"""	Piedras Negras	"100°33'38"""	Piedras Negras	HSM9K0502511	801			336330	Automotriz	Produccion de partes para el sistema de suspension y direccion	347527.3553	3175394.7958
fabricacion de herramientas agricolas y mecanicas	Atributo no considerado en este año	2015	Calle AUTOPISTA MEXICO-PUEBLA  KM.	7Z	72030	Colonia ZONA INDUSTRIAL NORTE	Fabricación de herramientas de mano metálicas sin motor	Atributo no considerado en este año	Atributo no considerado en este año	HERRAMIENTAS STANLEY, S.A. DE C.V.,HERRAMIENTAS STANLEY, S.A DE C.V.	PUEBLA	"19°5'4"""	Heróica Puebla de Zaragoza	"98°11'37"""	Puebla	HST7X2111411	124			332211	Metalurgica (incluye la siderurgica)	Produccion de herramientas de mano	584816.6731	2110394.4034
Fabricación de llantas	Atributo no considerado en este año	2015	Calle LAGO AULLAGAS	6B	11280	Colonia TORRE BLANCA	Fabricación de llantas y cámaras	Atributo no considerado en este año	Atributo no considerado en este año	COMPANÍA HULERA TORNEL, S.A. DE C.V.,COMPAÑÍA HULERA TORNEL, S.A. DE C.V.	DISTRITO FEDERAL	"19°27'27"""	Miguel Hidalgo	"99°11'56"""	Miguel Hidalgo	HTO6B0901611	60			326211	Automotriz	Produccion de llantas y camaras nuevas	479118.9477	2151485.6173
FABRICACIÓN DE LLANTAS Y PRODUCTOS DE HULE	Atributo no considerado en este año	2015	Avenida JOSE LOPEZ PORTILLO	6B	54940	Colonia SAN FRANCISCO CHILPAN	Fabricación de llantas y cámaras	Atributo no considerado en este año	Atributo no considerado en este año	COMPANÍA HULERA TORNEL, S.A. DE C.V.,COMPAÑÍA HULERA TORNEL, S.A. DE C.V. PLANTA 4	MEXICO	"19°37'13"""	Tultitlán de Mariano Escobedo	"99°10'16"""	Tultitlan	HTO6B1510911	85			326211	Automotriz	Produccion de llantas y camaras nuevas	482056.1632	2169481.0407
Producción y Venta de Harina de Maíz Nixtamalizado	Atributo no considerado en este año	2015	Calle ALTAMIRANO	25	95980	Colonia CHINAMECA	Elaboración de tortillas de maíz y molienda de nixtamal	Atributo no considerado en este año	Atributo no considerado en este año	HARINERA DE VERACRUZ, S.A. DE C.V.,MASECA	VERACRUZ	"18°1'33"""	Chinameca	"94°40'44"""	Chinameca	HVE253005911	S/N			311830	Alimenticio y/o de consumo humano	Produccion de harinas	322261.4495	1993865.5998
ELABORACIÓN DE AZÚCAR ESTÁNDAR	Atributo no considerado en este año	2015	Avenida MORELOS	2G	74583	Colonia SESTEADERO	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL AZUCARERA ATENCINGO S.A. DE C.V.,	PUEBLA	"18°30'26"""	Atencingo	"98°36'35"""	Chietla	IAA2105100001	59			311311	Alimenticio y/o de consumo humano	Ingenios azucareros	541185.3868	2046361.9369
FABRICACION DE EQUIPO NO ELECTRONICO PARA USO MEDICO DENTAL Y PARA LABORATORIO	Atributo no considerado en este año	2015	Calle ZACATECAS	1C	26220	Colonia PARQUE INDUSTRIAL LA AMISTAD	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio	Atributo no considerado en este año	Atributo no considerado en este año	INTERMETRO DE ACUÑA S. DE R.L. DE C.V.,	COAHUILA	"29°21'1"""	Ciudad Acuña	"101°0'16"""	Acuna	IAC1C0500211	505			339111	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos	305398.8092	3248469.2123
FABRICACIÓN - VENTA DE PRODUCTOS QUÍMICOS BÁSICOS INORGÁNICOS	Atributo no considerado en este año	2015	Carretera  A GARCIA KM. 9	5I	66000		Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA DEL ALCALI SA DE CV,INDUSTRIA DEL ÁLCALI, S. A. DE C. V.	NUEVO LEON	"25°47'16"""	García	"100°34'42"""	Garcia	IAL5I1901811	S/N	S/N	de Garcia, N.L.	325180	Quimica	Produccion de acidos, bases y sales inorganicas	341726.4007	2853137.5979
Elaboración y refinación de azúcar de caña	Atributo no considerado en este año	2015	Calle Av 20 de Noviembre	2G	79730	Ejido Tambaca	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO ALIANZA POPULAR, S.A. DE C.V.,	SAN LUIS POTOSI	"21°57'19"""	Tambaca	"99°24'17"""	Tamasopo	IAP2G2403611	1	1		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	458205.1806	2427933.4133
Fabricación de estufas, refrigeradores y lavadoras	Atributo no considerado en este año	2015	Carretera CARR. PANAMERICANA CELAYA, GUANAJUATO	8N	38000		Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS ACROS WHIRLPOOL S.A. DE C.V.,INDUSTRIAS ACROS WHIRLPOOL S.A DE C.V.	GUANAJUATO	"20°31'9"""	Celaya	"100°51'50"""	Celaya	IAW9A1100711	KM. 280		PREDIO LA PROVIDENCIA	335220	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	305620.5202	2270054.36
FABRICACION DE APARATOS DE LINEA BLANCA	Atributo no considerado en este año	2015	Avenida ANTIGUA CARR. A ROMA	BC	66600	Colonia El Milagro	Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS ACROS WHIRLPOOL S.A. DE C.V.,PLANTA SUPSA	NUEVO LEON	"25°45'26"""	Ciudad Apodaca	"100°12'32"""	Apodaca	IAW9A1900611	KM.9			335220	Articulos y productos compuestos de diferentes materiales	Fabricacion de productos electrodomesticos	378756.0741	2849363.4313
ELABORACIÓN DE AZÚCAR	Atributo no considerado en este año	2015	Calle  PRINCIPAL	2G	95850	Colonia JUAN DIAZ COVARRUBIAS CENTRO	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	COMPAÑÍA INDUSTRIAL AZUCARERA S.A. DE C.V.,	VERACRUZ	"18°9'36"""	Juan Díaz Covarrubias	"95°11'12"""	Hueyapan de Ocampo	IAZ2G3007311	S/N			311311	Alimenticio y/o de consumo humano	Ingenios azucareros	268674.0406	2009267.1236
EXPLOTACIÓN Y PROCESAMIENTO DE PIEDRA CALIZA	Atributo no considerado en este año	2015	Eje Vial LIBRAMIENTO NORESTE KM 9	SP	66000		Minería de piedra caliza	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIALIZADORA DE CALIZA SA DE CV,INCASA	NUEVO LEON	"25°45'22"""	García	"100°29'48"""	Garcia	ICAUA1901811	S/N		GARCIA	212311	Otros	Exploraciones y explotaciones mineras	349887.869	2849538.5775
LAMINACIÓN DE COBRE Y SUS ALEACIONES	Atributo no considerado en este año	2015	Calle FF.CC. SAN RAFEL ATLIXCO	7P	13300	Colonia ZAPOTITLAN	Laminación secundaria de cobre	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS CAR S.A. DE C.V.,INDUSTRIAS CAR	DISTRITO FEDERAL	"19°18'15"""	Tláhuac	"99°2'23"""	Tlahuac	ICA7P0901111	3442			331420	Metalurgica (incluye la siderurgica)	Laminacion de cobre y sus aleaciones	495803.9833	2134509.9226
HOSPEDAJE	Atributo no considerado en este año	2015	Boulevard BLVD. KUKULCAN KM 10.5	AY	77500	Colonia ZONA HOTELERA	Hoteles sin otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	INMOBILIARIA CARIBE CANCUN SA DE CV,HOTEL GRAND PARK ROYAL CANCUN	QUINTANA ROO	"21°9'4"""	Cancún	"86°47'42"""	Benito Juarez	ICCAY2300511	LT 14			721112	Otros	Servicios de Hotel	521263.3951	2338887.5393
Ensamble de lamparas de tecnologia incandescente, fluorescente y led	Atributo no considerado en este año	2015	Calle ORBITA	92	21600	Colonia GONZALEZ ORTEGA	Fabricación de focos	Atributo no considerado en este año	Atributo no considerado en este año	ILUMINACION COOPER DE LAS CALIFORNIAS S. DE R.L. DE C.V.,	BAJA CALIFORNIA	"32°35'53"""	Mexicali	"115°24'13"""	Mexicali	ICC930200221	3			335110	Equipos y articulos electronicos, electricos y domesticos	Produccion de focos y tubos de iluminacion	649797.6749	3607867.9069
Fabricación de loseta esmaltada.	Atributo no considerado en este año	2015	Avenida AV. CARLOS PACHECO	6T	31060		Fabricación de azulejos y losetas no refractarias	Atributo no considerado en este año	Atributo no considerado en este año	INTERNACIONAL DE CERAMICA S.A.B. DE C.V.,INTERNACIONAL DE CERÁMICA S.A.B. DE C.V. PLANTA 1	CHIHUAHUA	"28°37'45"""	Chihuahua	"106°2'13"""	Chihuahua	ICE6T0801911	7200		MADERA 65 (SECTOR 26)	327122	Cemento y Cal	Fabricacion de articulos y productos de ceramica, arcilla o similares	398615.4831	3167350.5637
Fabricación de loseta esmaltada	Atributo no considerado en este año	2015	Calle AVE. ALEJANDRO DUMAS Y ESPUELA DE FERROC	6T	31136		Fabricación de azulejos y losetas no refractarias	Atributo no considerado en este año	Atributo no considerado en este año	INTERNACIONAL DE CÉRAMICA, S.A.B. DE C.V.,INTERNACIONAL DE CERÁMICA S.A.B. DE C.V. PLANTA 5 Y 7	CHIHUAHUA	"28°43'7"""	Chihuahua	"106°6'19"""	Chihuahua	ICE6T0801912	S/N		COMPLEJO INDUSTRIAL CHIHUAHUA	327122	Cemento y Cal	Fabricacion de articulos y productos de ceramica, arcilla o similares	392044.603	3177320.1505
Fabricación de loseta esmaltada	Atributo no considerado en este año	2015	Avenida AV. ALEJANDRO DUMAS Y ESPUELA DE FERROCARRIL	6T	31136		Fabricación de azulejos y losetas no refractarias	Atributo no considerado en este año	Atributo no considerado en este año	INTERNACIONAL DE CERAMICA, S.A.B. DE C.V.,INTERNACIONAL DE CERÁMICA S.A.B. DE C.V. PLANTA 8 Y 9	CHIHUAHUA	"28°43'16"""	Chihuahua	"106°6'20"""	Chihuahua	ICE6T0801913	S/N		COMPLEJO INDUSTRIAL CHIHUAHUA	327122	Cemento y Cal	Fabricacion de articulos y productos de ceramica, arcilla o similares	392001.5706	3177600.4516
Envasado de fruta en estado natural	Atributo no considerado en este año	2015	Carretera  A General Terán Km. 1	1W	67588	Colonia JOSE MARIA PARAS	Congelación de frutas y verduras	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS CITRÍCOLAS DE MONTEMORELOS S.A. DE C.V.,	NUEVO LEON	"25°11'50"""	Montemorelos	"99°48'30"""	Montemorelos	ICM1903800006	SN	SN		311411	Alimenticio y/o de consumo humano	Deshidratacion, molienda y envasado de productos agricolas alimenticios	418536.0376	2787039.5679
FABRICAC E INSTALAC DE EQUIPO PARTES PARA MAQUINARIA Y BIENES DE CAPITAL PARA LA INDUSTRIA	Atributo no considerado en este año	2015	Carretera  LOS REYES TEXCOCO KM. 13.3	8L	56250	Colonia SANTIAGO CUAUTLALPAN	Fabricación de otra maquinaria y equipo para la industria en general	Atributo no considerado en este año	Atributo no considerado en este año	INAMEX DE CERVEZA Y MALTA, S.A DE C.V.,	MEXICO	"19°26'48"""	Villa Santiago Cuautlalpan	"98°54'12"""	Texcoco	ICM301509911	13.3			333999	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	510137.4062	2150262.7641
PRODUCCIÓN DE AGUARRÁS Y BREA	Atributo no considerado en este año	2015	Calle F.F.C.C. CALTZONZIN - URUAPAN	5L	60130	Colonia EDUARDO RUIZ	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL Y COMERCIAL RESINERA S.A.,INDUSTRIAL Y COMERCIAL RESINERA	MICHOACAN	"19°24'53"""	Uruapan	"102°3'1"""	Uruapan	ICR5L1610211	KM 4.25			325190	Quimica	Produccion de aguarras y brea	809779.6048	2149387.5567
EXTRACCION DE CARBON MINERAL	Atributo no considerado en este año	2015	Calle EJIDO LA MOTA	1L	26366	Colonia LA MOTA	Minería de carbón mineral	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL DE CARBON SIGNUM, SAPI DE CV,SIGNUM	COAHUILA	"27°44'4"""	Las Esperanzas	"101°22'25"""	Muzquiz	ICSBJ0502011	SN			212110	Metalurgica (incluye la siderurgica)	Extraccion y/o beneficio de minerales no metalicos	265996.6424	3070068.2496
FABRICACION DE ACCESORIOS AUTOMOTRICES	Atributo no considerado en este año	2015	Calle  2	9M	44940	Colonia ZONA INDUSTRIAL	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA DISE¿ADORA DE AUTOPARTES S.A. DE C.V.,INDUSTRIA DISEÑADORA DE AUTOPARTES S.A. DE C.V.	JALISCO	"20°38'17"""	Guadalajara	"103°22'14"""	Guadalajara	IDA9M1403911	2731			336390	Automotriz	Produccion de otras auto partes	669744.4119	2282948.2429
Procesamiento de Cítiricos	Atributo no considerado en este año	2015	Carretera  MEXICO-LAREDO	36	79890	Ninguno	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	CITROFRUT  S.A. DE C.V.,CITROFRUT S.A DE C.V. PLANTA HUICHIHUAYÁN	SAN LUIS POTOSI	"21°28'31"""	Huehuetlán	"98°57'30"""	Huehuetlan	IDC2401800005	KM.316			312111	Bebidas y tabaco	Produccion de refrescos	504289.7367	2374779.3766
Elaboración de Jugos y Concentrados de Mango	Atributo no considerado en este año	2015	Carretera INTERNACIONAL TRAMO ROSARIO-TEPIC	36	82874	Colonia PONCE	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	CITROFRUT S.A. DE C.V.,CITROFRUT S.A DE C.V. PLANTA EL ROSARIO	SINALOA	"22°55'8"""	El Rosario	"105°49'10"""	Rosario	IDC2501400020	S/N	S/N		312111	Bebidas y tabaco	Produccion de refrescos	415964.4688	2534776.4191
