actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Fabricacion de Equipos de Aire Acondicionados	Atributo no considerado en este año	2020	Periférico OSCAR FLORES TAPIA	8N	25900		Fabricación de equipo de aire acondicionado y calefacción	Atributo no considerado en este año	Atributo no considerado en este año	LII UNITED PRODUCTS S DE RL DE CV,	COAHUILA	"25°32'40"""	RAMOS ARIZPE	"100°55'25"""	Ramos Arizpe	LUP910502711	1505 	 	PARQUE INDUSTRIAL AMISTAD AEROPUERTO	333411	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	306729.063	2826650.674
FABRICACION DE CALEFACTORES RESIDENCIALES Y MANEJADORAS DE AIRE	Atributo no considerado en este año	2020	Boulevard OSCAR FLORES TAPIA	8N	25900		Fabricación de equipo de aire acondicionado y calefacción	Atributo no considerado en este año	Atributo no considerado en este año	LII UNITED PRODUCTS S DE RL DE CV, PLANTA 2	COAHUILA	"25°32'28"""	RAMOS ARIZPE	"100°55'9"""	Ramos Arizpe	LUP0502700029	1755 	 	PARQUE INDUSTRIAL AMISTAD AEROPUERTO ETAPA II	333411	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	307155.1905	2826288.1232
PRODUCCIÓN DE SOLDADURA DE MICROALAMBRE Y DE ARCO SUMERGIDO	Atributo no considerado en este año	2020	Calle BLVD. SAN PEDRO	7S	27400	Colonia DESARROLLO INDUSTRIAL MIELERAS	Fabricación de equipo para soldar y soldaduras	Atributo no considerado en este año	Atributo no considerado en este año	LINCOLN ELECTRIC MANUFACTURA S.A. DE C.V.,LINCOLN ELECTRIC MANUFACTURA	COAHUILA	"25°28'24"""	TORREON	"103°21'46"""	Torreon	LEM8L0503511	80 	 		333991	Metalurgica (incluye la siderurgica)	Produccion de soldaduras de metales no ferrosos	664581.5956	2818386.8558
Manufactura de Productos Electronicos	Atributo no considerado en este año	2020	Calle PTE 2, ENTRE NORTE. 7 Y LIM. FRACC.	91	87494	Colonia CIUDAD INDUSTRIAL	Fabricación de otros productos eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	LINEAGE POWER MATAMOROS S.A. DE C.V.,LINEAGE POWER MATAMOROS, S.A. DE C.V.	TAMAULIPAS	"25°50'27"""	HEROICA MATAMOROS	"97°26'40"""	Matamoros	LPM912802211	# 3 	 		335999	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	655894.5797	2859007.5301
Fabricacion de lubricantes para uso automotriz e industrial	Atributo no considerado en este año	2020	Calle PUERTO TAMPICO	69	66477	Colonia LA FE	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	LIQ-E, S.A. DE C.V.,LIQESA	NUEVO LEON	"25°43'38"""	SAN NICOLAS DE LOS GARZA	"100°12'26"""	San Nicolas de los Garza	LIQTJ1904611	345 	 		324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos	378874.3418	2846039.9962
PRODUCCIÓN DE CARBONATO DE CALCIO PRECIPITADO	Atributo no considerado en este año	2020	Calle CARR. ANTIGUA MEXICO CUAUTITLAN KM. 31+5	5I	54800	Colonia LOMA BONITA	Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	LIQUID QUIMICA MEXICANA, S.A. DE C.V.,LIQUID QUÍMICA	MEXICO	"19°38'54"""	CUAUTITLAN	"99°11'2"""	Cuautitlan	LQM5I1502411	_ 	 		325180	Quimica	Produccion de acidos, bases y sales inorganicas	480718.428	2172589.4509
PURIFICACIÓN Y EMBASADO DE AGUA EMBOTELLADA	Atributo no considerado en este año	2020	Avenida Via del Ferrocarril 	36	80300	Ejido Predio Chiricahueto	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	LIQUIMEX S. A. DE C.V., (PLANTA CULIACAN)	SINALOA	"24°41'58"""	COSTA RICA	"107°26'9"""	Culiacan	LIQ2500600689	11500 Sur	 		312112	Bebidas y tabaco	Produccion de refrescos	253542.9637	2733888.5064
PURIFICACION Y EMBOTELLADO DE AGUA	Atributo no considerado en este año	2020	Carretera TEPOTZOTLAN- LA AURORA	MQ	54715	Hacienda EX	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	LIQUIMEX S. A. DE C.V.,BONAFONT	MEXICO	"19°40'34"""	CUAUTITLAN IZCALLI	"99°12'47"""	Cuautitlan Izcalli	LIQ1512102440	KM. 1 	 		312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial	477649.2266	2175657.7163
PURIFICADORA Y EMBOTELLADORA DE AGUA	Atributo no considerado en este año	2020	Calle CARR. REFORMA-DOS BOCAS  KM. 17+920	MQ	86691	Colonia PARQUE INDUSTRIAL TABASCO BUSINESS CENTER	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	LIQUIMEX S. A. DE C.V.,BONAFONT (PLANTA VILLAHERMOSA)	TABASCO	"18°4'40"""	CUNDUACAN	"93°12'9"""	Cunduacan	LIQB32700611	S/N 	 		312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial	478551.2847	1998811.1636
Purificación y embotellado de agua	Atributo no considerado en este año	2020	Boulevard MIGUEL ALEMAN VALDEZ	MQ	50200	Colonia PARQUE INDUSTRIAL EXPORTEC II SAN PEDRO	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	LIQUIMEX S. A. DE C.V.,LIQUIMEX S.A. DE C.V. PLANTA TOLUCA	MEXICO	"19°19'46"""	SAN PEDRO TOTOLTEPEC	"99°34'10"""	Toluca	LIQ341510611	521 	 		312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial	440163.9882	2137403.2299
FABRICACIÓN DE PANELES Y BLOCKS DE CONCRETO CELULAR 	Atributo no considerado en este año	2020	Carretera  MONTERREY - DULCES NOMBRES	77	66650	Ninguno DULCES NOMBRES	Otros trabajos especializados para la construcción	Atributo no considerado en este año	Atributo no considerado en este año	LITECRETE S.A. DE C.V.,LITECRETE	NUEVO LEON	"25°43'28"""	PESQUERIA	"100°6'22"""	Pesqueria	XME6T1904121	SN 	 		238990	Cemento y Cal	Produccion de partes estructurales de concreto	389025.7208	2845645.0796
FABRICACION DE FUSIBLES Y PORTAFUSIBLES AUTOMOTRICES, ELECTRONICOS E INDUSTRIALES	Atributo no considerado en este año	2020	Periférico LIBRAMIENTO V. CARRANZA	9M	26090	Colonia BUSSINES PARK	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	LITTELFUSE S. DE R.L. DE C.V., MANUFACTURA	COAHUILA	"28°53'33"""	PIEDRAS NEGRAS	"100°41'33"""	Piedras Negras	LIT1F0502511	2501 	 		336320	Automotriz	Produccion de otras auto partes	334955.2158	3197264.057
SERVICIO DE RECOLECCION, TRANSPORTE Y TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2020	Carretera RANCHERIA GONZALEZ	S7	86280	Ranchería GONZALEZ 1A SECC	Otros servicios relacionados con el transporte	Atributo no considerado en este año	Atributo no considerado en este año	LMC SERVICIOS AMBIENTALES S.A. DE C.V,N/A	TABASCO	"17°58'11"""	VILLAHERMOSA	"93°3'40"""	Centro	LSAB82700411	1RA. SECCION 	 		488990	Otros	Plantas de tratamiento de aguas residuales	493528.8607	1986840.018
TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2020	Camino D/C	S7	95450	Pueblo DOS BOCAS	Manejo de desechos no peligrosos y servicios de remediación a zonas dañadas por desechos no peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	LMC SERVICIOS AMBIENTALES S.A. DE C.V,N/A	VERACRUZ	"18°25'36"""	AMATITLAN	"95°43'25"""	Amatitlan	LSA3001200005	SN 	 		562112	Otros	Plantas de tratamiento de aguas residuales	212260.5634	2039568.6574
FABRICACIÓN DE EQUIPO FERROVIARIO	Atributo no considerado en este año	2020	Boulevard JESUS VALDES SANCHEZ KM. 8.1	9P	25350	Fraccionamiento EL LLANO	Fabricación de equipo ferroviario	Atributo no considerado en este año	Atributo no considerado en este año	LOCOMOTIVE MANUFACTURING AND SERVICES, S.A. DE C.V.,	COAHUILA	"25°26'32"""	ARTEAGA	"100°54'5"""	Arteaga	LMS0500400269	S/N 	 		336510	Automotriz	Produccion de equipo ferroviario	308795.8604	2815286.6364
Fabricación y reparación de motores eléctricos para locomotora	Atributo no considerado en este año	2020	Avenida TLC	91	66600		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	LOCOMOTIVE MANUFACTURING AND SERVICES, S.A. DE C.V.,PLANTA APODACA	NUEVO LEON	"25°46'50"""	CIUDAD APODACA	"100°8'26"""	Apodaca	LMS1900600399	2000 	 	FINSA	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	385615.6239	2851907.799
Servicios relacionados con el transporte de ferrocarril   Fabricación de Equipo Ferroviaro	Atributo no considerado en este año	2020	Calle AV. 20 DE NOVIEMBRE	B0	78038	Barrio TLAXCALA	Servicios relacionados con el transporte por ferrocarril	Atributo no considerado en este año	Atributo no considerado en este año	LOCOMOTIVE MANUFACTURING AND SERVICES, S.A. DE C.V.,WABTEC	SAN LUIS POTOSI	"22°9'38"""	SAN LUIS POTOSI	"100°58'18"""	San Luis Potosi	LMS2402800822	1200 	 		488210	Otros	Transporte de carga en general	296661.7834	2451932.4225
TRANSPORTACION MARINA	Atributo no considerado en este año	2020	Avenida PASEO DEL MAR	B0	24114	Colonia JUSTO SIERRA	Transporte marítimo de cabotaje, excepto de petróleo y gas natural	Atributo no considerado en este año	Atributo no considerado en este año	LOGISTICA MEXICANA DEL CARIBE, S. DE R. L. DE C. V.,	CAMPECHE	"18°39'50"""	CIUDAD DEL CARMEN	"91°49'1"""	Carmen	LMCTG0400311	37 	 		483112	Otros	Transporte de carga en general	624766.8573	2064067.7782
FABRICACIÓN DE PRODUCTOS COSMÉTICOS	Atributo no considerado en este año	2020	Calle PONIENTE 116	N6	07370	Colonia CAPULTITLAN	Fabricación de cosméticos, perfumes y otras preparaciones de tocador	Atributo no considerado en este año	Atributo no considerado en este año	LOQUAY, S.A.,	DISTRITO FEDERAL	"19°28'38"""	GUSTAVO A. MADERO	"99°8'5"""	Gustavo A. Madero	LOQ0900500453	284 	 		325620	Quimica	Produccion de perfumes, cosmeticos y similares a base de mezclas	485844.0644	2153650.6648
FABRICACION DE GRASAS Y ACEITES LUBRICANTES	Atributo no considerado en este año	2020	Calle CARRETERA A GARCIA	69	66350	Colonia PARQUE INDUSTRIAL GONHER	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	LUBRICANTES DE AMERICA S.A. DE C.V.,LUBRAL	NUEVO LEON	"25°42'10"""	CIUDAD SANTA CATARINA	"100°31'40"""	Santa Catarina	LAM691904811	KM 1.2 	8 		324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos	346703.7751	2843662.4627
Fabricación y comercialización de aceites y  grasa lubricantes 	Atributo no considerado en este año	2020	Calle ACCESO C	69	76100		Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	LUBRICANTES FUCHS DE MEXICO SA DE CV,	QUERETARO	"20°39'47"""	SANTIAGO DE QUERETARO	"100°25'50"""	Queretaro	LFM692201411	SN 	101 	JURICA	325999	Quimica	Produccion de grasas, aceites lubricantes y aditivos	350960.2265	2285529.1569
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)	Atributo no considerado en este año	2020	Avenida Centenario	8A	01630	Colonia PUERTA GRANDE	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	LUCK, SA DE CV,	DISTRITO FEDERAL	"19°21'54"""	ALVARO OBREGON	"99°13'4"""	Alvaro Obregon	LUC0901000247	1510 	 		332810	Quimica	Galvanoplastia	477110.2607	2141236.9222
Galvanoplastia (en piezas metálicas, no incluye joyería)	Atributo no considerado en este año	2020	Calle CERRO AZUL	8A	44350	Colonia POSTES CUATES	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	LUIS MEXIN, S.A. DE C.V.,	JALISCO	"20°41'23"""	GUADALAJARA	"103°19'10"""	Guadalajara	LME8A1403911	1249 	 		332810	Quimica	Galvanoplastia	675007.0368	2288742.3306
Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	2020	Avenida Resurrección Sur	9M	72228		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	LUNKOMEX S. DE R.L. DE C.V.,	PUEBLA	"19°4'40"""	HEROICA PUEBLA DE ZARAGOZA	"98°9'8"""	Puebla	LUN2111400427	6 	 	PARQUE INDUSTRIAL RESURRECCION	336390	Automotriz	Produccion de otras auto partes	589185.1166	2109672.4506
Manufactura de Tubo de Cobre	Atributo no considerado en este año	2020	Calle ALBORADA	7N	67132		Laminación secundaria de cobre	Atributo no considerado en este año	Atributo no considerado en este año	LUVATA MONTERREY, S. DE R.L. DE C.V.,	NUEVO LEON	"25°41'26"""	GUADALUPE	"100°7'57"""	Guadalupe	LMO7N1902611	541 	 	FINSA, COL. RANCHO EL REFUGIO	331420	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de cobre	386343.4683	2841924.9499
GALVANOPLASTIA EN PIEZAS METALICAS	Atributo no considerado en este año	2020	Calle LAGO GUANACACHA	8A	57510	Colonia AGUA AZUL	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MA. SOCORRO GARCIA PICAZO,TALLER DE GALVANIZADO COCO	MEXICO	"19°24'36"""	CIUDAD NEZAHUALCOYOTL	"99°1'52"""	Nezahualcoyotl	GAP8A1505811	132 	 		332810	Quimica	Galvanoplastia	496718.933	2146213.8177
FABRICACION DE PRODUCTOS QUIMICOS PARA GALVANOPLASTIA Y ELECTRONICA 	Atributo no considerado en este año	2020	Calle NORTE 59	5I	02300	Colonia INDUSTRIAL VALLEJO	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	MACDERMID ENTHONE DE MEXICO SA DE CV ,	DISTRITO FEDERAL	"19°29'45"""	AZCAPOTZALCO	"99°9'54"""	Azcapotzalco	EOMMB0900211	896 	 		325999	Quimica	Produccion de acidos, bases y sales inorganicas	482674.5508	2155721.7708
ADMINISTRACIÓN DE INMUEBLES	Atributo no considerado en este año	2020	Carretera GUADALAJARA - NOGALES	3C	45019	Colonia SAN JUAN DE OCOTAN	Servicios de administración de bienes raíces	Atributo no considerado en este año	Atributo no considerado en este año	MADARIS, S.A. DE C.V.,GUADALAJARA TECHNOLOGY PARK (ASOCIACION DE USUARIOS)	JALISCO	"20°43'36"""	LA VENTA DEL ASTILLERO	"103°29'35"""	Zapopan	MAD1412000771	KM 13.5 	S/N 		531311	Otros	Aprovechamiento de aguas subterraneas	656900.9364	2292653.3165
Extrusión de Magnesio y Ensamble de Anodos de Magnesio	Atributo no considerado en este año	2020	Avenida Ave. Transformación	7L	88275		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MAG SPECIALTIES MÉXICO S. DE R.L. DE C.V.,MAG SPECIALTIES MÉXICO S. DE R.L. DE C.V.	TAMAULIPAS	"27°26'37"""	NUEVO LAREDO	"99°30'8"""	Nuevo Laredo	MSM2802702757	550 	 	FINSA	332999	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos	450358.8821	3035688.9985
servicio de alojamiento hoteleria	Atributo no considerado en este año	2020	Boulevard  Kukulkan	AY	77500	Ciudad ZONA HOTELERA	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	MAGALUF SA DE CV,HOTEL OASIS CANCÚN	QUINTANA ROO	"21°4'39"""	CANCUN	"86°46'31"""	Benito Juarez	MAG2300500218	lotes 45 46 y 47 	 		721111	Otros	Servicios de Hotel	523321.5685	2330752.5892
FABRICACION DE OTRAS PARTES PARA VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2020	Avenida MEXICO-JAPON	9M	38010		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAGNA ASSEMBLY SYSTEMS DE MEXICO S.A. DE C.V.,	GUANAJUATO	"20°33'2"""	CELAYA	"100°47'58"""	Celaya	MAS9M1100721	400 	 	CIUDAD INDUSTRIAL	336390	Automotriz	Produccion de otras auto partes	312401.5045	2273465.1129
Manufactura de partes plásticas para la industria automotriz	Atributo no considerado en este año	2020	Avenida COLON	9M	76295		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAGNA ASSEMBLY SYSTEMS DE MEXICO S.A. DE C.V.,MAGNA EXTERIORS QUERÉTARO	QUERETARO	"20°46'13"""	COLON	"100°10'17"""	Colon	MAS2200500014	23 	 	PARQUE INDUSTRIAL AEROTECH	336390	Automotriz	Produccion de otras auto partes	378052.1036	2297183.731
FABRICACIÓN DE OTRAS PARTES PARA VEHÍCULOS AUTOMOTRICES	Atributo no considerado en este año	2020	Calle JUAN NAVARRO	9M	25015	Colonia FUNDADORES	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAGNA CLOSURES DE MEXICO SA DE CV,	COAHUILA	"25°25'33"""	SALTILLO	"100°57'21"""	Saltillo	MCM9M0503011	390 	 		336390	Automotriz	Produccion de otras auto partes	303293.7224	2813571.6791
MANUFACTURA DE TARJETAS ELECTRONICAS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2020	Calle AVENIDA FINSA	91	67132	Colonia PARQUE INDUSTRIAL FINSA	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	MAGNA ELECTRONICS SYSTEMS DE MEXICO, S.A. DE C.V.,	NUEVO LEON	"25°41'41"""	GUADALUPE	"100°7'55"""	Guadalupe	MESQF1902611	1521 	 		336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	386419.0677	2842391.103
FABRICACION DE ESPEJOS EXTERIORES AUTOMOTRICES	Atributo no considerado en este año	2020	Calle DIA DEL EMPRESARIO	9M	67113	Colonia MIXCOAC	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAGNA MIRROR SYSTEMS MONTERREY SA DE CV,	NUEVO LEON	"25°42'22"""	GUADALUPE	"100°10'45"""	Guadalupe	MDMTY1902611	2000 	 		336390	Automotriz	Produccion de otras auto partes	381671.0484	2843692.8792
 Elaboración de esmaltes y barnices así como manufactura de alambre magneto 	Atributo no considerado en este año	2020	Avenida Conductores	5Q	66490	Colonia Constituyentes de Querétaro 3er Sector	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	MAGNEKON S.A. DE C.V.,MAGNEKON, S.A. DE C.V. (PLANTA 1, 3 Y KEMEK)	NUEVO LEON	"25°43'9"""	SAN NICOLAS DE LOS GARZA	"100°14'43"""	San Nicolas de los Garza	MAG1904600117	505 	 		325211	Quimica	Produccion de resinas sinteticas	375064.0018	2845190.849
Fundición y Moldeo de Piezas de Hierro y Acero	Atributo no considerado en este año	2020	Calle AVE. SAN NICOLAS	7T	64520	Colonia VICTORIA	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	MAGOTTEAUX S.A. DE C.V.,MAGOTTEAUX, S.A. DE C.V.	NUEVO LEON	"25°41'56"""	MONTERREY	"100°18'6"""	Monterrey	MAG7T1903911	2660 NTE. 	S/N 		331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	369392.1638	2842984.7579
MANUFACTURA DE INTERCAMBIADORES DE CALOR PARA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2020	Boulevard SANTA MARIA	9M	25903		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAHLE BEHR MEXICO S DE R L DE CV,MAHLE BEHR MEXICO S. DE R.L. DE C.V.	COAHUILA	"25°35'43"""	RAMOS ARIZPE	"100°54'17"""	Ramos Arizpe	BME9M0502711	1440 	 	SANTA MARIA	336390	Automotriz	Produccion de otras auto partes	308687.3762	2832239.7956
PRODUCCION DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TERMICOS O DE FUNDICIÓN)	Atributo no considerado en este año	2020	Carretera CARR.MARAVILLAS-JESUS MARÍA KM 0.3	9M	20900		Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAHLE COMPONENTES DE MOTOR DE MEXICO S. DE R.L. DE C.V.,	AGUASCALIENTES	"21°56'42"""	JESUS MARIA	"102°17'35"""	Jesus Maria	MCM0100500002	. 	 	PARQUE INDUSTRIAL	336310	Automotriz	Produccion de otras auto partes	779577.4932	2429231.3628
PRODUCCION DE OTRAS AUTOPARTES  SI INCLUYE PROCESOS TERMICOS O DE FUNDICION	Atributo no considerado en este año	2020	Calle BLVD.  DEL PARQUE INDUSTRIAL	9M	25900		Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAHLE COMPONENTES DE MOTOR DE MEXICO S DE RL DE CV,	COAHUILA	"25°33'37"""	RAMOS ARIZPE	"100°55'58"""	Ramos Arizpe	MCM9M0502731	3045 	 	PARQUE INDUSTRIAL SALTILLO RAMOS ARIZPE	336310	Automotriz	Produccion de otras auto partes	305830.4326	2828410.3589
FABRICACIÓN DE PARTES METÁLICAS DE AUTOMÓVILES, PROCESO DE FUNDICIÓN	Atributo no considerado en este año	2020	Boulevard BLVD. SANTA MARIA	9M	25903		Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MAHLE COMPONENTES DE MOTOR DE MEXICO S DE RL DE CV,	COAHUILA	"25°34'58"""	RAMOS ARIZPE	"100°54'17"""	Ramos Arizpe	MCM9M0502732	1255 	 	SANTA MARIA	336310	Automotriz	Produccion de otras auto partes	308677.8362	2830874.8297
FABRICACION ALAMBRE (PULIDO, GALVANIZADO, Y RECOCIDO), MALLA, CASTILLO (ARMADO, EN HOJA)	Atributo no considerado en este año	2020	Calle EJE 114	7F	78395		Fabricación de alambre, productos de alambre y resortes	Atributo no considerado en este año	Atributo no considerado en este año	MALLA SAN 2, S. A. DE C.V.,MALLA SAN 2	SAN LUIS POTOSI	"22°6'13"""	SAN LUIS POTOSI	"100°55'4"""	San Luis Potosi	MSD2402800813	440 	 	ZONA INDUSTRIAL	332610	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	302147.4789	2445544.8588
Fabricación de puertas y marcos de metal	Atributo no considerado en este año	2020	Calle BRECHA 122 KM. 68	7X	87510	Pueblo ANAHUAC	Fabricación de productos de herrería	Atributo no considerado en este año	Atributo no considerado en este año	MALTEX S.A. DE C.V.,MALTEX S.A DE C.V.	TAMAULIPAS	"25°47'29"""	ANAHUAC	"97°47'45"""	Valle Hermoso	MAL7X2804011	S/N 	 		332320	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos	620704.9652	2853138.8008
FABRICACIÓN Y/O ENSAMBLE DE TRACTOCAMIONES Y AUTOBUSES	Atributo no considerado en este año	2020	Avenida Santa Rosa de Viterbo	9G	76246		Fabricación de camiones y tractocamiones	Atributo no considerado en este año	Atributo no considerado en este año	MAN TRUCK & BUS MÉXICO, S. A. DE C. V.,MAN TRUCK & BUS MÉXICO, S.A. DE C.V.	QUERETARO	"20°33'42"""	SAN ISIDRO MIRANDA	"100°17'9"""	El Marques	MT&2201101237	LOTE 7 MANZANA II 	 	PARQUE INDUSTRIAL FINSA	336120	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	365964.1174	2274181.1067
ELABORACION DE OTROS ALIMENTOS	Atributo no considerado en este año	2020	Carretera MEXICO-PUEBLA	36	74100	Colonia SANTA RITA TLAHUAPAN	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	MANANTIALES LA ASUNCION, S.A.P.I. DE C.V.,	PUEBLA	"19°21'40"""	SANTA RITA TLAHUAPAN	"98°35'59"""	Tlahuapan	MASMQ2118011	km 2+680 	 		312112	Bebidas y tabaco	Produccion de refrescos	542017.2378	2140855.4355
ENVASADO DE AGUA PURIFICADA O DE MANANTIAL Y ELABORACION DE BEBIDAS CARBONATADAS	Atributo no considerado en este año	2020	Calle AV. JOSE GARCI CRESPO	36	75850	Colonia SAN NICOLAS TETITZINTLA	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	MANANTIALES PE¿AFIEL, S.A. DE C.V.,MANATIALES PEÑAFIEL S.A DE C.V.	PUEBLA	"18°29'9"""	TEHUACAN	"97°24'9"""	Tehuacan	MPE362115611	2805 	 		312111	Bebidas y tabaco	Produccion de refrescos	668635.763	2044684.7874
INDUSTRIA DE LAS BEBIDAS NO ALCÓHOLICAS 	Atributo no considerado en este año	2020	Carretera CARR. TLAJOMULCO - SAN MIGUEL CUYUTLAN	36	45640	Colonia AGUA ANCHA	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	MANANTIALES PEÑAFIEL, S.A. DE C.V.,PEÑAFIEL	JALISCO	"20°27'6"""	TLAJOMULCO DE ZUÑIGA	"103°25'51"""	Tlajomulco de Zuniga	MPE361409711	KM 8.7 	 		312111	Bebidas y tabaco	Produccion de refrescos	663664.4941	2262257.3878
Producción de Filtros de aire	Atributo no considerado en este año	2020	Calle VIALIDAD DEL PUEBLITO	9M	76220	Colonia PARQUE INDUSTRIAL QRO	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	MANN HUMMEL MÉXICO S.A. DE C.V.,	QUERETARO	"20°48'57"""	SANTA ROSA JAUREGUI	"100°26'25"""	Queretaro	MME8L2201411	104 L3 M6 	 		336390	Automotriz	Produccion de otras auto partes	350104.6028	2302453.8016
Fabricación de otros productos de hierro y acero. 	Atributo no considerado en este año	2020	Calle  A	7J	45680		Fabricación de tubos y postes de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	MANNESMANN PRECISION TUBES MÉXICO, S.A. DE C.V.,	JALISCO	"20°31'0"""	SAN JOSE DEL CASTILLO	"103°14'36"""	El Salto	SMP7J1407011	239 	 	Parque Industrial El salto	331210	Metalurgica (incluye la siderurgica)	Produccion de tubos y postes de hierro y acero	683150.8097	2269644.1361
MANUFACTURA DE PARTES AUTOMOTRICES	Atributo no considerado en este año	2020	Calle ALPHA	QF	25903	Colonia PARQUE INDUSTRIAL SANTA MARIA	Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	MANN+HUMMEL FILTRATION TECHNOLOGY MEXICO S DE RL DE CV,MANN-HUMMEL FILTRATION TECNOLOGY	COAHUILA	"25°54'33"""	RAMOS ARIZPE	"101°24'26"""	Ramos Arizpe	WMA9M0502711	1655 	 		332110	Automotriz	Produccion de auto partes troqueladas y estampadas	258836.9573	2867845.3332
