"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"MEM8T2201611"	"MITSUBISHI ELECTRIC DE MEXICO S.A. DE C.V."	"Articulos y productos metalicos"	"QUERETARO"	"San Juan del Rio"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0.0002327	0	0	0	0	0	0	0	0
"MEM8T2201611"	"MITSUBISHI ELECTRIC DE MEXICO S.A. DE C.V."	"Articulos y productos metalicos"	"QUERETARO"	"San Juan del Rio"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.0011277	0	0	0	0	0	0	0	0
"MEM8T2201611"	"MITSUBISHI ELECTRIC DE MEXICO S.A. DE C.V."	"Articulos y productos metalicos"	"QUERETARO"	"San Juan del Rio"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0.0107937	0	0	0	0	0	0	0	0
"MEM8T2201611"	"MITSUBISHI ELECTRIC DE MEXICO S.A. DE C.V."	"Articulos y productos metalicos"	"QUERETARO"	"San Juan del Rio"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0.01074	0	0	0	0	0	0	0	0
"MENMK0502311"	"MINERA LA ENCANTADA, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"COAHUILA"	"Ocampo"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	131000	0	0	0
"MENMK0502311"	"MINERA LA ENCANTADA, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"COAHUILA"	"Ocampo"	"124-38-9"	"Bióxido de carbono"	"ton"	28675	0	0	0	0	0	0	0	0	0	0
"MER5T1505711"	"MERCK S.A. DE C.V."	"Quimica"	"MEXICO"	"Naucalpan de Juarez"	"124-38-9"	"Bióxido de carbono"	"ton"	2205.497	0	0	0	0	0	0	0	0	0	0
"MER7T1901811"	"MEREMEX, S.A. DE C.V."	"Quimica"	"NUEVO LEON"	"Garcia"	"124-38-9"	"Bióxido de carbono"	"ton"	4269.2778	0	0	0	0	0	0	0	0	0	0
"MER7T1901812"	"MEREMEX, S.A. DE C.V. PTA. II"	"Quimica"	"NUEVO LEON"	"Garcia"	"124-38-9"	"Bióxido de carbono"	"ton"	4084.989	0	0	0	0	0	0	0	0	0	0
"MESLK1903311"	"Motores Electricos Sumergibles de Mexico S de RL de CV"	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Linares"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	221	0	0	0	0	0	0
"MES7I1503311"	"FRANCISCA MEDINA SANCHEZ"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"124-38-9"	"Bióxido de carbono"	"ton"	0.0000000048	0	0	0	0	0	0	0	0	0	0
"MES7T0801911"	"HIPOLITO MENDOZA SIGALA    FUNDICION LAS 3Hs"	"Metalurgica (incluye la siderurgica)"	"CHIHUAHUA"	"Chihuahua"	"124-38-9"	"Bióxido de carbono"	"ton"	18.10425	0	0	0	0	0	0	0	0	0	0
"MET5I2111411"	"METALOIDES, S.A. DE C.V."	"Quimica"	"PUEBLA"	"Puebla"	"1332-21-4"	"Asbesto"	"kg"	0	0	0	0	0	0	0	51	0	0	0
"MET5J2903911"	"METAPOL, S.A. DE C.V."	"Quimica"	"TLAXCALA"	"Xaloztoc"	"S/C3"	"Cromo (compuestos)"	"kg"	0	1.3043	1.304326	0	0	0	0	0	0	0	0
"MET5J2903911"	"METAPOL, S.A. DE C.V."	"Quimica"	"TLAXCALA"	"Xaloztoc"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0.36009	0	0	0	0	0	0	0	0
"MET5J2903911"	"METAPOL, S.A. DE C.V."	"Quimica"	"TLAXCALA"	"Xaloztoc"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0.012003	0	0	0	0	0	0	0	0
"MET5J2903911"	"METAPOL, S.A. DE C.V."	"Quimica"	"TLAXCALA"	"Xaloztoc"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0.956239	0	0	0	0	0	0	0	0
"MET5J2903911"	"METAPOL, S.A. DE C.V."	"Quimica"	"TLAXCALA"	"Xaloztoc"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.0180045	0	0	0	0	0	0	0	0
"MET5J2903911"	"METAPOL, S.A. DE C.V."	"Quimica"	"TLAXCALA"	"Xaloztoc"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.092023	0	0	0	0	0	0	0	0
"MET5J2903911"	"METAPOL, S.A. DE C.V."	"Quimica"	"TLAXCALA"	"Xaloztoc"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	2.18821	0	0	0	0	0	0	1.348	0
"MET5J2903911"	"METAPOL, S.A. DE C.V."	"Quimica"	"TLAXCALA"	"Xaloztoc"	"124-38-9"	"Bióxido de carbono"	"ton"	884.3808	0	0	0	0	0	0	0	0	0	0
"MET7T1904111"	"METALFIT, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0.4984	0	0	0	0	0	0	0	0
"MET7T1904111"	"METALFIT, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0.1246	0	0	0	0	0	0	0	0
"MET7T1904111"	"METALFIT, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0.2492	0	0	0	0	0	0	0	0
"MET7T1904111"	"METALFIT, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.01246	0	0	0	0	0	0	0	0
"MET7T1904111"	"METALFIT, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0.4984	0	0	0	0	0	0	0	0
"MET7T1904111"	"METALFIT, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"124-38-9"	"Bióxido de carbono"	"ton"	622.617982	0	0	0	0	0	0	0	0	0	0
"MET7T1904111"	"METALFIT, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.04984	0	0	0	0	0	0	0	0
"MET7T1904111"	"METALFIT, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Pesqueria"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0.01246	0	0	0	0	0	0	0	0
"MET861904811"	"METAK S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Santa Catarina"	"124-38-9"	"Bióxido de carbono"	"ton"	234.485	0	0	0	0	0	0	0	0	0	0
"MET9M1900611"	"Metalsa S.A. de C.V."	"Automotriz"	"NUEVO LEON"	"Apodaca"	"124-38-9"	"Bióxido de carbono"	"ton"	1.64577	0	0	0	0	0	0	0	0	0	0
"MEX9M1901211"	"Monterrey Extrusions S de R.L. de C.V."	"Automotriz"	"NUEVO LEON"	"Cienega de Flores"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	930	0	0	0	0	0	3210
"MEX9M1901211"	"Monterrey Extrusions S de R.L. de C.V."	"Automotriz"	"NUEVO LEON"	"Cienega de Flores"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	20	0	0	0	0	0	70
"MEX9M1901211"	"Monterrey Extrusions S de R.L. de C.V."	"Automotriz"	"NUEVO LEON"	"Cienega de Flores"	"124-38-9"	"Bióxido de carbono"	"ton"	12.72881	0	0	0	0	0	0	0	0	0	0
"MFA5T0900311"	"MAVI FARMACEUTICA S.A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Coyoacan"	"124-38-9"	"Bióxido de carbono"	"ton"	36.840277	0	0	0	0	0	0	0	0	0	0
"MFA5T0900611"	"MAVI FARMACEUTICA S.A DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Iztacalco"	"124-38-9"	"Bióxido de carbono"	"ton"	100.131412	0	0	0	0	0	0	0	0	0	0
"MFL5I2802211"	"MEXICHEM FLÚOR S. A. DE C. V."	"Quimica"	"TAMAULIPAS"	"Matamoros"	"124-38-9"	"Bióxido de carbono"	"ton"	21756.132	0	0	0	0	0	0	0	0	0	0
"MFRMJ3201011"	"MINERA  FRESNILLO SA DE CV"	"Metalurgica (incluye la siderurgica)"	"ZACATECAS"	"Fresnillo"	"124-38-9"	"Bióxido de carbono"	"ton"	589.18121	0	0	0	0	0	0	0	0	0	0
"MFRMJ3201011"	"MINERA  FRESNILLO SA DE CV"	"Metalurgica (incluye la siderurgica)"	"ZACATECAS"	"Fresnillo"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.07957568	0	0
"MFRMJ3201011"	"MINERA  FRESNILLO SA DE CV"	"Metalurgica (incluye la siderurgica)"	"ZACATECAS"	"Fresnillo"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.02238066	0	0
"MFRMJ3201011"	"MINERA  FRESNILLO SA DE CV"	"Metalurgica (incluye la siderurgica)"	"ZACATECAS"	"Fresnillo"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.81813746	0	0
"MFRMJ3201011"	"MINERA  FRESNILLO SA DE CV"	"Metalurgica (incluye la siderurgica)"	"ZACATECAS"	"Fresnillo"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.056324661	0	0
"MGEKE1903911"	"MOTORES GENERALES S.A. DE C.V."	"Otros"	"NUEVO LEON"	"Monterrey"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	48	0	0	0	0	0	0
"MGM6L2802211"	"MAQUILADORA GENERAL DE MATAMOROS S. A. DE C.V."	"Articulos y productos plasticos"	"TAMAULIPAS"	"Matamoros"	"100-42-5"	"Estireno (fenil etileno)"	"kg"	69080.3	0	0	0	0	0	0	0	0	0	0
"MGR521412011"	"MOTIVATING GRAPHICS S DE RL DE CV"	"Articulos y productos compuestos de diferentes materiales"	"JALISCO"	"Zapopan"	"124-38-9"	"Bióxido de carbono"	"ton"	262.5	0	0	0	0	0	0	0	0	0	0
"MGR562803211"	"MOTIVATING GRAPHICS, S. DE R.L. DE C.V."	"Celulosa y papel"	"TAMAULIPAS"	"Reynosa"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.0014664	0	0	0	0	0	0	0	0	0
"MGR562803211"	"MOTIVATING GRAPHICS, S. DE R.L. DE C.V."	"Celulosa y papel"	"TAMAULIPAS"	"Reynosa"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.73332	0	0	0	0	0	0	0	0	0
"MGR562803211"	"MOTIVATING GRAPHICS, S. DE R.L. DE C.V."	"Celulosa y papel"	"TAMAULIPAS"	"Reynosa"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.0014664	0	0	0	0	0	0	0	0	0
"MGR562803211"	"MOTIVATING GRAPHICS, S. DE R.L. DE C.V."	"Celulosa y papel"	"TAMAULIPAS"	"Reynosa"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.043992	0	0	0	0	0	0	0	0	0
"MGR562803211"	"MOTIVATING GRAPHICS, S. DE R.L. DE C.V."	"Celulosa y papel"	"TAMAULIPAS"	"Reynosa"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.07332	0	0	0	0	0	0	0	0	0
"MGR562803211"	"MOTIVATING GRAPHICS, S. DE R.L. DE C.V."	"Celulosa y papel"	"TAMAULIPAS"	"Reynosa"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.007332	0	0	0	0	0	0	0	0	0
"MGR562803211"	"MOTIVATING GRAPHICS, S. DE R.L. DE C.V."	"Celulosa y papel"	"TAMAULIPAS"	"Reynosa"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0.043992	0	0	0	0	0	0	0	0	0
"MHI5W1103211"	"MISSION HILLS S.A. DE C.V."	"Quimica"	"GUANAJUATO"	"San Jose Iturbide"	"124-38-9"	"Bióxido de carbono"	"ton"	27841.88	0	0	0	0	0	0	0	0	0	0
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR, S. A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"TAMAULIPAS"	"Reynosa"	"10102-44-0"	"Bióxido de nitrógeno"	"kg"	111590	0	0	0	0	0	0	0	0	0	0
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR, S. A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"TAMAULIPAS"	"Reynosa"	"124-38-9"	"Bióxido de carbono"	"ton"	13390.9	0	0	0	0	0	0	0	0	0	0
"MICAD1510411"	"MICASE S.A. DE C.V."	"Generación de energia electrica"	"MEXICO"	"Tlalnepantla de Baz"	"124-38-9"	"Bióxido de carbono"	"ton"	24383	0	0	0	0	0	0	0	0	0	0
"MIC5H1502411"	"MICRO S.A. DE C.V"	"Quimica"	"MEXICO"	"Cuautitlan"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.0000085728	0	0	0	0	0	0	0	0	0
"MIC5H1502411"	"MICRO S.A. DE C.V"	"Quimica"	"MEXICO"	"Cuautitlan"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.0003743456	0	0	0	0	0	0	0	0	0
"MIC5H1502411"	"MICRO S.A. DE C.V"	"Quimica"	"MEXICO"	"Cuautitlan"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.00064296	0	0	0	0	0	0	0	0	0
"MIC5H1502411"	"MICRO S.A. DE C.V"	"Quimica"	"MEXICO"	"Cuautitlan"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.0000085728	0	0	0	0	0	0	0	0	0
"MIC5H1502411"	"MICRO S.A. DE C.V"	"Quimica"	"MEXICO"	"Cuautitlan"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0.0010908888	0	0	0	0	0	0	0	0	0
"MIC5H1502411"	"MICRO S.A. DE C.V"	"Quimica"	"MEXICO"	"Cuautitlan"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.00014288	0	0	0	0	0	0	0	0	0
"MIC5H1502411"	"MICRO S.A. DE C.V"	"Quimica"	"MEXICO"	"Cuautitlan"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.0025046864	0	0	0	0	0	0	0	0	0
"MIC5T0900721"	"MICROMETRIX S. A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Iztapalapa"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0.00000208	0	0
"MIC5T0900721"	"MICROMETRIX S. A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0000000064	0	0
"MIC5T0900721"	"MICROMETRIX S. A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00000003	0	0
"MIC5T0900721"	"MICROMETRIX S. A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0000052	0	0
"MIC5T0900721"	"MICROMETRIX S. A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.000000045	0	0
"MIC5T0900721"	"MICROMETRIX S. A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.000000669	0	0
"MIC5T0900721"	"MICROMETRIX S. A. DE C.V."	"Quimica"	"DISTRITO FEDERAL"	"Iztapalapa"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00000094	0	0
"MID7X1102011"	"Metalica Industrial Domher S.A. de C.V."	"Articulos y productos metalicos"	"GUANAJUATO"	"Leon"	"124-38-9"	"Bióxido de carbono"	"ton"	0.0073302037	0	0	0	0	0	0	0	0	0	0
"MIFKE2104111"	"MANTENIMIENTO INTEGRAL FINSA, SA DE CV"	"Otros"	"PUEBLA"	"Cuautlancingo"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0.0045225	0	0	0	0	0	0	0	0	0
"MIFKE2104111"	"MANTENIMIENTO INTEGRAL FINSA, SA DE CV"	"Otros"	"PUEBLA"	"Cuautlancingo"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.00126	0	0	0	0	0	0	0	0	0
"MIFKE2104111"	"MANTENIMIENTO INTEGRAL FINSA, SA DE CV"	"Otros"	"PUEBLA"	"Cuautlancingo"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.0063675	0	0	0	0	0	0	0	0	0
"MIFKE2104111"	"MANTENIMIENTO INTEGRAL FINSA, SA DE CV"	"Otros"	"PUEBLA"	"Cuautlancingo"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.0033975	0	0	0	0	0	0	0	0	0
"MIFKE2104111"	"MANTENIMIENTO INTEGRAL FINSA, SA DE CV"	"Otros"	"PUEBLA"	"Cuautlancingo"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.0029925	0	0	0	0	0	0	0	0	0
"MIFKE2104111"	"MANTENIMIENTO INTEGRAL FINSA, SA DE CV"	"Otros"	"PUEBLA"	"Cuautlancingo"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.0009225	0	0	0	0	0	0	0	0	0
"MIFKE2104111"	"MANTENIMIENTO INTEGRAL FINSA, SA DE CV"	"Otros"	"PUEBLA"	"Cuautlancingo"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.000495	0	0	0	0	0	0	0	0	0
"MIFTZ1900611"	"MANTENIMIENTO INTEGRAL FINSA S. A. DE C. V."	"Otros"	"NUEVO LEON"	"Apodaca"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.000043768	0	0	0	0	0	0	0	0
"MIFTZ1900611"	"MANTENIMIENTO INTEGRAL FINSA S. A. DE C. V."	"Otros"	"NUEVO LEON"	"Apodaca"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.000131304	0	0	0	0	0	0	0	0
"MIFUB2803211"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"TAMAULIPAS"	"Reynosa"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.05234424	0	0	0	0	0	0	0	0	0
"MIFUB2803211"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"TAMAULIPAS"	"Reynosa"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0.00045916	0	0	0	0	0	0	0	0	0
"MIFUB2803211"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"TAMAULIPAS"	"Reynosa"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.000734656	0	0	0	0	0	0	0	0	0
"MIFUB2803211"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"TAMAULIPAS"	"Reynosa"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.00045916	0	0	0	0	0	0	0	0	0
"MIFUB2803211"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"TAMAULIPAS"	"Reynosa"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.00045916	0	0	0	0	0	0	0	0	0
"MIFUB2803211"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"TAMAULIPAS"	"Reynosa"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.01744808	0	0	0	0	0	0	0	0	0
"MIFUB2803211"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"TAMAULIPAS"	"Reynosa"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.00045916	0	0	0	0	0	0	0	0	0
"MIFZU0502711"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"COAHUILA"	"Ramos Arizpe"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.306355	0	0	0	0	0	0	0	0	0
"MIFZU0502711"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"COAHUILA"	"Ramos Arizpe"	"S/C5"	"Níquel (compuestos)"	"kg"	0	30.02279	0	0	0	0	0	0	0	0	0
"MIFZU0502711"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"COAHUILA"	"Ramos Arizpe"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.306355	0	0	0	0	0	0	0	0	0
"MIFZU0502711"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"COAHUILA"	"Ramos Arizpe"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.306355	0	0	0	0	0	0	0	0	0
"MIFZU0502711"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"COAHUILA"	"Ramos Arizpe"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.306355	0	0	0	0	0	0	0	0	0
"MIFZU0502711"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"COAHUILA"	"Ramos Arizpe"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.306355	0	0	0	0	0	0	0	0	0
"MIFZU0502711"	"MANTENIMIENTO INTEGRAL FINSA, S.A. DE C.V."	"Otros"	"COAHUILA"	"Ramos Arizpe"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	11.672125	0	0	0	0	0	0	0	0	0
"MIM1F1610211"	"MANTENIMIENTO INDUSTRIAL DE MICHOACAN S A DE C V"	"Metalurgica (incluye la siderurgica)"	"MICHOACAN"	"Uruapan"	"124-38-9"	"Bióxido de carbono"	"ton"	0.306	0	0	0	0	0	0	0	0	0	0
"MINMI0502721"	"MINSA S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"COAHUILA"	"Ramos Arizpe"	"S/C5"	"Níquel (compuestos)"	"kg"	0	2.04	0	0	0	0	0	0	0	0	0
"MINMI0502721"	"MINSA S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"COAHUILA"	"Ramos Arizpe"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.70419888	0	0	0	0	0	0	0	0	0
"MINMI0502721"	"MINSA S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"COAHUILA"	"Ramos Arizpe"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.70419888	0	0	0	0	0	0	0	0	0
"MINMI0502721"	"MINSA S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"COAHUILA"	"Ramos Arizpe"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.0492939216	0	0	0	0	0	0	0	0	0
"MINMI0502721"	"MINSA S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"COAHUILA"	"Ramos Arizpe"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.422519328	0	0	0	0	0	0	0	0	0
"MINMI0502721"	"MINSA S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"COAHUILA"	"Ramos Arizpe"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.0140839776	0	0	0	0	0	0	0	0	0
"MINMI0502721"	"MINSA S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"COAHUILA"	"Ramos Arizpe"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.070419888	0	0	0	0	0	0	0	0	0
"MINT12700411"	"MAQUINARIA INTERCONTINENTAL S.A DE C.V."	"Otros"	"TABASCO"	"Centro"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	1170	0	0	0	0	0	0
"MIN1Z2501211"	"MAZ INDUSTRIAL S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"SINALOA"	"Mazatlan"	"S/C5"	"Níquel (compuestos)"	"kg"	0	2.1222	5.5016	0	0	0	0	0	0	0	0
"MIN1Z2501211"	"MAZ INDUSTRIAL S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"SINALOA"	"Mazatlan"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.0190998	0.0495144	0	0	0	0	0	0	0	0
"MIN1Z2501211"	"MAZ INDUSTRIAL S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"SINALOA"	"Mazatlan"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.21222	0.55016	0	0	0	0	0	0	0	0
"MIN1Z2501211"	"MAZ INDUSTRIAL S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"SINALOA"	"Mazatlan"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.254664	0.6932016	0	0	0	0	0	0	0	0
"MIN1Z2501211"	"MAZ INDUSTRIAL S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"SINALOA"	"Mazatlan"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.403218	1.045304	0	0	0	0	0	0	0	0
"MIN1Z2501211"	"MAZ INDUSTRIAL S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"SINALOA"	"Mazatlan"	"S/C6"	"Plomo (compuestos)"	"kg"	0	2.1222	5.5016	0	0	0	0	0	0	0	0
"MIN2C3008911"	"MINSA, S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Jaltipan"	"124-38-9"	"Bióxido de carbono"	"ton"	3.7	0	0	0	0	0	0	0	0	0	0
"MIN2C3008911"	"MINSA, S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Jaltipan"	"S/C6"	"Plomo (compuestos)"	"kg"	0	47.56	0	0	0	0	0	0	0	0	0
"MIN2C3008911"	"MINSA, S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Jaltipan"	"S/C5"	"Níquel (compuestos)"	"kg"	0	332.92	0	0	0	0	0	0	0	0	0
"MIN2C3008911"	"MINSA, S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Jaltipan"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	261.58	0	0	0	0	0	0	0	0	0
"MIN2C3008911"	"MINSA, S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Jaltipan"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	19.024	0	0	0	0	0	0	0	0	0
"MIN2C3008911"	"MINSA, S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Jaltipan"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.28536	0	0	0	0	0	0	0	0	0
"MIN2C3008911"	"MINSA, S.A. DE C.V."	"Alimenticio y/o de consumo humano"	"VERACRUZ"	"Jaltipan"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	1.9024	0	0	0	0	0	0	0	0	0
