"NRA"	"Establecimiento"	"Sector"	"Entidad Federativa"	"Municipio"	"Grupo Sustancia"	"Sustancia"	"CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reutilización"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición Final"	"Alcantarillado"	"Incineración"	"Otro"
"TBM911902611"	"Thomas &Betts Monterrey, S. de R.L. de C.V., Planta Blackburn"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"									0.065		
"TBM911902611"	"Thomas &Betts Monterrey, S. de R.L. de C.V., Planta Blackburn"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Mercurio (compuestos)"	"S/C4"	"kg/año"									0.0013		
"TBM911902611"	"Thomas &Betts Monterrey, S. de R.L. de C.V., Planta Blackburn"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"									0.065		
"TBM911902611"	"Thomas &Betts Monterrey, S. de R.L. de C.V., Planta Blackburn"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"								57.75	0.0715		
"TBM911902612"	"Thomas & Betts Monterrey, S. de R.L. de C.V. Planta Weatherproof"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"									0.84845025		
"TBM911902612"	"Thomas & Betts Monterrey, S. de R.L. de C.V. Planta Weatherproof"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"								0.027			
"TBM911902612"	"Thomas & Betts Monterrey, S. de R.L. de C.V. Planta Weatherproof"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Arsénico (compuestos)"	"S/C1"	"kg/año"									0.0050907		
"TBM911902612"	"Thomas & Betts Monterrey, S. de R.L. de C.V. Planta Weatherproof"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Cadmio (compuestos)"	"S/C2"	"kg/año"									0.08584502		
"TBM911902612"	"Thomas & Betts Monterrey, S. de R.L. de C.V. Planta Weatherproof"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"									0.08484502		
"TBM911902612"	"Thomas & Betts Monterrey, S. de R.L. de C.V. Planta Weatherproof"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Mercurio (compuestos)"	"S/C4"	"kg/año"									0.0016969		
"TBM911902612"	"Thomas & Betts Monterrey, S. de R.L. de C.V. Planta Weatherproof"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"									0.3393801		
"TBM911902612"	"Thomas & Betts Monterrey, S. de R.L. de C.V. Planta Weatherproof"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"								46.2	0.3393801		
"TBS9K2402811"	"THYSSENKRUPP BILSTEIN SASA, S.A. DE C.V."	"Automotriz"	"SAN LUIS POTOSI"	"San Luis Potosi"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	26325.25										
"TBS9K2402811"	"THYSSENKRUPP BILSTEIN SASA, S.A. DE C.V."	"Automotriz"	"SAN LUIS POTOSI"	"San Luis Potosi"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"			0.142225								
"TBS9K2402811"	"THYSSENKRUPP BILSTEIN SASA, S.A. DE C.V."	"Automotriz"	"SAN LUIS POTOSI"	"San Luis Potosi"	"Metales"	"Arsénico (compuestos)"	"S/C1"	"kg/año"			0.0501343125								
"TBS9K2402811"	"THYSSENKRUPP BILSTEIN SASA, S.A. DE C.V."	"Automotriz"	"SAN LUIS POTOSI"	"San Luis Potosi"	"Metales"	"Cadmio (compuestos)"	"S/C2"	"kg/año"			0.33422875								
"TBS9K2402811"	"THYSSENKRUPP BILSTEIN SASA, S.A. DE C.V."	"Automotriz"	"SAN LUIS POTOSI"	"San Luis Potosi"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"		2.2	2.2044875								
"TBS9K2402811"	"THYSSENKRUPP BILSTEIN SASA, S.A. DE C.V."	"Automotriz"	"SAN LUIS POTOSI"	"San Luis Potosi"	"Metales"	"Mercurio (compuestos)"	"S/C4"	"kg/año"			0.0130847								
"TBS9K2402811"	"THYSSENKRUPP BILSTEIN SASA, S.A. DE C.V."	"Automotriz"	"SAN LUIS POTOSI"	"San Luis Potosi"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"		1.64	1.6355875								
"TBS9K2402811"	"THYSSENKRUPP BILSTEIN SASA, S.A. DE C.V."	"Automotriz"	"SAN LUIS POTOSI"	"San Luis Potosi"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"			0.7537925								
"TCI9W0801911"	"TERMOTEC DE CHIHUAHUA S. A. DE C. V."	"Equipos y articulos electronicos, electricos y domesticos"	"CHIHUAHUA"	"Chihuahua"	"Metales"	"Mercurio (compuestos)"	"S/C4"	"kg/año"					0.001						
"TCI9W0801911"	"TERMOTEC DE CHIHUAHUA S. A. DE C. V."	"Equipos y articulos electronicos, electricos y domesticos"	"CHIHUAHUA"	"Chihuahua"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"					10936.7						
"TCIKE1000711"	"TRANSPORTES CHILCHOTA S.A. DE C.V."	"Otros"	"DURANGO"	"Gomez Palacio"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"					884						
"TCO9M2802211"	"TRICO COMPONENTES S.A. DE C.V."	"Automotriz"	"TAMAULIPAS"	"Matamoros"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	2789.506										
"TCO9M2802211"	"TRICO COMPONENTES S.A. DE C.V."	"Automotriz"	"TAMAULIPAS"	"Matamoros"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"	0.016	41.08				730					
"TCO9M2802211"	"TRICO COMPONENTES S.A. DE C.V."	"Automotriz"	"TAMAULIPAS"	"Matamoros"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"					532						
"TCOBB1904811"	"TRISA COMERCIAL, S.A. DE C.V."	"Otros"	"NUEVO LEON"	"Santa Catarina"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"					646						
"TCT741301311"	"SOCIEDAD COOPERATIVA TRABAJADORES CAL EL TIGRE, S.C. DE R.L."	"Cemento y Cal"	"HIDALGO"	"Atotonilco de Tula"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	4725.792										
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	72.6796										
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"			0.02004								
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"			0.00057615								
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Metales"	"Arsénico"	"7440-38-2"	"kg/año"			0.00052605								
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Metales"	"Cadmio"	"7440-43-9"	"kg/año"			0.0253005								
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Metales"	"Arsénico (compuestos)"	"S/C1"	"kg/año"			0.00052605								
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Metales"	"Cadmio (compuestos)"	"S/C2"	"kg/año"			0.0253005								
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"			0.0566436								
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Metales"	"Mercurio (compuestos)"	"S/C4"	"kg/año"			0.00057615								
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"			0.2638669								
"TDFQX1904511"	"TDF, S. de R.L. de C.V."	"Petroleo y petroquimica"	"NUEVO LEON"	"Salinas Victoria"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"			0.3192873								
"TDM910200211"	"Technologies Displays Mexicana S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"BAJA CALIFORNIA"	"Mexicali"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"											0.54
"TDM910200211"	"Technologies Displays Mexicana S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"BAJA CALIFORNIA"	"Mexicali"	"Metales"	"Arsénico (compuestos)"	"S/C1"	"kg/año"											0.27
"TDM910200211"	"Technologies Displays Mexicana S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"BAJA CALIFORNIA"	"Mexicali"	"Metales"	"Cadmio (compuestos)"	"S/C2"	"kg/año"											0.27
"TDM910200211"	"Technologies Displays Mexicana S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"BAJA CALIFORNIA"	"Mexicali"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"											0.27
"TDM910200211"	"Technologies Displays Mexicana S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"BAJA CALIFORNIA"	"Mexicali"	"Metales"	"Mercurio (compuestos)"	"S/C4"	"kg/año"											0.0054
"TDM910200211"	"Technologies Displays Mexicana S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"BAJA CALIFORNIA"	"Mexicali"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"											2.16
"TDM910200211"	"Technologies Displays Mexicana S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"BAJA CALIFORNIA"	"Mexicali"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"											0.54
"TEAAD2800311"	"Tractebel Energia de Altamira S. de R. L. de C. V."	"Generación de energía eléctrica"	"TAMAULIPAS"	"Altamira"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	117119.375										
"TEC5H1510621"	"TECSIQUIM, S. A. DE C. V."	"Quimica"	"MEXICO"	"Toluca"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.0009148										
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Hidrocarburos Aromáticos y Alifáticos"	"Fenol"	"108-95-2"	"kg/año"									0.04612		
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1255.552										
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"									0.048192		
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"									0.0047668		
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Metales"	"Arsénico"	"7440-38-2"	"kg/año"									0.0048192		
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Metales"	"Cadmio"	"7440-43-9"	"kg/año"									0.028112		
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Metales"	"Arsénico (compuestos)"	"S/C1"	"kg/año"									0.0048192		
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Metales"	"Cadmio (compuestos)"	"S/C2"	"kg/año"									0.028112		
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"									0.469872		
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Metales"	"Mercurio (compuestos)"	"S/C4"	"kg/año"									0.0047668		
"TEC5T2201611"	"TECNOFARMA S.A. DE C.V."	"Quimica"	"QUERETARO"	"San Juan del Rio"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"									1.220864		
"TEC7T0502711"	"TECHNOCAST S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"COAHUILA"	"Ramos Arizpe"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	8911.99										
"TEC7T0502711"	"TECHNOCAST S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"COAHUILA"	"Ramos Arizpe"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"			1.32345								
"TEC7T0502711"	"TECHNOCAST S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"COAHUILA"	"Ramos Arizpe"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"			0.132345								
"TEC7T0502711"	"TECHNOCAST S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"COAHUILA"	"Ramos Arizpe"	"Metales"	"Arsénico"	"7440-38-2"	"kg/año"			0.079407								
"TEC7T0502711"	"TECHNOCAST S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"COAHUILA"	"Ramos Arizpe"	"Metales"	"Cadmio"	"7440-43-9"	"kg/año"			0.132345								
"TECN61505711"	"TECNOSOL S.A. DE C.V."	"Quimica"	"MEXICO"	"Naucalpan de Juarez"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.0108										
"TEGKE2201411"	"TRANSPORTADORA EGOBA, S.A. DE C.V."	"Otros"	"QUERETARO"	"Queretaro"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"			0.05696								
"TEGKE2201411"	"TRANSPORTADORA EGOBA, S.A. DE C.V."	"Otros"	"QUERETARO"	"Queretaro"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"			0.002848								
"TEGKE2201411"	"TRANSPORTADORA EGOBA, S.A. DE C.V."	"Otros"	"QUERETARO"	"Queretaro"	"Metales"	"Arsénico"	"7440-38-2"	"kg/año"			0.02848								
"TEGKE2201411"	"TRANSPORTADORA EGOBA, S.A. DE C.V."	"Otros"	"QUERETARO"	"Queretaro"	"Metales"	"Cadmio"	"7440-43-9"	"kg/año"			0.1424								
"TEGKE2201411"	"TRANSPORTADORA EGOBA, S.A. DE C.V."	"Otros"	"QUERETARO"	"Queretaro"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"			0.5696								
"TEGKE2201411"	"TRANSPORTADORA EGOBA, S.A. DE C.V."	"Otros"	"QUERETARO"	"Queretaro"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"			0.5696								
"TEGKE2201411"	"TRANSPORTADORA EGOBA, S.A. DE C.V."	"Otros"	"QUERETARO"	"Queretaro"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"			0.5696								
"TEJ7T2902511"	"FRANCISCO MIGUEL TEJOCOTE JARAMILLO     PROCESOS METALICOS DE TLAX."	"Metalurgica (incluye la siderurgica)"	"TLAXCALA"	"San Pablo del Monte"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	33.35										
"TEK7T1900611"	"TEKNIK, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Apodaca"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	456.2354										
"TEK7T1900611"	"TEKNIK, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Apodaca"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"								0.0000448			
"TEL7L1505811"	"FUNDIDORA TREJO"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Nezahualcoyotl"	"Gases de Efecto Invernadero"	"Oxido nitroso"	"10024-97-2"	"ton/año"	0.02438										
"TEL7L1505811"	"FUNDIDORA TREJO"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Nezahualcoyotl"	"Otros"	"Bióxido de nitrógeno"	"10102-44-0"	"kg/año"	1.59										
"TEL7L1505811"	"FUNDIDORA TREJO"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Nezahualcoyotl"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	46.7128										
"TEL7L1505811"	"FUNDIDORA TREJO"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Nezahualcoyotl"	"Otros"	"Formaldehido"	"50-00-0"	"kg/año"	37.1										
"TEL7L1505811"	"FUNDIDORA TREJO"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Nezahualcoyotl"	"Gases de Efecto Invernadero"	"Metano"	"74-82-8"	"ton/año"	0.000353										
"TELB60901011"	"TELEVISA S.A. DE C.V"	"Otros"	"DISTRITO FEDERAL"	"Alvaro Obregon"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"	4680										
"TEM9J2201211"	"TRANSMISIONES Y EQUIPOS MECANICOS SA DE CV"	"Automotriz"	"QUERETARO"	"Pedro Escobedo"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1332.5										
"TEM9J2201211"	"TRANSMISIONES Y EQUIPOS MECANICOS SA DE CV"	"Automotriz"	"QUERETARO"	"Pedro Escobedo"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"			0.0348035								
"TEM9J2201211"	"TRANSMISIONES Y EQUIPOS MECANICOS SA DE CV"	"Automotriz"	"QUERETARO"	"Pedro Escobedo"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"			0.0037025								
"TEM9J2201211"	"TRANSMISIONES Y EQUIPOS MECANICOS SA DE CV"	"Automotriz"	"QUERETARO"	"Pedro Escobedo"	"Metales"	"Arsénico"	"7440-38-2"	"kg/año"			0.013329								
"TEM9J2201211"	"TRANSMISIONES Y EQUIPOS MECANICOS SA DE CV"	"Automotriz"	"QUERETARO"	"Pedro Escobedo"	"Metales"	"Cadmio"	"7440-43-9"	"kg/año"			0.025177								
"TEM9J2201211"	"TRANSMISIONES Y EQUIPOS MECANICOS SA DE CV"	"Automotriz"	"QUERETARO"	"Pedro Escobedo"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"			0.10367								
"TEM9J2201211"	"TRANSMISIONES Y EQUIPOS MECANICOS SA DE CV"	"Automotriz"	"QUERETARO"	"Pedro Escobedo"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"			0.20696975								
"TEM9J2201211"	"TRANSMISIONES Y EQUIPOS MECANICOS SA DE CV"	"Automotriz"	"QUERETARO"	"Pedro Escobedo"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"			0.17772								
"TEM9J2201431"	"TRANSMISIONES Y EQUIPOS MECANICOS S.A. DE C.V"	"Automotriz"	"QUERETARO"	"Queretaro"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	2454.009										
"TEM9J2201431"	"TRANSMISIONES Y EQUIPOS MECANICOS S.A. DE C.V"	"Automotriz"	"QUERETARO"	"Queretaro"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"			2.05012775								
"TEM9J2201431"	"TRANSMISIONES Y EQUIPOS MECANICOS S.A. DE C.V"	"Automotriz"	"QUERETARO"	"Queretaro"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"			0.0446204275					100			
"TEM9J2201431"	"TRANSMISIONES Y EQUIPOS MECANICOS S.A. DE C.V"	"Automotriz"	"QUERETARO"	"Queretaro"	"Metales"	"Arsénico"	"7440-38-2"	"kg/año"			0.09058933475								
"TEM9J2201431"	"TRANSMISIONES Y EQUIPOS MECANICOS S.A. DE C.V"	"Automotriz"	"QUERETARO"	"Queretaro"	"Metales"	"Cadmio"	"7440-43-9"	"kg/año"			2.05012775								
"TEM9J2201431"	"TRANSMISIONES Y EQUIPOS MECANICOS S.A. DE C.V"	"Automotriz"	"QUERETARO"	"Queretaro"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"			2.6531065								
"TEM9J2201431"	"TRANSMISIONES Y EQUIPOS MECANICOS S.A. DE C.V"	"Automotriz"	"QUERETARO"	"Queretaro"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"			3.261566875								
"TEM9J2201431"	"TRANSMISIONES Y EQUIPOS MECANICOS S.A. DE C.V"	"Automotriz"	"QUERETARO"	"Queretaro"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"			4.692271		1080						
"TEMAD1901811"	"TRACTEBEL ENERGIA DE MONTERREY"	"Generación de energía eléctrica"	"NUEVO LEON"	"Garcia"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	620916.7										
"TEMAD1901811"	"TRACTEBEL ENERGIA DE MONTERREY"	"Generación de energía eléctrica"	"NUEVO LEON"	"Garcia"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"	1.474							0.0066			
"TEMAD1901811"	"TRACTEBEL ENERGIA DE MONTERREY"	"Generación de energía eléctrica"	"NUEVO LEON"	"Garcia"	"Metales"	"Cadmio"	"7440-43-9"	"kg/año"		0.03798									
"TEMAD1901811"	"TRACTEBEL ENERGIA DE MONTERREY"	"Generación de energía eléctrica"	"NUEVO LEON"	"Garcia"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"		0.03165									
"TEMAD1901811"	"TRACTEBEL ENERGIA DE MONTERREY"	"Generación de energía eléctrica"	"NUEVO LEON"	"Garcia"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"		0.0633									
"TEMAD1901811"	"TRACTEBEL ENERGIA DE MONTERREY"	"Generación de energía eléctrica"	"NUEVO LEON"	"Garcia"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"		0.10144									
"TENB02402811"	"TRANSPORTES EMPRESARIALES, S.A. DE C.V."	"Otros"	"SAN LUIS POTOSI"	"San Luis Potosi"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"					312						
"TEPAD2800311"	"TRACTEBEL ENERGÍA DE PANUCO S.A. DE C.V."	"Generación de energía eléctrica"	"TAMAULIPAS"	"Altamira"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	132180.37										
"TER3Z1901011"	"TERZA, S.A. DE C.V. PLANTA EL CARMEN"	"Textiles, fibras e hilos"	"NUEVO LEON"	"Carmen"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"			1.500195								
"TER3Z1901011"	"TERZA, S.A. DE C.V. PLANTA EL CARMEN"	"Textiles, fibras e hilos"	"NUEVO LEON"	"Carmen"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"	0.034045		0.116595					0.23833			
"TER3Z1901011"	"TERZA, S.A. DE C.V. PLANTA EL CARMEN"	"Textiles, fibras e hilos"	"NUEVO LEON"	"Carmen"	"Metales"	"Arsénico"	"7440-38-2"	"kg/año"			0.121775								
"TER3Z1901011"	"TERZA, S.A. DE C.V. PLANTA EL CARMEN"	"Textiles, fibras e hilos"	"NUEVO LEON"	"Carmen"	"Metales"	"Cadmio"	"7440-43-9"	"kg/año"								14.76			
"TER3Z1901011"	"TERZA, S.A. DE C.V. PLANTA EL CARMEN"	"Textiles, fibras e hilos"	"NUEVO LEON"	"Carmen"	"Metales"	"Cadmio (compuestos)"	"S/C2"	"kg/año"		3.5									
"TER3Z1901011"	"TERZA, S.A. DE C.V. PLANTA EL CARMEN"	"Textiles, fibras e hilos"	"NUEVO LEON"	"Carmen"	"Metales"	"Cromo (compuestos)"	"S/C3"	"kg/año"		5.83									
"TER3Z1901011"	"TERZA, S.A. DE C.V. PLANTA EL CARMEN"	"Textiles, fibras e hilos"	"NUEVO LEON"	"Carmen"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"		11.66									
"TER3Z1901011"	"TERZA, S.A. DE C.V. PLANTA EL CARMEN"	"Textiles, fibras e hilos"	"NUEVO LEON"	"Carmen"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"		13.96									
"TFIM80901711"	"TROFEOS FIGUEROA,S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"DISTRITO FEDERAL"	"Venustiano Carranza"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"kg/año"		0.003									
"TFIM80901711"	"TROFEOS FIGUEROA,S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"DISTRITO FEDERAL"	"Venustiano Carranza"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"		0.016									
"TFM9M2201411"	"TMD FRICTION MEXICO S.A DE C.V"	"Automotriz"	"QUERETARO"	"Queretaro"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	212.125										
"TFMMC1605311"	"TEAM FOODS MEXICO S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Morelia"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	5992.93										
"TFMMC1605311"	"TEAM FOODS MEXICO S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Morelia"	"Metales"	"Níquel (compuestos)"	"S/C5"	"kg/año"						9487					
"TFOLJ1403911"	"TALLERES Y FUNDIDORA  DE OCCIDENTE S.A."	"Metalurgica (incluye la siderurgica)"	"JALISCO"	"Guadalajara"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	2.4444										
"TFUB01000711"	"TRANSPORTADORA FUENTES S.A. DE C.V."	"Otros"	"DURANGO"	"Gomez Palacio"	"Metales"	"Plomo (compuestos)"	"S/C6"	"kg/año"					368						
"TGA6D2803211"	"TI GROUP AUTOMOTIVE SYSTEMS S. DE R. L. DE C. V."	"Automotriz"	"TAMAULIPAS"	"Reynosa"	"Gases de Efecto Invernadero"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1556.630914										
"TGA6D2803211"	"TI GROUP AUTOMOTIVE SYSTEMS S. DE R. L. DE C. V."	"Automotriz"	"TAMAULIPAS"	"Reynosa"	"Metales"	"Mercurio"	"7439-97-6"	"kg/año"								0.01048			
