nra,estado,municipio
AMEEE1510411,MEXICO,Tlalnepantla de Baz
AMEEE1510412,MEXICO,Tlalnepantla de Baz
AMEKE0400211,CAMPECHE,Campeche
AMEKE0900311,DISTRITO FEDERAL,Coyoacan
AMEKE0901411,DISTRITO FEDERAL,Benito Juarez
AMEKE2111411,PUEBLA,Cuautlancingo
AMEL70200211,Baja California,Mexicali
AMEL73105011,YUCATAN,Merida
AMELK1605311,MICHOACAN,Morelia
AMELT0502711,COAHUILA,Ramos Arizpe
AMELT0502711,Coahuila de Zaragoza,Ramos Arizpe
AMEMC1605311,MICHOACAN,Morelia
AMEME2901511,TLAXCALA,Ixtacuixtla de Mariano Matamoros
AMEMV2107411,PUEBLA,Huejotzingo
AMEMV2107411,Puebla,Huejotzingo
AMEND3201711,ZACATECAS,Guadalupe
AMERP1103211,GUANAJUATO,San Jose Iturbide
AMERP1510611,MEXICO,Toluca
AMETH3008711,VERACRUZ,Xalapa
AMEZU1510911,MEXICO,Tultitlan
AMEZU1510921,MEXICO,Tultitlan
AMGS70400311,CAMPECHE,Carmen
AMGS70400311,Campeche,Carmen
AMI0101100075,AGUASCALIENTES,San Francisco de los Romo
AMI0101100075,Aguascalientes,San Francisco de los Romo
AMI5N1600611,MICHOACAN,Apatzingan
AMI7Q0502711,COAHUILA,Ramos Arizpe
AMI7Q0503011,COAHUILA,Saltillo
AMI8Z1605311,MICHOACAN,Morelia
AMIAD3105011,YUCATAN,Merida
AMIAD3105011,Yucatán,Mérida
AMIL73004811,VERACRUZ,Cosoleacaque
AMILM1510411,MEXICO,Tlalnepantla de Baz
AMITG3004811,VERACRUZ,Cosoleacaque
AMM1103700037,GUANAJUATO,Silao
AMM1103700160,GUANAJUATO,Silao
AMM1103700160,Guanajuato,Silao de la Victoria
AMM460501811,COAHUILA,Monclova
AMM6S2904811,TLAXCALA,La Magdalena Tlaltelulco
AMM6S2904811,Tlaxcala,La Magdalena Tlaltelulco
AMM6T0100511,AGUASCALIENTES,Jesus Maria
AMM711503911,MEXICO,Ixtapaluca
AMM7I1503911,MEXICO,Ixtapaluca
AMM8A1901211,NUEVO LEON,Cienega de Flores
AMM8A1901211,Nuevo León,Ciénega de Flores
AMM8C1605311,MICHOACAN,Morelia
AMM912604311,SONORA,Nogales
AMM9M1103711,GUANAJUATO,Silao
AMM9M1103711,Guanajuato,Silao de la Victoria
AMO0901700228,DISTRITO FEDERAL,Venustiano Carranza
AMO1605300724,MICHOACAN,Morelia
AMO1605300724,Michoacán de Ocampo,Morelia
AMO1900600139,NUEVO LEON,Apodaca
AMO1900600139,Nuevo León,Apodaca
AMO3104800016,YUCATAN,Maxcanu
AMO5E1405311,JALISCO,Lagos de Moreno
AMOEE1903921,NUEVO LEON,Monterrey
AMOEE1904611,NUEVO LEON,San Nicolas de los Garza
AMOKE1903911,NUEVO LEON,Monterrey
AMOKE1903931,NUEVO LEON,Monterrey
AMOKE3105013,YUCATAN,Merida
AMORP1903911,NUEVO LEON,Apodaca
AMORQ2500111,SINALOA,Ahome
AMOS71605321,MICHOACAN,Morelia
AMOS71605321,Michoacán de Ocampo,Morelia
AMP5A2803211,TAMAULIPAS,Reynosa
AMP7T2803211,TAMAULIPAS,Reynosa
AMP912803211,TAMAULIPAS,Reynosa
AMPNB2201412,QUERETARO,Queretaro
AMQ1507500006,MEXICO,San Martin de las Piramides
AMQ1507500006,México,San Martín de las Pirámides
AMR5Q1505811,MEXICO,Nezahualcoyotl
AMR5Q1505811,México,Nezahualcóyotl
AMS5E0803711,CHIHUAHUA,Juarez
AMT640600911,COLIMA,Colima
AMUKE1903911,NUEVO LEON,Monterrey
AN08Z0200411,BAJA CALIFORNIA,Tijuana
ANA1400200020,JALISCO,Acatlan de Juarez
ANA1505705724,MEXICO,Naucalpan de Juarez
ANA1901800039,NUEVO LEON,Garcia
ANA5P2108511,PUEBLA,Izucar de Matamoros
ANA5P2108511,Puebla,Izúcar de Matamoros
ANC5H1507011,MEXICO,La Paz
ANC5H1507011,México,La Paz
ANCEA1403911,JALISCO,Guadalajara
ANG0400300268,CAMPECHE,Carmen
ANI0900400152,DISTRITO FEDERAL,Cuajimalpa de Morelos
ANI2Y2201411,QUERETARO,Queretaro
ANI5U1900611,Nuevo León,Apodaca
ANI5U1901811,NUEVO LEON,Garcia
ANI5U1903911,NUEVO LEON,Monterrey
ANIQA1505111,MEXICO,Lerma
ANJ5P1409711,JALISCO,Tlajomulco de Zuniga
ANJ5P1409711,JALISCO,Tlaquepaque
ANJ6I0803711,CHIHUAHUA,Juarez
ANJAI0803711,CHIHUAHUA,Juarez
ANJEA0803711,CHIHUAHUA,Juarez
ANJEA1409711,JALISCO,Tlajomulco de Zuniga
ANLLJ0501011,COAHUILA,Frontera
ANO1901800064,NUEVO LEON,Garcia
ANO1901800064,Nuevo León,García
ANO8Z0200411,BAJA CALIFORNIA,Tijuana
ANX2201101112,QUERETARO,El Marques
ANX2201101112,Querétaro,El Marqués
ANX631904811,NUEVO LEON,Santa Catarina
ANX631904811,Nuevo León,Santa Catarina
ANX632700411,TABASCO,Centro
ANXQA1409712,JALISCO,Tlajomulco de Zuniga
ANXQV1903211,NUEVO LEON,Lampazos de Naranjo
ANXQV1903211,Nuevo León,Lampazos de Naranjo
ANXQV1904811,NUEVO LEON,Santa Catarina
ANXQV1904812,NUEVO LEON,Santa Catarina
ANXQV1904812,Nuevo León,Santa Catarina
AOATG2038511,OAXACA,Santa Cruz Xoxocotlan
AOB8L2601811,SONORA,Cajeme
AOB8V2601811,SONORA,Cajeme
AOCS71512111,MEXICO,Cuautitlan Izcalli
AOD8S1412011,JALISCO,Zapopan
AOEND1505411,MEXICO,Metepec
AOI621409211,JALISCO,Teocuitatlan de Corona
AOM691102011,GUANAJUATO,Leon
AOM8Z1904111,NUEVO LEON,Pesqueria
AOM8Z1904111,Nuevo León,Pesquería
AOM912604311,SONORA,Nogales
AOMK91903911,NUEVO LEON,Monterrey
AON1412000982,JALISCO,Zapopan
AON1412000982,Jalisco,Zapopan
AON912604311,SONORA,Nogales
AOP9X0200111,BAJA CALIFORNIA,Ensenada
AOPRP0200111,BAJA CALIFORNIA,Ensenada
AORKE2300511,QUINTANA ROO,Benito Juarez
AORKE2300511,Quintana Roo,Benito Juárez
AOXND1510191,MEXICO,Tultitlan
AOXND1510911,MEXICO,Tultitlan
AP&582802212,TAMAULIPAS,Matamoros
APA0706500001,CHIAPAS,Palenque
APA1505100092,MEXICO,Lerma
APA1903900129,NUEVO LEON,Monterrey
APA1Z3000311,VERACRUZ,Acayucan
APA1Z3000311,Veracruz de Ignacio de la Llave,Acayucan
APA2700900003,TABASCO,Jalapa
APA7Q1505111,MEXICO,Lerma
APA8A1904611,NUEVO LEON,San Nicolas de los Garza
APA8A1904611,Nuevo León,San Nicolás de los Garza
APAEE0803211,CHIHUAHUA,Hidalgo del Parral
APAKE1901911,NUEVO LEON,Garcia
APAKE1901911,NUEVO LEON,San Pedro Garza Garcia
APAL70300311,BAJA CALIFORNIA SUR,La Paz
APAMQ1904611,NUEVO LEON,San Nicolas de los Garza
APARP2111411,PUEBLA,Puebla
APC252115611,PUEBLA,Tehuacan
APC9I1701111,MORELOS,Jiutepec
APCKE0900311,DISTRITO FEDERAL,Coyoacan
APE5X1902611,NUEVO LEON,Guadalupe
APEKE0901012,DISTRITO FEDERAL,Alvaro Obregon
APH5T1505711,MEXICO,Naucalpan de Juarez
API1306600001,HIDALGO,Villa de Tezontepec
API3018900050,VERACRUZ,Tuxpam
API831306611,HIDALGO,Villa de Tezontepec
APIRN1406711,JALISCO,Puerto Vallarta
APIRN2701411,TABASCO,Paraiso
APIRN2800311,TAMAULIPAS,Altamira
APIRN2803812,TAMAULIPAS,Tampico
APIRN3019311,VERACRUZ,Veracruz
APIS13018911,VERACRUZ,Tuxpam
APISH1605212,MICHOACAN,Lazaro Cardenas
APISH1605212,Michoacán de Ocampo,Lázaro Cárdenas
APL2W2403511,SAN LUIS POTOSI,Soledad de Graciano Sanchez
APL572402811,SAN LUIS POTOSI,San Luis Potosi
APL572402811,San Luis Potosí,San Luis Potosí
APM2601800323,SONORA,Cajeme
APM2601800323,Sonora,Cajeme
APM2605500078,SONORA,San Luis Rio Colorado
APM2W1403912,JALISCO,Guadalajara
APM5I1503311,MEXICO,Ecatepec de Morelos
APM5I1503311,México,Ecatepec de Morelos
APM6E1902111,NUEVO LEON,Gral.  Escobedo
APM6E1902111,NUEVO LEON,Gral. Escobedo
APM9U0803711,CHIHUAHUA,Juarez
APMEA2115611,PUEBLA,Tehuacan
APMLK1605311,MICHOACAN,Morelia
APMMA1409811,JALISCO,Tlaquepaque
APMMB0900711,Ciudad de México,Iztapalapa
APMMB0900711,DISTRITO FEDERAL,Iztapalapa
APN1904600066,NUEVO LEON,San Nicolas de los Garza
APN5E1904611,NUEVO LEON,San Nicolas de los Garza
APO132803211,TAMAULIPAS,Camargo
APO2800300002,TAMAULIPAS,Altamira
APO2800300002,Tamaulipas,Altamira
APO572201411,QUERETARO,Queretaro
APO5S1903911,NUEVO LEON,Monterrey
APO5S1903911,Nuevo León,Monterrey
APOTG1605211,Michoacán de Ocampo,Lázaro Cárdenas
APQ5X1510411,MEXICO,Tlalnepantla de Baz
APQMB1510011,MEXICO,Tezoyuca
APR1Y1610811,MICHOACAN,Zamora
APR5Q2201611,QUERETARO,San Juan del Rio
APREA1306911,HIDALGO,Tizayuca
APRK90502711,COAHUILA,Ramos Arizpe
APRLY1306911,HIDALGO,Tizayuca
APRND1512111,MEXICO,Cuautitlan
APS2605800007,SONORA,Santa Ana
APSKE3105012,YUCATAN,Merida
APSMA2604311,SONORA,Santa Ana
APT1904100061,NUEVO LEON,Pesqueria
APT1904100061,Nuevo León,Pesquería
APV7L1406711,JALISCO,Puerto Vallarta
APVLM1506211,MEXICO,Ocoyoacac
AQM5U1507511,MEXICO,San Martin de las Piramides
AQP642402811,SAN LUIS POTOSI,San Luis Potosi
AQU3003900036,VERACRUZ,Coatzacoalcos
AQUMB1505111,MEXICO,Lerma
ARA910502511,COAHUILA,Piedras Negras
ARAEA0502511,COAHUILA,Piedras Negras
ARB9M1100711,GUANAJUATO,Celaya
ARB9M1100711,Guanajuato,Celaya
ARC912901521,TLAXCALA,Ixtacuixtla de Mariano Matamoros
ARD1512200028,MEXICO,Valle de Chalco Solidaridad
ARE0801900844,CHIHUAHUA,Chihuahua
AREKE1903911,NUEVO LEON,Monterrey
AREKE1903911,Nuevo León,Monterrey
AREKE1903921,NUEVO LEON,Monterrey
ARERP2803211,TAMAULIPAS,Reynosa
ARERP2803211,Tamaulipas,Reynosa
ARG2G2804311,TAMAULIPAS,Xicotencatl
ARI0400300506,CAMPECHE,Carmen
ARI0400300506,Campeche,Carmen
ARM0803700418,CHIHUAHUA,Juarez
ARM0803700418,Chihuahua,Juárez
ARM8T0803711,CHIHUAHUA,Juarez
ARM9R0100111,AGUASCALIENTES,Aguascalientes
ARN8L1901411,NUEVO LEON,Dr. Arroyo
ARN910500711,COAHUILA,Cuatrocienegas
ARN911904611,NUEVO LEON,San Nicolas de los Garza
ARN911904612,NUEVO LEON,San Nicolas de los Garza
ARN9M0706111,CHIAPAS,Ocozocoautla de Espinosa
ARN9M0710111,CHIAPAS,Tuxtla Gutierrez
ARN9M0710122,CHIAPAS,Tuxtla Gutierrez
ARN9M0710811,CHIAPAS,Villaflores
ARN9M2401311,SAN LUIS POTOSI,Ciudad Valles
ARN9M2401511,SAN LUIS POTOSI,Charcas
ARN9M2402211,SAN LUIS POTOSI,Moctezuma
ARN9M2404511,SAN LUIS POTOSI,Venado
ARN9M3200712,ZACATECAS,Concepcion del Oro
ARNZU1904611,NUEVO LEON,San Nicolas de los Garza
AROLM0900711,DISTRITO FEDERAL,Iztapalapa
AROLM0900712,DISTRITO FEDERAL,Iztapalapa
ART1306300011,HIDALGO,Tepeji del Rio de Ocampo
ART1306300011,Hidalgo,Tepeji del Río de Ocampo
ART1503900103,MEXICO,Ixtapaluca
ART1904800065,NUEVO LEON,Santa Catarina
ART2111400386,PUEBLA,Puebla
ART2111400386,Puebla,Puebla
ART3A1610211,MICHOACAN,Uruapan
ART581904811,NUEVO LEON,Santa Catarina
ART581904811,Nuevo León,Santa Catarina
ART582201611,QUERETARO,San Juan del Rio
ART582201611,Querétaro,San Juan del Río
ASA0200401053,BAJA CALIFORNIA,Tijuana
ASA0300800164,BAJA CALIFORNIA SUR,Los Cabos
ASA0400300012,CAMPECHE,Carmen
ASA0503000123,COAHUILA,Saltillo
ASA0503000160,COAHUILA,Saltillo
ASA0702700003,CHIAPAS,Chiapa de Corzo
ASA0900500302,DISTRITO FEDERAL,Gustavo A. Madero
ASA0900500303,CHIHUAHUA,Chihuahua
ASA0900500305,CHIHUAHUA,Juarez
ASA0900500309,TABASCO,Centro
ASA0901700115,DISTRITO FEDERAL,Venustiano Carranza
ASA1000500033,DURANGO,Durango
ASA1103700078,GUANAJUATO,Silao
ASA1200100192,GUERRERO,Acapulco de Juarez
ASA1409700142,JALISCO,Tlajomulco de Zuniga
ASA1510600796,MEXICO,Toluca
ASA1800800006,NAYARIT,Xalisco
ASA1900600136,NUEVO LEON,Apodaca
ASA1I1900611,NUEVO LEON,Apodaca
ASA2107400005,PUEBLA,Huejotzingo
ASA2200500017,QUERETARO,Colon
ASA2300100025,QUINTANA ROO,Cozumel
ASA2300400071,QUINTANA ROO,Othon P. Blanco
ASA2300500217,QUINTANA ROO,Benito Juarez
ASA2500601045,SINALOA,Culiacan
ASA2501200829,SINALOA,Mazatlan
ASA2603000079,SONORA,Hermosillo
ASA2802200008,TAMAULIPAS,Matamoros
ASA3019300016,VERACRUZ,Veracruz
ASAC21000511,DURANGO,Durango
ASAEA0503011,COAHUILA,Saltillo
ASAEE0900311,DISTRITO FEDERAL,Coyoacan
ASAEE2404011,SAN LUIS POTOSI,Tamuin
ASAL70400211,CAMPECHE,Campeche
ASAL70707811,CHIAPAS,San Cristobal de las Casas
ASAL71610211,MICHOACAN,Uruapan
ASAL71800814,NAYARIT,Xalisco
ASAL71801711,NAYARIT,Xalisco
ASAL72115611,PUEBLA,Tehuacan
ASAL72300111,QUINTANA ROO,Othon P. Blanco
ASAL72601811,SONORA,Cajeme
ASAL72602911,SONORA,Guaymas
ASAL72604311,SONORA,Nogales
ASAL72804111,TAMAULIPAS,Victoria
ASAL73105012,YUCATAN,Merida
ASAM90100111,AGUASCALIENTES,Aguascalientes
ASAQC1406711,JALISCO,Puerto Vallarta
ASAQY0400311,CAMPECHE,Carmen
ASARP1610211,MICHOACAN,Uruapan
ASARP2601811,SONORA,Cajeme
ASARP2802211,TAMAULIPAS,Matamoros
ASARP2802711,TAMAULIPAS,Nuevo Laredo
ASATG2006711,OAXACA,Santa Cruz Xoxocotlan
ASATG2031811,OAXACA,San Pedro Mixtepec
ASATG2041311,OAXACA,Santa Maria Huatulco
ASAZU0901711,DISTRITO FEDERAL,Venustiano Carranza
ASC1Z1903311,NUEVO LEON,Linares
ASC3107600005,YUCATAN,Tecoh
ASC870200211,BAJA CALIFORNIA,Mexicali
ASC870200211,Baja California,Mexicali
ASE462803211,TAMAULIPAS,Reynosa
ASELU1901811,NUEVO LEON,Garcia
ASELU1901811,Nuevo León,García
ASETN1506211,MEXICO,Ocoyoacac
ASH0803701014,Chihuahua,Juárez
ASHEE0901611,DISTRITO FEDERAL,Miguel Hidalgo
ASI1507600058,MEXICO,San Mateo Atenco
ASI7T0200211,BAJA CALIFORNIA,Mexicali
ASIUB2800311,TAMAULIPAS,Altamira
ASIUB2800311,Tamaulipas,Altamira
ASJL70300821,BAJA CALIFORNIA SUR,Los Cabos
ASJL70300821,Baja California Sur,Los Cabos
ASL2403500053,SAN LUIS POTOSI,Soledad de Graciano Sanchez
ASL2403500053,San Luis Potosí,Soledad de Graciano Sánchez
ASL7T2402811,SAN LUIS POTOSI,San Luis Potosi
ASL7T2402831,SAN LUIS POTOSI,San Luis Potosi
ASLKE1902611,NUEVO LEON,Guadalupe
ASLM92402811,SAN LUIS POTOSI,San Luis Potosi
ASM0400400059,Campeche,Champotón
ASM0803700514,CHIHUAHUA,Juarez
ASM0803700514,Chihuahua,Juárez
ASM111605211,MICHOACAN,Lazaro Cardenas
ASM3105001486,Yucatán,Mérida
ASM3201600002,ZACATECAS,General Panfilo Natera
ASM460400111,Campeche,Calkiní
ASM6E2402811,SAN LUIS POTOSI,San Luis Potosi
ASM820900511,Ciudad de México,Gustavo A. Madero
ASM820900511,DISTRITO FEDERAL,Gustavo A. Madero
ASMKE0400821,Campeche,Tenabo
ASMQU1409811,JALISCO,Tlaquepaque
ASO2300500084,QUINTANA ROO,Benito Juarez
ASOSP2605111,SONORA,Rosario
ASOSP2605111,Sonora,Rosario
ASP2201401690,Querétaro,Querétaro
ASP3K2201411,QUERETARO,Queretaro
ASP5S1406611,JALISCO,Poncitlan
ASP5S1901911,NUEVO LEON,San Pedro Garza Garcia
ASP5S2201411,QUERETARO,Queretaro
ASP5S2201421,QUERETARO,Queretaro
ASP5S2201421,Querétaro,Querétaro
ASS3008200016,VERACRUZ,Nanchital de Lazaro Cardenas del Rio
ASSBF2104511,PUEBLA,Chalchicomula de Sesma
ASSBF2104511,Puebla,Chalchicomula de Sesma
AST5T1510911,MEXICO,Tultitlan
AST7T1505712,MEXICO,Naucalpan de Juarez
ASTBF0200411,BAJA CALIFORNIA,Tijuana
ASTLK1900611,NUEVO LEON,Apodaca
ASUEE0901411,DISTRITO FEDERAL,Benito Juarez
AT&911510611,MEXICO,Toluca
ATA5E1900611,NUEVO LEON,Apodaca
ATA5E1900611,Nuevo León,Apodaca
ATAL72803811,TAMAULIPAS,Tampico
ATAL72803811,Tamaulipas,Tampico
ATARP0708911,CHIAPAS,Tapachula
ATATI0400311,CAMPECHE,Carmen
ATATI0400311,Campeche,Carmen
ATC0900200413,Ciudad de México,Azcapotzalco
ATC0900200413,DISTRITO FEDERAL,Azcapotzalco
ATD8A1505711,MEXICO,Naucalpan de Juarez
ATE1301300006,HIDALGO,Atotonilco de Tula
ATE190261111,NUEVO LEON,Guadalupe
ATE1A2111411,PUEBLA,Puebla
ATE1A2111411,Puebla,Puebla
ATE3I2111411,PUEBLA,Puebla
ATE3I2113211,PUEBLA,San Martin Texmelucan
ATE411503311,MEXICO,Ecatepec de Morelos
ATE9M2201411,QUERETARO,Queretaro
ATE9M2201411,Querétaro,Querétaro
ATEEE1903911,NUEVO LEON,Monterrey
ATEEE1903911,Nuevo León,Monterrey
ATEKE1903911,NUEVO LEON,Monterrey
ATEKE1903912,NUEVO LEON,Monterrey
ATEM02114011,TABASCO,Centro
ATEQY3019311,VERACRUZ,Veracruz
ATEQY3019311,Veracruz de Ignacio de la Llave,Veracruz
ATESY1508111,MEXICO,Tecamac
ATF520900611,DISTRITO FEDERAL,Iztacalco
ATGS71409711,JALISCO,Tlajomulco de Zuniga
ATIL70200411,BAJA CALIFORNIA,Tijuana
ATL1409700576,Jalisco,Tlajomulco de Zúñiga
ATL1412001285,JALISCO,Zapopan
ATL1605200080,MICHOACAN,Lazaro Cardenas
ATL1605200080,Michoacán de Ocampo,Lázaro Cárdenas
ATL5T0901611,DISTRITO FEDERAL,Miguel Hidalgo
ATLKE0900311,DISTRITO FEDERAL,Coyoacan
ATM1101700332,GUANAJUATO,Irapuato
ATM1102800016,Guanajuato,Salvatierra
ATM2Y3001411,VERACRUZ,Amatlan de los Reyes
ATM913110111,Yucatán,Umán
ATMM03010811,VERACRUZ,Minatitlan
ATMM12800911,TAMAULIPAS,Ciudad Madero
ATO0901400966,Ciudad de México,Benito Juárez
ATO910503311,COAHUILA,San Pedro
ATOEE0801711,CHIHUAHUA,Cuauhtemoc
ATOEE0801912,CHIHUAHUA,Chihuahua
ATOEE0801921,CHIHUAHUA,Chihuahua
ATOEE0901411,DISTRITO FEDERAL,Benito Juarez
ATOEE1903911,NUEVO LEON,Monterrey
ATOKE0503511,COAHUILA,Torreon
ATOKE0901411,Ciudad de México,Benito Juárez
ATOKE0901411,DISTRITO FEDERAL,Benito Juarez
ATOKE1200111,GUERRERO,Acapulco de Juarez
ATOKE1200111,Guerrero,Acapulco de Juárez
ATOKE1901911,NUEVO LEON,San Pedro Garza Garcia
ATP7X1902111,NUEVO LEON,Gral.  Escobedo
ATP7X1902111,Nuevo León,General Escobedo
ATR1605200194,Michoacán de Ocampo,Lázaro Cárdenas
ATR5N1306911,HIDALGO,Tizayuca
ATR5N1508111,MEXICO,Tecamac
ATR7F1605211,MICHOACAN,Lazaro Cardenas
ATR910803711,CHIHUAHUA,Juarez
ATR910803712,CHIHUAHUA,Juarez
ATRAI2803211,TAMAULIPAS,Reynosa
ATRAI2803211,Tamaulipas,Reynosa
ATRNS0803711,CHIHUAHUA,Juarez
ATRRP3008711,VERACRUZ,Xalapa
ATRTH3008711,VERACRUZ,Xalapa
ATSKE2300511,QUINTANA ROO,Benito Juarez
ATSKE2300511,Quintana Roo,Benito Juárez
ATSKE3105011,YUCATAN,Merida
ATSLJ1407011,JALISCO,El Salto
ATTS71307611,HIDALGO,Tula de Allende
ATU7I1510911,MEXICO,Tultitlan
ATVS71301311,HIDALGO,Atotonilco de Tula
ATVS71301311,Hidalgo,Atotonilco de Tula
ATX2700400508,TABASCO,Centro
ATX2700400508,Tabasco,Centro
AUB7T1503311,MEXICO,Ecatepec de Morelos
AUM0801900340,CHIHUAHUA,Chihuahua
AUM0801900340,Chihuahua,Chihuahua
AUM2I3019311,VERACRUZ,Veracruz
AUM9M0503011,COAHUILA,Saltillo
AUM9M2403511,SAN LUIS POTOSI,Soledad de Graciano Sanchez
AUMEA0801911,CHIHUAHUA,Chihuahua
AUMEA1605311,MICHOACAN,Morelia
AUMND0801911,CHIHUAHUA,Chihuahua
AUN0901400307,Ciudad de México,Benito Juárez
AUN0901400307,DISTRITO FEDERAL,Benito Juarez
AUT0901600076,DISTRITO FEDERAL,Miguel Hidalgo
AUT1902600005,NUEVO LEON,Guadalupe
AUT1902600005,NUEVO LEON,Monterrey
AUT1902600005,Nuevo León,Monterrey
AUT1904600006,NUEVO LEON,San Nicolas de los Garza
AUT1904600006,Nuevo León,San Nicolás de los Garza
AUT1904600013,NUEVO LEON,San Nicolas de los Garza
AUT1904600013,Nuevo León,San Nicolás de los Garza
AUT2300400034,QUINTANA ROO,Othon P. Blanco
AUT3105000474,YUCATAN,Merida
AUT3105000474,Yucatán,Mérida
AUT7T1510411,MEXICO,Tlalnepantla de Baz
AUT7T2900511,TLAXCALA,Xaloztoc
AUT9J2201411,QUERETARO,Queretaro
AUTEA0803711,CHIHUAHUA,Juarez
AUTEE0400311,CAMPECHE,Carmen
AUTEE0400311,Campeche,Carmen
AUTEE0900511,DISTRITO FEDERAL,Gustavo A. Madero
AUTEE0900711,DISTRITO FEDERAL,Iztapalapa
AUTK92300511,QUINTANA ROO,Benito Juarez
AUTKE0901511,DISTRITO FEDERAL,Cuauhtemoc
AUTKE1903911,NUEVO LEON,Monterrey
AUTKE3105041,YUCATAN,Merida
AUTKE3105041,Yucatán,Mérida
AUTMV2902811,TLAXCALA,Teolocholco
AVA0200400819,Baja California,Tijuana
AVA1901900122,Nuevo León,San Pedro Garza García
AVA7I1503311,MEXICO,Ecatepec de Morelos
AVAEA1605311,MICHOACAN,Morelia
AVAEE1502011,MEXICO,Coacalco de Berriozabal
AVAKE0900211,DISTRITO FEDERAL,Azcapotzalco
AVAKE1901911,NUEVO LEON,San Pedro Garza Garcia
AVCMB1505111,MEXICO,Lerma
AVE1C2604312,SONORA,Nogales
AVE3S2604311,SONORA,Nogales
AVE5P0503511,COAHUILA,Torreon
AVE6E2603621,SONORA,Magdalena
AVEL73019311,VERACRUZ,Veracruz
AVEL73019311,Veracruz de Ignacio de la Llave,Veracruz
AVESY3019311,VERACRUZ,Veracruz
AVIEE0900611,DISTRITO FEDERAL,Iztacalco
AVIL72700411,TABASCO,Centro
AVMKE1307611,HIDALGO,Tula de Allende
AVMKE2104111,PUEBLA,Cuautlancingo
AVO271608211,MICHOACAN,Tacambaro
AVOKE1901911,NUEVO LEON,San Pedro Garza Garcia
AVV1900600372,Nuevo León,Apodaca
AVV1901900091,NUEVO LEON,San Pedro Garza Garcia
AVV1901900091,Nuevo León,San Pedro Garza García
AW&7N1903911,NUEVO LEON,Monterrey
AWP9M1901211,NUEVO LEON,Cienega de Flores
AWP9M1901221,NUEVO LEON,Cienega de Flores
AWP9M1901221,Nuevo León,Ciénega de Flores
AYM911904621,NUEVO LEON,San Nicolas de los Garza
AYUC23105011,YUCATAN,Merida
AYUKE3105021,YUCATAN,Merida
AZA0503000223,COAHUILA,Saltillo
AZA0503000223,Coahuila de Zaragoza,Saltillo
AZA7H1103711,GUANAJUATO,Silao
AZAL73200511,ZACATECAS,Calera
B&D0200200203,BAJA CALIFORNIA,Mexicali
B&D0200200203,Baja California,Mexicali
B&D0200200356,BAJA CALIFORNIA,Mexicali
B&D8L2803211,TAMAULIPAS,Reynosa
B&D8L2803221,TAMAULIPAS,Reynosa
B&D912803221,TAMAULIPAS,Reynosa
B&DAI2803211,TAMAULIPAS,Reynosa
B&DK90200211,BAJA CALIFORNIA,Mexicali
B&DK90200221,BAJA CALIFORNIA,Mexicali
B&DK90200221,Baja California,Mexicali
BAALJ1407011,JALISCO,El Salto
BABLM0900211,DISTRITO FEDERAL,Azcapotzalco
BAC1M0100111,AGUASCALIENTES,Aguascalientes
BAC1M0100111,Aguascalientes,Aguascalientes
BAC1M1100711,GUANAJUATO,Celaya
BAC1M1100711,Guanajuato,Celaya
BAC1M1410911,JALISCO,Lagos de Moreno
BAC1M2114411,PUEBLA,San Salvador Huixcolotla
BAC1M2114411,Puebla,San Salvador Huixcolotla
BAC1M3003911,VERACRUZ,Coatzacoalcos
BAC1M3003912,VERACRUZ,Coatzacoalcos
BAC2120500001,PUEBLA,Yehualtepec
BAC2120500001,Puebla,Yehualtepec
BAC2W2200611,QUERETARO,Corregidora
BAC2W3008211,VERACRUZ,Ixhuatlan del Sureste
BAC301400821,JALISCO,Arandas
BAC301400821,Jalisco,Arandas
BAC301510911,MEXICO,Tultitlan
BACBJ1901211,NUEVO LEON,Cienega de Flores
BACBJ1901211,Nuevo León,Ciénega de Flores
BACBJ2501711,SINALOA,Culiacan
BACBJ2501711,Sinaloa,Culiacán
BACMB2108511,PUEBLA,Izucar de Matamoros
BACMB2108561,PUEBLA,Izucar de Matamoros
BAI1506200003,MEXICO,Ocoyoacac
BAI1506200003,México,Ocoyoacac
BAI1510400013,MEXICO,Tlalnepantla de Baz
BAI1510400013,México,Tlalnepantla de Baz
BALLK2201411,QUERETARO,Queretaro
BAM2201401434,QUERETARO,Queretaro
BAP9M1101711,GUANAJUATO,Irapuato
BAR1409700051,JALISCO,Tlajomulco de Zuniga
BAR1505100057,MEXICO,Lerma
BAR1505100057,México,Lerma
BAR1510600597,MEXICO,Toluca
BAR1U2402811,SAN LUIS POTOSI,San Luis Potosi
BAR2402800425,SAN LUIS POTOSI,San Luis Potosi
BAR2M2802211,TAMAULIPAS,Matamoros
BAR2T1000711,DURANGO,Gomez Palacio
BAR2T1000711,Durango,Gómez Palacio
BAR2T1301011,HIDALGO,Atitalaquia
BAR2T1301011,Hidalgo,Atitalaquia
BAR2T1404711,JALISCO,Jamay
BAR2T1405311,JALISCO,Lagos de Moreno
BAR2T3105012,YUCATAN,Merida
BAR2T3105012,Yucatán,Mérida
BAR361903911,NUEVO LEON,Monterrey
BAR361903913,NUEVO LEON,Monterrey
BAR5U1510611,MEXICO,Toluca
BAR930803711,CHIHUAHUA,Juarez
BARRP1903911,NUEVO LEON,Monterrey
BAT0200200023,BAJA CALIFORNIA,Mexicali
BAT0200200023,Baja California,Mexicali
